window_start_s,window_end_s,n_frames,inverse_rho,inverse_shift_p,connection_time_rho,connection_time_shift_p,period_connection_rho,median_te_ara_residual,closure_occupancy,median_te_ara_sum,first_persistent_connection_ridge_s,start_connection,end_connection,event,role,residual_offsource_percentile,occupancy_offsource_percentile,detector_connection_rho,detector_connection_shift_p,lag_ms,lag_corr,wide_inverse_rho,wide_connection_time_rho,wide_median_residual,wide_closure_occupancy,n_offsource_windows
-0.5,-0.03,120,-0.02850197930411834,0.3893053473263368,0.02850197930411834,0.3918040979510245,0.3688658934648239,0.48480176649643125,0.5083333333333333,1.9321884290731801,-0.48520517349243164,0.6951427874054186,1.2383451305833537,GW151012,untouched_confirmation,0.3939393939393939,0.5606060606060606,-0.022994891954424564,0.7086456771614192,8.0,0.12326864939839752,0.07015343353352956,-0.07015343353352956,0.47603779077262987,0.5256410256410257,66
-0.5,-0.03,120,0.009757622057087295,0.5537231384307846,-0.009757622057087295,0.545727136431784,0.3219638897912517,0.4665036847127765,0.5083333333333333,2.04226774359557,-0.49379873275756836,0.9926775689528924,1.0440566268000975,GW151226,untouched_confirmation,0.3333333333333333,0.6060606060606061,0.1493343241506618,0.22638680659670166,8.0,0.1299008700343183,-0.04981830696147279,0.04981830696147279,0.46123065875357383,0.5160256410256411,66
-0.5,-0.03,120,0.29572243857680275,0.9900049975012494,-0.29572243857680275,0.9870064967516242,0.3174930029396386,0.5015964371141153,0.48333333333333334,1.8852160334000823,-0.4984862804412842,1.1253356114229924,0.4725408835733464,GW170729,untouched_confirmation,0.45454545454545453,0.48484848484848486,-0.021064035919412773,0.4962518740629685,-8.0,0.14433230804656286,0.17530232381261374,-0.17530232381261374,0.5058340060604279,0.4967948717948718,66
-0.5,-0.03,121,-0.0683107584029064,0.32233883058470764,0.0683107584029064,0.31284357821089454,-0.10251016972748724,0.4383191622884004,0.5289256198347108,1.8718863193740347,-0.456298828125,1.0704173785696853,1.5361239931657311,GW170823,untouched_confirmation,0.22727272727272727,0.6666666666666666,0.07227715897496634,0.40429785107446276,8.0,0.075975877337989,-0.13899394432601042,0.13899394432601042,0.47106724055490634,0.5239616613418531,66
