event,role,time_s,M_rem,C_acc,TE_ARA_sum,TE_ARA_residual,C_amount,C_density,local_period_ARA,frequency_hz
GW151226,untouched_confirmation,-0.32973623275756836,1.2708575833276938,0.8409812057603124,2.111838789088006,0.11183878908800615,1.194288503783256,0.48767390773736885,0.5870148889431291,254.66362449451535
GW151226,untouched_confirmation,-0.32582998275756836,1.2535203877255219,0.7916768367097877,2.0451972244353094,0.04519722443530938,1.1715889675372224,0.4117647058823529,0.42518916280205027,262.51445166537565
GW151226,untouched_confirmation,-0.32192373275756836,1.2356487171799013,0.7190627288259701,1.9547114460058714,0.045288553994128566,1.1613375640712715,0.2767878935806688,0.3202343177935074,262.51445166537565
GW151226,untouched_confirmation,-0.31801748275756836,1.217777046634281,0.6791554796192336,1.8969325262535146,0.1030674737464854,1.1632902123505005,0.19502074688796678,0.29118867463998044,262.51445166537565
GW151226,untouched_confirmation,-0.31411123275756836,1.1999053760886607,0.6974615572370028,1.8973669333256633,0.10263306667433669,1.19794971930681,0.1969733951671955,0.35587014888943125,262.51445166537565
GW151226,untouched_confirmation,-0.31020498275756836,1.1820337055430403,0.7969245789602148,1.9789582845032552,0.02104171549674483,1.24286062972907,0.35098852819135956,0.4898706370515011,262.51445166537565
GW151226,untouched_confirmation,-0.30629873275756836,1.16416203499742,0.9510617525018306,2.1152237874992506,0.11522378749925055,1.2784964608249938,0.6236270441786672,0.6272882597022211,256.8754279930648
GW151226,untouched_confirmation,-0.30239248275756836,1.1466742624529616,1.0601659751037344,2.206840237556696,0.20684023755669578,1.290944593605077,0.8293873566023919,0.7288259702221138,252.4182271825432
GW151226,untouched_confirmation,-0.29848623275756836,1.1294899308197979,1.1036123993165732,2.2331023301363713,0.23310233013637127,1.2845984866975837,0.9226263119355627,0.784964608249939,249.4913521150307
GW151226,untouched_confirmation,-0.29457998275756836,1.1125048573478626,1.1623138882108859,2.2748187455587487,0.27481874555874874,1.2711740297778862,1.0534537466438858,0.8196241152062484,249.4913521150307
GW151226,untouched_confirmation,-0.29067373275756836,1.0955197838759274,1.1983158408591652,2.2938356247350926,0.2938356247350926,1.2592140590676104,1.13741762265072,0.8381742738589212,249.4913521150307
GW151226,untouched_confirmation,-0.28676748275756836,1.0785347104039922,1.106663412252868,2.1851981226568604,0.18519812265686042,1.2457896021479131,0.9675372223578228,0.8457407859409325,249.4913521150307
GW151226,untouched_confirmation,-0.28286123275756836,1.061549636932057,0.9777886258237736,2.0393382627558303,0.0393382627558303,1.2184525262387114,0.7371247254088357,0.8379301928240176,249.4913521150307
GW151226,untouched_confirmation,-0.27895498275756836,1.0445645634601217,0.9391017817915548,1.9836663452516765,0.01633365474832349,1.187210153771052,0.6909934098120576,0.7927752013668539,250.97412436104332
GW151226,untouched_confirmation,-0.27504873275756836,1.0274785446234387,0.9376372955821333,1.965115840205572,0.03488415979442805,1.1254576519404442,0.7498169392238223,0.7193068098608738,256.3659982646612
GW151226,untouched_confirmation,-0.27114248275756836,1.010025453446861,0.9111545032950941,1.921179956741955,0.07882004325804504,1.0305101293629486,0.7917988772272394,0.6211862338296315,256.3659982646612
GW151226,untouched_confirmation,-0.26723623275756836,0.9925723622702831,0.8485477178423236,1.8411200801126069,0.15887991988739314,0.8930925067122284,0.8040029289724189,0.5176958750305101,256.3659982646612
GW151226,untouched_confirmation,-0.26332998275756836,0.9751192710937053,0.7775201366853796,1.752639407779085,0.247360592220915,0.7461557237002685,0.8088845496704906,0.4530144007810593,256.3659982646612
GW151226,untouched_confirmation,-0.25942373275756836,0.9576661799171277,0.7039297046619477,1.6615958845790755,0.3384041154209245,0.6248474493531853,0.7830119599707103,0.48010739565535754,256.3659982646612
GW151226,untouched_confirmation,-0.25551748275756836,0.9402130887405499,0.6504759580180619,1.590689046758612,0.4093109532413881,0.5699292164998779,0.731022699536246,0.6817183304857213,252.99604226009222
GW151226,untouched_confirmation,-0.25161123275756836,0.9229894201465568,0.6545032950939712,1.577492715240528,0.42250728475947197,0.5955577251647547,0.7134488650231877,1.0917744691237492,233.63966481937857
GW151226,untouched_confirmation,-0.24770498275756836,0.9070835106259503,0.7307786185013424,1.6378621291272926,0.36213787087270743,0.6970954356846473,0.7644618013180375,1.471564559433732,215.72824096140357
GW151226,untouched_confirmation,-0.24379873275756836,0.8923969894634396,0.9217720283134001,1.8141690177768397,0.1858309822231603,0.8679521601171589,0.9755918965096413,1.6426653649011471,204.41338441389277
GW151226,untouched_confirmation,-0.23989248275756836,0.8784807702298522,1.2017329753478154,2.0802137455776677,0.0802137455776677,1.0939711984378813,1.3094947522577496,1.6692701977056381,204.41338441389277
GW151226,untouched_confirmation,-0.23598623275756836,0.8645645509962647,1.38027825237979,2.244842803376055,0.2448428033760548,1.2753234073712472,1.485233097388333,1.6394923114474005,204.41338441389277
GW151226,untouched_confirmation,-0.23207998275756836,0.8506483317626773,1.462167439589944,2.3128157713526214,0.3128157713526214,1.3819868196241152,1.5423480595557726,1.5896997803270685,204.41338441389277
GW151226,untouched_confirmation,-0.22817373275756836,0.8367321125290899,1.524286062972907,2.3610181755019966,0.36101817550199655,1.4427629973151086,1.6058091286307055,1.5286795216011715,204.41338441389277
GW151226,untouched_confirmation,-0.22426748275756836,0.8228158932955024,1.5401513302416403,2.362967223537143,0.36296722353714284,1.4759580180619967,1.604344642421284,1.4647302904564314,207.622829221936
GW151226,untouched_confirmation,-0.22036123275756836,0.8086811788900118,1.4674151818403711,2.276096360730383,0.2760963607303828,1.4774225042714182,1.4574078594093238,1.3946790334391017,211.40181178451343
GW151226,untouched_confirmation,-0.21645498275756836,0.7942891958620604,1.3656333902855748,2.159922586147635,0.15992258614763522,1.438369538686844,1.2928972418843054,1.3253600195264827,215.6638924583785
GW151226,untouched_confirmation,-0.21254873275756836,0.7796070554688326,1.3678301195997071,2.1474371750685397,0.1474371750685397,1.364412985111057,1.3712472540883573,1.2477422504271418,220.6009929444864
