event,time_s,frequency_hz,separation_km,binding_proxy,compactness
GW150914,-0.20786142349243164,223.80042883997473,268.57312968083966,0.09861903166726901,0.39673935993602333
GW150914,-0.20395517349243164,223.80042883997473,268.57312968083966,0.09861903166726901,0.39673935993602333
GW150914,-0.20004892349243164,223.80042883997473,268.57312968083966,0.09861903166726901,0.39673935993602333
GW150914,-0.19614267349243164,223.80042883997473,268.57312968083966,0.09861903166726901,0.39673935993602333
GW150914,-0.19223642349243164,223.80042883997473,268.57312968083966,0.09861903166726901,0.39673935993602333
GW150914,-0.18833017349243164,236.14137106604264,259.13243894590704,0.10221191174950203,0.41119333418473936
GW150914,-0.18442392349243164,248.47849067012572,250.48245010594613,0.10574162768596905,0.42539320228032806
GW150914,-0.18051767349243164,258.8786536846724,243.7281406540181,0.10867198965986785,0.4371818997989565
GW150914,-0.17661142349243164,267.3959492192179,238.5246608669626,0.11104269841408602,0.44671914081463165
GW150914,-0.17270517349243164,274.4312557660208,234.43050387517195,0.11298197778509059,0.45452076331469154
GW150914,-0.16879892349243164,280.0916931407381,231.26132896812888,0.11453026798363888,0.4607494562148586
GW150914,-0.16489267349243164,284.3264299277331,228.9593314498903,0.11568177550679584,0.46538191254681865
GW150914,-0.16098642349243164,287.45648946993936,227.29423710176027,0.11652922801168172,0.46879117096966516
GW150914,-0.15708017349243164,287.45648946993936,227.29423710176027,0.11652922801168172,0.46879117096966516
GW150914,-0.15317392349243164,287.45648946993936,227.29423710176027,0.11652922801168172,0.46879117096966516
GW150914,-0.14926767349243164,287.45648946993936,227.29423710176027,0.11652922801168172,0.46879117096966516
GW150914,-0.14536142349243164,287.45648946993936,227.29423710176027,0.11652922801168172,0.46879117096966516
GW150914,-0.14145517349243164,279.5380883493908,231.56655906999785,0.11437930453924464,0.4601421379387597
GW150914,-0.13754892349243164,269.87441388327574,237.06204592347163,0.11172780475168352,0.44947528884479687
GW150914,-0.13364267349243164,262.02476942068006,241.77326270463837,0.10955066612692131,0.440716770637131
GW150914,-0.12973642349243164,256.9866121909023,244.9229622829296,0.10814184890666047,0.4350491704510034
GW150914,-0.12583017349243164,254.09163046887042,246.7797933636291,0.10732816337983002,0.43177575486735537
GW150914,-0.12192392349243164,252.6412418869259,247.7233843427759,0.10691934494291787,0.43013109904130953
GW150914,-0.11801767349243164,251.97923239896784,248.15708015146652,0.10673248558858717,0.4293793733410883
GW150914,-0.11411142349243164,251.1280845373347,248.71748271582615,0.10649199924250806,0.42841190897438586
GW150914,-0.11020517349243164,249.4768408854551,249.81375398907394,0.10602467461471599,0.4265318857113497
GW150914,-0.10629892349243164,249.4768408854551,249.81375398907394,0.10602467461471599,0.4265318857113497
GW150914,-0.10239267349243164,249.4768408854551,249.81375398907394,0.10602467461471599,0.4265318857113497
GW150914,-0.09848642349243164,249.4768408854551,249.81375398907394,0.10602467461471599,0.4265318857113497
GW150914,-0.09458017349243164,248.47097572468215,250.48750060182576,0.10573949565281907,0.42538462521915654
GW150914,-0.09067392349243164,247.16423927950316,251.36959531155568,0.10536843944131005,0.4238918849096486
GW150914,-0.08676767349243164,245.19161224879286,252.71601423735896,0.10480705807624593,0.42163347616551294
GW150914,-0.08286142349243164,245.18041753481322,252.72370670045058,0.10480386793458286,0.4216206423874874
GW150914,-0.07895517349243164,242.8755685147704,254.3200592872979,0.10414602000014218,0.41897415352998374
GW150914,-0.07504892349243164,229.58034425247544,264.0462685064922,0.10030977574796153,0.40354113757517857
GW150914,-0.07114267349243164,215.1651193234805,275.71173878099705,0.0960656303502947,0.38646715601118586
GW150914,-0.06723642349243164,202.1316324813792,287.4398520112669,0.09214596304458879,0.37069853334538416
GW150914,-0.06333017349243164,192.1168028996782,297.3442896120975,0.08907661221786137,0.35835069072486997
GW150914,-0.05942392349243164,185.87932029982431,303.9595450329484,0.08713798403041172,0.35055168790320695
GW150914,-0.05551767349243164,182.95371327671944,307.1913746017474,0.08622124242684259,0.3468636829524602
GW150914,-0.05161142349243164,181.73519737534951,308.56296920111373,0.08583798000630813,0.3453218376834517
GW150914,-0.04770517349243164,180.4664419866051,310.0074986426012,0.08543800423198057,0.34371275544025937
GW150914,-0.04379892349243164,177.90130427175578,312.9803569675218,0.08462646741667812,0.34044798401405124
GW150914,-0.03989267349243164,173.54664471840817,318.194270394279,0.08323978287903354,0.3348694224869572
GW150914,-0.03598642349243164,167.89231908976194,325.29891712778243,0.08142179572816714,0.32755575243349194
GW150914,-0.03208017349243164,161.85152438803425,333.3434865387438,0.07945684571788929,0.3196508582543023
GW170104,-0.49770498275756836,196.40416519863396,276.98496603712454,0.07757564755235437,0.32499158944725287
GW170104,-0.49379873275756836,194.500651416739,278.78920480896284,0.07707360160276198,0.32288834292232416
GW170104,-0.48989248275756836,194.500651416739,278.78920480896284,0.07707360160276198,0.32288834292232416
GW170104,-0.48598623275756836,194.500651416739,278.78920480896284,0.07707360160276198,0.32288834292232416
GW170104,-0.48207998275756836,194.500651416739,278.78920480896284,0.07707360160276198,0.32288834292232416
GW170104,-0.47817373275756836,194.500651416739,278.78920480896284,0.07707360160276198,0.32288834292232416
GW170104,-0.47426748275756836,202.20629064697658,271.660743523662,0.07909603656343246,0.3313610321380785
GW170104,-0.47036123275756836,212.2535837874247,263.0187071690721,0.08169490426695955,0.3422486002394261
GW170104,-0.46645498275756836,221.46505174000708,255.67397594326889,0.084041748963002,0.35208035559071665
GW170104,-0.46254873275756836,227.651714555821,251.02060746981348,0.08559969764705783,0.3586071489219209
GW170104,-0.45864248275756836,227.651714555821,251.02060746981348,0.08559969764705783,0.3586071489219209
GW170104,-0.45473623275756836,227.651714555821,251.02060746981348,0.08559969764705783,0.3586071489219209
GW170104,-0.45082998275756836,227.651714555821,251.02060746981348,0.08559969764705783,0.3586071489219209
GW170104,-0.44692373275756836,227.651714555821,251.02060746981348,0.08559969764705783,0.3586071489219209
GW170104,-0.44301748275756836,224.61388173215477,253.2788531658204,0.08483648687610408,0.35540979138303447
GW170104,-0.43911123275756836,221.96007911323784,255.29368921334708,0.08416693796390731,0.3526048162129509
GW170104,-0.43520498275756836,219.58069565097563,257.1346215041935,0.08356435231047404,0.3500803736144508
GW170104,-0.43129873275756836,216.3330797685215,259.70164740563115,0.08273835887161533,0.3466199974650087
GW170104,-0.42739248275756836,211.4846732804688,263.6558392235057,0.08149748613904835,0.34142154647706774
GW170104,-0.42348623275756836,205.56430222445547,268.6941396314498,0.07996932174281705,0.3350195299714016
GW170104,-0.41957998275756836,200.23463079803918,273.44114611093056,0.07858103437688116,0.32920350739343274
GW170104,-0.41567373275756836,197.01802930245975,276.4093180535723,0.0777372060171729,0.3256684145067485
GW170104,-0.41176748275756836,195.7620481268744,277.5903257496257,0.07740647317074516,0.32428285864180484
GW170104,-0.40786123275756836,195.7620481268744,277.5903257496257,0.07740647317074516,0.32428285864180484
GW170104,-0.40395498275756836,195.7620481268744,277.5903257496257,0.07740647317074516,0.32428285864180484
GW170104,-0.40004873275756836,195.7620481268744,277.5903257496257,0.07740647317074516,0.32428285864180484
GW170104,-0.39614248275756836,195.7620481268744,277.5903257496257,0.07740647317074516,0.32428285864180484
GW170104,-0.39223623275756836,196.06999284099794,277.29959669530945,0.07748762839423298,0.32462284633002175
GW170104,-0.38832998275756836,201.52579971258132,272.2719433199071,0.07891848069468632,0.3306171883440508
GW170104,-0.38442373275756836,203.44897292927743,270.55339756136755,0.07941976813550464,0.3327172572097543
GW170104,-0.38051748275756836,203.44897292927743,270.55339756136755,0.07941976813550464,0.3327172572097543
GW170104,-0.37661123275756836,203.44897292927743,270.55339756136755,0.07941976813550464,0.3327172572097543
GW170104,-0.37270498275756836,203.44897292927743,270.55339756136755,0.07941976813550464,0.3327172572097543
GW170104,-0.36879873275756836,203.44897292927743,270.55339756136755,0.07941976813550464,0.3327172572097543
GW170104,-0.36489248275756836,196.00757681197393,277.3584618388795,0.07747118281568424,0.3245539500348496
GW170104,-0.36098623275756836,188.91470308276445,284.2580810490926,0.07559077308653846,0.31667625431500745
GW170104,-0.35707998275756836,181.82252184858996,291.60270067958436,0.07368686247596602,0.30870010516230023
GW170104,-0.35317373275756836,181.82252184858996,291.60270067958436,0.07368686247596602,0.30870010516230023
GW170104,-0.34926748275756836,181.82252184858996,291.60270067958436,0.07368686247596602,0.30870010516230023
GW170104,-0.34536123275756836,181.82252184858996,291.60270067958436,0.07368686247596602,0.30870010516230023
GW170104,-0.34145498275756836,181.82252184858996,291.60270067958436,0.07368686247596602,0.30870010516230023
GW170104,-0.33754873275756836,187.9360690655243,285.24403248027926,0.07532949213962038,0.31558165681037326
GW170104,-0.33364248275756836,197.47361777037912,275.9840211782393,0.0778570006004791,0.326170276022111
GW170104,-0.32973623275756836,202.77742406936005,271.1504057951169,0.07924490483275456,0.3319846935188307
GW170104,-0.32582998275756836,204.94032826369465,269.23925174879736,0.07980741278632228,0.33434123657937453
GW170104,-0.32192373275756836,205.05070388422763,269.14262486373104,0.07983606503606032,0.33446127090041994
GW170104,-0.31801748275756836,205.3121374819661,268.9141017094095,0.07990390970948832,0.3347454960271005
GW170104,-0.31411123275756836,205.3751885589066,268.85906035959397,0.07992026779331136,0.33481402577618674
GW170104,-0.31020498275756836,208.43158215960165,266.2242689520004,0.08071122962298725,0.338127642230951
GW170104,-0.30629873275756836,216.3904803600476,259.65571905338015,0.08275299377549797,0.34668130820909265
GW170104,-0.30239248275756836,228.93501958688324,250.08165772136414,0.08592108792935751,0.3599535655097681
GW170104,-0.29848623275756836,243.46623487540572,240.02924930810747,0.08951945716838534,0.3750283960178928
GW170104,-0.29457998275756836,256.4596432001486,231.85188836589026,0.09267678712492211,0.3882555583215243
GW170104,-0.29067373275756836,259.30119339698433,230.1549481001855,0.09336009623066409,0.3911181797673717
GW170104,-0.28676748275756836,259.30119339698433,230.1549481001855,0.09336009623066409,0.3911181797673717
GW170104,-0.28286123275756836,259.30119339698433,230.1549481001855,0.09336009623066409,0.3911181797673717
GW170104,-0.27895498275756836,259.30119339698433,230.1549481001855,0.09336009623066409,0.3911181797673717
GW170104,-0.27504873275756836,259.30119339698433,230.1549481001855,0.09336009623066409,0.3911181797673717
GW170104,-0.27114248275756836,251.06875871662436,235.1589665712277,0.09137345862628843,0.3827954582294561
GW170104,-0.26723623275756836,241.6196336804049,241.25066115895655,0.08906623509080935,0.37312968981289973
GW170104,-0.26332998275756836,230.4606689597316,248.97674285182,0.08630239056257998,0.36155097594385777
GW170104,-0.25942373275756836,217.65131797925062,258.6519710921534,0.08307413244085138,0.34802667068532256
GW170104,-0.25551748275756836,204.45003397993804,269.6695239889531,0.0796800757636856,0.3338077771409052
GW170104,-0.25161123275756836,198.1052683512541,275.3970664460797,0.07802293749851484,0.32686544387364824
GW170104,-0.24770498275756836,198.1052683512541,275.3970664460797,0.07802293749851484,0.32686544387364824
GW170104,-0.24379873275756836,198.1052683512541,275.3970664460797,0.07802293749851484,0.32686544387364824
GW170104,-0.23989248275756836,198.1052683512541,275.3970664460797,0.07802293749851484,0.32686544387364824
GW170104,-0.23598623275756836,198.1052683512541,275.3970664460797,0.07802293749851484,0.32686544387364824
GW170104,-0.23207998275756836,207.26696251515526,267.2206019708421,0.08041029749997125,0.33686693204598345
GW170104,-0.22817373275756836,215.09143496508148,260.7001305428508,0.08242147043752628,0.345292440697886
GW170104,-0.22426748275756836,215.09143496508148,260.7001305428508,0.08242147043752628,0.345292440697886
GW170104,-0.22036123275756836,215.09143496508148,260.7001305428508,0.08242147043752628,0.345292440697886
GW170104,-0.21645498275756836,215.09143496508148,260.7001305428508,0.08242147043752628,0.345292440697886
GW170104,-0.21254873275756836,215.09143496508148,260.7001305428508,0.08242147043752628,0.345292440697886
GW170104,-0.20864248275756836,214.3455575751336,261.3045680216614,0.08223081695539124,0.3444937264087026
GW170104,-0.20473623275756836,211.87484569747573,263.33205425548005,0.08159769293315973,0.34184134787504755
GW170104,-0.20082998275756836,211.16540523127475,263.9215256979049,0.08141544364665437,0.34107784170828265
GW170104,-0.19692373275756836,211.16540523127475,263.9215256979049,0.08141544364665437,0.34107784170828265
GW170104,-0.19301748275756836,211.16540523127475,263.9215256979049,0.08141544364665437,0.34107784170828265
GW170104,-0.18911123275756836,211.16540523127475,263.9215256979049,0.08141544364665437,0.34107784170828265
GW170104,-0.18520498275756836,211.16540523127475,263.9215256979049,0.08141544364665437,0.34107784170828265
GW170104,-0.18129873275756836,212.90091531197578,262.48529252876,0.08186092217049647,0.3429441074514123
GW170104,-0.17739248275756836,214.40765986116122,261.25410839874297,0.08224669933152409,0.34456026325146805
GW170104,-0.17348623275756836,216.5267766428322,259.5467446231768,0.08278773880902711,0.34682686733786966
GW170104,-0.16957998275756836,219.39438057088358,257.280177585289,0.08351707583641468,0.34988231588715124
GW170104,-0.16567373275756836,223.38233177519564,254.2089167049909,0.0845260991672168,0.3541094684332571
GW170104,-0.16176748275756836,223.38233177519564,254.2089167049909,0.0845260991672168,0.3541094684332571
GW170104,-0.15786123275756836,223.38233177519564,254.2089167049909,0.0845260991672168,0.3541094684332571
GW170104,-0.15395498275756836,223.38233177519564,254.2089167049909,0.0845260991672168,0.3541094684332571
GW170104,-0.15004873275756836,223.38233177519564,254.2089167049909,0.0845260991672168,0.3541094684332571
GW170104,-0.14614248275756836,220.01593581995144,256.7953968413719,0.08367474015069663,0.3505428269845678
GW170104,-0.14223623275756836,210.23642270287556,264.69842335430985,0.08117648692540638,0.3400767682129557
GW170104,-0.13832998275756836,199.9450478641917,273.70510126136344,0.0785052525640668,0.32888603080671
GW170104,-0.13442373275756836,191.05797882662813,282.12822760221025,0.07616142590628347,0.31906691907596
GW170104,-0.13051748275756836,187.49412351876964,285.6920922395201,0.0752113505633267,0.31508672032101204
GW170104,-0.12661123275756836,187.49412351876964,285.6920922395201,0.0752113505633267,0.31508672032101204
GW170104,-0.12270498275756836,187.49412351876964,285.6920922395201,0.0752113505633267,0.31508672032101204
GW170104,-0.11879873275756836,187.49412351876964,285.6920922395201,0.0752113505633267,0.31508672032101204
GW170104,-0.11489248275756836,187.49412351876964,285.6920922395201,0.0752113505633267,0.31508672032101204
GW170104,-0.11098623275756836,191.2144188593314,281.97432648304283,0.07620299468607473,0.3192410652705712
GW170104,-0.10707998275756836,195.08079691177326,278.2362080514004,0.07722678602142005,0.32353008616609974
GW170104,-0.10317373275756836,198.21839624479645,275.2922727611097,0.0780526379730347,0.32698986957586407
GW170104,-0.09926748275756836,199.88372545291685,273.76107846730605,0.07848920022852313,0.32881878194437647
GW170104,-0.09536123275756836,200.4937090200874,273.205534688694,0.07864880236442011,0.32948741125603426
GW170104,-0.09145498275756836,201.43683650454932,272.3521021209744,0.07889525336967113,0.3305198809349157
GW170104,-0.08754873275756836,201.43683650454932,272.3521021209744,0.07889525336967113,0.3305198809349157
GW170104,-0.08364248275756836,201.43683650454932,272.3521021209744,0.07889525336967113,0.3305198809349157
GW170104,-0.07973623275756836,201.43683650454932,272.3521021209744,0.07889525336967113,0.3305198809349157
GW170104,-0.07582998275756836,201.43683650454932,272.3521021209744,0.07889525336967113,0.3305198809349157
GW170104,-0.07192373275756836,200.07683921005497,273.5848943612227,0.07853974596355628,0.32903053575225955
GW170104,-0.06801748275756836,195.29871156645723,278.02919856728204,0.07728428601500632,0.32377097380156805
GW170104,-0.06411123275756836,188.735902099378,284.437582677931,0.07554306959121818,0.3164764076459111
GW170104,-0.06020498275756836,181.23484591533784,292.23273187140876,0.07352799929356262,0.3080345715859406
GW170104,-0.05629873275756836,173.9963655956112,300.28239794078513,0.07155693523812225,0.29977709310536976
GW170104,-0.05239248275756836,167.84099596948582,307.57990699989415,0.06985920605862013,0.292664710264801
GW170104,-0.04848623275756836,164.78943013556068,311.3654535721683,0.0690098655971045,0.28910652525083075
GW170104,-0.04457998275756836,164.78943013556068,311.3654535721683,0.0690098655971045,0.28910652525083075
GW170104,-0.04067373275756836,164.78943013556068,311.3654535721683,0.0690098655971045,0.28910652525083075
GW170104,-0.03676748275756836,164.78943013556068,311.3654535721683,0.0690098655971045,0.28910652525083075
GW170104,-0.03286123275756836,164.78943013556068,311.3654535721683,0.0690098655971045,0.28910652525083075
GW170608,-0.499267578125,236.85587729020983,168.3388944497876,0.0421867433861441,0.1745804514577801
GW170608,-0.495361328125,236.85587729020983,168.3388944497876,0.0421867433861441,0.1745804514577801
GW170608,-0.491455078125,236.85587729020983,168.3388944497876,0.0421867433861441,0.1745804514577801
GW170608,-0.487548828125,236.85587729020983,168.3388944497876,0.0421867433861441,0.1745804514577801
GW170608,-0.483642578125,236.85587729020983,168.3388944497876,0.0421867433861441,0.1745804514577801
GW170608,-0.479736328125,231.65030750372853,170.8514466388649,0.04156634246750893,0.17201306028779176
GW170608,-0.475830078125,231.65030750372853,170.8514466388649,0.04156634246750893,0.17201306028779176
GW170608,-0.471923828125,231.65030750372853,170.8514466388649,0.04156634246750893,0.17201306028779176
GW170608,-0.468017578125,231.65030750372853,170.8514466388649,0.04156634246750893,0.17201306028779176
GW170608,-0.464111328125,231.65030750372853,170.8514466388649,0.04156634246750893,0.17201306028779176
GW170608,-0.460205078125,234.5425394053523,169.4439885660074,0.041911606319948676,0.17344185792403644
GW170608,-0.456298828125,240.39722335731537,166.68158299237973,0.04260620528414982,0.17631630119742195
GW170608,-0.452392578125,247.28553563615384,163.57167654341546,0.043416255748747856,0.17966851481862214
GW170608,-0.448486328125,252.78891629452127,161.188936192747,0.044058047095542154,0.1823244255164326
GW170608,-0.444580078125,252.78891629452127,161.188936192747,0.044058047095542154,0.1823244255164326
GW170608,-0.440673828125,252.78891629452127,161.188936192747,0.044058047095542154,0.1823244255164326
GW170608,-0.436767578125,252.78891629452127,161.188936192747,0.044058047095542154,0.1823244255164326
GW170608,-0.432861328125,252.78891629452127,161.188936192747,0.044058047095542154,0.1823244255164326
GW170608,-0.428955078125,246.68326808452366,163.8378042275426,0.04334573315080191,0.1793766727374573
GW170608,-0.425048828125,246.68326808452366,163.8378042275426,0.04334573315080191,0.1793766727374573
GW170608,-0.421142578125,246.68326808452366,163.8378042275426,0.04334573315080191,0.1793766727374573
GW170608,-0.417236328125,246.68326808452366,163.8378042275426,0.04334573315080191,0.1793766727374573
GW170608,-0.413330078125,245.65488942359622,164.29473241281562,0.04322518219401189,0.1788777994239277
GW170608,-0.409423828125,245.65488942359622,164.29473241281562,0.04322518219401189,0.1788777994239277
GW170608,-0.405517578125,245.65488942359622,164.29473241281562,0.04322518219401189,0.1788777994239277
GW170608,-0.401611328125,245.65488942359622,164.29473241281562,0.04322518219401189,0.1788777994239277
GW170608,-0.397705078125,246.68326808452366,163.8378042275426,0.04334573315080191,0.1793766727374573
GW170608,-0.393798828125,247.76729586802026,163.3595745979894,0.043472626318578775,0.1799017918800899
GW170608,-0.389892578125,247.76729586802026,163.3595745979894,0.043472626318578775,0.1799017918800899
GW170608,-0.385986328125,247.76729586802026,163.3595745979894,0.043472626318578775,0.1799017918800899
GW170608,-0.382080078125,247.76729586802026,163.3595745979894,0.043472626318578775,0.1799017918800899
GW170608,-0.378173828125,250.3522930190378,162.23312435652787,0.04377447435736716,0.18115092283103762
GW170608,-0.374267578125,252.34358796510875,161.37852136292224,0.04400628833430396,0.18211023339875357
GW170608,-0.370361328125,253.58011375357813,160.8534769537771,0.044149929964529926,0.18270466232689922
GW170608,-0.366455078125,253.9813750094446,160.68401236073797,0.044196492468192995,0.18289735088870873
GW170608,-0.362548828125,254.02866745977033,160.66406874162718,0.04420197868560752,0.182920054378861
GW170608,-0.358642578125,254.20544579057392,160.58957461562105,0.04422248305382574,0.18300490714475545
GW170608,-0.354736328125,255.8315076018588,159.9083815313992,0.044410866235088005,0.18378448902740488
GW170608,-0.350830078125,255.8315076018588,159.9083815313992,0.044410866235088005,0.18378448902740488
GW170608,-0.346923828125,255.8315076018588,159.9083815313992,0.044410866235088005,0.18378448902740488
GW170608,-0.343017578125,255.8315076018588,159.9083815313992,0.044410866235088005,0.18378448902740488
GW170608,-0.339111328125,255.8315076018588,159.9083815313992,0.044410866235088005,0.18378448902740488
GW170608,-0.335205078125,255.1068712189958,160.21105374613813,0.04432696481301042,0.18343728165919962
GW170608,-0.331298828125,249.91309719203016,162.42314042912676,0.04372326334349628,0.180938997443971
GW170608,-0.327392578125,244.43727118293333,164.83988262634244,0.04308223003384677,0.17828622371423003
GW170608,-0.323486328125,239.72390238120556,166.99354669460254,0.04252661185194123,0.17598692148681327
GW170608,-0.319580078125,236.72441508373828,168.40121207400134,0.042171131992444724,0.17451584717830357
