window_start_s,window_end_s,n_frames,inverse_rho,inverse_shift_p,connection_time_rho,connection_time_shift_p,period_connection_rho,median_te_ara_residual,closure_occupancy,median_te_ara_sum,first_persistent_connection_ridge_s,start_connection,end_connection,event,role,residual_offsource_percentile,occupancy_offsource_percentile,detector_connection_rho,detector_connection_shift_p,lag_ms,lag_corr,wide_inverse_rho,wide_connection_time_rho,wide_median_residual,wide_closure_occupancy,n_offsource_windows
-0.5,-0.03,120,-0.3298006806028196,0.0004997501249375312,0.3298006806028196,0.0004997501249375312,0.29007967581069455,0.4778872083886878,0.5083333333333333,2.238786546228634,-0.49692392349243164,1.2191847693434221,1.9826702465218453,GW150914,development_seen,0.36363636363636365,0.5757575757575758,0.3170260383122326,0.0004997501249375312,8.0,0.045799957606994575,-0.12414883889450835,0.12414883889450835,0.5370760874298048,0.46794871794871795,66
-0.5,-0.03,120,-0.31662323186246744,0.04997501249375312,0.31662323186246744,0.05147426286856572,0.25970688784097673,0.5113210678538522,0.49166666666666664,1.8469237570581705,-0.43911123275756836,1.0169636319257993,1.0737124725408835,GW170104,development_seen,0.5151515151515151,0.5151515151515151,0.08999614555282244,0.41579210394802596,8.0,0.07017052364136218,-0.2226214626337644,0.2226214626337644,0.3994751938277512,0.5480769230769231,66
-0.5,-0.03,121,-0.2725240482319468,0.17891054472763618,0.2725240482319468,0.17691154422788605,0.3379121018703224,0.45614441711943865,0.5371900826446281,1.9963281450904264,-0.495361328125,0.9892604344642421,1.9813278008298756,GW170608,development_seen,0.30303030303030304,0.7121212121212122,0.051870016732560996,0.36081959020489757,-4.0,0.07656151855951121,-0.07106279557075217,0.07106279557075217,0.5552823710217947,0.4504792332268371,66
-0.5,-0.03,120,-0.27682477949857626,0.19440279860069964,0.27682477949857626,0.191904047976012,0.7168868509378323,0.44428165907707085,0.5333333333333333,1.9016721695820418,-0.4555175304412842,0.8336587747132048,0.6853795460092751,GW170809,development_seen,0.18181818181818182,0.6666666666666666,-0.14004493383282512,0.8045977011494253,4.0,0.124312306681689,-0.05223446340215384,0.05223446340215384,0.4750316642900583,0.5128205128205128,66
-0.5,-0.03,121,0.47412016346119235,1.0,-0.47412016346119235,1.0,0.6101677118677216,0.5938696844127636,0.4628099173553719,1.6422045852554346,,1.0627288259702221,0.5421039785208689,GW170814,development_seen,0.803030303030303,0.3484848484848485,-0.5127710092501329,0.9820089955022488,0.0,0.7989959346315453,-0.12452632119613209,0.12452632119613209,0.54834134802046,0.4696485623003195,66
-0.5,-0.03,120,-0.1453957660182864,0.35082458770614694,0.1453957660182864,0.3423288355822089,0.3621229983389692,0.49591702453708475,0.5083333333333333,2.0545851661003853,-0.49770498275756836,1.1275323407371247,1.619111545032951,GW170818,development_seen,0.42424242424242425,0.5606060606060606,-0.21613728778964875,0.8205897051474262,0.0,0.16647051875492774,-0.43758476425444875,0.43758476425444875,0.38238493044184396,0.6314102564102564,66
