event,role,time_s,T_frequency,T_chirp,S_amount,S_agreement,T_A,S_B,frequency_hz
GW150914,development_only,-1.3445801734924316,0.8047351720771295,1.613131559677813,1.3824749816939224,1.7107639736392481,1.2089333658774712,1.5466194776665851,240.193762794295
GW150914,development_only,-1.3406739234924316,0.8037588479375153,1.613131559677813,1.3919941420551623,1.7942396875762754,1.2084452038076643,1.593116914815719,243.50361779949054
GW150914,development_only,-1.3367676734924316,0.8818647791066634,1.613131559677813,1.4283622162557967,1.8830851842811813,1.2474981693922382,1.655723700268489,247.8464973590451
GW150914,development_only,-1.3328614234924316,0.9873077861850135,1.613131559677813,1.5169636319257993,1.9509397119843788,1.3002196729314133,1.7339516719550891,251.47296092590173
GW150914,development_only,-1.3289551734924316,1.030754210397852,1.613131559677813,1.6336343666097144,1.987551867219917,1.3219428850378325,1.8105931169148157,253.1598952251636
GW150914,development_only,-1.3250489234924316,1.0300219672931412,1.5979985355137907,1.7473761288747864,1.8869904808396387,1.314010251403466,1.8171833048572126,253.0573445984474
GW150914,development_only,-1.3211426734924316,1.0102514034659507,1.5738345130583353,1.806931901391262,1.7830119599707104,1.2920429582621429,1.7949719306809861,252.04893139019325
GW150914,development_only,-1.3172364234924316,0.992921649987796,1.5223334146936782,1.8091286307053942,1.6839150597998536,1.257627532340737,1.7465218452526239,251.17769937594028
GW150914,development_only,-1.3133301734924316,0.9997559189650964,1.4898706370515011,1.7539663168171833,1.507688552599463,1.2448132780082988,1.6308274347083231,251.60587852840519
GW150914,development_only,-1.3094239234924316,1.0615084207957042,1.5911642665364902,1.6246033683182817,1.2567732487185745,1.3263363436660973,1.440688308518428,254.64551993115373
GW150914,development_only,-1.3055176734924316,1.1894068830851843,1.5911642665364902,1.442518916280205,1.027825237979009,1.3902855748108371,1.235172077129607,261.1675771814502
GW150914,development_only,-1.3016114234924316,1.4000488162069806,1.5718818647791066,1.2330973883329266,0.8350012204051745,1.4859653404930437,1.0340493043690506,270.8534409460435
GW150914,development_only,-1.2977051734924316,1.6465706614596045,1.5718818647791066,1.0461313155967782,0.755918965096412,1.6092262631193557,0.9010251403465951,281.81307431990024
GW150914,development_only,-1.2937989234924316,1.7947278496460823,1.5718818647791066,0.8930925067122284,0.8721015377105199,1.6833048572125944,0.8825970222113741,290.47169318184035
GW150914,development_only,-1.2898926734924316,1.8262143031486455,1.4539907249206736,0.794971930680986,1.1708567244325117,1.6401025140346595,0.9829143275567489,292.90792314025896
GW150914,development_only,-1.2859864234924316,1.7402977788625824,1.4539907249206736,0.7610446668293873,1.6761044666829388,1.5971442518916281,1.2185745667561632,287.5277195856055
GW150914,development_only,-1.2820801734924316,1.5245301440078105,1.4539907249206736,0.7832560410056139,1.5140346595069563,1.4892604344642422,1.148645350256285,275.95100669124713
GW150914,development_only,-1.2781739234924316,1.22040517451794,1.4539907249206736,0.8352453014400781,0.8735660239199414,1.337197949719307,0.8544056626800098,261.35389663993413
GW150914,development_only,-1.2742676734924316,0.88503783256041,1.4539907249206736,0.8823529411764707,0.5259946302172321,1.1695142787405417,0.7041737856968514,247.04918210210815
GW150914,development_only,-1.2703614234924316,0.6189895045154992,1.4539907249206736,0.9138393946790335,0.3575787161337564,1.0364901147180863,0.635709055406395,235.74105998730226
GW150914,development_only,-1.2664551734924316,0.49914571637783745,1.4539907249206736,0.91701244813278,0.32243104710763976,0.9765682206492555,0.6197217476202099,228.8531259866544
GW150914,development_only,-1.2625489234924316,0.49109104222601907,1.4539907249206736,0.8835733463509885,0.39467903343910177,0.9725408835733463,0.6391261898950451,226.51350024333672
GW150914,development_only,-1.2586426734924316,0.585306321698804,1.4539907249206736,0.8203563583109592,0.5718818647791066,1.0196485233097388,0.6961191115450329,228.55663686646085
GW150914,development_only,-1.2547364234924316,0.7393214547229681,1.4539907249206736,0.7551867219917012,0.902855748108372,1.096656089821821,0.8290212350500366,234.6515336424011
GW150914,development_only,-1.2508301734924316,0.8782035635831096,1.684891383939468,0.6934342201610935,1.3695386868440322,1.2815474737612886,1.0314864535025627,243.53025875710097
GW150914,development_only,-1.2469239234924316,1.0214791310715157,1.684891383939468,0.6909934098120576,1.851354649743715,1.353185257505492,1.2711740297778862,252.76906537154957
GW150914,development_only,-1.2430176734924316,1.1767146692701977,1.684891383939468,0.7778862582377349,1.6707346839150599,1.4308030266048328,1.2243104710763975,259.82774364801946
GW150914,development_only,-1.2391114234924316,1.284842567732487,1.684891383939468,0.9287283378081523,1.3016841591408348,1.4848669758359776,1.1152062484744936,263.18824757593234
GW150914,development_only,-1.2352051734924316,1.277764217720283,1.684891383939468,1.1156944105443007,1.0151330241640224,1.4813278008298756,1.0654137173541616,263.0627698189692
GW150914,development_only,-1.2312989234924316,1.2038076641444961,1.5643153526970954,1.2406639004149378,0.8677080790822553,1.3840615084207957,1.0541859897485966,261.0150030793739
GW150914,development_only,-1.2273926734924316,1.1454722968025384,1.4539907249206736,1.2953380522333415,0.7412741030021968,1.2997315108616059,1.018306077617769,258.5421560857635
GW150914,development_only,-1.2234864234924316,1.0944593605076884,1.4539907249206736,1.2770319746155723,0.6265560165975104,1.274225042714181,0.9517939956065413,256.37886334283314
GW150914,development_only,-1.2195801734924316,1.0571149621674396,1.4539907249206736,1.2177202831340006,0.5748108371979497,1.2555528435440566,0.8962655601659751,254.57811466729692
GW150914,development_only,-1.2156739234924316,1.0270929948742982,1.4539907249206736,1.1532828899194532,0.6900170856724432,1.240541859897486,0.9216499877959482,253.21252298894316
GW150914,development_only,-1.2117676734924316,1.012448132780083,1.4539907249206736,1.0817671466927021,1.0229436172809372,1.2332194288503784,1.0523553819868197,252.5913035109503
GW150914,development_only,-1.2078614234924316,1.0214791310715157,1.4788869904808397,0.9765682206492555,1.774225042714181,1.2501830607761777,1.3753966316817183,253.00880528198573
GW150914,development_only,-1.2039551734924316,1.046131315596778,1.6307053941908713,0.8916280205028069,1.3500122040517453,1.3384183548938247,1.120820112277276,254.26508883679512
GW150914,development_only,-1.2000489234924316,1.0988528191359532,1.7012448132780082,0.8396387600683427,0.7154015133024164,1.4000488162069806,0.7775201366853796,256.12384580444655
GW150914,development_only,-1.1961426734924316,1.1496216743958994,1.7012448132780082,0.8454967049060288,0.3307298022943617,1.4254332438369537,0.5881132536001953,258.3899836491488
GW150914,development_only,-1.1922364234924316,1.200146448620942,1.7012448132780082,0.9116426653649011,0.12228459848669758,1.4506956309494752,0.5169636319257993,260.1916592005572
GW150914,development_only,-1.1883301734924316,1.1662191847693435,1.7012448132780082,0.9875518672199171,0.04661947766658531,1.4337319990236759,0.5170856724432512,260.4919071118966
GW150914,development_only,-1.1844239234924316,1.10544300707835,1.7012448132780082,1.0563827190627288,0.029533805223334146,1.403343910178179,0.5429582621430314,259.4688719954871
GW150914,development_only,-1.1805176734924316,1.0634610690749329,1.593116914815719,1.1100805467415182,0.033439101781791554,1.328288991945326,0.571759824261655,258.58957598949854
GW150914,development_only,-1.1766114234924316,1.0544300707835002,1.4539907249206736,1.1774469123749085,0.05589455699292165,1.2542103978520869,0.6166707346839151,259.1800845481136
GW150914,development_only,-1.1727051734924316,1.0615084207957042,1.4539907249206736,1.2787405418598974,0.1359531364412985,1.257749572858189,0.7073468391505979,261.0818809881147
GW150914,development_only,-1.1687989234924316,1.0820112277276055,1.4539907249206736,1.4037100317305344,0.3068098608738101,1.2680009763241396,0.8552599463021723,262.9996454662813
GW150914,development_only,-1.1648926734924316,1.1132536001952649,1.4539907249206736,1.5428362216255795,0.5670002440810349,1.2836221625579691,1.054918232853307,263.6491245016631
GW150914,development_only,-1.1609864234924316,1.1442518916280204,1.4539907249206736,1.6787893580668782,0.9316573102269954,1.299121308274347,1.3052233341469368,262.21594873430104
GW150914,development_only,-1.1570801734924316,1.1310715157432267,1.4539907249206736,1.754698559921894,1.200146448620942,1.29253112033195,1.4774225042714182,258.3994896271744
GW150914,development_only,-1.1531739234924316,1.0185501586526726,1.4539907249206736,1.777154015133024,1.4002928972418842,1.2362704417866732,1.5887234561874541,252.4232452618379
GW150914,development_only,-1.1492676734924316,0.8315840859165242,1.4539907249206736,1.7420063461069075,1.5784720527215035,1.142787405418599,1.6602391994142054,244.9308972116782
GW150914,development_only,-1.1453614234924316,0.6331462045399072,1.4539907249206736,1.6358310959238467,1.8030266048328045,1.0435684647302903,1.7194288503783257,236.63808070075999
GW150914,development_only,-1.1414551734924316,0.49499633878447646,1.4539907249206736,1.4801073956553576,1.9026116670734683,0.974493531852575,1.691359531364413,228.51575252229924
GW150914,development_only,-1.1375489234924316,0.4393458628264584,1.4539907249206736,1.3326824505735906,1.8723456187454235,0.946668293873566,1.602514034659507,221.14141598088008
GW150914,development_only,-1.1336426734924316,0.44251891628020507,1.4539907249206736,1.2728825970222113,1.7449353185257506,0.9482548206004393,1.508908957773981,215.01035608158742
GW150914,development_only,-1.1297364234924316,0.47254088357334634,1.4603368318281669,1.3143763729558213,1.244081034903588,0.9664388577007565,1.2792287039297046,210.7421023952845
GW150914,development_only,-1.1258301734924316,0.479863314620454,1.4722968025384429,1.378569685135465,0.8638027825237979,0.9760800585794485,1.1211862338296315,208.787217797055
GW150914,development_only,-1.1219239234924316,0.4691237490846961,1.4722968025384429,1.416402245545521,0.6841591408347572,0.9707102758115695,1.050280693190139,209.37242029626992
GW150914,development_only,-1.1180176734924316,0.46326580424700997,1.7215035391750062,1.4166463265804248,0.5889675372223578,1.0923846717110082,1.0028069319013913,213.3010775058435
GW150914,development_only,-1.1141114234924316,0.49694898706370516,1.7215035391750062,1.3841835489382475,0.5167195508908958,1.1092262631193557,0.9504515499145716,222.12055298043023
GW150914,development_only,-1.1102051734924316,0.6570661459604589,1.7095435684647302,1.3351232609226262,0.4659506956309495,1.1833048572125946,0.9005369782767878,236.39260588236527
GW150914,development_only,-1.1062989234924316,1.0346595069563094,1.703197461557237,1.2936294849890162,0.3961435196485233,1.3689284842567733,0.8448865023187697,253.6140697824277
GW150914,development_only,-1.1023926734924316,1.3983402489626555,1.703197461557237,1.2833780815230655,0.3238955333170613,1.5507688552599461,0.8036368074200634,268.3349288581046
GW150914,development_only,-1.0984864234924316,1.518916280205028,1.4539907249206736,1.2985111056870882,0.2721503539175006,1.486453502562851,0.7853307298022943,276.15414813337406
GW150914,development_only,-1.0945801734924316,1.4959726629240908,1.4539907249206736,1.319257993653893,0.27263851598730776,1.4749816939223823,0.7959482548206004,276.7335348400628
GW150914,development_only,-1.0906739234924316,1.4124969489870636,1.4539907249206736,1.3168171833048572,0.2848425677324872,1.4332438369538685,0.8008298755186722,272.50247351049546
GW150914,development_only,-1.0867676734924316,1.2960702953380523,1.4539907249206736,1.2643397608005857,0.3019282401757383,1.375030510129363,0.7831340004881621,266.16830495785973
GW150914,development_only,-1.0828614234924316,1.1662191847693435,1.4539907249206736,1.1144740053697828,0.4298267024652185,1.3101049548450086,0.7721503539175006,259.44085487704314
GW150914,development_only,-1.0789551734924316,1.0290456431535269,1.4539907249206736,0.8188918721015377,0.9257993653893093,1.2415181840371003,0.8723456187454235,253.29162653690315
GW150914,development_only,-1.0750489234924316,0.9143275567488407,1.4539907249206736,0.484012692213815,1.962655601659751,1.1841591408347572,1.2233341469367829,248.78947840716498
GW150914,development_only,-1.0711426734924316,0.8562362704417867,1.482792287039297,0.3434220161093483,1.4232365145228216,1.169514278740542,0.8833292653160849,246.79573842454303
GW150914,development_only,-1.0672364234924316,0.8518428118135221,1.4847449353185258,0.32316329021235046,1.0839638760068342,1.168293873566024,0.7035635831095923,246.43334168903925
GW150914,development_only,-1.0633301734924316,0.8061996582865512,1.4849890163534294,0.3651452282157676,0.9292164998779595,1.1455943373199902,0.6471808640468636,244.62521976563687
GW150914,development_only,-1.0594239234924316,0.6929460580912863,1.5079326336343666,0.4290944593605077,0.899926775689529,1.1004393458628265,0.6645106175250184,239.09879788937639
GW150914,development_only,-1.0555176734924316,0.5918965096412009,1.5225774957285818,0.5279472784964608,1.2338296314376374,1.0572370026848914,0.880888454967049,232.1795784565848
GW150914,development_only,-1.0516114234924316,0.5665120820112277,1.537222357822797,0.7124725408835734,1.6399804735172077,1.0518672199170123,1.1762265072003906,227.45640218170826
GW150914,development_only,-1.0477051734924316,0.5723700268489138,1.5225774957285818,0.9338540395411277,0.5679765682206492,1.0474737612887477,0.7509153038808885,226.2221676516199
GW150914,development_only,-1.0437989234924316,0.611422992433488,1.5079326336343666,1.0268489138393946,0.17939956065413717,1.0596778130339273,0.6031242372467659,228.37196914772127
GW150914,development_only,-1.0398926734924316,0.6875762753234074,1.6531608494020014,1.0483280449109105,0.0832316329021235,1.1703685623627043,0.565779838906517,233.5963581197734
GW150914,development_only,-1.0359864234924316,0.8147424945081767,1.708567244325116,1.0600439345862827,0.06761044666829387,1.2616548694166463,0.5638271906272883,241.6386379838751
GW150914,development_only,-1.0320801734924316,1.0034171344886502,1.6546253356114229,1.0890895777398097,0.0832316329021235,1.3290212350500366,0.5861606053209666,251.54763200283566
GW150914,development_only,-1.0281739234924316,1.2011227727605565,1.6546253356114229,1.1552355381986819,0.1340004881620698,1.4278740541859896,0.6446180131803758,260.9539125166303
GW150914,development_only,-1.0242676734924316,1.340737124725409,1.6546253356114229,1.2550646814742494,0.23700268489138393,1.497681230168416,0.7460336831828167,266.6844308435663
GW150914,development_only,-1.0203614234924316,1.369050524774225,1.6546253356114229,1.398096167927752,0.4264095679765682,1.511837930192824,0.9122528679521601,267.2990767115113
GW150914,development_only,-1.0164551734924316,1.3143763729558213,1.5992189406883086,1.5735904320234317,0.7710519892604345,1.456797656822065,1.1723212106419332,264.2765491313278
GW150914,development_only,-1.0125489234924316,1.22040517451794,1.5706614596045887,1.7395655357578717,1.200146448620942,1.3955333170612643,1.469855992189407,260.838360835893
GW150914,development_only,-1.0086426734924316,1.1855015865267269,1.5513790578472053,1.8481815962899684,1.5472296802538443,1.368440322186966,1.6977056382719065,259.75142757679276
GW150914,development_only,-1.0047364234924316,1.238711252135709,1.5291676836709787,1.9238467171100806,1.8035147669026117,1.3839394679033439,1.8636807420063461,261.68358754928045
GW150914,development_only,-1.0008301734924316,1.3412252867952161,1.5340493043690504,1.95508908957774,1.929460580912863,1.4376372955821333,1.9422748352453016,265.63465513984835
GW150914,development_only,-0.9969239234924316,1.4498413473273126,1.543812545765194,1.9646082499389796,1.9821820844520381,1.4968269465462534,1.973395167195509,269.956204748907
GW150914,development_only,-0.9930176734924316,1.5181840371003172,1.543812545765194,1.9577739809616792,1.9973151086160605,1.5309982914327556,1.97754454478887,273.34743994012354
GW150914,development_only,-0.9891114234924316,1.5506468147424943,1.543812545765194,1.92653160849402,1.9724188430558947,1.547229680253844,1.9494752257749575,275.2374996270172
GW150914,development_only,-0.9852051734924316,1.5667561630461313,1.543812545765194,1.848425677324872,1.801562118623383,1.5552843544056627,1.8249938979741276,275.6817407660702
GW150914,development_only,-0.9812989234924316,1.560410056138638,1.5340493043690504,1.6875762753234074,1.363192579936539,1.547229680253844,1.525384427629973,275.2486535105759
GW150914,development_only,-0.9773926734924316,1.5530876250915302,1.5340493043690504,1.4222601903832073,0.6280205028069319,1.5435684647302903,1.0251403465950695,274.9607148001264
GW150914,development_only,-0.9734864234924316,1.5652916768367098,1.5367341957529899,1.2172321210641934,0.20185501586526727,1.5510129362948497,0.7095435684647303,275.95758171668774
GW150914,development_only,-0.9695801734924316,1.6082499389797413,1.4539907249206736,1.1235050036612155,0.07590920185501586,1.5311203319502074,0.5997071027581157,278.37096148535124
GW150914,development_only,-0.9656739234924316,1.6502318769831583,1.4539907249206736,1.117891139858433,0.07005125701732975,1.5521113009519159,0.5939711984378814,280.45909958823194
GW150914,development_only,-0.9617676734924316,1.6485233097388332,1.4539907249206736,1.170124481327801,0.14181108127898462,1.5512570173297533,0.6559677813033927,280.3398948997806
GW150914,development_only,-0.9578614234924316,1.6141078838174274,1.4539907249206736,1.2294361728093728,0.34293385403954113,1.5340493043690504,0.786185013424457,278.1676400434003
GW150914,development_only,-0.9539551734924316,1.5508908957773981,1.4539907249206736,1.2484744935318526,0.6963631925799365,1.5024408103490359,0.9724188430558945,274.63645866641536
GW150914,development_only,-0.9500489234924316,1.447888699048084,1.4539907249206736,1.1774469123749085,1.1269221381498657,1.4509397119843788,1.152184525262387,270.2016074332215
GW150914,development_only,-0.9461426734924316,1.3148645350256285,1.4539907249206736,1.0803026604832806,1.46326580424701,1.384427629973151,1.2717842323651452,265.39993378189814
GW150914,development_only,-0.9422364234924316,1.194288503783256,1.4539907249206736,1.0073224310471076,1.646326580424701,1.3241396143519648,1.3268245057359043,260.5498186160528
GW150914,development_only,-0.9383301734924316,1.0859165242860631,1.4539907249206736,1.0114718086404686,1.8689284842567733,1.2699536246033682,1.440200146448621,255.46594978566887
GW150914,development_only,-0.9344239234924316,0.9519160361239932,1.4539907249206736,1.1176470588235294,1.6228948010739566,1.2029533805223334,1.370270929948743,250.16743616273533
GW150914,development_only,-0.9305176734924316,0.8301195997071027,1.4539907249206736,1.2628752745911642,1.019526482792287,1.1420551623138882,1.1412008786917256,245.58531113402177
GW150914,development_only,-0.9266114234924316,0.7634854771784232,1.4539907249206736,1.348791798877227,0.6158164510617525,1.1087381010495485,0.9823041249694898,242.4099547554356
GW150914,development_only,-0.9227051734924316,0.7327312667805712,1.4539907249206736,1.3580668782035636,0.3741762265072004,1.0933609958506225,0.866121552355382,240.2395170182774
GW150914,development_only,-0.9187989234924316,0.6880644373932145,1.4539907249206736,1.3326824505735904,0.25799365389309253,1.071027581156944,0.7953380522333414,238.3450883830771
GW150914,development_only,-0.9148926734924316,0.6350988528191359,1.4539907249206736,1.3082743470832316,0.21210641933121796,1.0445447888699047,0.7601903832072248,236.80587556359114
GW150914,development_only,-0.9109864234924316,0.6228948010739566,1.4539907249206736,1.3182816695142787,0.23309738833292654,1.038442762997315,0.7756895289236027,236.87088588807356
GW150914,development_only,-0.9070801734924316,0.711496216743959,1.4539907249206736,1.3895533317061264,0.36783011959970713,1.0827434708323163,0.8786917256529168,240.2247142829814
GW150914,development_only,-0.9031739234924316,0.900414937759336,1.4539907249206736,1.517207712960703,0.7276055650475958,1.1772028313400047,1.1224066390041494,247.119332882403
GW150914,development_only,-0.8992676734924316,1.0817671466927021,1.4539907249206736,1.6485233097388332,1.2396875762753234,1.2678789358066878,1.4441054430070783,255.42959247333891
GW150914,development_only,-0.8953614234924316,1.2282157676348548,1.4539907249206736,1.7437149133512326,1.7678789358066878,1.3411032462777643,1.7557969245789602,261.81575446452973
GW150914,development_only,-0.8914551734924316,1.3004637539663169,1.4539907249206736,1.7913107151574321,1.879668049792531,1.3772272394434952,1.8354893824749816,263.9977974055363
GW150914,development_only,-0.8875489234924316,1.25237979009031,1.4732731266780572,1.8076641444959727,1.7278496460824995,1.3628264583841836,1.767756895289236,261.9872939188003
GW150914,development_only,-0.8836426734924316,1.1264339760800586,1.4732731266780572,1.81156944105443,1.6902611667073468,1.299853551379058,1.7509153038808885,257.3893164927339
GW150914,development_only,-0.8797364234924316,1.0031730534537466,1.4539907249206736,1.795460092750793,1.6687820356358312,1.2285818891872102,1.7321210641933122,252.04204164751042
GW150914,development_only,-0.8758301734924316,0.8882108860141567,1.4539907249206736,1.738833292653161,1.5784720527215035,1.171100805467415,1.658652672687332,247.36935092753754
GW150914,development_only,-0.8719239234924316,0.8147424945081767,1.4539907249206736,1.618501342445692,1.3710031730534538,1.1343666097144252,1.4947522577495729,244.49979069449267
GW150914,development_only,-0.8680176734924316,0.7976568220649256,1.4539907249206736,1.3656333902855748,0.9218940688308519,1.1258237734927996,1.1437637295582133,244.16280999786346
GW150914,development_only,-0.8641114234924316,0.8591652428606298,1.4732731266780572,1.0898218208445203,0.6372955821332682,1.1662191847693435,0.8635587014888942,246.84091982171617
GW150914,development_only,-0.8602051734924316,1.0031730534537466,1.4732731266780572,0.9216499877959483,0.5762753234073712,1.238223090065902,0.7489626556016598,252.3795575405354
GW150914,development_only,-0.8562989234924316,1.1759824261654868,1.5433243836953867,0.9497193068098608,0.6612155235538199,1.3596534049304367,0.8054674151818404,258.9949931611631
GW150914,development_only,-0.8523926734924316,1.3160849402001464,1.5433243836953867,1.2143031486453502,0.9492311447400537,1.4297046619477665,1.081767146692702,264.92080589667796
GW150914,development_only,-0.8484864234924316,1.3651452282157677,1.5433243836953867,1.5872589699780328,1.5447888699048085,1.4542348059555772,1.5660239199414208,269.584728255913
GW150914,development_only,-0.8445801734924316,1.3629484989016354,1.5433243836953867,1.8042470100073222,1.8733219428850378,1.453136441298511,1.83878447644618,272.98715303960637
GW150914,development_only,-0.8406739234924316,1.3475713937027094,1.5433243836953867,1.88503783256041,1.9641200878691725,1.445447888699048,1.9245789602147911,275.59636888003826
GW150914,development_only,-0.8367676734924316,1.3395167195508908,1.4539907249206736,1.883817427385892,1.8830851842811813,1.3967537222357822,1.8834513058335367,277.8417345896562
GW150914,development_only,-0.8328614234924316,1.336587747132048,1.4539907249206736,1.8088845496704906,1.790334391017818,1.3952892360263607,1.7996094703441543,279.26990123530567
GW150914,development_only,-0.8289551734924316,1.3339028557481083,1.4539907249206736,1.6377837442030754,1.707346839150598,1.393946790334391,1.6725652916768365,278.14678118441054
GW150914,development_only,-0.8250489234924316,1.3251159384915794,1.5010983646570661,1.4544788869904808,1.7703197461557236,1.4131071515743228,1.6123993165731023,272.4235591723805
GW150914,development_only,-0.8211426734924316,1.237002684891384,1.6170368562362705,1.3866243592872833,1.8479375152550648,1.4270197705638272,1.617280937271174,262.9061563862797
