plane,estimator,split,lag,n,n_contracting,n_expanding,median_contracting,median_expanding,reciprocal_product,winner,asymmetric_e_phi_score,score_plastic,score_sqrt2,score_three_halves,score_phi,score_octave,score_e
psi1_psi2,circle,calibration,4,79359,39541,39818,0.5424447282416465,1.8424068979613764,0.9994039090751937,octave,0.5181919062827613,0.6603427470634964,0.5295947151494748,0.4118116794930914,0.2603182455902132,0.16355246541047042,0.7772581042905798
psi1_psi2,circle,calibration,8,78228,39054,39174,0.5404467582216683,1.8490958539008946,0.9993378598818661,octave,0.5181258155106793,0.6676567947894448,0.5369087628754232,0.41912572721903985,0.2676322933161617,0.15623841768452196,0.7699440565646314
psi1_psi2,circle,calibration,16,76000,38081,37919,0.5437622336095651,1.8467912073967236,1.004215311944548,octave,0.5229946273459704,0.6602937002397083,0.5295456683256867,0.41176263266930335,0.2602691987664252,0.16360151223425845,0.7773071511143679
psi1_psi2,circle,calibration,32,71716,35773,35943,0.5425986291671222,1.8430725443188007,1.0000486360029415,octave,0.5188368097606458,0.6604202965256839,0.5296722646116623,0.4118892289552789,0.26039579505240074,0.1634749159482829,0.7771805548283923
psi1_psi2,circle,calibration,64,63756,31907,31849,0.5406064800168469,1.859243817657481,1.005119255756895,octave,0.5238943718562764,0.6728343652679593,0.5420863333539376,0.42430329769755426,0.2728098637946761,0.15106084720600754,0.764766486086117
psi1_psi2,circle,holdout,1,80370,40242,40128,0.5506875803529557,1.8135426231958813,0.9986953990346921,octave,0.5174827222423877,0.6294706695386842,0.4987226376246626,0.38093960196827925,0.22944616806540108,0.19442454293528255,0.808130181815392
psi1_psi2,circle,holdout,2,80023,39929,40094,0.5958730999080665,1.6683789914793363,0.9941421614742858,phi,0.5129131119803434,0.46718089680347363,0.336432864889452,0.21864982923306864,0.06715639533019047,0.35671431567049317,0.9704199545506026
psi1_psi2,circle,holdout,4,79358,39702,39656,0.5437915532205571,1.8420954335541346,1.0017159369928983,octave,0.5205026413954063,0.6576938773753139,0.5269458454612923,0.40916280980490893,0.25766937590203076,0.16620133509865287,0.7799069739787623
psi1_psi2,circle,holdout,8,78042,39008,39034,0.5449685798500226,1.8488365917511294,1.0075578517813688,octave,0.5263176092535147,0.6591845609314906,0.528436529017469,0.4106534933610856,0.2591600594582074,0.16471065154247622,0.7784162904225856
psi1_psi2,circle,holdout,16,75511,37690,37821,0.5431085126070128,1.8369044868669235,0.9976384636634429,octave,0.5164238457791338,0.6561288021090009,0.5253807701949793,0.40759773453859593,0.25610430063571776,0.16776641036496587,0.7814720492450753
psi1_psi2,circle,holdout,32,70830,35304,35526,0.5419099649205534,1.8438617712542564,0.9992070677787436,octave,0.5179949281821044,0.6621184200439603,0.5313703881299386,0.41358735247355527,0.2620939185706771,0.16177679243000653,0.775482431310116
psi1_psi2,circle,holdout,64,62381,31043,31338,0.5433533783213909,1.8377850072117927,0.9985666922969292,octave,0.5173538390692684,0.6561572793107436,0.525409247396722,0.40762621174033864,0.25613277783746047,0.16773793316322316,0.7814435720433326
psi2_psi0,circle,calibration,1,79829,39858,39971,0.551983764797187,1.806247001339218,0.9970190199528512,octave,0.5158027429225351,0.6230887088099553,0.49234067689593364,0.37455764123955027,0.2230642073366721,0.20080650366401154,0.814512142544121
psi2_psi0,circle,calibration,2,79493,39800,39693,0.5967860961380552,1.6737471536595254,0.9988690297546499,phi,0.5176565646655834,0.4688622965188215,0.3381142646047999,0.2203312289484165,0.06883779504553833,0.3550329159551453,0.9687385548352547
psi2_psi0,circle,calibration,4,78849,39413,39436,0.5431641172165522,1.8362397945345534,0.997379566996264,octave,0.5161643025924023,0.6556645051318803,0.5249164732178587,0.40713343756147535,0.2556400036585972,0.16823070734208645,0.7819363462221959
psi2_psi0,circle,calibration,8,77550,38767,38783,0.5426489312529863,1.839364691914008,0.9981292842516148,octave,0.5169157072180013,0.6583137908078203,0.5275657588937986,0.40978272323741527,0.2582892893345371,0.16558142166614653,0.779287060546256
psi2_psi0,circle,calibration,16,75033,37606,37427,0.5449615030239825,1.8339645745441366,0.9994400910363113,octave,0.5182281091691493,0.6511210325168729,0.5203730006028513,0.4025899649464679,0.25109653104358975,0.17277417995709388,0.7864798188372033
psi2_psi0,circle,calibration,32,70292,35117,35175,0.5442344787152408,1.8380176037833154,1.0003125524644485,octave,0.5191006785704988,0.6546635508673673,0.5239155189533456,0.4061324832969623,0.2546390493940841,0.16923166160659953,0.782937300486709
psi2_psi0,circle,calibration,64,61910,30995,30915,0.5412293150834873,1.8370147427388537,0.9942462310108183,octave,0.5130177892526722,0.6596549003294387,0.5289068684154171,0.41112383275903375,0.2596303988561556,0.16424031214452806,0.7779459510246375
psi2_psi0,circle,holdout,1,79659,39818,39841,0.5484784243948939,1.8183533869733768,0.9973276006802765,octave,0.5161121983869917,0.6361395461856517,0.5053915142716301,0.3876084786152467,0.23611504471236855,0.18775566628831508,0.8014613051684245
psi2_psi0,circle,holdout,2,79327,39462,39865,0.59491199098026,1.671327244600399,0.9942926186647755,phi,0.5130644442667023,0.4705607180719813,0.3398126861579597,0.2220296505015763,0.07053621659869813,0.3533344944019855,0.9670401332820949
psi2_psi0,circle,holdout,4,78681,39321,39360,0.5452597778843968,1.8444816215603068,1.005721639283825,octave,0.5244935078161974,0.6562920666598344,0.5255440347458128,0.4077609990894294,0.25626756518655125,0.16760314581413238,0.7813087846942418
psi2_psi0,circle,holdout,8,77377,38683,38694,0.5418593288642525,1.8472113108709474,1.0009286811789875,octave,0.5197164251618122,0.6640268057153044,0.5332787738012827,0.4154957381448994,0.2640023042420212,0.15986840675866243,0.7735740456387719
psi2_psi0,circle,holdout,16,74884,37497,37387,0.5446465868150554,1.8420208319792462,1.003250358979725,octave,0.522033262922042,0.6560822577807327,0.5253342258667111,0.4075511902103277,0.25605775630744954,0.1678129546932341,0.7815185935733435
psi2_psi0,circle,holdout,32,70135,34975,35160,0.545446306008075,1.8371673349531812,1.0020761363689124,octave,0.5208621591165136,0.6519766542027324,0.5212286222887108,0.40344558663232744,0.25195215272944926,0.17191855827123437,0.7856241971513438
psi2_psi0,circle,holdout,64,61622,30788,30834,0.5452254710168002,1.837194743690903,1.0016853694784622,octave,0.5204721257774522,0.6523965253608609,0.5216484934468393,0.4038654577904559,0.25237202388757773,0.1714986871131059,0.7852043259932153
psi0_psi1,centroid,calibration,1,80243,40248,39995,0.5857667628030148,1.7114415824999734,1.0025055955074782,phi,0.521290636677001,0.5097704817484981,0.3790224498344765,0.26123941417809315,0.10974598027521498,0.31412473072546865,0.9278303696055781
psi0_psi1,centroid,calibration,2,79903,39989,39914,0.6141525184538529,1.6305927465599501,1.0014326418723785,phi,0.5202197915605038,0.41405642855592756,0.28330839664190594,0.16552536098552256,0.014031927082644391,0.40983878391803924,1.0235444227981487
psi0_psi1,centroid,calibration,4,79264,39714,39550,0.5812039533981632,1.7212767411623444,1.0004128468558615,phi,0.5192009365984431,0.5233207033696969,0.3925726714556753,0.27478963579929194,0.12329620189641377,0.30057450910426986,0.9142801479843793
psi0_psi1,centroid,calibration,8,77991,38898,39093,0.5801626714805117,1.7255614588923227,1.001106345794779,phi,0.519893909185682,0.5276000789906434,0.3968520470766218,0.27906901142023843,0.12757557751736026,0.29629513348332337,0.9100007723634328
psi0_psi1,centroid,calibration,16,75579,37932,37647,0.5847503249818737,1.7165612668336507,1.0037597586322742,phi,0.522540883346092,0.5144941952716267,0.38374616335760503,0.26596312770122166,0.11446969379834349,0.30940101720234015,0.9231066560824496
psi0_psi1,centroid,calibration,32,71022,35633,35389,0.5835052384224205,1.7087669606833333,0.9970744728018833,phi,0.5158583600229848,0.5120747358529222,0.38132670393890056,0.2635436682825172,0.11205023437963901,0.3118204766210446,0.925526115501154
psi0_psi1,centroid,calibration,64,62804,31543,31261,0.5846469230641615,1.7204004071610068,1.0058268044850134,phi,0.5245980692565245,0.5169050742257343,0.38615704231171266,0.2683740066553293,0.11688057275245112,0.3069901382482325,0.9206957771283419
psi0_psi1,centroid,holdout,1,80111,40054,40057,0.5853592347899337,1.7045821184826049,0.9977928845115817,phi,0.5165786201827618,0.506450383904747,0.3757023519907253,0.25791931633434195,0.10642588243146378,0.31744482856921985,0.9311504674493293
psi0_psi1,centroid,holdout,2,79786,39831,39955,0.6114530137123259,1.6320919585396214,0.9979475467047039,phi,0.5167336124763613,0.4193806180158122,0.2886325861017906,0.17084955044540723,0.019356116542529056,0.4045145944581546,1.0182202333382642
psi0_psi1,centroid,holdout,4,79159,39478,39681,0.5843080890619236,1.7082722619518664,0.9981573009785848,phi,0.5169437760606004,0.5104102234658752,0.37966219155185355,0.2618791558954702,0.110385721992592,0.31348498900809163,0.9271906278882011
psi0_psi1,centroid,holdout,8,77915,38856,39059,0.5820441389815283,1.7149235958273776,0.9981612277524524,phi,0.5169477100759502,0.5181783743935752,0.38743034247955355,0.2696473068231702,0.118153872920292,0.30571683808039163,0.9194224769605011
psi0_psi1,centroid,holdout,16,75518,37699,37819,0.5856397047190797,1.7238015550249477,1.0095266336791007,phi,0.528269716403344,0.5171834265351977,0.38643539462117604,0.26865235896479267,0.1171589250619145,0.30671178593876913,0.9204174248188786
psi0_psi1,centroid,holdout,32,70940,35310,35630,0.5799423419648024,1.7149115149855896,0.9945498002631502,phi,0.5133230686779282,0.5217889266690618,0.3910408947550402,0.27325785909865685,0.12176442519577868,0.30210628580490495,0.9158119246850144
psi0_psi1,centroid,holdout,64,62641,31280,31361,0.5821165117036982,1.7279022829158805,1.005840449495849,phi,0.5246116351291199,0.5255936302541535,0.3948455983401319,0.2770625626837485,0.12556912878087034,0.2983015822198133,0.9120072210999227
psi1_psi2,centroid,calibration,1,80698,40505,40193,0.5860463302801032,1.7101263391036732,1.002213265347055,phi,0.5209989946236405,0.5085245322751476,0.377776500361126,0.2599934647047426,0.10850003080186443,0.3153706801988192,0.9290763190789286
psi1_psi2,centroid,calibration,2,80400,40209,40191,0.6149836405047476,1.620259383872345,0.996433014455794,phi,0.5152148125346229,0.4063467136177331,0.2755986817037115,0.15781564604732812,0.006322212144449946,0.4175484988562337,1.0312541377363431
psi1_psi2,centroid,calibration,4,79814,39874,39940,0.5844912488243057,1.705111614120646,0.996622816722204,phi,0.5154052761072078,0.5082448930277471,0.3774968611137255,0.2597138254573421,0.10822039155446395,0.3156503194462197,0.9293559583263291
psi1_psi2,centroid,calibration,8,78672,39385,39287,0.5837113274963011,1.7215113348122937,1.0048656665432132,phi,0.5236420423863247,0.5191521599877903,0.3884041280737687,0.2706210924173853,0.11912765851450713,0.3047430524861765,0.9184486913662859
psi1_psi2,centroid,calibration,16,76434,38079,38355,0.582860380908069,1.7017224547107794,0.9918665981525391,phi,0.5106215165313885,0.509049403295357,0.37830137138133535,0.260518335724952,0.1090249018220738,0.3148458091786098,0.9285514480587193
psi1_psi2,centroid,calibration,32,72121,36138,35983,0.5858050275966569,1.7191522698749226,1.0070880428969344,phi,0.525851215735734,0.5142004165087963,0.3834523845947747,0.26566934893839134,0.11417591503551316,0.30969479596517047,0.9234004348452799
psi1_psi2,centroid,calibration,64,64119,32221,31898,0.5845828824015844,1.7213074458719473,1.0062468682071322,phi,0.525015612345451,0.5175417039727046,0.386793672058683,0.2690106364022996,0.11751720249942144,0.3063535085012622,0.9200591473813716
psi1_psi2,centroid,holdout,1,80821,40420,40401,0.587160749799517,1.7038820301269693,1.0004526503792746,phi,0.5192407229043926,0.5029666931188658,0.37221866120484415,0.2544356255484608,0.1029421916455826,0.320928519355101,0.9346341582352105
psi1_psi2,centroid,holdout,2,80470,40281,40189,0.6150403942614716,1.6283667013627392,1.0015112980083911,phi,0.5202983320872624,0.4112456717141405,0.2804976398001189,0.1627146041437355,0.011221170240857337,0.4126495407598263,1.0263551796399357
psi1_psi2,centroid,holdout,4,79795,40048,39747,0.5839307648786269,1.7223022016347544,1.0057052419527253,phi,0.5244772036380511,0.5192355929955891,0.38848756108156746,0.2707045254251841,0.11921109152230591,0.3046596194783777,0.9183652583584871
psi1_psi2,centroid,holdout,8,78473,39274,39199,0.5870719025091263,1.7131530120181362,1.0057439980547274,phi,0.5245157391389587,0.5085443658683416,0.37779633395432,0.2600132982979366,0.10851986439505845,0.3153508466056252,0.9290564854857346
psi1_psi2,centroid,holdout,16,75941,37960,37981,0.5832590376828112,1.7113020724866324,0.9981323999831536,phi,0.51691882878424,0.5139792508309001,0.3832312189168785,0.26544818326049513,0.11395474935761696,0.3099159616430667,0.9236216005231761
psi1_psi2,centroid,holdout,32,71215,35476,35739,0.5832915680033705,1.7072150771246453,0.9958041592550294,phi,0.5145835069551983,0.511532385377744,0.3807843534637224,0.26300131780733904,0.11150788390446087,0.31236282709622276,0.9260684659763322
psi1_psi2,centroid,holdout,64,62728,31385,31343,0.5851363856125531,1.7097167869394305,1.0004175011308458,phi,0.5192055889418955,0.5098389076024513,0.3790908756884297,0.2613078400320463,0.10981440612916815,0.3140563048715155,0.9277619437516249
psi2_psi0,centroid,calibration,1,80242,40020,40222,0.5855435118135204,1.7020977239071864,0.9966522787064137,phi,0.5154348374901594,0.50467708001359,0.3739290480995684,0.256146012443185,0.10465257854030685,0.3192181324603768,0.9329237713404862
psi2_psi0,centroid,calibration,2,79897,40085,39812,0.6154587374059479,1.6345425217773806,1.0059934766894407,phi,0.5247637621927858,0.41435118810716076,0.28360315619313914,0.16582012053675577,0.014326686633877594,0.40954402436680604,1.0232496632469155
psi2_psi0,centroid,calibration,4,79254,39710,39544,0.5806821327743321,1.7221800881962552,1.0000392066352888,phi,0.5188273808071254,0.5247436082301616,0.39399557631614,0.27621254065975664,0.12471910675687847,0.29915160424380516,0.9128572431239146
psi2_psi0,centroid,calibration,8,77937,38900,39037,0.5814843019394513,1.705663601212949,0.9918166084948423,phi,0.5105711156835717,0.5137263984826717,0.38297836656865003,0.26519533091226666,0.11370189700938849,0.31016881399129514,0.9238744528714046
psi2_psi0,centroid,calibration,16,75403,37587,37816,0.582979954322912,1.7173245982694705,1.0011658158567491,phi,0.5199533117615422,0.5179709419521228,0.38722291003810116,0.2694398743817178,0.11794644047883962,0.305924270521844,0.9196299094019534
psi2_psi0,centroid,calibration,32,70638,35399,35239,0.5860268850039145,1.7302436413663742,1.0139692914477665,phi,0.5326607950825235,0.5202526947187152,0.38950466280469354,0.27172162714831016,0.12022819324543199,0.30364251775525164,0.9173481566353611
psi2_psi0,centroid,calibration,64,62203,31058,31145,0.5829896278241209,1.7169498092061077,1.0009639302617641,phi,0.5197516409197191,0.5177360849917005,0.3869880530776789,0.26920501742129554,0.11771158351841737,0.30615912748226626,0.9198647663623757
psi2_psi0,centroid,holdout,1,80133,40224,39909,0.586757507432126,1.7160972812451127,1.0069329632544304,phi,0.5256972157105736,0.5107971909062862,0.38004915899226455,0.2622661233358812,0.110772689433003,0.31309802156768063,0.9268036604477901
psi2_psi0,centroid,holdout,2,79792,40020,39772,0.6161866724558203,1.6309282763826414,1.0049562676383261,phi,0.5237322007169045,0.41095552044031686,0.28020748852629523,0.16242445286991186,0.01093101896703369,0.41293969203364994,1.0266453309137593
psi2_psi0,centroid,holdout,4,79145,39519,39626,0.5859569997603163,1.7147300776310277,1.0047580916874512,phi,0.5235349826887827,0.5113654017947027,0.38061736988068107,0.2628343342242977,0.11134090032141952,0.3125298106792641,0.9262354495593735
psi2_psi0,centroid,holdout,8,77828,38908,38920,0.5844365980236929,1.7097328838669896,0.9992304701764609,phi,0.518018348876796,0.5110449775134136,0.380296945599392,0.2625139099430086,0.11102047604013043,0.3128502349605532,0.9265558738406626
psi2_psi0,centroid,holdout,16,75321,37616,37705,0.5834238881542082,1.7174782384152827,1.0020178316764845,phi,0.520803973529037,0.5172992018325012,0.3865511699184796,0.2687681342620962,0.11727470035921805,0.3065960106414656,0.920301649521575
psi2_psi0,centroid,holdout,32,70541,35215,35326,0.5872673454186471,1.712575766997365,1.005739824512846,phi,0.5245115894243702,0.5078745042253812,0.37712647231135954,0.25934343665497617,0.107850002752098,0.31602070824858564,0.9297263471286951
psi2_psi0,centroid,holdout,64,61997,31036,30961,0.5845522093983723,1.7194271064852806,1.005094913995421,phi,0.5238701537785795,0.5165011879515979,0.3857531560375763,0.26797012038119294,0.11647668647831477,0.30739402452236886,0.9210996634024783
psi0_psi1,extrema,calibration,1,77446,38566,38880,0.5870977909220001,1.6892355884339478,0.9917464823163957,phi,0.5105004084005006,0.4944408420415326,0.363692810127511,0.2459097744711276,0.09441634056824943,0.3294543704324342,0.9431600093125436
psi0_psi1,extrema,calibration,2,77189,38605,38584,0.6222732082580248,1.611310105220051,1.0026751086738566,phi,0.5297882059026986,0.38902447051098116,0.25827643859695953,0.14049340294057616,0.01100003096230201,0.43487074196298564,1.048576380843095
psi0_psi1,extrema,calibration,4,76535,38396,38139,0.5868635326123226,1.7104867588539754,1.003822301787646,phi,0.5226031902939625,0.5073418046180906,0.376593772704069,0.25881073704768565,0.10731730314480747,0.31655340785587616,0.9302590467359856
psi0_psi1,extrema,calibration,8,75308,37710,37598,0.5873757924828515,1.7054298097167482,1.0017281860062537,phi,0.5205148693514695,0.5035084904971961,0.3727604585831745,0.25497742292679115,0.10348398902391298,0.32038672197677065,0.9340923608568801
psi0_psi1,extrema,calibration,16,72971,36519,36452,0.5870630795646677,1.7060627667107036,1.0015664617558029,phi,0.5203534110747424,0.5044120954877597,0.37366406357373805,0.2558810279173547,0.1043875940144765,0.3194831169862071,0.9331887558663166
psi0_psi1,extrema,calibration,32,68582,34335,34247,0.5856962540730961,1.7116275210288656,1.0024938274350261,phi,0.5212788979479845,0.5099994974572677,0.37925146554324607,0.2614684298868627,0.10997499598398452,0.3138957150166991,0.9276013538968085
psi0_psi1,extrema,calibration,64,60659,30329,30330,0.5839828912172602,1.709568615124054,0.9983588225944325,phi,0.517145649327891,0.5117255106293666,0.38097747871534493,0.26319444305896156,0.11170100915608339,0.31216970184460024,0.9258753407247097
psi0_psi1,extrema,holdout,1,77290,38702,38588,0.5883758741158684,1.703382337913237,1.0022290720232323,phi,0.5210147662683349,0.5006060299176114,0.36985799800358976,0.2520749623472064,0.10058152844432822,0.3232891825563554,0.9369948214364648
psi0_psi1,extrema,holdout,2,77017,38467,38550,0.6197388320059248,1.6126804176280725,0.9994406784196487,phi,0.52485704634049,0.39395563007318973,0.2632075981591681,0.14542456250278474,0.006068871400093434,0.42993958240077707,1.0436452212808864
psi0_psi1,extrema,holdout,4,76383,38117,38266,0.5822348802867833,1.7124019166695286,0.9970201249549412,phi,0.5158038512278488,0.5163792042195637,0.3856311723055421,0.26784813664915874,0.11635470274628057,0.30751600825440306,0.9212216471345125
psi0_psi1,extrema,holdout,8,75182,37578,37604,0.583909918147095,1.7143730504142587,1.0010394275409755,phi,0.5198270626506097,0.5146568546637912,0.38390882274976956,0.2661257870933862,0.11463235319050802,0.3092383578101756,0.922943996690285
psi0_psi1,extrema,holdout,16,72881,36421,36460,0.5848029325255615,1.715082797275876,1.0029854493710753,phi,0.521769176707364,0.5135425650821392,0.3827945331681176,0.26501149751173425,0.11351806360885608,0.31035264739182755,0.924058286271937
psi0_psi1,extrema,holdout,32,68447,34361,34086,0.5839984265275393,1.7228734391716145,1.006155377582313,phi,0.524924685568686,0.5194513429017624,0.3887033109877408,0.27092027533135743,0.11942684142847926,0.3044438695722044,0.9181495084523138
psi0_psi1,extrema,holdout,64,60464,30178,30286,0.5830273772177553,1.7116231141013656,0.9979231349998059,phi,0.5167091502653345,0.5145640957331465,0.3838160638191249,0.26603302816274155,0.11453959425986338,0.30933111674082026,0.9230367556209297
psi1_psi2,extrema,calibration,1,77824,38953,38871,0.5882497844434514,1.6996795350013938,0.9998361200875157,phi,0.5186242815981321,0.4986441936352197,0.3678961617211981,0.25011312606481473,0.09861969216193656,0.3252510188387471,0.9389566577188565
psi1_psi2,extrema,calibration,2,77609,38852,38757,0.6200543218568142,1.6224789149625847,1.0060250633441052,phi,0.5247951601685383,0.39950421434814015,0.26875618243411853,0.15097314677773516,0.006006985228141859,0.42439099812582665,1.038096637005936
psi1_psi2,extrema,calibration,4,77010,38446,38564,0.5826807528877143,1.7108180117868732,0.9968607271618377,phi,0.5156439642483697,0.5146883132428626,0.38394028132884095,0.2661572456724576,0.1146638117695794,0.3092068992311042,0.9229125381112137
psi1_psi2,extrema,calibration,8,75872,37929,37943,0.5853644075724185,1.714870077237802,1.0038239068259736,phi,0.5226047892194311,0.5124588791461749,0.3817108472321533,0.26392781157576994,0.11243437767289177,0.31143633332779186,0.9251419722079013
psi1_psi2,extrema,calibration,16,73730,36815,36915,0.5840032677422131,1.7100929336504898,0.9986998613947536,phi,0.517487190421671,0.5119972682764896,0.381249236362468,0.2634662007060846,0.11197276680320645,0.3118979441974772,0.9256035830775866
psi1_psi2,extrema,calibration,32,69564,34749,34815,0.5819971954354896,1.706113649257891,0.9929533589623011,phi,0.511716589073831,0.5131085656908604,0.38236053377683876,0.2645774981204554,0.11308406421757722,0.3107866467831064,0.9244922856632158
psi1_psi2,extrema,calibration,64,61861,31198,30663,0.5847753046038239,1.7201851229117258,1.0059217792256707,phi,0.5246924893460894,0.5165603662154883,0.38581233430146666,0.2680292986450833,0.11653586474220512,0.3073348462584785,0.9210404851385879
psi1_psi2,extrema,holdout,1,78051,38925,39126,0.5871040091874264,1.7038235369382113,1.0003216294843251,phi,0.5191097527130466,0.5030290034009413,0.37228097148691963,0.25449793583053626,0.10300450192765809,0.32086620907302554,0.934571847953135
psi1_psi2,extrema,holdout,2,77815,38958,38857,0.6186153532684319,1.6128441746344355,0.9977301688584137,phi,0.5229410368542573,0.3958716395594224,0.26512360764540077,0.1473405719890174,0.0041528619138607725,0.4280235729145444,1.041729211794654
psi1_psi2,extrema,holdout,4,77093,38447,38646,0.5831413563169289,1.7093628459172052,0.9968001684059246,phi,0.5155832129379874,0.5130472060632822,0.3822991741492606,0.26451613849287725,0.11302270458999908,0.31084800641068455,0.924553645290794
psi1_psi2,extrema,holdout,8,75827,37847,37980,0.5850430578739048,1.7203833237777277,1.0064983204581939,phi,0.5252654723414266,0.516217811266321,0.3854697793522994,0.26768674369591605,0.11619330979303788,0.30767740120764575,0.9213830400877552
psi1_psi2,extrema,holdout,16,73334,36711,36623,0.5810565726752493,1.7196745168565153,0.9992281808816121,phi,0.5180160578162852,0.5226430455432459,0.3918950136292243,0.2741119779728409,0.12261854406996275,0.3012521669307209,0.9149578058108303
psi1_psi2,extrema,holdout,32,68772,34343,34429,0.5823644815390213,1.7136179349410339,0.9979502202379036,phi,0.51673629150456,0.5168665085739271,0.3861184766599055,0.26833544100352213,0.11684200710064396,0.30702870390003967,0.9207343427801491
psi1_psi2,extrema,holdout,64,60567,30242,30325,0.5866327141883245,1.7059213924871075,1.0007492966666378,phi,0.5195371910244382,0.5050625771089499,0.37431454519492824,0.25653150953854487,0.1050380756356667,0.31883263536501694,0.9325382742451264
psi2_psi0,extrema,calibration,1,77323,38570,38753,0.5889371030487607,1.7006386089409882,1.0015691756825797,phi,0.5203561207532347,0.4980405712227015,0.3672925393086799,0.24950950365229652,0.09801606974941834,0.3258546412512653,0.9395602801313747
psi2_psi0,extrema,calibration,2,77056,38582,38474,0.6172259145994565,1.6232452425699289,1.001909029464441,phi,0.5206953845238591,0.404548404963889,0.2738003730498674,0.156017337393484,0.0045239034906058295,0.4193468075100778,1.0330524463901873
psi2_psi0,extrema,calibration,4,76391,38253,38138,0.585099183751285,1.7181448433731688,1.0052851454241205,phi,0.5240594029987713,0.5148198819072447,0.3840718499932231,0.2662888143368397,0.11479538043396154,0.3090753305667221,0.9227809694468315
psi2_psi0,extrema,calibration,8,75104,37708,37396,0.5812917248309046,1.719073012112705,0.9992829163212529,phi,0.5180708340341719,0.521888590451144,0.3911405585371224,0.273357522880739,0.12186408897786083,0.3020066220228228,0.9157122609029322
