target_time_us,observed_normalized_rate,parent_prediction,full_array_prediction,parent_ARA,spin_cut_A_ARA,spin_cut_B_ARA,strength
0.5709999799728394,0.912619222059041,0.7488371568585889,0.8293004812400298,0.4111563663451745,0.6963258735383114,1.9527759573570957,0.04223083814772324
0.5870000123977661,0.9096663950273326,0.7528885441350406,0.8286400088708404,0.4226540769416165,1.0782090125197366,1.9969369841472868,0.04357946511209972
0.6030000448226929,0.9020175057283288,0.7566731702968623,0.8415311520753681,0.43406858403951465,1.4485340382071685,1.893765750389648,0.03854136382742829
0.6189999580383301,0.8991891954991623,0.7601926270579349,0.8197721246899043,0.44540040562038974,1.7525705953748036,1.6585115784686049,0.050719074074913335
0.6349999904632568,0.8831443160859033,0.7634488772211367,0.7950856383255474,0.45665030828602005,1.945391137158348,1.3259380275181858,0.04582994899878228
0.6510000228881836,0.8834822902642314,0.766444083576867,0.8136003767706756,0.4678188007220041,1.998497117686489,0.9451957485976324,0.045100313019123636
0.6670000553131104,0.8775766362008144,0.7691807018813684,0.8301943807257299,0.47890647205570525,1.904040273443842,0.5725527120315497,0.040480286218684575
0.6829999685287476,0.8675797157681632,0.7716614222084072,0.831835428587269,0.4899138254370896,1.675982026274071,0.2630818904692319,0.04473437794403658
0.6990000009536743,0.8630259584180585,0.7738892270770648,0.8229944959671466,0.5008416055175458,1.3480225919767492,0.06251385318300029,0.04255473384372643
0.7150000333786011,0.8571203043546417,0.7758672667476666,0.8128907315943376,0.5116903064172913,0.9686306639381037,0.0004921387227433405,0.0480880501893797
0.7309999465942383,0.8592370899978542,0.7775989212877641,0.7909077449036463,0.5224605003949896,0.5938746509747076,0.08618262170218915,0.0490414811788312
0.746999979019165,0.8425874146865345,0.7790877573226711,0.808432208428353,0.5331526761937295,0.27913984108129275,0.3069194626281184,0.041335916522531935
0.7630000114440918,0.8370730991453923,0.7803375571343875,0.8113910518193618,0.543767557143024,0.07093466420798866,0.6300843314623219,0.04887124737130142
0.7790000438690186,0.8363615745594385,0.7813522388825295,0.8047262853944892,0.554305623214765,3.1341208574287016e-05,1.0079171607838486,0.04211250877297269
0.7949999570846558,0.8195695943309279,0.78213588472074,0.8056084060873298,0.5647673526182562,0.07690720616572233,1.3845772925839848,0.04911899459404343
0.8109999895095825,0.8206190930952098,0.7826927376348983,0.7879125451912963,0.5751534530932296,0.2902022961270453,1.70440557889378,0.046925526180633025
0.8270000219345093,0.8168835890189522,0.7830271539325202,0.7735022329493461,0.585464394266836,0.608394788738859,1.9201333373555798,0.05375963591944275
0.843000054359436,0.8109601468408866,0.7831436160477987,0.789352999301035,0.5957007200314244,0.9844606293504607,1.9998792566904346,0.040728492918820705
0.8589999675750732,0.8012300481279677,0.7830467154278166,0.8128153054330021,0.605862894903556,1.3628202689866733,1.9318591376449759,0.04652673363605571
0.875,0.7958046731600698,0.7827411364501051,0.8172812917053717,0.6159516063579915,1.6875634230433365,1.726124327710434,0.038588942420398516
0.8909999132156372,0.7843847035555107,0.782231649548771,0.822664174176252,0.625967310574876,1.9106950660438355,1.4130792861950523,0.0446281519255688
0.906999945640564,0.79101967031953,0.7815230989705467,0.7783040364926549,0.6359105358730888,1.999239704164827,1.0389873520592112,0.05186949118369744
0.9229999780654907,0.7727690646898142,0.7806203996017174,0.7722263666838142,0.645781733468519,1.9401127568473497,0.6591363844396471,0.04555856919131589
0.9390000104904175,0.7803290134155737,0.7795284984410471,0.7776267327340068,0.6555815711512101,1.7420514257006283,0.3296570417945267,0.04977488726308248
0.9549999237060547,0.7667922581678019,0.778252415396919,0.7522233506978401,0.6653104198162778,1.4343286740464678,0.09924553684090076,0.053313005100110264
0.9709999561309814,0.7653336327665966,0.7767971689682053,0.7614415132975438,0.6749689376238102,1.0624167584942188,0.001949826782704056,0.04523385832714509
0.9869999885559082,0.7543405779136098,0.7751678303298429,0.7707866754877243,0.6845575613019332,0.6812805867740768,0.05215088983904026,0.05008504003262213
1.003000020980835,0.7561016012638455,0.7733694779940455,0.7557216163620699,0.6940767966414343,0.34724634062972304,0.24242976551430395,0.04914783794448609
1.0189999341964722,0.7468695697610945,0.7714072136074823,0.7438916845001075,0.7035270756178653,0.10968055946021837,0.5446635378130473,0.053656215656032145
1.034999966621399,0.7470474509075831,0.7692860943823082,0.7502010741972452,0.7129090375459748,0.0036883893910066856,0.9141910577753479,0.045264981879770474
1.0509999990463257,0.7363212177743289,0.7670112133983134,0.7680296934189238,0.7222231066488929,0.04493605908621656,1.2963998460968447,0.047279047988918306
1.066999912261963,0.7306112329720493,0.7645876352071173,0.7378829208892519,0.7314697742349139,0.2273277846445998,1.6348052044665182,0.05483810440094995
1.0829999446868896,0.7276406178256921,0.7620204227839622,0.7199617092096445,0.7406494599106752,0.5239062834708548,1.8793945491538289,0.05213267934468846
1.0989999771118164,0.7230334961316409,0.7593145536018301,0.735774559225409,0.7497627846851924,0.8908460875716364,1.9940248605550974,0.0483456094690806
1.1150000095367432,0.7138192527435387,0.7564750284792304,0.7393033752814949,0.7588101606346587,1.2739171947752543,1.9617532793843,0.05008869592156265
1.1309999227523804,0.7141928031511645,0.7535068130689906,0.7316306313210702,0.7677919983220112,1.6165051997814097,1.787350835804779,0.04992455392551951
1.1469999551773071,0.7092299191641366,0.7504147617751185,0.7115111161680312,0.776708905371778,1.8679858000606724,1.4965890160817437,0.05617389794889397
1.1629999876022339,0.699250786846134,0.7472037455878356,0.6991129809244728,0.7855612849787543,1.9911911812640413,1.132438824309167,0.05314766568441775
1.1790000200271606,0.6948393344132202,0.743878559967738,0.7151369557079396,0.7943496040975524,1.9679134449857023,0.748716170405038,0.04942026602665954
1.1949999332427979,0.6930249467190378,0.7404439682309734,0.7333354880825009,0.8030742615353099,1.801594412953585,0.4021317895040769,0.0456778590513257
1.2109999656677246,0.6899476028847875,0.7369045944470388,0.7268301554056908,0.8117358475182197,1.516811083985388,0.14390052945358733,0.05091560259944593
1.2269999980926514,0.6788478193439076,0.7332650734189532,0.6916700648938398,0.8203347536962522,1.155650866115967,0.012187868126054324,0.05741016252703163
1.2429999113082886,0.6730666820830327,0.7295299457882422,0.6870796434386058,0.8288714336535372,0.7714877961849271,0.026458951708979828,0.05087629877431987
1.2589999437332153,0.6716258447964761,0.7257037090404994,0.697570420408339,0.8373462747780218,0.42109773595881006,0.18460306065819432,0.05276423014966914
1.274999976158142,0.6654177927840289,0.7217907000521057,0.6817168897081267,0.8457598503957353,0.1562578993300564,0.4632512062826124,0.05568987056651012
1.2910000085830688,0.6572886243895063,0.717795263719361,0.671220674097141,0.8541125409423918,0.016110428405245014,0.8212227338079883,0.05534827404130761
1.306999921798706,0.656986226440476,0.7137216679927406,0.6862360947041389,0.8624047254566405,0.02136641449460308,1.2056120262067638,0.04839836846915495
1.3229999542236328,0.6510272080331125,0.7095740081036653,0.7007791037172981,0.8706369649077261,0.171249179413285,1.5596177958007114,0.049011183424865115
1.3389999866485596,0.6396783908871488,0.7053563869991017,0.6646621562515362,0.8788096315319054,0.4436088247862975,1.8309204896645137,0.060880225023049524
1.3550000190734863,0.63827312982989,0.7010727929969426,0.6578018028511754,0.8869231564295765,0.7981946999979158,1.9794256586852668,0.04965678514886768
1.3709999322891235,0.6415461429252777,0.6967271611818412,0.6833599937111257,0.8949779077862361,1.1826015232807283,1.9831870034207926,0.05019774808646543
1.3869999647140503,0.6398740601482862,0.6923232423684847,0.68113962460746,0.9029744305086911,1.5400254164140361,1.8416487091577145,0.0491159575359532
1.402999997138977,0.630197325779314,0.6878647965497025,0.680751058987005,0.9109130861748209,1.8176416921966654,1.5757274209048702,0.0490225495685387
1.4189999103546143,0.6204316508370975,0.6833554631431753,0.6690108859285859,0.9187942935411681,1.974422849265625,1.224722297133731,0.052215109434527625
1.434999942779541,0.61392120087562,0.678798826767782,0.6652155787075187,0.9266184102508392,1.987199455270745,0.8405094500820053,0.04900126357782336
1.4509999752044678,0.61669614676084,0.674198280765259,0.656452151247422,0.934385965608125,1.8540835084190568,0.4798640940613743,0.05449491643945251
1.4670000076293945,0.6079621824682565,0.6695572307750299,0.6529539522016224,0.9420973108377126,1.594746891662504,0.19608698551535464,0.04869981431765422
1.4829999208450317,0.612871702111338,0.66487899423233,0.6546710217436845,0.9497527958744965,1.247518440729842,0.03111681741364325,0.05286789759694242
