time (s)	frame	L(t) (um)
0	13	0
0.25	14	9.006
0.5	15	11.671
0.75	16	17.584
1	17	23.942
1.25	18	30.735
1.5	19	37.672
1.75	20	43.631
2	21	49.226
2.25	22	53.311
2.5	23	56.891
2.75	24	60.808
3	25	64.088
3.25	26	66.107
3.5	27	68.052
3.75	28	70.112
4	29	73.047
4.25	30	75.712
4.5	31	79.148
4.75	32	81.485
5	33	83.375
5.25	34	84.114
5.5	35	85.031
