time (s)	frame	L(t) (um)
21.4	247	48.75
21.6	248	48.75
21.8	249	48.289
22	250	48.289
22.2	251	48.289
22.4	252	48.289
22.6	253	47.671
22.8	254	47.465
23	255	47.259
23.2	256	47.053
23.4	257	46.641
23.6	258	46.641
23.8	259	46.641
24	260	46.023
24.2	261	45.732
24.4	262	44.811
24.6	263	44.228
24.8	264	43.816
25	265	43.816
25.2	266	43.61
25.4	267	43.61
25.6	268	43.404
25.8	269	42.753
26	270	42.135
26.2	271	41.674
26.4	272	41.023
26.6	273	41.023
26.8	274	41.023
27	275	41.023
27.2	276	40.199
27.4	277	40.199
27.6	278	40.199
27.8	279	39.581
28	280	38.838
28.2	281	38.838
28.4	282	38.632
28.6	283	38.426
28.8	284	38.014
29	285	37.808
29.2	286	37.808
29.4	287	37.808
29.6	288	37.396
29.8	289	37.396
30	290	37.105
30.2	291	36.814
30.4	292	36.814
30.6	293	36.814
30.8	294	36.814
31	295	36.402
31.2	296	36.196
31.4	297	35.99
31.6	298	35.166
31.8	299	33.965
32	300	33.965
32.2	301	33.965
32.4	302	33.759
32.6	303	33.759
32.8	304	33.759
33	305	33.298
33.2	306	33.298
33.4	307	33.298
33.6	308	32.886
33.8	309	32.886
34	310	32.886
34.2	311	32.886
34.4	312	32.425
34.6	313	32.425
34.8	314	32.134
35	315	32.134
35.2	316	32.134
35.4	317	31.483
35.6	318	31.483
35.8	319	30.832
36	320	30.371
36.2	321	30.371
36.4	322	30.371
36.6	323	30.371
36.8	324	30.371
37	325	28.71
37.2	326	28.249
37.4	327	28.249
37.6	328	28.249
37.8	329	27.788
38	330	27.788
38.2	331	27.788
38.4	332	27.582
38.6	333	27.376
38.8	334	26.633
39	335	26.633
39.2	336	26.633
39.4	337	26.427
39.6	338	26.221
39.8	339	25.76
40	340	25.554
40.2	341	25.093
40.4	342	25.093
40.6	343	25.093
40.8	344	24.802
41	345	24.802
41.2	346	24.802
41.4	347	24.596
41.6	348	24.596
41.8	349	24.305
42	350	24.305
42.2	351	24.014
42.4	352	24.014
42.6	353	23.602
42.8	354	23.602
43	355	23.311
43.2	356	22.85
43.4	357	22.85
43.6	358	22.644
43.8	359	22.061
44	360	21.77
44.2	361	21.77
44.4	362	21.77
44.6	363	21.309
44.8	364	21.103
45	365	20.691
45.2	366	18.992
45.4	367	17.293
45.6	368	16.71
45.8	369	16.71
46	370	16.71
46.2	371	16.504
46.4	372	16.213
46.6	373	16.213
46.8	374	16.007
47	375	16.007
47.2	376	16.007
47.4	377	15.716
47.6	378	15.716
47.8	379	15.098
48	380	15.098
48.2	381	14.807
48.4	382	14.601
48.6	383	14.601
48.8	384	14.601
49	385	14.189
49.2	386	13.983
49.4	387	13.571
49.6	388	12.828
49.8	389	12.828
50	390	12.828
50.2	391	12.21
50.4	392	12.004
50.6	393	12.004
50.8	394	11.798
51	395	11.798
51.2	396	11.798
51.4	397	11.798
51.6	398	11.055
51.8	399	11.055
52	400	10.764
52.2	401	10.764
52.4	402	10.764
52.6	403	10.303
52.8	404	10.303
53	405	10.303
53.2	406	9.479
53.4	407	9.479
53.6	408	9.479
53.8	409	9.273
54	410	8.655
54.2	411	8.655
54.4	412	8.449
54.6	413	8.243
54.8	414	8.243
55	415	8.243
55.2	416	7.831
55.4	417	7.831
55.6	418	7.625
55.8	419	7.419
56	420	7.419
56.2	421	6.958
56.4	422	6.958
56.6	423	6.958
56.8	424	6.307
57	425	6.101
57.2	426	6.101
57.4	427	5.895
57.6	428	5.895
57.8	429	5.895
58	430	5.895
58.2	431	5.895
58.4	432	5.434
58.6	433	5.022
58.8	434	5.022
59	435	4.731
59.2	436	4.113
59.4	437	4.113
59.6	438	4.113
59.8	439	3.652
60	440	3.652
60.2	441	3.652
60.4	442	3.361
60.6	443	2.9
60.8	444	2.9
61	445	2.9
61.2	446	2.9
61.4	447	2.609
61.6	448	2.609
61.8	449	2.318
62	450	1.575
62.2	451	1.369
62.4	452	1.078
62.6	453	0.666
62.8	454	0.666
63	455	0.666
63.2	456	0.46
63.4	457	0.254
63.6	458	0.254
