centre_s_absolute,pre_time_s,mobile_time_s,post_time_s,C_old,C_mobile,C_new,M_old,M_mobile,M_new,connection_break_depth,movement_excursion,ledger_strength,reclosure_asymmetry,H_unresolved_mobile,H_unresolved_old_new_mean,ordered_landmarks,network_shape_pass,H1_connection_break_depth,L1_connection_break_depth,H1_movement_excursion,L1_movement_excursion,detector_replication_pass,median_phase_coherence_ARA,peak_source_evidence,event,role,control_id
-9.310000000000006,-0.11583012580871,-0.033798875808709994,0.08338862419129,1.5107802457082418,1.0820112277276055,1.6407127166219182,1.0578472052721504,1.222845984866976,1.314620453990725,0.4937352534374744,0.03661215523553829,0.5303474086730127,0.12993247091367643,0.0,0.0,True,True,0.4980473517207713,0.002806931901391252,-0.04247010007322416,0.0912863070539418,False,1.005857944837686,0.6727382990786819,GW190412,matched_offsource,13
-9.120000000000006,-0.1066113758087095,-0.016767625808709496,0.1238573741912905,1.6407127166219182,1.0534537466438858,1.439589943861362,1.314620453990725,1.3251159384915792,1.2167439589943863,0.4866975835977543,0.05943373199902369,0.546131315596778,-0.20112277276055623,0.0,0.0,True,True,0.7341957529899925,0.19563094947522575,0.22040517451794006,0.14571637783744196,True,1.1596289968269466,0.6727382990786819,GW190412,matched_offsource,14
-8.930000000000007,-0.175517625808709,0.019794874191291,0.082294874191291,1.4475632576682125,1.168334553738508,1.7151574322675127,1.1928240175738345,1.2160117158896755,1.2250427141811082,0.4130257912293547,0.007078350012204027,0.4201041412415587,0.26759417459930024,0.0,0.0,True,True,0.7301684159140834,0.1164266536490115,0.12106419331217966,-0.1947766658530634,False,1.290944593605077,0.553628124283418,GW190412,matched_offsource,15
-8.740000000000007,-0.1077051258087085,-0.0491113758087085,0.1032323741912915,1.7151574322675127,0.9279147343584736,1.5595964526889594,1.2250427141811082,1.4315352697095436,0.8635587014888944,0.7094622081197625,0.3872345618745423,1.0966967699943049,-0.1555609795785533,0.0,0.0,True,True,0.9891383939467902,-0.12753234073712472,0.3011959970710276,0.473273126678057,False,1.3651452282157677,0.5505639451502194,GW190412,matched_offsource,16
-8.550000000000008,-0.086767625808708,-0.0008301258087080043,0.042138624191291996,1.5595964526889594,0.8561549100968189,1.414124155886421,0.8635587014888944,1.2033195020746887,1.0458872345618746,0.6307053941908713,0.24859653404930426,0.8793019282401756,-0.14547229680253837,0.0,0.0,True,True,0.4945081767146694,0.19526482792287014,0.34854771784232375,0.17988772272394438,True,1.2775201366853794,0.4903708929582829,GW190412,matched_offsource,17
-8.360000000000008,-0.2181738758087075,0.016201124191292493,0.1568261241912925,1.4947522577495729,0.8991945325848181,1.3273940281506793,0.8965096412008786,0.890407615328289,0.991701244813278,0.5118786103653079,-0.05369782767878928,0.45818078268651863,-0.16735822959889357,0.21039785208689288,0.0,True,False,-0.0003661215523553807,0.5817671466927019,0.07371247254088376,-0.1811081278984623,False,1.0732243104710764,0.3775082871081663,GW190412,matched_offsource,18
-8.170000000000009,-0.04098637580870701,-0.07614262580870701,0.06057612419129299,1.2973720608575379,0.8700675290863233,1.1316410381580018,0.991701244813278,0.973395167195509,0.5389309250671223,0.3444390204214465,0.2080790822553089,0.5525181026767554,-0.1657310226995361,0.15653730371816765,0.164714018387438,False,True,0.33646570661459596,0.2941176470588236,-0.13253600195264825,0.7817915547961922,False,0.8369538686844032,0.42254636154531594,GW190412,matched_offsource,19
-7.980000000000008,-0.1841113758087074,-0.0708301258087074,0.1283886241912926,1.437800016272069,0.6069481734602554,1.2074688796680497,1.0893336587747133,1.173053453746644,0.7200390529655846,0.7156862745098039,0.26836709787649493,0.9840533723862989,-0.23033113660401927,0.21999837279310053,0.036246033683182854,True,True,0.3796680497925311,0.9547229680253844,0.259458140102514,0.2506712228459851,True,0.9094459360507688,0.42254636154531594,GW190412,matched_offsource,20
-7.790000000000008,-0.2139551258087078,-0.02645512580870779,0.07120112419129221,1.4670083801155318,0.7741436823692132,1.0120413310552439,0.8066878203563583,0.9350744447156456,0.4366609714425189,0.46538117321617456,0.313400048816207,0.7787812220323815,-0.45496704906028795,0.29078187291514124,0.2756488487511186,True,True,0.07383451305833555,0.851964852330974,0.04686355870148895,0.6014156700024407,True,0.7022211374176226,0.14124141985458905,GW190412,matched_offsource,21
-7.600000000000008,-0.11879887580870818,-0.07192387580870818,0.06479487419129182,1.0120413310552439,0.6552762183711659,1.3129118867463998,0.4366609714425189,0.6565779838906517,0.915303880888455,0.5072003905296559,-0.019404442274835287,0.48779594825482064,0.30087055569115595,0.6881457977381825,0.2756488487511186,True,False,0.10861606053209671,1.0534537466438856,0.5989748596534049,-0.5921405906761045,False,0.6851354649743715,0.23829526584666474,GW190412,matched_offsource,22
-7.410000000000007,-0.12520512580870857,-0.03926762580870857,0.15213862419129143,1.3129118867463998,0.30355544707509563,1.1067447725978359,0.915303880888455,0.772516475469856,0.8730778618501343,0.9062728825970223,-0.12167439589943863,0.7845984866975837,-0.20616711414856392,0.9239280774550483,0.010088682776014934,True,False,0.7423724676592629,1.170002440810349,-0.06785452770319744,-0.4129851110568709,False,0.6951427874054186,0.23829526584666474,GW190412,matched_offsource,23
-7.220000000000007,-0.041767625808708964,-0.0027051258087089636,0.11448237419129104,1.0062647465625254,0.8349198600602067,1.1808640468635587,0.8730778618501343,1.4927996094703442,0.5425921405906762,0.2586445366528355,0.784964608249939,1.0436091449027745,0.17459930030103332,0.0,0.19860060206655272,True,True,-0.012814254332438324,-0.4463021723212106,0.6187454234805955,0.9372711740297779,False,0.7061264339760801,0.4639471400428789,GW190412,matched_offsource,24
-7.0300000000000065,-0.17317387580870935,-0.009111375808709354,0.13932612419129065,1.4012692213814988,0.4220974696932715,0.9921894068830852,1.4884061508420796,0.6053209665608983,0.49548450085428364,0.7746318444390206,-0.38662435928728334,0.3880074851517372,-0.4090798144984136,0.9725815637458302,0.2561630461313156,True,False,0.7313888210886013,0.8401269221381499,-0.3871125213570906,-0.41933121796436423,False,0.9404442274835245,0.4639471400428789,GW190412,matched_offsource,25
-6.840000000000006,-0.050673875808709745,-0.019423875808709745,0.10948237419129025,0.9921894068830852,0.5954763648197868,1.123830445041087,0.49548450085428364,0.855992189406883,0.6165486941664633,0.46253356114229927,0.2999755918965096,0.7625091530388088,0.13164103815800177,0.54853144577333,0.38597347652754044,True,True,0.15169636319257995,0.1620698071759823,0.0029289724188430455,0.7566512082011227,True,0.8633146204539908,0.09909469587544752,GW190412,matched_offsource,26
-6.650000000000006,-0.08051762580871014,-0.021923875808710136,0.10307612419128986,1.123830445041087,0.8307704824668457,1.303962248799935,0.6165486941664633,1.2355381986819625,0.8135220893336588,0.38312586445366537,0.5205028069319014,0.9036286713855668,0.18013180375884796,0.0,0.12981043039622486,True,True,0.5272150353917501,-0.09494752257749606,0.7983890651696364,0.4256773248718576,False,0.7578716133756407,0.09909469587544752,GW190412,matched_offsource,27
-6.460000000000005,-0.08692387580871053,0.03807612419128947,0.11620112419128947,1.303962248799935,0.988772272394435,1.2632820763160035,0.8135220893336588,1.005857944837686,0.556260678545277,0.29484989016353413,0.3209665608982182,0.6158164510617523,-0.04068017248393141,0.005369782767878917,0.0902286225693597,True,True,0.13619721747620206,0.561630461313156,0.05443007078350015,0.659262875274591,True,0.8501342445691971,0.07668788410219854,GW190412,matched_offsource,28
-6.270000000000005,-0.07379887580871092,-0.03473637580871092,0.04338862419128908,1.2632820763160035,0.6375396631681718,1.1723212106419332,0.556260678545277,1.1379057847205272,0.718574566756163,0.5802619803107967,0.5004881620698072,1.0807501423806039,-0.09096086567407036,0.22455455211130104,0.1447807338703116,True,True,0.31217964364168904,0.6826946546253355,-0.3719794971930681,0.35196485233097397,False,0.9375152550646815,0.1215952497791385,GW190412,matched_offsource,29
-6.0800000000000045,-0.1778613758087113,-0.005986375808711308,0.09557612419128869,1.4168090472703605,0.46961191115450335,1.3947603937840698,0.7734927996094703,1.0085428362216255,0.8762509153038809,0.9361728093727117,0.18367097876494998,1.1198437881376617,-0.022048653486290704,0.521845252623871,0.0,True,True,0.9048083963876008,0.9261654869416648,0.6089821820844519,-0.25237979009031,False,0.9267756895289236,0.27108776437917004,GW190412,matched_offsource,30
-5.890000000000004,-0.0944238758087117,-0.0475488758087117,0.0618261241912883,1.3947603937840698,0.577007566512082,0.7282564478073388,0.8762509153038809,1.0634610690749329,0.40590676104466683,0.48450085428362244,0.4223822309006591,0.9068830851842815,-0.666503945976731,0.35953136441298517,0.4329183955739972,True,True,0.6120331950207468,0.07542103978520875,0.40346595069563085,0.4388577007566511,True,0.8247498169392238,0.27108776437917004,GW190412,matched_offsource,31
-5.700000000000004,-0.1789551258087121,0.02416987419128791,0.05151362419128791,1.2459523228378488,0.7710519892604344,1.3573346350988527,0.8918721015377105,0.9714425189162803,1.0558945569929217,0.5305914897079163,-0.0024408103490357602,0.5281506793588805,0.11138231226100381,0.2575054918232853,0.0,True,False,0.1676836709787649,0.780815230656578,-0.0048816206980716315,-0.19331217964364167,False,1.0629729070051257,0.34580825525311903,GW190412,matched_offsource,32
-5.510000000000003,-0.13848637580871248,0.006044874191287519,0.12323237419128752,1.3573346350988527,0.5108616060532096,0.9696525913269872,1.0558945569929217,0.33536734195752993,0.7368806443739322,0.6526320071597103,-0.561020258725897,0.09161174843381326,-0.38768204377186544,1.1537710519892603,0.14673338214954024,True,False,0.49377593360995853,0.3910178179155479,-0.5709055406394923,-0.4803514766902612,False,1.3265804247010007,0.34580825525311903,GW190412,matched_offsource,33
-5.320000000000003,-0.21911137580871287,0.03870112419128713,0.10901362419128713,1.2099910503620535,0.3912618989504515,1.2553901228541209,0.36026360751769587,0.9982914327556749,0.7415181840371002,0.8414286876576358,0.44740053697827686,1.2888292246359128,0.04539907249206743,0.6104466682938736,0.21641851761451478,True,True,0.6393702709299489,0.33707590920185493,0.5726141078838174,0.3278008298755187,True,0.9719306809860874,0.06309587094362729,GW190412,matched_offsource,34
-5.130000000000003,-0.08098637580871326,-0.006767625808713262,0.04010737419128674,1.2553901228541209,0.22951753315434056,1.3563583109592383,0.7415181840371002,0.5030510129362948,0.45423480595557725,1.0763566837523388,-0.09482548206004393,0.9815312016922949,0.10096818810511743,1.2674314539093645,0.09624928809698166,True,False,0.9836465706614597,1.1132536001952646,-0.4232365145228216,0.23919941420551627,False,0.8584329997559189,0.06309587094362729,GW190412,matched_offsource,35
-4.940000000000002,-0.15379887580871365,-0.028798875808713653,0.05323237419128635,1.3563583109592383,0.5162313888210885,1.038971605239606,0.45423480595557725,0.6951427874054186,0.38393946790334393,0.6814335692783335,0.276055650475958,0.9574892197542915,-0.31738670571963223,0.7886258237734929,0.38324790497111727,True,True,-0.3812545765194044,0.8224310471076396,0.6482792287039296,-0.15181840371003175,False,0.7485965340493044,0.031035287850299038,GW190412,matched_offsource,36
-4.750000000000002,-0.13676762580871404,-0.06645512580871404,0.054638624191285956,1.038971605239606,0.5057359043202343,1.2834594418680336,0.38393946790334393,0.6819624115206249,0.8525750549182328,0.6554796192335854,0.06370515010983646,0.7191847693434219,0.24448783662842755,0.8123016841591408,0.288544463428525,True,True,0.77007566512082,0.26336343666097145,-0.024896265560165887,0.09665608982182083,False,0.7485965340493044,0.25348467827027615,GW190412,matched_offsource,37
-4.560000000000001,-0.13536137580871443,-0.025986375808714435,0.14979487419128557,1.2834594418680336,0.47506305426735,1.1008868277601496,0.8525750549182328,0.8642909445936051,0.7417622650720039,0.7171100805467416,0.06712228459848668,0.7842323651452283,-0.18257261410788406,0.6606460011390449,0.07867545358392325,True,True,0.48938247498169396,0.2493287771540152,0.084207957041738,-0.06443739321454722,False,1.113741762265072,0.25348467827027615,GW190412,matched_offsource,38
-4.370000000000001,-0.17301762580871483,0.0066698741912851744,0.14338862419128517,1.1893255227402164,0.7979009030998291,1.0851842811813521,0.726873321942885,0.7761776909934098,0.4896265560165975,0.3393539988609552,0.1679277520136686,0.5072817508746238,-0.10414124155886428,0.4259214059067612,0.2544951590594745,True,True,-0.32950939711984384,0.6938003417134487,1.3697827678789358,-0.7788625823773492,False,1.2030754210397852,0.15802367401354347,GW190412,matched_offsource,39
-4.180000000000001,-0.16770512580871522,-0.007548875808715216,0.09010737419128478,1.1210641933121797,0.5909201855015865,1.1423806036937596,0.7749572858188919,0.6219184769343422,0.3270685867708079,0.5408022130013831,0.07090554063949228,0.6117077536408754,0.021316410381579942,0.7871613375640711,0.3172646652021805,True,True,-0.20502806931901385,0.6422992433487917,0.10373443983402497,0.03441542592140592,False,0.978032706858677,0.12638297940788934,GW190412,matched_offsource,40
4.22,-0.04036137580871557,-0.05989262580871557,0.14323237419128443,1.1174029777886256,0.6254169717679603,0.8252379790090311,0.8967537222357823,0.9101781791554797,0.4295826214303149,0.345903506630868,0.24701000732243106,0.592913513953299,-0.29216499877959456,0.46440484907656,0.37258969978032697,False,True,0.16268000976324137,0.07200390529655842,0.36563339028557484,0.7708079082255308,True,0.6270441786673175,0.16545724325216027,GW190412,matched_offsource,41
4.41,-0.21864262580871596,-0.06629887580871596,0.11338862419128404,1.1982751606866813,0.5682206492555528,0.8227158083150273,0.8540395411276543,0.5882352941176471,0.31559677813033926,0.4422748352453014,0.0034171344886503308,0.44569196973395175,-0.37555935237165394,0.8435440566268001,0.43084370677731665,True,True,0.3777154015133024,0.10495484500854285,0.7212594581401025,-0.44203075421039784,False,0.9960947034415426,0.16545724325216027,GW190412,matched_offsource,42
4.6000000000000005,-0.18208012580871635,-0.06098637580871635,0.06401362419128365,1.0069156293222683,0.7010007322431048,1.1917663330892523,0.5001220405174518,0.6465706614596046,0.6453502562850866,0.39834024896265563,0.07383451305833544,0.47217476202099107,0.18485070376698398,0.6524286062972905,0.3279228703929705,True,True,0.4520380766414449,0.3439101781791555,0.6966072736148402,-0.575787161337564,False,1.1352208933365877,0.014165606569372277,GW190412,matched_offsource,43
4.790000000000001,-0.12598637580871674,-0.020517625808716744,0.11620112419128326,1.1917663330892523,0.48873159222195106,0.9410951102432673,0.6453502562850866,1.093727117402978,0.435440566268001,0.5776991294443088,0.5533317061264341,1.1310308355707428,-0.250671222845985,0.41754129037507104,0.3931738670571965,True,True,0.04832804491091047,0.05748108371979499,0.4439834024896265,0.980473517207713,True,1.0192824017573834,0.4894175649815862,GW190412,matched_offsource,44
4.980000000000001,-0.19098637580871713,-0.003486375808717135,0.13323237419128287,1.3223496867626718,0.3245464160768041,0.9821007241070703,1.0803026604832804,0.2555528435440566,0.41786673175494266,0.8276787893580668,-0.49353185257505494,0.3341469367830119,-0.34024896265560156,1.4199007403791393,0.3000162720689935,True,False,0.5323407371247253,0.9016353429338541,-0.3861361972174762,-0.6009275079326336,False,1.0097632413961435,0.4894175649815862,GW190412,matched_offsource,45
5.170000000000002,-0.056767625808717526,-0.07629887580871753,0.13463862419128247,0.9821007241070703,0.43413880074851513,0.8644536652835408,0.41786673175494266,0.40273370759092014,0.4261654869416646,0.48913839394679043,-0.019282401757383494,0.46985599218940693,-0.11764705882352944,1.1631274916605647,0.6547066959563907,False,False,0.033683182816695134,0.6331462045399072,-0.4386136197217476,0.39199414205516225,False,0.9775445447888699,0.0,GW190412,matched_offsource,46
5.360000000000002,-0.055361375808717916,0.022763624191282084,0.08526362419128208,0.8644536652835408,0.5223334146936783,1.1536896916442927,0.4261654869416646,0.9026116670734685,0.682450573590432,0.4867382637702383,0.34830363680742016,0.8350419005776585,0.28923602636075185,0.5750549182328533,0.4366202912700349,True,True,0.49780327068586766,0.5150109836465706,0.8813766170368561,-0.10349035879912133,False,0.959726629240908,0.03507331873772024,GW190412,matched_offsource,47
5.5500000000000025,-0.10473637580871831,-0.06176762580871831,0.04370112419128169,1.1536896916442927,0.6029615165568303,0.9513465137092182,0.682450573590432,0.36709787649499637,0.4334879179887723,0.4495565861199251,-0.1908713692946058,0.2586852168253193,-0.2023431779350745,1.0299406069481734,0.38951265153364234,True,False,0.27202831340004874,0.16060532096656088,-0.37051501098364664,-0.06346106907493287,False,1.1430314864535025,0.03507331873772024,GW190412,matched_offsource,48
5.740000000000003,-0.1736426258087187,-0.0330176258087187,0.1076073741912813,1.1671955089089578,0.5605727768285738,1.0855910829061914,0.38369538686844035,0.9233585550402734,0.35709055406394924,0.5658205190790009,0.5529655845740786,1.1187861036530795,-0.0816044260027664,0.5160686681311528,0.5032137336262306,True,True,1.0139126189895045,0.31352208933365866,0.842323651452282,0.26360751769587504,True,1.2782523797900902,0.0,GW190412,matched_offsource,49
5.930000000000003,-0.08239262580871909,0.003544874191280911,0.1597948741912809,1.0855910829061914,0.48987063705150113,0.9396306240338458,0.35709055406394924,0.8035147669026117,0.3976080058579448,0.5227402164185175,0.4261654869416647,0.9489057033601822,-0.14596045887234566,0.7066145960458872,0.6100398665690344,True,True,-0.28337808152306565,0.7544544788869905,0.6702465218452527,0.1820844520380766,False,0.8908957773980961,0.0,GW190412,matched_offsource,50
6.120000000000004,-0.21770512580871948,0.03620112419128052,0.14948237419128052,0.9627369620047187,0.4890570336018225,1.059230331136604,0.723944349524042,0.4556992921649988,0.6087381010495485,0.5219266129688389,-0.21064193312179647,0.31128467984704244,0.09649336913188533,1.0552436742331786,0.32267512814254345,True,False,0.54149377593361,-0.23138882108860132,-0.46253356114229915,0.14888943129118865,False,0.6099585062240664,0.0,GW190412,matched_offsource,51
6.310000000000004,-0.04051762580871987,-0.00926762580871987,0.04151362419128013,1.059230331136604,0.6225693596940851,1.46098771458791,0.6087381010495485,0.8318281669514279,0.9904808396387601,0.6375396631681718,0.03221869660727361,0.6697583597754454,0.40175738345130596,0.545602473354487,0.16601578390692373,True,True,-0.056260678545277054,0.8249938979741274,0.27410300219672945,-0.20844520380766418,False,1.0239199414205515,0.41654811628361277,GW190412,matched_offsource,52
6.500000000000004,-0.15629887580872026,0.03510737419127974,0.08588862419127974,1.46098771458791,0.8878040842893173,1.0955170449922706,0.983402489626556,0.6433976080058579,0.5521113009519161,0.39044829550077287,-0.12435928728337808,0.2660890082173948,-0.36547066959563934,0.4687983077048248,0.17618582702790664,True,False,0.20576031242372483,0.36380278252379783,-0.0307542103978522,-0.20307542103978515,False,0.9233585550402734,0.41654811628361277,GW190412,matched_offsource,53
6.690000000000005,-0.10411137580872065,-0.04161137580872065,0.15760737419127935,1.0955170449922706,0.7437149133512326,0.8076641444959728,0.5521113009519161,0.7278496460824995,1.1276543812545765,0.20787568139288903,-0.11203319502074682,0.09584248637214221,-0.28785290049629786,0.5284354405662679,0.20852656415263193,True,False,-0.21259458140102516,0.43177935074444723,-0.40371003173053444,0.06614596045887233,False,0.758847937515255,0.08701682514855615,GW190412,matched_offsource,54
6.880000000000005,-0.20426762580872104,-0.03239262580872104,0.08088862419127896,0.9116426653649011,0.8076641444959728,0.9323081929867382,0.5123260922626311,1.1276543812545765,0.9013912618989505,0.11431128467984686,0.42079570417378576,0.5351069888536326,0.020665527621837043,0.06468147424945059,0.37116589374338965,True,True,0.1676836709787649,0.003295093971198426,0.8589211618257261,-0.03221869660727361,False,0.7173541615816451,0.1469830136400013,GW190412,matched_offsource,55
7.070000000000006,-0.16770512580872143,-0.062236375808721434,0.08229487419127857,0.9404442274835244,0.3819868196241152,1.3637621023513138,0.8193800341713449,0.8906516963631926,0.6875762753234074,0.770116345293304,0.13717354161581652,0.9072898869091205,0.4233178748677894,0.7273614840126922,0.12008786917256542,True,True,-0.05381986819624118,0.9094459360507687,-0.4735172077129607,0.37710519892604344,False,0.9004149377593361,0.1469830136400013,GW190412,matched_offsource,56
7.260000000000006,-0.10770512580872182,-0.037392625808721824,0.052451124191278176,1.3637621023513138,0.6414449597266293,0.8784476446180132,0.6875762753234074,0.743470832316329,0.271906272882597,0.4796599137580343,0.2637295582133269,0.7433894719713612,-0.4853144577333006,0.6150842079570418,0.42482304124969494,True,True,0.6592628752745912,-0.7955821332682449,-0.37588479375152556,0.6717110080546742,False,0.8608738101049549,0.03324101307272286,GW190412,matched_offsource,57
7.450000000000006,-0.13754887580872222,-0.059423875808722215,0.053857374191277785,0.8784476446180132,0.4327556748840615,0.9068424050117972,0.271906272882597,0.7095435684647303,0.6643885770075666,0.4598893499308436,0.24139614351964855,0.7012854934504922,0.02839476039378408,0.8577007566512082,0.6392075502400131,True,True,0.2612887478642909,0.13656333902855744,-0.6499877959482547,1.076397363924823,False,0.8076641444959727,0.0,GW190412,matched_offsource,58
7.640000000000007,-0.1791113758087226,0.027919874191277394,0.043544874191277394,0.9309250671222845,0.892197542917582,1.3491172402570986,0.6531608494020015,0.8865023187698315,0.9092018550158653,0.24782361077210957,0.10532096656089818,0.35314457733300775,0.41819217313481405,0.22130013831258655,0.20795704173785706,True,True,0.4615572370026848,0.6235050036612155,0.07786185013424463,-0.13424456919697347,False,0.9511837930192824,0.3053433193078584,GW190412,matched_offsource,59
7.830000000000007,-0.150361375808723,-0.060517625808723,0.091826124191277,1.3491172402570986,0.6779757546171995,1.0647628345944187,0.9092018550158653,0.8142543324383695,0.6487673907737369,0.5289642828085591,0.03526970954356845,0.5642339923521276,-0.2843544056626799,0.5077699129444311,0.1432348873159222,True,True,-0.042592140590676175,0.4442274835245301,-0.212106419331218,0.1889187210153771,False,1.1786673175494264,0.3053433193078584,GW190412,matched_offsource,60
8.020000000000007,-0.2192676258087225,-0.0434863758087225,0.1283886241912775,1.162395248555854,0.8362216255796925,0.9101781791554795,0.5745667561630461,0.8242616548694166,0.39687576275323405,0.20006508827597413,0.33854039541127656,0.5386054836872507,-0.25221706940037447,0.3395167195508908,0.4779920266861932,True,True,0.021845252623871048,0.9976812301684161,0.5552843544056627,0.12179643641689042,True,1.0810349035879914,0.22281155019815124,GW190412,matched_offsource,61
