event,time_s,connection_C,movement_M,liquidity_M_minus_C,unresolved_H,phase_coherence_ARA,source_evidence
GW150914,-0.12583017349243164,1.187779676185827,1.0771296070295338,-0.11065006915629327,0.0,1.0659018794239687,0.14192078965725527
GW150914,-0.12192392349243164,1.2265885607354976,1.1923358555040273,-0.03425270523147028,0.0,0.2784964608249939,0.048942507150108776
GW150914,-0.11801767349243164,1.2265885607354976,1.2360263607517696,0.009437800016272035,0.0,0.09641200878691726,0.024732492368818654
GW150914,-0.11411142349243164,1.3690505247742253,1.271906272882597,-0.09714425189162834,0.0,0.7773980961679278,0.29031464172246263
GW150914,-0.11020517349243164,1.5569929216499876,1.2972907005125702,-0.25970222113741737,0.0,1.40273370759092,0.6291245271413999
GW150914,-0.10629892349243164,1.5569929216499876,1.465706614596046,-0.09128630705394158,0.0,1.685379546009275,0.8015528546251092
GW150914,-0.10239267349243164,1.5569929216499876,1.465706614596046,-0.09128630705394158,0.0,1.8040029289724189,0.8156981757191617
GW150914,-0.09848642349243164,1.5569929216499876,1.5438125457651939,-0.013180375884793705,0.0,1.8562362704417867,0.703167852508092
GW150914,-0.09458017349243164,1.4109511024326744,1.5438125457651939,0.13286144333251948,0.0,1.8811325360019526,0.5186085426932403
GW150914,-0.09067392349243164,1.4074526075990563,1.5438125457651939,0.13635993816613756,0.0,1.8669758359775446,0.4511364602435366
GW150914,-0.08676767349243164,1.3800341713448863,1.3443983402489628,-0.0356358310959235,0.0,1.7898462289480108,0.4252905306030971
GW150914,-0.08286142349243164,1.3670165161500283,1.2443251159384916,-0.12269140021153668,0.0,1.56870881132536,0.3580040855721777
GW150914,-0.07895517349243164,1.3670165161500283,1.2365145228215768,-0.13050199332845147,0.0,1.1503539175006101,0.25059577040988396
GW150914,-0.07504892349243164,1.3670165161500283,1.2365145228215768,-0.13050199332845147,0.0,0.7261410788381742,0.17971858773295307
GW150914,-0.07114267349243164,1.3670165161500283,1.2365145228215768,-0.13050199332845147,0.0,0.5723700268489138,0.16149859678724537
GW150914,-0.06723642349243164,1.4743308111626394,1.2365145228215768,-0.2378162883410626,0.0,0.9399560654137173,0.3042181456525724
GW150914,-0.06333017349243164,1.7029533805223334,1.4288503783256041,-0.27410300219672923,0.0,1.5145228215767634,0.559489941531958
GW150914,-0.05942392349243164,1.8615246928646976,1.4288503783256041,-0.43267431453909344,0.0,1.8435440566268,0.8070286222992838
GW150914,-0.05551767349243164,1.9142461964038728,1.479863314620454,-0.4343828817834188,0.0,1.934830363680742,0.9213702805811883
GW150914,-0.05161142349243164,1.9244162395248556,1.4989016353429339,-0.4255146041819218,0.0,1.9509397119843788,0.9602318597062485
GW150914,-0.04770517349243164,1.9296233016027988,1.5057359043202343,-0.4238873972825645,0.0,1.940200146448621,0.9672586768663188
GW150914,-0.04379892349243164,1.9309250671222846,1.5125701732975347,-0.4183548938247499,0.0,1.9250671222845985,0.9608890078281679
GW150914,-0.03989267349243164,1.9344235619559027,1.5691969733951672,-0.36522658856073553,0.0,1.9231144740053698,0.960149049689525
GW150914,-0.03598642349243164,1.9480107395655357,1.593605076885526,-0.3544056626800096,0.0,1.9475225774957285,0.9723352287692245
GW150914,-0.03208017349243164,1.9719306809860875,1.5940932389553333,-0.3778374420307542,0.0,1.9738833292653162,0.985978089661086
GW150914,-0.02817392349243164,1.9719306809860875,1.6145960458872346,-0.3573346350988529,0.0,1.9885281913595314,0.9932933716420017
GW150914,-0.02426767349243164,1.9719306809860875,1.6343666097144252,-0.3375640712716623,0.0,1.9821820844520381,0.9903653226442085
GW150914,-0.02036142349243164,1.9719306809860875,1.6846473029045643,-0.28728337808152316,0.0,1.923602636075177,0.961331803115432
GW150914,-0.01645517349243164,1.8509478480188755,1.706858677080791,-0.1440891709380845,0.0,1.560410056138638,0.7800145948186309
GW150914,-0.01254892349243164,1.816939223822309,1.7241884305589457,-0.09275079326336333,0.0,0.6729314132291921,0.336383581716716
GW150914,-0.00864267349243164,1.816939223822309,1.7654381254576519,-0.051501098364657105,0.0,0.5040273370759092,0.251952156780928
GW150914,-0.004736423492431641,1.816939223822309,1.79253112033195,-0.024408103490358934,0.0,1.0732243104710764,0.5364811783853465
GW150914,-0.0008301734924316406,1.816939223822309,1.8123016841591408,-0.004637539663168155,0.0,1.4735172077129608,0.736578775053977
GW150914,0.0030760765075683594,1.8332926531608493,1.8445203807664146,0.01122772760556523,0.0,1.6248474493531853,0.8122254274530933
GW150914,0.006982326507568359,1.8332926531608493,1.8445203807664146,0.01122772760556523,0.0,1.657066145960459,0.8283308437703246
GW150914,0.01088857650756836,1.8332926531608493,1.8445203807664146,0.01122772760556523,0.0,1.621430314864535,0.8105172772376295
GW150914,0.01479482650756836,1.8332926531608493,1.8445203807664146,0.01122772760556523,0.0,1.5638271906272883,0.7817227450340948
GW150914,0.01870107650756836,1.8119762427792694,1.8030266048328043,-0.008949637946465083,0.0,1.502318769831584,0.7509760411557442
GW150914,0.02260732650756836,1.798551785859572,1.7944837686111788,-0.004068017248393341,0.0,1.4705882352941178,0.735114646297865
GW150914,0.02651357650756836,1.7697502237409486,1.7034415425921408,-0.06630868114880784,0.0,1.443739321454723,0.7216934660335056
GW150914,0.03041982650756836,1.6986412822390367,1.6797656822064926,-0.01887560003254407,0.0,1.3646570661459605,0.6493529290826336
GW150914,0.03432607650756836,1.4447156455943373,1.6431535269709543,0.198437881376617,0.0,1.0742006346106907,0.2608810425769191
GW150914,0.03823232650756836,1.1228541209014724,1.5982426165486943,0.47538849564722185,0.0,0.5528435440566268,0.045811662974670465
GW150914,0.04213857650756836,0.9825888861768775,1.4791310715157433,0.49654218533886585,0.0,0.18379301928240177,0.015117951549467764
GW150914,0.04604482650756836,0.905133837767472,1.446180131803759,0.541046294036287,0.0,0.04954845008542836,0.0033076644125859538
GW150914,0.04995107650756836,0.8271092669432919,1.371491335123261,0.544382068179969,0.0,0.019770563827190626,0.0
GW150914,0.05385732650756836,0.826458384183549,1.3373199902367587,0.5108616060532097,0.0,0.22626311935562607,0.0
GW150914,0.05776357650756836,0.826458384183549,1.0624847449353185,0.23602636075176953,0.11105687088113236,0.4351964852330974,0.033672757095165186
GW150914,0.06166982650756836,0.826458384183549,1.0441786673175493,0.21772028313400027,0.12936294849890162,0.48889431291188673,0.08657379155908565
GW150914,0.06557607650756836,0.8271092669432919,1.0441786673175493,0.21706940037425737,0.12871206573915872,0.4713204783988284,0.0976117710328059
GW150914,0.06948232650756836,0.8594093238955334,1.0441786673175493,0.1847693434220159,0.09641200878691736,0.6275323407371247,0.10660544524116157
GW150914,0.07338857650756836,1.0162720689935725,1.0624847449353185,0.04621267594174605,0.0,1.1064193312179644,0.1552821858555844
GW150914,0.07729482650756836,1.0381580017899275,1.0685867708079082,0.03042876901798075,0.0,1.4959726629240908,0.21597945572848426
GW150914,0.08120107650756836,1.0381580017899275,1.085428362216256,0.047270360426328484,0.0,1.537954600927508,0.22204055319712504
GW150914,0.08510732650756836,1.0381580017899275,1.085428362216256,0.047270360426328484,0.0,1.2528679521601171,0.18088147271240163
GW150914,0.08901357650756836,1.0381580017899275,1.085428362216256,0.047270360426328484,0.0,0.7773980961679278,0.21669236656670088
GW150914,0.09291982650756836,1.008217394841754,1.085428362216256,0.07721096737450184,0.0,0.5030510129362948,0.1866335220071194
GW150914,0.09682607650756836,0.9984541534456106,1.0739565535757873,0.07550240013017673,0.0,0.45814010251403464,0.16997143173574145
GW150914,0.10073232650756836,0.9851110568708812,1.0739565535757873,0.08884549670490616,0.0,0.4107883817427386,0.15240379308004948
GW150914,0.10463857650756836,0.984053372386299,1.0739565535757873,0.08990318118948837,0.0,0.3458628264583842,0.1326215524447453
GW150914,0.10854482650756836,0.9549263688878039,1.026604832804491,0.07167846391668709,0.018468798307705203,0.345374664388577,0.1089569816261254
GW150914,0.11245107650756836,0.9549263688878039,0.9797412741030023,0.024814905215198357,0.06533235700919393,0.47571393702709297,0.08180143242264752
GW150914,0.11635732650756836,0.9549263688878039,0.9797412741030023,0.024814905215198357,0.06533235700919393,0.7529899926775689,0.047877445226386796
GW150914,0.12026357650756836,0.9549263688878039,0.9797412741030023,0.024814905215198357,0.06533235700919393,1.0737124725408835,0.01467607968325342
GW150914,0.12416982650756836,1.0659832397689366,0.9799853551379057,-0.08599788463103086,0.0,1.3451305833536735,0.015102759783809802
GW150914,0.12807607650756836,1.0659832397689366,0.9807175982426165,-0.0852656415263201,0.0,1.427141811081279,0.0
GW150914,0.13198232650756836,1.077536408754373,0.9807175982426165,-0.09681881051175656,0.0,1.2914327556748841,0.0
GW150914,0.13588857650756836,1.106093889838093,1.2111300951916038,0.10503620535351077,0.0,0.9814498413473273,0.029465055036788205
GW150914,0.13979482650756836,1.106093889838093,1.2111300951916038,0.10503620535351077,0.0,0.7129607029533805,0.07587280119298856
GW150914,0.14370107650756836,1.106093889838093,1.2372467659262876,0.1311528760881946,0.0,0.7105198926043447,0.1623252671412416
GW150914,0.14760732650756836,1.2507525831909527,1.2638515987307786,0.013099015539825842,0.0,0.9541127654381255,0.30879998217499494
GW150914,0.15151357650756836,1.4020014644862095,1.2780082987551866,-0.12399316573102293,0.0,1.2841103246277765,0.49505791011705463
GW150914,0.15541982650756836,1.4841754129037508,1.2372467659262876,-0.2469286469774632,0.0,1.552111300951916,0.623951016028266
GW150914,0.15932607650756836,1.4841754129037508,1.2201610934830365,-0.2640143194207143,0.0,1.7307786185013425,0.6839469327199594
GW151012,-0.21958017349243164,0.9397933447237815,0.9934098120576031,0.05361646733382164,0.06679684321861545,0.2589699780327069,0.05278006630639741
GW151012,-0.21567392349243164,0.8971605239606216,0.8440322186966073,-0.05312830526401435,0.2588072573427712,0.44642421283866246,0.03601249752091233
GW151012,-0.21176767349243164,0.8971605239606216,0.8162069807175982,-0.0809535432430234,0.28663249532178026,0.6001952648279228,0.0
GW151012,-0.20786142349243164,0.8971605239606216,0.8003417134488651,-0.09681881051175656,0.3024977625905134,0.35660239199414207,0.0
GW151012,-0.20395517349243164,0.8971605239606216,0.7859409323895533,-0.11121959157106831,0.31689854364982517,0.30827434708323165,0.0
GW151012,-0.20004892349243164,1.0210723293466764,0.7859409323895533,-0.23513139695712304,0.19298673826377033,1.2557969245789602,0.0
GW151012,-0.19614267349243164,1.204295826214303,0.7859409323895533,-0.4183548938247498,0.009763241396143596,1.8264583841835489,0.0
GW151012,-0.19223642349243164,1.3026604832804491,0.7859409323895533,-0.5167195508908958,0.0,1.9499633878447644,0.0
GW151012,-0.18833017349243164,1.3026604832804491,0.7859409323895533,-0.5167195508908958,0.0,1.9641200878691725,0.007670471419552513
GW151012,-0.18442392349243164,1.3026604832804491,0.7859409323895533,-0.5167195508908958,0.0,1.923602636075177,0.0962505590420824
GW151012,-0.18051767349243164,1.3026604832804491,0.7710519892604344,-0.5316084940200148,0.0,1.7756895289236025,0.0988179674382674
GW151012,-0.17661142349243164,1.2033195020746887,0.7710519892604344,-0.43226751281425435,0.02562850866487687,1.3768611178911399,0.08334429027019837
GW151012,-0.17270517349243164,0.9720934016760232,0.7449353185257506,-0.22715808315027264,0.2829712797982262,0.7071027581156945,0.0482390092490448
GW151012,-0.16879892349243164,0.7191440891709382,0.7534781547473761,0.03433406557643792,0.5273777560816857,0.20039052965584575,0.01367077203778591
GW151012,-0.16489267349243164,0.656415263200716,0.7534781547473761,0.09706289154666015,0.590106582051908,0.14913351232609226,0.0021840397216415846
GW151012,-0.16098642349243164,0.656415263200716,0.7534781547473761,0.09706289154666015,0.590106582051908,0.3541615816451062,0.0
GW151012,-0.15708017349243164,0.656415263200716,0.7534781547473761,0.09706289154666015,0.590106582051908,0.6065413717354161,0.0
GW151012,-0.15317392349243164,0.6233829631437636,0.7534781547473761,0.1300951916036125,0.6231388821088601,0.8242616548694166,0.0
GW151012,-0.14926767349243164,0.6233829631437636,1.1181352208933366,0.494752257749573,0.25848181596289965,0.8950451549914572,0.0
GW151012,-0.14536142349243164,0.656415263200716,1.1181352208933366,0.46171995769262064,0.22544951590594753,0.6997803270685867,0.0
GW151012,-0.14145517349243164,0.6743145390936457,1.1225286795216012,0.4482141404279555,0.20315678138475324,0.3058335367341958,0.003247195227712343
GW151012,-0.13754892349243164,0.6967699943047759,1.1225286795216012,0.42575868521682525,0.18070132617362278,0.14278740541859897,0.01005471478234459
GW151012,-0.13364267349243164,0.8012366772435114,1.1181352208933366,0.31689854364982517,0.08062810186315206,0.42348059555772516,0.052095245340759946
GW151012,-0.12973642349243164,1.067529086323326,1.106663412252868,0.039134325929542024,0.0,0.7730046375396632,0.12216756231558024
GW151012,-0.12583017349243164,1.2507525831909527,1.0873810104954844,-0.16337157269546831,0.0,0.9921894068830852,0.20015732115910903
GW151012,-0.12192392349243164,1.3461882678382555,1.0102514034659507,-0.33593686437230486,0.0,1.216743958994386,0.2830258708620088
GW151012,-0.11801767349243164,1.4394272231714265,1.0102514034659507,-0.4291758197054758,0.0,1.4915792042958262,0.3505957465796634
GW151012,-0.11411142349243164,1.5256691888373606,1.0102514034659507,-0.5154177853714099,0.0,1.6980717598242616,0.39913182931675967
GW151012,-0.11020517349243164,1.5256691888373606,1.0102514034659507,-0.5154177853714099,0.0,1.8113253600195265,0.46797361327328985
GW151012,-0.10629892349243164,1.5256691888373606,1.0102514034659507,-0.5154177853714099,0.0,1.8733219428850378,0.4320940288079964
GW151012,-0.10239267349243164,1.5256691888373606,1.0102514034659507,-0.5154177853714099,0.0,1.9187210153771053,0.3552233073379386
GW151012,-0.09848642349243164,1.4950776991294443,0.919453258481816,-0.5756244406476283,0.0,1.9455699292164998,0.24788564877984204
GW151012,-0.09458017349243164,1.4328370352290294,0.919453258481816,-0.5133837767472134,0.0,1.9621674395899438,0.1297894498728032
GW151012,-0.09067392349243164,1.2658042470100073,0.8013180375884794,-0.46448620942152785,0.0,1.9607029533805223,0.0
GW151012,-0.08676767349243164,1.1194369864128224,0.6770807908225531,-0.4423561955902693,0.20348222276462447,1.9270197705638272,0.0
GW151012,-0.08286142349243164,0.9836465706614597,0.6604832804491091,-0.3231632902123506,0.35587014888943125,1.8132780082987552,0.0
GW151012,-0.07895517349243164,0.872020177365552,0.6119111545032951,-0.2601090228622569,0.5160686681311528,1.560410056138638,0.0
GW151012,-0.07504892349243164,0.872020177365552,0.6119111545032951,-0.2601090228622569,0.5160686681311528,1.2528679521601171,0.0
GW151012,-0.07114267349243164,0.872020177365552,0.6604832804491091,-0.21153689691644295,0.46749654218533887,1.213814986575543,0.0
GW151012,-0.06723642349243164,0.872020177365552,0.6770807908225531,-0.19493938654299892,0.45089903181189483,1.4793751525506469,0.0
GW151012,-0.06333017349243164,0.9758359775445449,0.7251647546985599,-0.250671222845985,0.2989992677568952,1.7424945081767147,0.0
GW151012,-0.05942392349243164,1.103002196729314,0.9113985843299975,-0.19160361239931645,0.0,1.865511349768123,0.13318576270616933
GW151012,-0.05551767349243164,1.1512488812952568,0.9467903343910178,-0.20445854690423904,0.0,1.9021235050036611,0.3312582672248261
GW151012,-0.05161142349243164,1.153445610609389,0.9467903343910178,-0.20665527621837132,0.0,1.8786917256529168,0.40536087026535966
GW151012,-0.04770517349243164,1.153445610609389,0.9467903343910178,-0.20665527621837132,0.0,1.793263363436661,0.3869281946004414
GW151012,-0.04379892349243164,1.1595476364819788,0.9467903343910178,-0.212757302090961,0.0,1.6253356114229924,0.3506948207219735
GW151012,-0.03989267349243164,1.1820030916931088,0.9553331706126433,-0.22666992108046546,0.0,1.4305589455699292,0.27235440018172924
GW151012,-0.03598642349243164,1.2413961435196486,0.9553331706126433,-0.2860629729070052,0.0,1.3563583109592385,0.1661927927999848
GW151012,-0.03208017349243164,1.302172321210642,0.9553331706126433,-0.34683915059799864,0.0,1.5028069319013913,0.12398065486518667
GW151012,-0.02817392349243164,1.453258481815963,0.9553331706126433,-0.49792531120331973,0.0,1.6980717598242616,0.08538022517056339
GW151012,-0.02426767349243164,1.502400130176552,0.9553331706126433,-0.5470669595639086,0.0,1.8259702221137417,0.046351208957732114
GW151012,-0.02036142349243164,1.5206248474493531,0.9675372223578228,-0.5530876250915303,0.0,1.8733219428850378,0.04755320528680577
GW151012,-0.01645517349243164,1.5686274509803921,0.9968269465462534,-0.5718005044341388,0.0,1.8699048083963876,0.09698676392097454
GW151012,-0.01254892349243164,1.5686274509803921,1.148645350256285,-0.41998210072410713,0.0,1.8152306565779839,0.15307839683858745
GW151012,-0.00864267349243164,1.569278333740135,1.2350500366121553,-0.33422829712797975,0.0,1.6721991701244814,0.22060621221681279
GW151012,-0.004736423492431641,1.569278333740135,1.3053453746643886,-0.26393295907574643,0.0,1.4398340248962656,0.29942362441093917
GW151012,-0.0008301734924316406,1.569278333740135,1.3905296558457407,-0.1787486778943943,0.0,1.2484744935318526,0.34632444761995373
GW151012,0.0030760765075683594,1.569278333740135,1.3944349524041981,-0.1748433813359369,0.0,1.1630461313155969,0.37926034450515916
GW151012,0.006982326507568359,1.569278333740135,1.428850378325604,-0.14042795541453112,0.0,1.083475713937027,0.3838577004587735
GW151012,0.01088857650756836,1.569278333740135,1.5228215767634854,-0.04645675697664964,0.0,1.0180619965828654,0.3849104302433143
GW151012,0.01479482650756836,1.569278333740135,1.5228215767634854,-0.04645675697664964,0.0,1.096656089821821,0.4482183603628604
GW151012,0.01870107650756836,1.5588642095842487,1.5228215767634854,-0.036042632820763254,0.0,1.2645838418354893,0.5489534690516031
GW151012,0.02260732650756836,1.5440566268000975,1.5228215767634854,-0.02123505003661208,0.0,1.3382963143763729,0.6079007666718158
GW151012,0.02651357650756836,1.4232365145228216,1.4127410300219672,-0.010495484500854468,0.0,1.2518916280205028,0.5791946743746309
GW151012,0.03041982650756836,1.22154421934749,1.4120087869172564,0.19046456756976649,0.0,1.038564803514767,0.48011758307468105
GW151012,0.03432607650756836,1.1209014726222437,1.399804735172077,0.27890326254983333,0.0,0.7647058823529411,0.34278309810621826
GW151012,0.03823232650756836,1.023838581075584,1.3854039541127654,0.3615653730371815,0.0,0.5792042958262144,0.2424543244671608
GW151012,0.04213857650756836,0.9912130827434709,1.3854039541127654,0.39419087136929454,0.0,0.5816451061752502,0.2088357215483996
GW151012,0.04604482650756836,0.990562199983728,1.3700268489138394,0.37946464893011145,0.0,0.733951671955089,0.1847867096953074
GW151012,0.04995107650756836,0.971605239606216,1.3219428850378325,0.3503376454316165,0.0,0.8628264583841836,0.11582976619753499
GW151012,0.05385732650756836,0.9682694654625336,1.3219428850378325,0.35367341957529896,0.0,0.8550158652672687,0.08379030263724879
GW151012,0.05776357650756836,0.9425595964526888,1.1718330485721258,0.22927345211943695,0.0,0.6690261166707346,0.06523698648034133
GW151012,0.06166982650756836,0.9425595964526888,1.070539419087137,0.12797982263444807,0.0,0.35513790578472054,0.03163908606576105
GW151012,0.06557607650756836,0.9425595964526888,0.9233585550402734,-0.01920104141241541,0.13408184850703786,0.1422992433487918,0.012625280682764419
GW151012,0.06948232650756836,0.9425595964526888,0.8005857944837687,-0.14197380196892018,0.2568546090635426,0.32243104710763976,0.026167518467974195
GW151012,0.07338857650756836,0.9693271499471158,0.773736880644374,-0.19559026930274181,0.25693596940851016,0.8242616548694166,0.02665722950212294
GW151012,0.07729482650756836,0.9693271499471158,0.6787893580668782,-0.29053779188023754,0.3518834919860059,1.2548206004393458,0.0
GW151012,0.08120107650756836,0.9693271499471158,0.6756163046131316,-0.29371084533398417,0.3550565454397525,1.4349524041981938,0.0
GW151012,0.08510732650756836,0.9693271499471158,0.6748840615084208,-0.29444308843869493,0.3557887885444633,1.3226751281425433,0.0
GW151012,0.08901357650756836,0.7952973720608575,0.6748840615084208,-0.12041331055243665,0.5298185664307218,0.9023675860385648,0.0
GW151012,0.09291982650756836,0.7952973720608575,0.6067854527703198,-0.18851191929053768,0.5979171751688228,0.3087625091530388,0.0
GW151012,0.09682607650756836,0.7952973720608575,0.6067854527703198,-0.18851191929053768,0.5979171751688228,0.12374908469611912,0.0
GW151012,0.10073232650756836,0.7952973720608575,0.6748840615084208,-0.12041331055243665,0.5298185664307218,0.49865755430803027,0.0
GW151012,0.10463857650756836,0.9496379464648931,0.6748840615084208,-0.27475388495647224,0.37547799202668597,0.9775445447888699,0.0
GW151012,0.10854482650756836,1.059799853551379,0.7205272150353916,-0.33927263851598743,0.2196729314132293,1.3011959970710276,0.0
GW151012,0.11245107650756836,1.0698071759824261,0.8225530876250915,-0.24725408835733464,0.10763973639248237,1.4691237490846962,0.0
GW151012,0.11635732650756836,1.1170775364087542,0.8247498169392238,-0.2923277194695304,0.05817264665202204,1.5037832560410056,0.0
GW151012,0.12026357650756836,1.151086160605321,0.8547717842323652,-0.2963143763729559,0.0,1.4925555284354406,0.0
GW151012,0.12416982650756836,1.1686599951183794,0.8547717842323652,-0.31388821088601415,0.0,1.5262387112521356,0.0
GW151012,0.12807607650756836,1.1826539744528517,0.8547717842323652,-0.3278821902204865,0.0,1.623871125213571,0.0
GW151012,0.13198232650756836,1.2272394434952405,0.8547717842323652,-0.3724676592628753,0.0,1.7498169392238223,0.0
GW151012,0.13588857650756836,1.2714994711577576,0.8547717842323652,-0.4167276869253924,0.0,1.8528191359531365,0.0
GW151012,0.13979482650756836,1.2714994711577576,0.8664876739077374,-0.40501179725002023,0.0,1.9221381498657555,0.0
GW151012,0.14370107650756836,1.2714994711577576,0.8733219428850378,-0.3981775282727198,0.0,1.9582621430314864,0.028917466354260315
GW151012,0.14760732650756836,1.2714994711577576,0.8254820600439345,-0.4460174111138231,0.0,1.9665608982182083,0.04656002126608895
GW151012,0.15151357650756836,1.2378976486860305,0.8254820600439345,-0.41241558864209593,0.0,1.948498901635343,0.02663313119150081
GW151012,0.15541982650756836,1.1959970710275811,0.9245789602147912,-0.2714181108127899,0.0,1.8518428118135222,0.0
GW151012,0.15932607650756836,1.0511756569847857,0.9245789602147912,-0.1265966967699944,0.0242453828004231,1.510617525018306,0.0
GW151226,-0.21645498275756836,1.5389309250671224,0.8860141567000244,-0.652916768367098,0.0,1.7029533805223334,0.3732614439123884
GW151226,-0.21254873275756836,1.5028882922463591,0.8860141567000244,-0.6168741355463347,0.0,1.6087381010495485,0.27820135333014534
GW151226,-0.20864248275756836,1.4382881783418762,0.8860141567000244,-0.5522740216418518,0.0,1.4803514766902612,0.19276727186093587
GW151226,-0.20473623275756836,1.3983402489626557,0.8860141567000244,-0.5123260922626314,0.0,1.3138882108860142,0.1212227834305378
GW151226,-0.20082998275756836,1.3385403954112765,0.8860141567000244,-0.4525262387112521,0.0,1.157676348547718,0.07064171030923347
GW151226,-0.19692373275756836,1.2703604263282076,0.8733219428850378,-0.3970384834431697,0.0,1.0151330241640224,0.030476290449639926
GW151226,-0.19301748275756836,1.1536896916442925,0.7820356358310959,-0.37165405581319655,0.06427467252461161,0.8642909445936051,0.018775175511064432
GW151226,-0.18911123275756836,1.1432755674884063,0.7781303392726385,-0.3651452282157678,0.07859409323895516,0.6934342201610935,0.007362555181109948
GW151226,-0.18520498275756836,1.139939793344724,0.764217720283134,-0.37572207306159,0.0958424863721421,0.6582865511349768,0.0
GW151226,-0.18129873275756836,1.0717598242616548,0.764217720283134,-0.3075421039785209,0.1640224554552112,0.9585062240663901,0.0
GW151226,-0.17739248275756836,1.0661459604588723,0.7224798633146204,-0.3436660971442519,0.21137417622650723,1.4178667317549427,0.0
GW151226,-0.17348623275756836,1.0661459604588723,0.7085672443251159,-0.35757871613375647,0.2252867952160118,1.6761044666829388,0.0
GW151226,-0.16957998275756836,1.0661459604588723,0.7085672443251159,-0.35757871613375647,0.2252867952160118,1.7337075909201856,0.0
GW151226,-0.16567373275756836,1.0131803758847937,0.7010007322431048,-0.31217964364168893,0.2858188918721015,1.6160605320966561,0.0
GW151226,-0.16176748275756836,0.822309006590188,0.5792042958262142,-0.24310471076397377,0.5984866975835976,1.1898950451549914,0.0
GW151226,-0.15786123275756836,0.5181026767553495,0.5013424456919697,-0.01676023106337976,0.9805548775526809,0.4898706370515011,0.0
GW151226,-0.15395498275756836,0.5181026767553495,0.500610202587259,-0.01749247416809052,0.9812871206573917,0.0549182328533073,0.0
GW151226,-0.15004873275756836,0.5181026767553495,0.500610202587259,-0.01749247416809052,0.9812871206573917,0.07786185013424457,0.0
GW151226,-0.14614248275756836,0.5181026767553495,0.500610202587259,-0.01749247416809052,0.9812871206573917,0.34635098852819135,0.0
GW151226,-0.14223623275756836,0.5165568302009601,0.5013424456919697,-0.015214384508990375,0.9821007241070703,0.6016597510373444,0.0
