event,time_s,connection_C,movement_M,liquidity_M_minus_C,unresolved_H,phase_coherence_ARA,source_evidence
GW190412,-0.15629887580871582,0.9720120413310553,0.7515255064681474,-0.22048653486290792,0.27646245220079724,1.1713448865023188,0.0
GW190412,-0.15239262580871582,0.9926775689528924,0.7515255064681474,-0.24115206248474497,0.2557969245789602,1.0956797656822066,0.0
GW190412,-0.14848637580871582,1.0255471483199088,0.7515255064681474,-0.27402164185176137,0.2229273452119438,1.0546741518184037,0.0
GW190412,-0.14458012580871582,1.0563827190627288,0.6275323407371247,-0.42885037832560413,0.31608494020014644,1.1205760312423725,0.0
GW190412,-0.14067387580871582,1.1161012122691398,0.5926287527459116,-0.5234724595232282,0.2912700349849485,1.3334146936783011,0.0
GW190412,-0.13676762580871582,1.2016109348303636,0.5896997803270686,-0.611911154503295,0.20868928484256777,1.624359287283378,0.0
GW190412,-0.13286137580871582,1.2951753315434056,0.5838418354893825,-0.7113334960540231,0.1209828329672119,1.8342689773004637,0.0
GW190412,-0.12895512580871582,1.4193312179643642,0.5655357578716134,-0.8537954600927509,0.015133024164022402,1.9157920429582622,0.0
GW190412,-0.12504887580871582,1.4895451956716297,0.54625335611423,-0.9432918395573997,0.0,1.9372711740297779,0.0
GW190412,-0.12114262580871582,1.4895451956716297,0.54625335611423,-0.9432918395573997,0.0,1.9157920429582622,0.0
GW190412,-0.11723637580871582,1.5001220405174518,0.5655357578716134,-0.9345862826458384,0.0,1.824017573834513,0.0042294769224866515
GW190412,-0.11333012580871582,1.5237979009030997,0.5655357578716134,-0.9582621430314864,0.0,1.5994630217232122,0.05446060325369491
GW190412,-0.10942387580871582,1.531527133675047,0.7171100805467415,-0.8144170531283054,0.0,1.421283866243593,0.14084482540759058
GW190412,-0.10551762580871582,1.5461719957692621,1.0275811569441053,-0.5185908388251568,0.0,1.4613131559677812,0.23041452251774142
GW190412,-0.10161137580871582,1.6291595476364817,1.165731022699536,-0.46342852493694564,0.0,1.5774957285818891,0.33671467284473067
GW190412,-0.09770512580871582,1.7147506305426736,1.2633634366609714,-0.45138719388170223,0.0,1.668293873566024,0.4554519642625331
GW190412,-0.09379887580871582,1.7843137254901962,1.2633634366609714,-0.5209502888292248,0.0,1.746399804735172,0.5560601770263686
GW190412,-0.08989262580871582,1.839964201448214,1.284842567732487,-0.555121633715727,0.0,1.8450085428362217,0.6349675483034104
GW190412,-0.08598637580871582,1.8689284842567735,1.3099829143275568,-0.5589455699292167,0.0,1.9226263119355627,0.6644956938493426
GW190412,-0.08208012580871582,1.8689284842567735,1.310471076397364,-0.5584574078594096,0.0,1.9699780327068588,0.6808613361759609
GW190412,-0.07817387580871582,1.8689284842567735,1.310471076397364,-0.5584574078594096,0.0,1.99048083963876,0.6879474905854245
GW190412,-0.07426762580871582,1.8689284842567735,1.3099829143275568,-0.5589455699292167,0.0,1.9938979741274103,0.6404612482186165
GW190412,-0.07036137580871582,1.8456594255959644,1.3099829143275568,-0.5356765112684077,0.0,1.9914571637783745,0.5543707335341069
GW190412,-0.06645512580871582,1.782116996176064,1.2826458384183548,-0.4994711577577091,0.0,1.9553331706126433,0.44241978256234343
GW190412,-0.06254887580871582,1.616792775201367,1.278984622894801,-0.33780815230656613,0.0,1.624359287283378,0.3663431734073327
GW190412,-0.05864262580871582,1.2954194125783094,1.278984622894801,-0.01643478968350842,0.0,0.8227971686599951,0.18556616642466092
GW190412,-0.05473637580871582,1.1209828329672118,1.2023431779350744,0.0813603449678626,0.0,0.46106907493287774,0.1038165051563534
GW190412,-0.05083012580871582,1.1209828329672118,1.1991701244813278,0.07818729151411596,0.0,0.5772516475469855,0.13561257280057937
GW190412,-0.04692387580871582,1.1209014726222442,1.1991701244813278,0.0782686518590836,0.0,0.7442030754210398,0.18918415988552914
GW190412,-0.04301762580871582,1.119274265722887,1.1798877227239444,0.06061345700105747,0.0,0.8794239687576275,0.22409534375957116
GW190412,-0.03911137580871582,1.1164266536490115,1.1798877227239444,0.06346106907493287,0.0,1.0161093483036368,0.2295360512216294
GW190412,-0.03520512580871582,1.1164266536490115,1.155723700268489,0.03929704661947753,0.0,1.2011227727605565,0.20741868726582718
GW190412,-0.03129887580871582,1.1164266536490115,1.1535269709543567,0.03710031730534524,0.0,1.405174517939956,0.12861616895960057
GW190412,-0.02739262580871582,1.0861606053209665,1.1300951916036124,0.043934586282645904,0.0,1.6097144251891629,0.0
GW190412,-0.02348637580871582,1.0739565535757871,1.0317305345374663,-0.042226019038320795,0.0,1.7356602391994143,0.0
GW190412,-0.01958012580871582,1.015946627613701,0.9643641689040762,-0.05158245870962486,0.019689203482222806,1.7532340737124725,0.0
GW190412,-0.01567387580871582,0.9772191034089985,0.9221381498657555,-0.05508095354324305,0.10064274672524598,1.6639004149377594,0.0
GW190412,-0.01176762580871582,0.8269465462533562,0.9221381498657555,0.09519160361239931,0.25091530388088823,1.48230412496949,0.0
GW190412,-0.00786137580871582,0.7107639736392483,0.8547717842323652,0.14400781059311696,0.4344642421283864,1.2597022211374176,0.0
GW190412,-0.00395512580871582,0.656984785615491,0.7527459116426654,0.09576112602717435,0.5902693027418437,1.0956797656822066,0.0
GW190412,-4.887580871582031e-05,0.647546985599219,0.621430314864535,-0.026116670734683933,0.7310226995362461,1.0546741518184037,0.0
GW190412,0.0038573741912841797,0.6000325441379871,0.621430314864535,0.021397770726547916,0.7785371409974777,1.0341713448865024,0.0
GW190412,0.00776362419128418,0.6000325441379871,0.545032950939712,-0.054999593198275076,0.8549345049223007,0.9238467171100806,0.0
GW190412,0.01166987419128418,0.6000325441379871,0.545032950939712,-0.054999593198275076,0.8549345049223007,0.7520136685379546,0.0
GW190412,0.01557612419128418,0.6000325441379871,0.545032950939712,-0.054999593198275076,0.8549345049223007,0.7471320478398829,0.0
GW190412,0.01948237419128418,0.6316003579855178,0.545032950939712,-0.08656740704580579,0.8233666910747701,1.0,0.0
GW190412,0.02338862419128418,0.7245138719388171,0.545032950939712,-0.17948092099910506,0.7304531771214708,1.308030266048328,0.0
GW190412,0.02729487419128418,0.7903343910178179,0.6692701977056383,-0.12106419331217955,0.5403954112765439,1.5164754698559921,0.0
GW190412,0.03120112419128418,0.8209258807257344,0.74762020990969,-0.07330567081604433,0.4314539093645755,1.649255552843544,0.0
GW190412,0.03510737419128418,0.880888454967049,0.74762020990969,-0.133268245057359,0.37149133512326094,1.6941664632658042,0.0
GW190412,0.03901362419128418,0.880888454967049,0.74762020990969,-0.133268245057359,0.37149133512326094,1.6785452770319746,0.0
GW190412,0.04291987419128418,0.880888454967049,0.74762020990969,-0.133268245057359,0.37149133512326094,1.6023919941420552,0.0
GW190412,0.04682612419128418,0.880888454967049,0.6941664632658042,-0.18672199170124482,0.42494508176714674,1.4686355870148888,0.0
GW190412,0.05073237419128418,0.8679521601171588,0.545032950939712,-0.32291920917744676,0.587014888943129,1.2953380522333415,0.0
GW190412,0.05463862419128418,0.8119762427792693,0.545032950939712,-0.26694329183955723,0.6429908062810188,1.127410300219673,0.0
GW190412,0.05854487419128418,0.749979659913758,0.5240419819380034,-0.2259376779757546,0.7259783581482385,0.983402489626556,0.0
GW190412,0.06245112419128418,0.6547880563013587,0.5240419819380034,-0.13074607436335528,0.821169961760638,0.8184037100317305,0.0
GW190412,0.06635737419128418,0.5517044992270767,0.5240419819380034,-0.027662517289073207,0.92425351883492,0.5850622406639004,0.0
GW190412,0.07026362419128418,0.39923521275730206,0.5240419819380034,0.12480676918070138,1.0767228053046947,0.25067122284598486,0.0
GW190412,0.07416987419128418,0.39923521275730206,0.5240419819380034,0.12480676918070138,1.0767228053046947,0.029045643153526972,0.0
GW190412,0.07807612419128418,0.39923521275730206,0.5240419819380034,0.12480676918070138,1.0767228053046947,0.07981449841347327,0.0
GW190412,0.08198237419128418,0.38548531445773326,0.4659506956309495,0.08046538117321622,1.1485639899113171,0.3414693678301196,0.0
GW190412,0.08588862419128418,0.3786510454804328,0.4659506956309495,0.08729965015051666,1.1553982588886176,0.5543080302660484,0.0
GW190412,0.08979487419128418,0.38548531445773326,0.4659506956309495,0.08046538117321622,1.1485639899113171,0.5835977544544789,0.0
GW190412,0.09370112419128418,0.38548531445773326,0.4659506956309495,0.08046538117321622,1.1485639899113171,0.5186721991701245,0.0
GW190412,0.09760737419128418,0.38548531445773326,0.4659506956309495,0.08046538117321622,1.1485639899113171,0.49524041981938005,0.0
GW190412,0.10151362419128418,0.3786510454804328,0.4659506956309495,0.08729965015051666,1.1553982588886176,0.5064681474249451,0.0
GW190412,0.10541987419128418,0.3786510454804328,0.46692701977056383,0.08827597429013101,1.1544219347490032,0.3722235782279717,0.0
GW190412,0.10932612419128418,0.3786510454804328,0.46692701977056383,0.08827597429013101,1.1544219347490032,0.09250671222845985,0.0
GW190412,0.11323237419128418,0.3882515661866406,0.5281913595313644,0.13993979334472384,1.083557074281995,0.04417866731754943,0.0
GW190412,0.11713862419128418,0.5056545439752664,0.5281913595313644,0.02253681555609799,0.9661540964933691,0.6197217476202099,0.0
GW190412,0.12104487419128418,0.8232039703848345,0.49206736636563336,-0.33113660401920114,0.684728663249532,1.3397608005857944,0.0
GW190412,0.12495112419128418,0.9147343584736799,0.49206736636563336,-0.42266699210804654,0.5931982751606868,1.6678057114962168,0.0
GW190412,0.12885737419128418,0.9147343584736799,0.46692701977056383,-0.44780733870311606,0.6183386217557564,1.696119111545033,0.0
GW190412,0.13276362419128418,0.9147343584736799,0.49206736636563336,-0.42266699210804654,0.5931982751606868,1.4842567732487186,0.0
GW190412,0.13666987419128418,0.9147343584736799,0.5281913595313644,-0.3865429989423155,0.5570742819949558,0.9218940688308519,0.0
GW190412,0.14057612419128418,0.9147343584736799,0.5430803026604832,-0.37165405581319666,0.542185338865837,0.2765438125457652,0.0
GW190412,0.14448237419128418,0.9147343584736799,0.5430803026604832,-0.37165405581319666,0.542185338865837,0.20234317793507445,0.0
GW190412,0.14838862419128418,0.8350825807501424,0.5430803026604832,-0.2920022780896592,0.6218371165893742,0.658774713204784,0.0
GW190412,0.15229487419128418,0.8328044910910423,0.517207712960703,-0.31559677813033926,0.6499877959482546,1.0868928484256772,0.0
GW190412,0.15620112419128418,0.8328044910910423,0.517207712960703,-0.31559677813033926,0.6499877959482546,1.2226019038320723,0.0
GW190521_074359,-0.218017578125,1.0972256122365958,0.6956309494752257,-0.40159466276137,0.2071434382881785,1.5057359043202343,0.0
GW190521_074359,-0.214111328125,1.2229273452119438,0.6956309494752257,-0.527296395736718,0.08144170531283046,1.8113253600195265,0.0
GW190521_074359,-0.210205078125,1.2762997315108615,0.7158896753722236,-0.5604100561386379,0.007810593116914899,1.9118867463998048,0.0
GW190521_074359,-0.206298828125,1.2762997315108615,0.8035147669026117,-0.4727849646082498,0.0,1.9128630705394192,0.0
GW190521_074359,-0.202392578125,1.2762997315108615,0.9104222601903833,-0.3658774713204782,0.0,1.8284110324627776,0.043512344560683675
GW190521_074359,-0.198486328125,1.2762997315108615,0.9267756895289236,-0.34952404198193787,0.0,1.582865511349768,0.10605237560788655
GW190521_074359,-0.194580078125,1.2574241314783174,0.9267756895289236,-0.3306484419493938,0.0,1.3231632902123505,0.14484714075182803
GW190521_074359,-0.190673828125,1.254739240094378,0.9267756895289236,-0.32796355056545434,0.0,1.1933121796436417,0.1706812148574992
GW190521_074359,-0.186767578125,1.234561874542348,0.9267756895289236,-0.30778618501342425,0.0,1.1313155967781303,0.15794789391190878
GW190521_074359,-0.182861328125,1.2282157676348548,0.9101781791554796,-0.31803758847937524,0.0,1.0756651208201122,0.13652571706772232
GW190521_074359,-0.178955078125,1.2075502400130176,0.9101781791554796,-0.297372060857538,0.0,1.089333658774713,0.12217447307956575
GW190521_074359,-0.175048828125,1.2022618175901065,0.9101781791554796,-0.2920836384346269,0.0,1.2284598486697584,0.12398539112153906
GW190521_074359,-0.171142578125,1.1868033520462127,0.9101781791554796,-0.2766251728907331,0.0,1.4081034903587992,0.10379478986779525
GW190521_074359,-0.167236328125,1.1164266536490115,0.9682694654625337,-0.14815718818647783,0.0,1.4681474249450817,0.06736922525986715
GW190521_074359,-0.163330078125,1.0319746155723701,1.0519892604344643,0.020014644862094144,0.0,1.3670978764949964,0.023858310512421897
GW190521_074359,-0.159423828125,0.9445122447319177,1.0561386380278253,0.11162639329590751,0.0,1.1030021967293142,0.026383747932504982
GW190521_074359,-0.155517578125,0.9445122447319177,1.0561386380278253,0.11162639329590751,0.0,0.805711496216744,0.04179001536393903
GW190521_074359,-0.151611328125,0.9445122447319177,1.0519892604344643,0.10747701570254653,0.00349849483361786,0.6182572614107884,0.06330459388865649
GW190521_074359,-0.147705078125,0.9445122447319177,1.0441786673175495,0.09966642258563174,0.011309087950532648,0.7080790822553088,0.09531501436753788
GW190521_074359,-0.143798828125,0.9739646896102839,1.0441786673175495,0.07021397770726556,0.0,0.9819380034171344,0.14751838933445113
GW190521_074359,-0.139892578125,1.0891709380847774,1.0441786673175495,-0.04499227076722789,0.0,1.321698804002929,0.19856129213175563
GW190521_074359,-0.135986328125,1.2110487348466357,1.0441786673175495,-0.16687006752908617,0.0,1.6341225286795216,0.2738162352791047
GW190521_074359,-0.132080078125,1.3199902367586038,1.0441786673175495,-0.27581156944105434,0.0,1.8606297290700513,0.3474204888305075
GW190521_074359,-0.128173828125,1.4919046456756977,1.0441786673175495,-0.4477259783581482,0.0,1.9475225774957285,0.3890766975055537
GW190521_074359,-0.124267578125,1.5694410544300708,1.1073956553575788,-0.462045399072492,0.0,1.9694898706370516,0.3850528158116373
GW190521_074359,-0.120361328125,1.613863802782524,1.1073956553575788,-0.5064681474249453,0.0,1.9841347327312668,0.3610379407496118
GW190521_074359,-0.116455078125,1.6490114718086406,1.1442518916280204,-0.5047595801806202,0.0,1.989992677568953,0.33660359422877345
GW190521_074359,-0.112548828125,1.6632495321780165,1.1442518916280204,-0.5189976405499961,0.0,1.9773004637539664,0.3851319917197132
GW190521_074359,-0.108642578125,1.6632495321780165,1.192091774469124,-0.47115775770889257,0.0,1.9528923602636075,0.44091418922231795
GW190521_074359,-0.104736328125,1.6660157839069238,1.1986819624115208,-0.46733382149540303,0.0,1.8620942152794728,0.4692731943558837
GW190521_074359,-0.100830078125,1.675941745993003,1.2101537710519894,-0.46578797494101365,0.0,1.7278496460824995,0.5358147364773775
GW190521_074359,-0.096923828125,1.6819624115206249,1.2643397608005857,-0.4176226507200391,0.0,1.6956309494752257,0.5641066595398418
GW190521_074359,-0.093017578125,1.6819624115206249,1.341957529899927,-0.340004881620698,0.0,1.746399804735172,0.6189339801014082
GW190521_074359,-0.089111328125,1.6888780408428932,1.486941664632658,-0.20193637621023508,0.0,1.7752013668537954,0.6644547952331694
GW190521_074359,-0.085205078125,1.6963631925799365,1.4918232853307298,-0.20453990724920668,0.0,1.7590920185501586,0.6959941816133285
GW190521_074359,-0.081298828125,1.6977463184443902,1.6761044666829388,-0.02164185176145139,0.0,1.7219917012448134,0.7096858646697259
GW190521_074359,-0.077392578125,1.7127166219184768,1.6978276787893583,-0.014888943129118593,0.0,1.7527459116426654,0.738403574199473
GW190521_074359,-0.073486328125,1.7390773736880645,1.6978276787893583,-0.041249694898706224,0.0,1.8279228703929704,0.7736437044816722
GW190521_074359,-0.069580078125,1.7390773736880645,1.704417866731755,-0.03465950695630937,0.0,1.835245301440078,0.7935408961437878
GW190521_074359,-0.065673828125,1.7390773736880645,1.704417866731755,-0.03465950695630937,0.0,1.6619477666585307,0.8005501385161364
GW190521_074359,-0.061767578125,1.7390773736880645,1.704417866731755,-0.03465950695630937,0.0,1.2455455211130095,0.6185165639991257
GW190521_074359,-0.057861328125,1.6337970872996503,1.704417866731755,0.07062077943210476,0.0,0.7651940444227483,0.38054255931446174
GW190521_074359,-0.053955078125,1.6337970872996503,1.7024652184525264,0.06866813115287607,0.0,0.5772516475469855,0.2872168619781621
GW190521_074359,-0.050048828125,1.6102025872589698,1.697339516719551,0.08713692946058127,0.0,0.74762020990969,0.3718940658520743
GW190521_074359,-0.046142578125,1.5788788544463428,1.672443251159385,0.09356439671304217,0.0,1.0009763241396143,0.4964568930074924
GW190521_074359,-0.042236328125,1.5630135871776096,1.6717110080546742,0.10869742087706458,0.0,1.1933121796436417,0.5778695055926252
GW190521_074359,-0.038330078125,1.5630135871776096,1.6717110080546742,0.10869742087706458,0.0,1.2738589211618256,0.5508032899287708
GW190521_074359,-0.034423828125,1.5034578146611342,1.6360751769587503,0.13261736229761611,0.0,1.2504271418110813,0.4579609290425989
GW190521_074359,-0.030517578125,1.4285249369457327,1.6324139614351965,0.20388902448946378,0.0,1.199658286551135,0.3535727071053199
GW190521_074359,-0.026611328125,1.4281994955658612,1.6324139614351965,0.20421446586933523,0.0,1.3148645350256285,0.30360308765785815
GW190521_074359,-0.022705078125,1.415344561060939,1.6097144251891629,0.19436986412822388,0.0,1.6028801562118624,0.28736037948196563
GW190521_074359,-0.018798828125,1.3900414937759338,1.509397119843788,0.11935562606785433,0.0,1.806931901391262,0.19846701382134935
GW190521_074359,-0.014892578125,1.3185257505491823,0.9816939223822309,-0.33683182816695145,0.0,1.8396387600683426,0.0
GW190521_074359,-0.010986328125,1.15531689854365,0.7178423236514523,-0.43747457489219765,0.12684077780489778,1.7537222357822797,0.0
GW190521_074359,-0.007080078125,1.0324627776421773,0.5240419819380034,-0.5084207957041739,0.44349524041981925,1.5198926043446424,0.0
GW190521_074359,-0.003173828125,0.8531445773330079,0.3185257505491823,-0.5346188267838256,0.8283296721178097,1.1523065657798388,0.0
GW190521_074359,0.000732421875,0.8531445773330079,0.3185257505491823,-0.5346188267838256,0.8283296721178097,0.8301195997071028,0.0
GW190521_074359,0.004638671875,0.8531445773330079,0.3185257505491823,-0.5346188267838256,0.8283296721178097,0.9770563827190627,0.0
GW190521_074359,0.008544921875,0.8486697583597754,0.23138882108860143,-0.6172809372711741,0.919941420551623,1.2816695142787407,0.0
GW190521_074359,0.012451171875,0.8278415100480027,0.22528679521601172,-0.602554714831991,0.9468716947359855,1.430070783500122,0.0
GW190521_074359,0.016357421875,0.8278415100480027,0.22528679521601172,-0.602554714831991,0.9468716947359855,1.4178667317549427,0.0
GW190521_074359,0.020263671875,0.8278415100480027,0.2753234073712473,-0.5525181026767554,0.89683508258075,1.299731510861606,0.0
GW190521_074359,0.024169921875,0.7386705719632252,0.3353673419575299,-0.4033032300056953,0.925962086079245,1.14693678301196,0.0
GW190521_074359,0.028076171875,0.6844845822146285,0.3353673419575299,-0.3491172402570986,0.9801480758278418,0.9799853551379057,0.0
GW190521_074359,0.031982421875,0.635668375233911,0.3353673419575299,-0.3003010332763811,1.0289642828085592,0.7954600927507932,0.0
GW190521_074359,0.035888671875,0.635668375233911,0.3658774713204784,-0.2697909039134326,0.9984541534456106,0.46692701977056383,0.0
GW190521_074359,0.039794921875,0.635668375233911,0.42348059555772516,-0.2121877796761858,0.9408510292083638,0.14327556748840614,0.0
GW190521_074359,0.043701171875,0.635668375233911,0.4932877715401513,-0.14238060369375966,0.8710438532259377,0.40151330241640226,0.0
GW190521_074359,0.047607421875,0.9702221137417624,0.4932877715401513,-0.4769343422016111,0.5364901147180863,1.1679277520136686,0.0
GW190521_074359,0.051513671875,1.1728907330567082,0.5789602147913107,-0.5939305182653976,0.24814905215198113,1.6643885770075666,0.0
GW190521_074359,0.055419921875,1.1728907330567082,0.5801806199658287,-0.5927101130908795,0.24692864697746308,1.8586770807908226,0.0
GW190521_074359,0.059326171875,1.1728907330567082,0.6058091286307055,-0.5670816044260027,0.22130013831258633,1.8669758359775446,0.0
GW190521_074359,0.063232421875,1.1728907330567082,0.6058091286307055,-0.5670816044260027,0.22130013831258633,1.729314132291921,0.0
GW190521_074359,0.067138671875,1.0122040517451794,0.7349279960947034,-0.27727605565047597,0.25286795216011726,1.2396875762753234,0.0
GW190521_074359,0.071044921875,0.9838092913513954,0.7761776909934098,-0.20763160035798556,0.24001301765519478,0.303880888454967,0.0
GW190521_074359,0.074951171875,0.9838092913513954,0.7761776909934098,-0.20763160035798556,0.24001301765519478,0.09250671222845985,0.0
GW190521_074359,0.078857421875,0.9607843137254902,0.7761776909934098,-0.1846066227320804,0.26303799528109983,0.7534781547473761,0.0
GW190521_074359,0.082763671875,0.8441135790415751,0.7761776909934098,-0.0679358880481653,0.3797087299650149,1.1313155967781303,0.0
GW190521_074359,0.086669921875,0.8441135790415751,0.6944105443007078,-0.14970303474086732,0.46147587665771694,1.1933121796436417,0.0
GW190521_074359,0.090576171875,0.8441135790415751,0.6470588235294118,-0.19705475551216334,0.508827597429013,1.0688308518428118,0.0
GW190521_074359,0.094482421875,0.8017248393133186,0.6038564803514768,-0.19786835896184185,0.5944186803352047,0.8408591652428606,0.0
GW190521_074359,0.098388671875,0.6466520218045724,0.5994630217232121,-0.04718900008136029,0.7538849564722155,0.5933609958506224,0.0
GW190521_074359,0.102294921875,0.6466520218045724,0.5308762509153039,-0.11577577088926849,0.8224717272801237,0.4571637783744203,0.0
GW190521_074359,0.106201171875,0.6466520218045724,0.5091530388088845,-0.13749898299568786,0.8441949393865431,0.46009275079326334,0.0
GW190521_074359,0.110107421875,0.6466520218045724,0.5030510129362948,-0.14360100886827754,0.8502969652591328,0.5796924578960215,0.0
GW190521_074359,0.114013671875,0.6502318769831584,0.4410544300707835,-0.20917744691237494,0.9087136929460582,0.7305345374664388,0.0
GW190521_074359,0.117919921875,0.6814742494508176,0.4347083231632902,-0.24676592628752736,0.8838174273858923,0.85306321698804,0.0
GW190521_074359,0.121826171875,0.7217476202099097,0.4139614351964852,-0.3077861850134245,0.864290944593605,0.9653404930436905,0.0
GW190521_074359,0.125732421875,0.7879749410137499,0.38076641444959725,-0.40720852656415263,0.831258644536653,1.1020258725896999,0.0
GW190521_074359,0.129638671875,0.8171019445122448,0.38076641444959725,-0.4363355300626476,0.8021316410381578,1.2450573590432024,0.0
GW190521_074359,0.133544921875,0.8266211048734847,0.38076641444959725,-0.4458546904238875,0.7926124806769179,1.3456187454234807,0.0
GW190521_074359,0.137451171875,0.8333740135058173,0.38076641444959725,-0.45260759905622006,0.7858595720445853,1.4046863558701488,0.0
GW190521_074359,0.141357421875,0.8367911479944675,0.5108616060532096,-0.3259295419412579,0.6523472459523227,1.4915792042958262,0.0
GW190521_074359,0.145263671875,0.8511105687088113,0.5108616060532096,-0.34024896265560167,0.638027825237979,1.6433976080058579,0.0
GW190521_074359,0.149169921875,0.8511105687088113,0.5108616060532096,-0.34024896265560167,0.638027825237979,1.7298022943617282,0.0
GW190521_074359,0.153076171875,0.8333740135058173,0.5108616060532096,-0.3225124074526077,0.655764380440973,1.6717110080546742,0.0
GW190521_074359,0.156982421875,0.8333740135058173,0.5108616060532096,-0.3225124074526077,0.655764380440973,1.48230412496949,0.0
GW190727_060333,-0.218017578125,0.9674558620128549,0.9506956309494752,-0.01676023106337976,0.08184850703766977,0.9980473517207713,0.01230202373978491
GW190727_060333,-0.214111328125,0.9674558620128549,0.9506956309494752,-0.01676023106337976,0.08184850703766977,1.1020258725896999,0.013583672581347241
GW190727_060333,-0.210205078125,0.9674558620128549,0.7561630461313156,-0.21129281588153936,0.2763810918558294,1.0273370759092018,0.012663051582478522
GW190727_060333,-0.206298828125,0.9126189895045155,0.7561630461313156,-0.1564559433731999,0.33121796436416906,0.7573834513058335,0.0
GW190727_060333,-0.202392578125,0.7624277926938411,0.5445447888699048,-0.21788300382393633,0.6930274184362543,0.4776665853063217,0.0
GW190727_060333,-0.198486328125,0.7281750874623709,0.5445447888699048,-0.18363029859246616,0.7272801236677243,0.4996338784476446,0.0
GW190727_060333,-0.194580078125,0.7092994874298267,0.5445447888699048,-0.16475469855992197,0.7461557237002684,0.7022211374176226,0.0
GW190727_060333,-0.190673828125,0.7039297046619478,0.5206248474493532,-0.1833048572125946,0.7754454478886988,0.7393214547229681,0.0
GW190727_060333,-0.186767578125,0.5954763648197868,0.5206248474493532,-0.0748515173704336,0.8838987877308598,0.5650475958018062,0.0
GW190727_060333,-0.182861328125,0.5954763648197868,0.5884793751525507,-0.006996989667236164,0.8160442600276624,0.2907005125701733,0.0
GW190727_060333,-0.178955078125,0.5954763648197868,0.6206980717598243,0.025221706940037447,0.7838255634203888,0.10861606053209666,0.0
GW190727_060333,-0.175048828125,0.5954763648197868,0.68367097876495,0.08819461394516315,0.7208526564152631,0.20429582621430314,0.0
GW190727_060333,-0.171142578125,0.6886339598079895,0.68367097876495,-0.004962981043039494,0.6276950614270607,0.6992921649987796,0.0
GW190727_060333,-0.167236328125,0.9481734602554713,0.6873321942885038,-0.26084126596696755,0.364494345456025,1.2924090798144985,0.0
GW190727_060333,-0.163330078125,1.1431942071434384,0.726873321942885,-0.41632088520055344,0.12993247091367655,1.6863558701488894,0.0
GW190727_060333,-0.159423828125,1.25237979009031,0.726873321942885,-0.525506468147425,0.020746887966805017,1.8630705394190872,0.042063467145781255
GW190727_060333,-0.155517578125,1.254088357334635,0.8320722479863315,-0.4220161093483036,0.0,1.9275079326336344,0.13314248106793222
GW190727_060333,-0.151611328125,1.254088357334635,0.858432999755919,-0.39565535757871606,0.0,1.9494752257749572,0.1841461831522842
GW190727_060333,-0.147705078125,1.254088357334635,0.8923602636075177,-0.36172809372711734,0.0,1.9494752257749572,0.1841461831522842
GW190727_060333,-0.143798828125,1.254088357334635,0.8923602636075177,-0.36172809372711734,0.0,1.929460580912863,0.1822556125978223
GW190727_060333,-0.139892578125,1.239931657310227,0.8923602636075177,-0.3475713937027093,0.0,1.8733219428850378,0.17695279274994133
