centre_s_absolute,pre_time_s,mobile_time_s,post_time_s,C_old,C_mobile,C_new,M_old,M_mobile,M_new,connection_break_depth,movement_excursion,ledger_strength,reclosure_asymmetry,H_unresolved_mobile,H_unresolved_old_new_mean,ordered_landmarks,network_shape_pass,H1_connection_break_depth,L1_connection_break_depth,H1_movement_excursion,L1_movement_excursion,detector_replication_pass,median_phase_coherence_ARA,peak_source_evidence,event,role,control_id
-11.78,-0.07629892349243228,-0.01770517349243228,0.05651357650756772,1.3816613782442435,0.9290537791880239,1.2655601659751037,1.34488650231877,1.015377105198926,0.6646326580424701,0.3945569929216496,0.01061752501830604,0.4051745179399556,-0.11610121226913983,0.05556911561305,0.034903587991213125,True,True,-0.018184037100317463,0.2844764461801319,-0.16621918476934328,-0.24310471076397355,False,0.7593360995850622,0.7210516586161232,GW150914,matched_offsource,0
-11.59,-0.13348642349243178,-0.04754892349243178,0.10870107650756822,1.2655601659751037,0.6960377512000652,1.459197786998617,0.6646326580424701,1.0795704173785696,1.0903099829143277,0.6663412252867952,0.2020990969001708,0.868440322186966,0.19363762102351334,0.2243918314213651,0.034903587991213125,True,True,0.33829631437637286,0.5462533561142298,0.7110080546741518,-0.3473273126678057,False,0.9333658774713205,0.6911439572309498,GW150914,matched_offsource,1
-11.4,-0.08129892349243129,-0.050048923492431285,0.043701076507568715,1.459197786998617,0.6647140183874379,1.2104792124318609,1.0903099829143277,1.0944593605076887,0.9946302172321211,0.670124481327801,0.05198926043446428,0.7221137417622653,-0.24871857456675617,0.24082662110487352,0.0,True,True,0.4317793507444472,0.24969489870637052,0.11398584329997563,0.005613863802782282,True,1.2650720039052965,0.6911439572309498,GW150914,matched_offsource,2
-11.21,-0.1580176734924308,-0.06817392349243079,0.04120107650756921,1.2356195590269303,0.7978195427548612,1.2555528435440566,0.7634854771784232,0.9746155723700268,0.7356602391994143,0.44776665853063224,0.2250427141811081,0.6728093727117403,0.019933284517126282,0.22756488487511206,0.004840940525587811,True,True,-0.12387112521357091,0.5561386380278253,0.5445447888699049,0.2599463021723212,False,1.0727361484012692,0.5055116917317892,GW150914,matched_offsource,3
-11.020000000000001,-0.1722364234924303,0.007451076507569709,0.1402635765075697,1.3262549833211292,1.173622976161419,1.6478724269790905,0.3334146936783012,1.2987551867219918,1.2506712228459849,0.3134407289886909,0.5067122284598488,0.8201529574485397,0.3216174436579613,0.0,0.1701651615002848,True,True,0.03295093971198426,-0.36587747132047843,0.7590920185501586,0.27776421772028326,False,0.9765682206492555,0.7363569454875958,GW150914,matched_offsource,4
-10.830000000000002,-0.04973642349242979,-0.0653614234924298,0.1065135765075702,1.6478724269790905,0.9647709706289155,1.257668212513221,1.2506712228459849,1.1686599951183791,0.8965096412008787,0.4879993491172404,0.0950695630949474,0.5830689122121878,-0.3902042144658695,0.0,0.0,False,True,0.12667805711496216,0.4123749084696118,0.3685623627044178,-0.3036368074200635,False,0.8911398584329998,0.7363569454875958,GW150914,matched_offsource,5
-10.640000000000002,-0.0834864234924293,-0.056142673492429296,0.061044826507570704,1.257668212513221,1.0390529655845742,1.3273126678057114,0.8965096412008787,1.2047839882841105,1.2941176470588236,0.25343747457489196,0.10947034415425927,0.36290781872915123,0.06964445529249041,0.0,0.0,True,True,0.42677568952892364,-0.9664388577007565,-0.07835001220405191,0.00951916036124012,False,0.9043202343177935,0.40491506641273967,GW150914,matched_offsource,6
-10.450000000000003,-0.1289551734924288,-0.0234864234924288,0.0663573265075712,1.3273126678057114,0.6892848425677324,1.3196647953787324,1.2941176470588236,1.2443251159384916,1.0720039052965584,0.6342038890244895,0.06126433976080059,0.6954682287852901,-0.007647872426979063,0.06639004149377614,0.0,True,True,0.7992433487917988,0.23956553575787154,0.1720771296070296,-0.14425189162802043,False,0.8896753722235782,0.6385292130802412,GW150914,matched_offsource,7
-10.260000000000003,-0.1627051734924283,-0.0494239234924283,0.1458885765075717,1.3893092506712226,0.9876332275648849,1.1405906761044668,1.2343177935074445,1.3780815230656578,1.025384427629973,0.2773167358229598,0.248230412496949,0.5255471483199088,-0.24871857456675572,0.0,0.0,True,True,-0.004759580180619949,-0.1294849890163534,0.07395655357578734,0.5413717354161582,False,0.8818647791066634,0.6385292130802412,GW150914,matched_offsource,8
-10.070000000000004,-0.2042676734924278,0.026201076507572196,0.0769823265075722,1.4443088438694982,0.6109348303636807,1.3448865023187697,1.0368562362704417,0.5879912130827435,1.205516231388821,0.7836628427304532,-0.533195020746888,0.2504678219835652,-0.09942234155072849,0.8010739565535757,0.0,True,False,0.8794239687576276,0.34476446180131815,-0.7769099340981205,0.0956797656822066,False,0.9687576275323407,0.4959731693162794,GW150914,matched_offsource,9
-9.880000000000004,-0.1130176734924273,-0.042705173492427306,0.1057323265075727,1.3448865023187697,0.6602391994142055,1.1235050036612155,1.205516231388821,0.9218940688308519,0.8164510617525018,0.5739565535757872,-0.08908957773980952,0.4848669758359777,-0.2213814986575542,0.4178667317549427,0.030021967293141327,True,False,0.370270929948743,-0.11850134244569199,-0.021479131071515667,-0.04881620698071765,False,1.104954845008543,0.4959731693162794,GW150914,matched_offsource,10
-9.690000000000005,-0.08426767349242681,-0.03348642349242681,0.1266698265075732,1.1235050036612155,0.7001057684484583,1.120169229517533,0.8164510617525018,0.6619477666585306,0.9907249206736637,0.42173134814091606,-0.24164022455455214,0.18009112358636392,-0.0033357741436825794,0.637946464893011,0.030021967293141327,True,False,0.8248718574566757,-0.18952892360263607,-0.997071027581157,0.5137905784720527,False,0.972174762020991,0.35125104785948325,GW150914,matched_offsource,11
-9.500000000000005,-0.2039551734924263,-0.0047364234924263116,0.1397948265075737,1.4732731266780572,0.7591733788951265,1.2531120331950207,0.8245057359043202,1.1127654381254577,1.0139126189895045,0.6040192010414125,0.19355626067854537,0.7975754617199579,-0.22016109348303647,0.12806118297941582,0.0,True,True,-0.5571149621674396,1.1465706614596047,0.46131315596778144,-0.044666829387356666,False,1.0202587258969977,0.35125104785948325,GW150914,matched_offsource,12
