split,run,period,field_G,time_us,parent_ARA,state_x_L,state_x_C,rational_closure_R,irrational_unresolved_I,coupled_amount_A,coupled_balance_B,handover_time_us,saturation_time_us
validation,EMU00070022,RF off,284.0,3.690999984741211,1.6255493988309917,1.064083887754723,0.9776711541548949,0.41859636092097485,1.576519128545394,0.9975577447331845,1.5803788170345703,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,3.754999876022339,1.6362711604169293,0.8044072292419469,0.8742227168855765,0.43301440575788375,1.544461839884359,0.9887381228211214,1.5620534944858153,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,3.819000005722046,1.6466859606755517,1.3052567697666897,0.8119697188245378,0.4113631527126107,1.5979967241000625,1.0046799384063365,1.5905530338692473,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,3.883000135421753,1.6568025495947836,1.129062584176568,0.797431289974893,0.3869590282369838,1.5021071766785594,0.9445331024577717,1.5903171342217948,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,3.9469997882843018,1.666629393827122,1.1729535435303888,0.888370031453097,0.36010848396392664,1.437115125724805,0.8986118048443658,1.599261347310483,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.011000156402588,1.6761749691148449,1.1637739527086424,0.9003308113499809,0.335038451235375,1.683591135321752,1.0093147932785635,1.6680535612210718,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.075000286102295,1.6854471869001517,1.0803449129589013,0.9259191126269593,0.29566428905535735,1.6094305183607085,0.9525474037080329,1.6896067451291623,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.139000415802002,1.6944539093887445,0.8860698167953556,1.0119255796695645,0.246617775828603,1.7633108226073106,1.0049642992179568,1.7546004609110062,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.203000068664551,1.703202674377213,0.6366185942047404,1.1917876273337087,0.24869309958861718,1.8563380861798362,1.0525155928842267,1.7637155199691616,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.267000198364258,1.7117009965536942,1.2597791670461083,1.1696422156572446,0.22106007490470375,1.7878592861974065,1.004459680551055,1.7799214053232895,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.331000328063965,1.7199559827106756,1.0765609444427204,1.2902249130788357,0.2105803185748824,1.7277400443005464,0.9691601814377144,1.7827187676418097,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.394999980926514,1.7279745415107228,1.1503182959086369,1.3696090260883962,0.19018847772482095,1.7856256332932972,0.987907055509059,1.8074834300811604,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.459000110626221,1.7357635604366717,1.5054997283919533,1.3120381705742323,0.2077164468544679,1.9125052206470428,1.0601108337507554,1.8040615752223257,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.523000240325928,1.7433295531202766,0.8490791608639714,1.2761244021671523,0.21563510859925608,2.0,1.107817554299628,1.805351424733484,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.587000370025635,1.750678905565378,0.7579200408380714,1.3165724525765694,0.20955394800535618,2.0,1.104776974002678,1.8103201343466329,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.651000022888184,1.7578177685025949,0.5161618664114711,1.3646312084872902,0.1956889691297239,2.0,1.0978444845648618,1.821751648907088,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.715000152587891,1.7647522738063923,0.8040299299704964,1.2863628721425937,0.1937774381304246,2.0,1.0968887190652123,1.823339018112998,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.779000282287598,1.7714882205144122,0.9533429844484842,1.3031958361583091,0.1911732239599343,2.0,1.095586611979967,1.8255060605250963,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.843000411987305,1.7780312940381195,0.8887385712320762,1.1196632612500952,0.19647656138753775,2.0,1.098238280693769,1.8210984220438646,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.9070000648498535,1.7843869703269897,0.8366519506975073,1.0148660305225579,0.2040514963783309,2.0,1.1020257481891655,1.8148396290068238,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,4.9710001945495605,1.7905607085430049,0.9879184045182444,0.8800771012867126,0.196388353411238,1.9819689498260293,1.0891786516186337,1.8196913306005453,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.035000324249268,1.7965576715260125,1.1191569874788276,0.8798421636514833,0.1721181888036178,1.8580532425373055,1.0150857156704616,1.830439748932582,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.098999977111816,1.8023828781812998,1.1218166840560795,0.9821363665142657,0.16961189601170062,1.918391032859193,1.044001464435447,1.8375367259625075,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.163000106811523,1.8080413320278101,1.525609183614286,0.989837953934627,0.15613751792785718,1.9128173351980817,1.0344774265629695,1.849066288041639,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.2270002365112305,1.8135377649945588,1.1485980960712194,0.8777211682105259,0.15204127411072133,1.9224755935951345,1.0372584338529278,1.8534200647119483,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.2910003662109375,1.818876816293279,0.772930516743162,0.8909697345648281,0.1477816382464634,2.0,1.0738908191232317,1.8623867197528055,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.355000019073486,1.8240629542178166,0.9709555908286236,0.7673706654186042,0.158596846958321,2.0,1.0792984234791605,1.8530556113966103,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.419000148773193,1.8291006333636712,1.0281649584745614,0.9084980644815909,0.16326498432706615,2.0,1.081632492163533,1.8490568788286674,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.4830002784729,1.8339940665318595,0.7364808597914769,1.0901630401381086,0.1650697050053796,1.897981413535661,1.0315255592705204,1.8399751673409483,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.547000408172607,1.838747383977896,0.296941633931805,1.1384264637125796,0.1643442992612516,1.912634212364518,1.0384892558128849,1.8417467505400131,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.611000061035156,1.8433645637903782,1.3840023175567115,1.1023496662681114,0.16911025106330912,1.8102756287880761,0.9896929399256926,1.8291285668093977,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.675000190734863,1.8478495718623675,1.054260983936255,0.8043674936573013,0.1655999550499907,2.0,1.0827999775249952,1.8470632078983475,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.73900032043457,1.8522061588191063,1.1069466675923187,0.769944464461571,0.1442175592222388,2.0,1.0721087796111195,1.8654823447346613,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.802999973297119,1.8564379707223382,1.7895899965796989,0.6255946559255201,0.15473734384477428,2.0,1.0773686719223872,1.856374750929875,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.867000102996826,1.8605486424561584,0.8293698481089206,0.45508113565648667,0.15571729208509155,2.0,1.0778586460425457,1.8555308781376396,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.931000232696533,1.8645416116039377,1.0414939046195728,0.5288324823488915,0.17678819139512245,2.0,1.0883940956975613,1.8375696890543711,nan,4.523000240325928
validation,EMU00070022,RF off,284.0,5.99500036239624,1.8684202483931376,1.1526434630590578,0.3388817304259325,0.1725621358929998,2.0,1.0862810679464998,1.841144119155431,nan,4.523000240325928
validation,EMU00070022,RF on,284.0,2.2829999923706055,1.290480240652085,1.0994456761314952,1.6232544536755311,1.1236646477014727,1.0252144135218428,1.0744395306116576,0.9541853071416974,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.3469998836517334,1.3107961426068178,0.6473559236621353,1.225154249924003,1.1086929580183682,1.1492136950032967,1.1289533265108325,1.0179461524375613,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.4110000133514404,1.3305304054176792,0.7728092496049902,1.369021029054618,1.0500327448177433,1.389024666691193,1.2195287057544681,1.1389848062918664,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.4749999046325684,1.3496995384347905,0.9392321894091143,1.0371899507813622,1.038805348143815,1.167129366564558,1.1029673573541865,1.0581721741650225,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.5390000343322754,1.3683198640131937,0.5570095441135596,0.916199992802449,1.0107988772191627,1.2914857758533058,1.1511423265362342,1.1219166788344075,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.6029999256134033,1.3864069596019823,0.8879562830983235,1.2077225941539413,0.9838113903809252,1.4172321459617572,1.2005217681713412,1.1805134929959857,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.6670000553131104,1.4039762262104571,1.2671278192391455,1.125723629918439,0.9904367395525747,1.301853977009596,1.1461453582810854,1.1358541633514656,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.7309999465942383,1.4210423619895745,0.9478709022428594,1.2127376341192657,0.977853249331011,1.2984576014209674,1.1381554253759893,1.1408438359742932,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.7950000762939453,1.4376198986099702,0.8679085478735723,1.102042424704806,0.9412527508459525,1.4584446504477833,1.1998487006468679,1.2155237986767766,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.8589999675750732,1.4537227045580847,0.987779987745534,1.3576082943832175,0.9109451723722981,1.4481010526938873,1.1795231125330927,1.2277004471611366,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.922999858856201,1.4693644338095633,0.9114732567037417,1.1675688448265693,0.8615668808435734,1.3202315766093928,1.0908992287264831,1.2102232193807008,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,2.986999988555908,1.4845583443015913,1.1218230108565972,1.234476437274061,0.8386425882502326,1.2732716938013375,1.055957141025785,1.2057986487636652,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.050999879837036,1.4993171470024178,1.289316560773146,1.4048668891069467,0.7837414893838736,1.5146058910858977,1.1491736902348857,1.317995620641263,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.115000009536743,1.5136534089080294,1.3671069884912264,1.159994906183797,0.784878066132519,1.6508226684432656,1.2178503672878924,1.355521756026078,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.178999900817871,1.5275791234923892,1.1696202555697324,1.3537347052410702,0.7422975617614771,1.5375529595645456,1.1399252606630115,1.3488190959730892,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.243000030517578,1.5411061483839812,0.73357652917177,1.4647833122643799,0.6788539478171777,1.367812323141395,1.0233331354792863,1.3366246784343603,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.306999921798706,1.5542458000627855,1.2962211550416383,1.2509017204994175,0.6259886483612245,1.669199323078206,1.1475939857197153,1.4545208007788033,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.371000051498413,1.5670092668313529,0.5954154072017186,1.3872381169195664,0.5905039584600186,1.939940040809387,1.2652219996347027,1.5332803582052978,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.434999942779541,1.5794072263898669,0.7490214449974646,1.1763196695137401,0.5653713869382471,1.9830633001188704,1.2742173435285586,1.5562990962178396,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.499000072479248,1.5914502354962952,1.397118767276548,0.9646240191071004,0.5197657590836408,1.9123930474071025,1.2160794032453717,1.5725889627792236,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.562999963760376,1.60314836912814,0.8481853752113216,0.9828203972806024,0.5182949323120974,2.0,1.2591474661560487,1.5883763052038273,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.626999855041504,1.614511546428203,1.4511478081028422,0.8495128206645651,0.45629112461120963,2.0,1.2281455623056048,1.6284714624910372,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.690999984741211,1.6255493988309917,1.335681653072624,0.8955125392767256,0.4167148644987523,2.0,1.2083574322493762,1.6551394038075649,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.754999876022339,1.6362711604169293,0.6944144137785936,0.7346856024126571,0.39251641515345714,2.0,1.1962582075767285,1.67187985614835,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.819000005722046,1.6466859606755517,1.1839053395272345,0.9821954130472136,0.3597364381958702,1.898513297842461,1.1291248680191657,1.68140243086905,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.883000135421753,1.6568025495947836,0.8678714316395925,0.72728317937847,0.35394727718854935,1.9807814664640278,1.1673643718262885,1.696797944385468,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,3.9469997882843018,1.666629393827122,0.9526865950226047,0.8587530007535018,0.3051900644329055,2.0,1.1525950322164527,1.7352148361715656,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.011000156402588,1.6761749691148449,1.266175504801544,1.06512184750205,0.28789124046199577,2.0,1.1439456202309979,1.748334854934594,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.075000286102295,1.6854471869001517,0.980333921424612,0.8016148317654984,0.2645186175665974,2.0,1.1322593087832986,1.7663798252617358,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.139000415802002,1.6944539093887445,1.1332964059116781,1.1907666814267008,0.25178017025831795,2.0,1.125890085129159,1.7763723354666343,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.203000068664551,1.703202674377213,0.9553415400934671,0.9546448485406579,0.22469145099465618,2.0,1.1123457254973281,1.7980021446168672,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.267000198364258,1.7117009965536942,0.8017900715887951,0.7805995525883983,0.2183654193658554,2.0,1.1091827096829276,1.8031294416510701,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.331000328063965,1.7199559827106756,0.6891179938767387,0.9809202547293367,0.18829697746865004,2.0,1.0941484887343251,1.827905463099547,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.394999980926514,1.7279745415107228,0.7810074674725944,1.0074649106627367,0.19534010480245764,2.0,1.0976700524012288,1.8220411458110306,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.459000110626221,1.7357635604366717,1.340041013477977,0.9149259992721215,0.19480233640347527,2.0,1.0974011682017377,1.8224875806145708,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.523000240325928,1.7433295531202766,1.3241223583667012,0.9711204335232296,0.19220223687576266,2.0,1.0961011184378813,1.8246491736546226,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.587000370025635,1.750678905565378,1.2302666966101792,1.005497241629948,0.17797403629584702,2.0,1.0889870181479235,1.8365691846364232,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.651000022888184,1.7578177685025949,1.3904608250087962,0.632944733640316,0.19070306935869216,2.0,1.095351534679346,1.8258978388934,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.715000152587891,1.7647522738063923,0.7822258953379552,0.9672244054833656,0.17745951811393884,2.0,1.0887297590569693,1.837003152859468,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.779000282287598,1.7714882205144122,0.8943085560420913,1.2137993519664803,0.16639524731235822,2.0,1.083197623656179,1.846385143690458,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.843000411987305,1.7780312940381195,1.0236129768107063,1.316067446337328,0.18083951184557598,2.0,1.090419755922788,1.8341560570012287,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.9070000648498535,1.7843869703269897,0.7189317112090859,1.7008040161387874,0.1799268082289281,2.0,1.0899634041144641,1.8349239914384774,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,4.9710001945495605,1.7905607085430049,1.070298146710218,1.5234865492707494,0.16936651017845566,2.0,1.0846832550892278,1.8438562507679301,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.035000324249268,1.7965576715260125,1.1642148543392425,1.4082437200909097,0.15365466255175758,2.0,1.0768273312758787,1.8573079842149545,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.098999977111816,1.8023828781812998,0.9393028842923175,1.1994059163302093,0.1625114646673279,2.0,1.081255732333664,1.8497011763193099,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.163000106811523,1.8080413320278101,1.1443175642687944,1.1408230489968039,0.1567818796347426,2.0,1.0783909398173712,1.8546149880842644,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.2270002365112305,1.8135377649945588,1.11096735169695,1.1661740263395437,0.1598129989347955,2.0,1.0799064994673977,1.8520121890052148,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.2910003662109375,1.818876816293279,1.0035512518455454,1.4248333313506365,0.18330688158528133,2.0,1.0916534407926406,1.832083264948444,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.355000019073486,1.8240629542178166,0.9948225271947868,1.4374317420633005,0.18596692118009794,2.0,1.092983460590049,1.829853856086607,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.419000148773193,1.8291006333636712,0.8797705716505935,1.1698034923262108,0.14708958905717223,2.0,1.073544794528586,1.862987003609669,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.4830002784729,1.8339940665318595,0.6425644629456448,1.183055681161272,0.1446368799874219,2.0,1.072318439993711,1.8651176044415476,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.547000408172607,1.838747383977896,1.2002759020264488,1.0366129213282116,0.14879505329797493,2.0,1.0743975266489874,1.8615083806433428,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.611000061035156,1.8433645637903782,1.2501674250154,1.0842573115880219,0.14898948135276102,2.0,1.0744947406763805,1.861339962204557,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.675000190734863,1.8478495718623675,1.2372043390515848,1.07626169259191,0.1564615230508845,2.0,1.0782307615254423,1.8548905033742908,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.73900032043457,1.8522061588191063,1.362474298451022,1.0598505179209798,0.1432266878424469,2.0,1.0716133439212234,1.8663448074295266,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.802999973297119,1.8564379707223382,0.4784745575840746,1.063141136922589,0.1539911574073802,2.0,1.07699557870369,1.8570178369783488,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.867000102996826,1.8605486424561584,0.673153897383496,0.9603345155918763,0.15336048001022826,2.0,1.076680240005114,1.8575617213798514,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.931000232696533,1.8645416116039377,0.7229193963154489,1.0028284584827436,0.17847048342774294,2.0,1.0892352417138715,1.8361506526842224,nan,3.562999963760376
validation,EMU00070022,RF on,284.0,5.99500036239624,1.8684202483931376,0.5689209736050591,0.9172470399163921,0.15664817917557655,2.0,1.0783240895877884,1.8547299641280517,nan,3.562999963760376
