split,run,period,field_G,time_us,parent_ARA,state_x_L,state_x_C,rational_closure_R,irrational_unresolved_I,coupled_amount_A,coupled_balance_B,handover_time_us,saturation_time_us
validation,EMU00069986,RF off,68.0,3.243000030517578,1.5411061483839812,1.011123692055663,0.9767388507934588,0.8963598986935011,1.3469817206789423,1.1216708096862216,1.2008707983188482,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.306999921798706,1.5542458000627855,0.7995405867622465,1.0015337997540459,0.8732679229319724,1.1873317959686545,1.0302998594503134,1.1524138192176836,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.371000051498413,1.5670092668313529,0.6721994954131701,1.0302780139450454,0.8644223614227499,1.1918495908810125,1.0281359761518811,1.159233426829203,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.434999942779541,1.5794072263898669,1.0041159642837398,0.9860176929282475,0.8472972743565377,1.4189064276502243,1.133101851003381,1.2522320269741263,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.499000072479248,1.5914502354962952,1.182367170817369,0.9878672714191566,0.8104068705236398,1.515387961784595,1.1628974161541175,1.3031140500733651,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.562999963760376,1.60314836912814,1.1629197562705316,0.9929495626088783,0.7874956741378984,1.514458208812141,1.1509769414750197,1.315802388596203,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.626999855041504,1.614511546428203,1.1876976104941168,0.9920425128615802,0.7681992328599645,1.6642623679899031,1.2162308004249338,1.3683770937294544,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.690999984741211,1.6255493988309917,0.9829237754615205,1.036184300155159,0.7342444487094753,1.6902353135861061,1.2122398811477906,1.3943076282769509,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.754999876022339,1.6362711604169293,1.4516972006384103,1.017843877046642,0.7372999135919771,1.9105841850123513,1.3239420493021643,1.4431025784090612,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.819000005722046,1.6466859606755517,0.7908237110741455,1.000590156812512,0.7428012308456997,1.8035170198860568,1.2731591253658783,1.416568427271459,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.883000135421753,1.6568025495947836,1.1841583146399397,1.038464818540653,0.6793295483447962,1.8906583068574985,1.2849939276011473,1.471336374629242,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,3.9469997882843018,1.666629393827122,0.6499970479110694,1.0189102299901098,0.6355391523129879,2.0,1.3177695761564938,1.51771602273069,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.011000156402588,1.6761749691148449,1.4138790356060316,0.9894949176248986,0.588002728430584,2.0,1.2940013642152919,1.5455934246348857,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.075000286102295,1.6854471869001517,1.3508203628837494,1.0383336637330842,0.5063641835312976,2.0,1.2531820917656489,1.5959372649363646,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.139000415802002,1.6944539093887445,1.2017611751995196,1.0304856344402658,0.4502174940458528,2.0,1.2251087470229265,1.6325081384487545,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.203000068664551,1.703202674377213,0.9575088718496295,1.055280163058708,0.4143045783432314,2.0,1.2071522891716158,1.6567917883601346,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.267000198364258,1.7117009965536942,1.0874760470592828,1.0151720092672352,0.3995757804361567,2.0,1.1997878902180783,1.6669613156673373,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.331000328063965,1.7199559827106756,1.1698587306835602,1.0527760626920895,0.3874327986113667,2.0,1.1937163993056834,1.6754398290606947,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.394999980926514,1.7279745415107228,1.2673186951635529,1.0374911682149326,0.3412589439964787,2.0,1.1706294719982393,1.7084825282808649,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.459000110626221,1.7357635604366717,1.4392295671870565,1.0323593645452884,0.3444081128828434,2.0,1.1722040564414218,1.7061875780154259,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.523000240325928,1.7433295531202766,1.2979362881378271,1.0645753966379639,0.37299689307288547,2.0,1.1864984465364428,1.6856322111823583,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.587000370025635,1.750678905565378,1.0928021515493334,1.080459841382527,0.41360053172760053,2.0,1.2068002658638002,1.6572750740721098,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.651000022888184,1.7578177685025949,1.1277683675968782,1.0539725924490608,0.47094739884911907,2.0,1.2354736994245594,1.6188122830386602,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.715000152587891,1.7647522738063923,0.9808965199659534,1.0690128848935836,0.519836444489434,2.0,1.259918222244717,1.5874046145919154,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.779000282287598,1.7714882205144122,1.1374156530388504,1.038345409511467,0.5479317817771281,2.0,1.273965890888564,1.5699007440495583,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.843000411987305,1.7780312940381195,0.46088164398038167,1.060117096162954,0.5759446915042057,2.0,1.2879723457521028,1.5528283713512785,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.9070000648498535,1.7843869703269897,1.462050157107606,1.1225622144979077,0.5748393945333616,2.0,1.2874196972666807,1.5534949513712746,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,4.9710001945495605,1.7905607085430049,1.1760763446784077,1.0550927527429195,0.5652243264513729,2.0,1.2826121632256864,1.5593178182326373,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.035000324249268,1.7965576715260125,1.180586696250119,1.0561289452519367,0.5758267535970518,2.0,1.2879133767985258,1.5528994698162784,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.098999977111816,1.8023828781812998,1.4202069144239258,1.0025745670840904,0.5654977972682698,2.0,1.2827488986341349,1.5591516017899614,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.163000106811523,1.8080413320278101,0.9476241467398286,0.8800798386606106,0.5357221984001432,2.0,1.2678610992000716,1.5774598662752302,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.2270002365112305,1.8135377649945588,0.7582970698186745,0.9168005482929444,0.5193574922552403,2.0,1.2596787461276202,1.5877063943072058,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.2910003662109375,1.818876816293279,1.24647582793285,0.8803526003535871,0.4834450828277492,2.0,1.2417225414138746,1.610665775401335,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.355000019073486,1.8240629542178166,1.1889533681189788,0.9297293563594551,0.43997694374642815,2.0,1.2199884718732141,1.639359753071116,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.419000148773193,1.8291006333636712,1.2452130404631818,0.9265472061413823,0.4105806552623241,2.0,1.205290327631162,1.6593512402363708,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.4830002784729,1.8339940665318595,1.2233904572570307,0.9378616136407613,0.4031903279282798,2.0,1.2015951639641398,1.6644541023297221,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.547000408172607,1.838747383977896,1.0004319952596246,0.9755547769905488,0.3891855528326167,2.0,1.1945927764163082,1.6742106929522191,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.611000061035156,1.8433645637903782,0.7330699247896767,0.9906196483448344,0.38651641473988796,2.0,1.193258207369944,1.6760831709742474,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.675000190734863,1.8478495718623675,1.1707562690241045,0.9826196677840302,0.41885519912401736,2.0,1.2094275995620087,1.6536748464513034,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.73900032043457,1.8522061588191063,1.0403636526375604,1.0372371229588324,0.453884692333825,2.0,1.2269423461669124,1.630068443108089,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.802999973297119,1.8564379707223382,1.2962830100922729,1.0043032141081236,0.5114735752979866,2.0,1.2557367876489933,1.5926904584392478,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.867000102996826,1.8605486424561584,1.1900489235616787,1.027810857123879,0.5552770567570696,2.0,1.2776385283785348,1.5653879838282112,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.931000232696533,1.8645416116039377,1.5928320470541992,1.0148880369811129,0.5682481821166525,2.0,1.2841240910583263,1.5574818772782288,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF off,68.0,5.99500036239624,1.8684202483931376,0.5642172890283168,0.9826684210478955,0.5751702943904062,2.0,1.2875851471952031,1.5532953330165395,2.9889353362114,3.9469997882843018
validation,EMU00069986,RF on,68.0,2.2829999923706055,1.290480240652085,1.0229064187966082,1.0864883197440367,1.481912189907848,0.6755041973577306,1.0787081936327894,0.6262158768656491,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.3469998836517334,1.3107961426068178,0.9606269155220765,1.1451388249601018,1.4553168026704988,0.7012899861935528,1.0783033944320257,0.6503642572349665,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.4110000133514404,1.3305304054176792,0.8350631851124096,1.1265635687292983,1.435459128262871,0.7638746987233336,1.0996669134931023,0.6946418859662069,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.4749999046325684,1.3496995384347905,1.1127865877433571,1.1229558736182765,1.435128200934415,0.8111179385820638,1.1231230697582395,0.7221986266890608,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.5390000343322754,1.3683198640131937,1.053488178440182,1.0876718872818198,1.413783363408169,0.827953509630908,1.1208684365195385,0.7386714467595825,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.6029999256134033,1.3864069596019823,0.7189983901421012,1.1141948425147863,1.3956751772620692,0.7213549301434223,1.0585150537027457,0.6814781968572303,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.6670000553131104,1.4039762262104571,0.7662249833494614,1.0646132858638984,1.3610125638608381,0.7445273515312744,1.0527699576960563,0.7072080145227437,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.7309999465942383,1.4210423619895745,0.6361499612806794,1.0179324072072886,1.340165500508192,0.8567403471315446,1.0984529238198684,0.7799518109090569,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.7950000762939453,1.4376198986099702,0.752947729080383,1.0265858285036766,1.2739909904668618,1.0190371961942437,1.1465140933305529,0.8888134931111566,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.8589999675750732,1.4537227045580847,0.8178518217212342,1.0685858987910553,1.2197953121392908,1.1563136942380499,1.1880545031886705,0.9732833730561884,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.922999858856201,1.4693644338095633,1.0427083286225367,1.0921840344357503,1.2007321742854604,1.2271605291100105,1.2139463516977353,1.0108853059229423,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,2.986999988555908,1.4845583443015913,1.301814957576828,1.0669568144289434,1.1559179144889589,1.2376006797971153,1.196759297143037,1.0341266474817115,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.050999879837036,1.4993171470024178,0.9124543562272356,1.0638496069857226,1.1360016523353136,1.3164021964942136,1.2262019244147635,1.0735607001452585,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.115000009536743,1.5136534089080294,0.8903769819662569,1.0511748225190705,1.1069413901935514,1.2487078520114991,1.1778246211025252,1.0601814817239872,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.178999900817871,1.5275791234923892,0.6269350555818217,1.0765480231026083,1.0708426481298994,1.249990022087194,1.1604163351085468,1.0771909910853072,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.243000030517578,1.5411061483839812,0.6423947156547325,1.040614454554283,1.039751635766443,1.2958465523331686,1.1677990940498058,1.1096485336696509,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.306999921798706,1.5542458000627855,1.2636314081220823,1.0185617697597817,1.0235609665195133,1.2535012120932323,1.138531089306373,1.100981100882236,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.371000051498413,1.5670092668313529,0.9916869036394458,1.0430704514179845,0.9958941922399709,1.275591435943184,1.1357428140915773,1.1231340582712845,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.434999942779541,1.5794072263898669,1.1613425371654134,1.0224191870857198,0.973771564614458,1.3868254525095123,1.180298508561985,1.1749785689376677,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.499000072479248,1.5914502354962952,1.350959215783208,1.0499286490293853,0.9699388490428371,1.4426812376143918,1.2063100433286145,1.1959456406691698,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.562999963760376,1.60314836912814,0.9820513911848323,1.014765822440644,0.9146139143821216,1.5202589856146815,1.2174364499984016,1.2487378586508997,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.626999855041504,1.614511546428203,0.9243593479939662,1.0824656670234174,0.8936944137977585,1.6813991393110834,1.287546776554421,1.3058936342573046,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.690999984741211,1.6255493988309917,1.5065823122839836,1.0870315094928655,0.8328359945150543,1.7882023425315166,1.3105191685232853,1.3644991889331235,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.754999876022339,1.6362711604169293,0.7552694823552052,1.1461290637047155,0.7990364213128582,1.9448595166863505,1.3719479689996044,1.4175898508048321,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.819000005722046,1.6466859606755517,1.1593953922601536,1.1961300080207855,0.7983896470045098,2.0,1.3991948235022549,1.4293935100429294,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.883000135421753,1.6568025495947836,0.8875492577938353,1.1717957444743479,0.734355256578755,2.0,1.3671776282893775,1.46286770542185,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,3.9469997882843018,1.666629393827122,1.105030058780974,1.1844846860215417,0.6806224299422036,2.0,1.3403112149711018,1.4921907521626427,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.011000156402588,1.6761749691148449,1.1046460842855355,1.184578479663337,0.6469430495337383,2.0,1.3234715247668691,1.5111772052308012,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.075000286102295,1.6854471869001517,0.9922408047469105,1.181165978671148,0.605431578626803,2.0,1.3027157893134014,1.535254286780262,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.139000415802002,1.6944539093887445,1.192681509427823,1.1984577063319655,0.5638299827952795,2.0,1.2819149913976398,1.5601658560987497,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.203000068664551,1.703202674377213,1.3192909391152314,1.2107418441882152,0.5102433665892181,2.0,1.255121683294609,1.5934709969712573,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.267000198364258,1.7117009965536942,1.487138212780134,1.1586262643259813,0.48596388400928986,2.0,1.2429819420046448,1.6090338342117456,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.331000328063965,1.7199559827106756,1.541941202663768,1.1858091877548365,0.47768761921321434,2.0,1.2388438096066072,1.6144085190487325,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.394999980926514,1.7279745415107228,1.0359527316592874,1.2048655497384217,0.4759857633399237,2.0,1.237992881669962,1.6155181743063323,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.459000110626221,1.7357635604366717,1.3560450151140995,1.2312680605662636,0.47274828829838,2.0,1.23637414414919,1.6176333106480398,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.523000240325928,1.7433295531202766,1.0217551890965682,1.2112017567065962,0.46567386348693596,2.0,1.232836931743468,1.6222745673033212,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.587000370025635,1.750678905565378,1.0322737901839103,1.1609066587911587,0.4526787127436521,2.0,1.2263393563718261,1.630869946078192,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.651000022888184,1.7578177685025949,1.2108331817594438,1.1779789323455918,0.4539758921038394,2.0,1.2269879460519197,1.6300078631050017,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.715000152587891,1.7647522738063923,1.0621732387977592,1.153312254557289,0.4881809542020589,2.0,1.2440904771010295,1.6076001197759198,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.779000282287598,1.7714882205144122,0.8169847799902842,1.1350398734202756,0.5161180304652366,2.0,1.2580590152326183,1.5897505409393693,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.843000411987305,1.7780312940381195,1.2053651558095242,1.0834400455572422,0.5680105807154425,2.0,1.2840052903577213,1.5576259809977304,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.9070000648498535,1.7843869703269897,1.0976867753783406,1.1033345668544596,0.5595830932303154,2.0,1.2797915466151577,1.562754501144656,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,4.9710001945495605,1.7905607085430049,1.5706112041041431,1.1608058435593973,0.5463888414666007,2.0,1.2731944207333004,1.5708519982736087,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.035000324249268,1.7965576715260125,1.2875520159165053,1.0965569704003932,0.5092537211699297,2.0,1.2546268605849649,1.5940994592346052,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.098999977111816,1.8023828781812998,1.3818865039705628,1.054745677618287,0.4732582409161694,2.0,1.2366291204580846,1.6172997763944221,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.163000106811523,1.8080413320278101,1.1353961887488724,1.0302681126348237,0.4215082887840246,2.0,1.2107541443920122,1.6518630221199753,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.2270002365112305,1.8135377649945588,1.1654121909197692,0.9770644566148199,0.39456347853668683,2.0,1.1972817392683435,1.6704506002253579,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.2910003662109375,1.818876816293279,1.0309531333352067,1.0033083626174621,0.34942661557678434,2.0,1.1747133077883922,1.702543068797787,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.355000019073486,1.8240629542178166,1.059378300167666,1.0021171354261833,0.34048863747713337,2.0,1.1702443187385667,1.7090448276266716,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.419000148773193,1.8291006333636712,1.0236233242522936,1.0110208489340808,0.3014078791472655,2.0,1.1507039395736327,1.738066527121377,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.4830002784729,1.8339940665318595,1.091676855845258,0.9985622520695628,0.3286875441481677,2.0,1.164343772074084,1.7177057566400473,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.547000408172607,1.838747383977896,0.7169386813810985,0.9886283140854717,0.32988068884274807,2.0,1.164940344421374,1.716826110089819,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.611000061035156,1.8433645637903782,0.7992253077788679,0.9649257014632098,0.33860676354167485,2.0,1.1693033817708374,1.7104200938603025,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.675000190734863,1.8478495718623675,0.9386524606367951,0.9510148681997578,0.33671704847616774,2.0,1.1683585242380838,1.7118033193654274,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.73900032043457,1.8522061588191063,1.3333648883148215,0.9610602198520606,0.3684009510386867,1.969845012985548,1.1691229820121174,1.6848911904845174,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.802999973297119,1.8564379707223382,1.244290913997138,0.9339114304158015,0.4020012085645799,2.0,1.20100060428229,1.6652780963377234,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.867000102996826,1.8605486424561584,1.0497749698397831,0.9114793742470114,0.41285097076990895,2.0,1.2064254853849545,1.657789912620668,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.931000232696533,1.8645416116039377,1.0071265935416502,0.966326904269201,0.4117052327638938,2.0,1.205852616381947,1.658577485199221,2.9041875760333737,3.819000005722046
validation,EMU00069986,RF on,68.0,5.99500036239624,1.8684202483931376,0.4735105875698776,0.947155354544077,0.4011597379621803,2.0,1.20057986898109,1.6658616820695404,2.9041875760333737,3.819000005722046
validation,EMU00069992,RF off,104.0,2.2829999923706055,1.290480240652085,0.7804177862275676,1.24044375745192,1.3913550397752172,0.5679002046197618,0.9796276221974896,0.579710281490496,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.3469998836517334,1.3107961426068178,0.6866884891275714,1.2257038652078034,1.392010869887424,0.6918805796203702,1.041945724753897,0.6640274662904896,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.4110000133514404,1.3305304054176792,0.9554328412494681,1.2183552613199153,1.3854877426845393,0.865156993712302,1.1253223681984208,0.7688081372606914,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.4749999046325684,1.3496995384347905,0.8464312031108141,1.101671660987186,1.3592032765967748,0.8170232342728894,1.088113255434832,0.7508623116134312,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.5390000343322754,1.3683198640131937,1.1451053443443633,1.1117551402897028,1.3446568564655523,0.7766406699441825,1.0606487632048673,0.732231721647052,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.6029999256134033,1.3864069596019823,0.7034972294516664,1.1285192370340256,1.3404054082253805,0.81238973570096,1.0763975719631702,0.7547301822870325,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.6670000553131104,1.4039762262104571,0.8691186287588045,1.0707793221736293,1.3191450529054027,0.8163525949084853,1.067748823906944,0.7645548996453396,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.7309999465942383,1.4210423619895745,1.0610053937502535,1.0800693936071706,1.270257309525936,0.9304314092721053,1.1003443593990205,0.84558202286815,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.7950000762939453,1.4376198986099702,1.0730889709337321,0.958699588761811,1.2289936249200435,1.046703598357292,1.1378486116386677,0.9198970650848942,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.8589999675750732,1.4537227045580847,0.7768769800998918,0.9048662941845017,1.1972543774998758,1.065914579375673,1.1315844784377744,0.9419664193761884,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.922999858856201,1.4693644338095633,0.7728902618468807,0.9358648157310103,1.1434220405381321,1.100607273765593,1.1220146571518625,0.9809205849051912,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,2.986999988555908,1.4845583443015913,1.1116547660947234,0.9047332488268862,1.0851809603951899,1.2440432801990045,1.1646121202970972,1.0682039612309804,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,3.050999879837036,1.4993171470024178,1.2453750604454228,0.9247264253802018,1.0783199035220674,1.3997296873184883,1.2390247954202778,1.1297027246687459,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,3.115000009536743,1.5136534089080294,1.0969132399205195,0.8791574060110551,1.0369820667007403,1.379817590883271,1.2083998287920057,1.1418551691310272,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,3.178999900817871,1.5275791234923892,0.7646286809389925,0.8834982240460492,0.9960874017735453,1.3295856236462915,1.1628365127099185,1.143398585367519,2.9365866806068603,4.651000022888184
validation,EMU00069992,RF off,104.0,3.243000030517578,1.5411061483839812,0.8092585882346249,0.8275650717458172,0.9770669824490861,1.3269720058910806,1.1520194941700832,1.1518659298790404,2.9365866806068603,4.651000022888184
