draw,ri_parent_ARA_mad,state_same_distance_us,state_mirror_distance_us
110,nan,0.05283803937774412,0.05200231899374419
111,nan,0.048156304278871076,0.04972709260961494
112,nan,0.04269514177533473,0.05738336263237409
113,nan,0.03925709577223291,0.05368345763334137
114,nan,0.07150207441063516,0.06344264582023307
115,nan,0.0581765591737442,0.04245239906943565
116,nan,0.040703144416341264,0.05189460426563697
117,nan,0.07263407657107823,0.04776563772265874
118,nan,0.03612835689683136,0.04733707817423305
119,nan,0.034241435585334656,0.05125686735874435
120,nan,0.06138045802374403,0.048453597578341334
121,nan,0.08094821096087124,0.04838603162234145
122,nan,0.040021195265831366,0.045869464069744126
123,nan,0.04942809672461479,0.03791599579461469
124,nan,0.027596960778634827,0.05803984093734149
125,nan,0.0413984109198311,0.045512589501744305
126,nan,0.039031245990871266,0.05189460426563697
127,nan,0.03585663856023302,0.05425509937374429
128,nan,0.042738493170341396,0.043701665924744226
129,nan,0.05892857679623287,0.05200231899374419
130,nan,0.03851721054243562,0.05549790578174418
131,nan,0.034581525559831405,0.044467739274232976
132,nan,0.05735627465674398,0.04851615884623284
133,nan,0.037315031836078205,0.056858479265341266
134,nan,0.04797233125534106,0.0489808873244475
135,nan,0.045966850506721,0.05051722826574423
136,nan,0.040021195265831366,0.05140331774334106
137,nan,0.053183689906743936,0.051956945308744285
138,nan,0.037766076027435425,0.055064760962233006
139,nan,0.025645925302831163,0.05391892436972112
140,nan,0.04574653625987102,0.057531276944744025
141,nan,0.08547843492007834,0.04961140284444765
142,nan,0.05336756690336486,0.06134595878023319
143,nan,0.05415748490474437,0.06344264582023307
144,nan,0.05074034693637408,0.059761323453744186
145,nan,0.041770033398614625,0.03402214555087113
146,nan,0.042004076292831094,0.04141694405923291
147,nan,0.053183689906743936,0.04456406044623318
148,nan,0.04096272157823311,0.05244682288334124
149,nan,0.03939495057856446,0.05949204710361489
150,nan,0.04752853011337388,0.05088951664674424
151,nan,0.04328455046566537,0.04718553821061455
152,nan,0.05466541373187095,0.05282221295236278
153,nan,0.06617334894274407,0.047819390779341386
154,nan,0.05848089361174402,0.046826494526744256
155,nan,0.05662168198074413,0.04803754641874436
156,nan,0.03926888635361481,0.062314121911365206
157,nan,0.03983297909723316,0.04776563772265874
158,nan,0.05074492133374431,0.05077769525237397
159,nan,0.04854226082963731,0.044327002141232974
160,nan,0.06378740102236513,0.059497264024634955
161,nan,0.0375939891803414,0.07557225977756454
162,nan,0.04353242417534142,0.04627682048256432
163,nan,0.03266944042233488,0.05332478093934112
164,nan,0.04872038741474416,0.056248153921744315
165,nan,0.042099465242025236,0.041602385344564397
166,nan,0.040257878591831275,0.051956945308744285
167,nan,0.0499411674876149,0.052608767988744365
168,nan,0.03540962026963701,0.05930019322423297
169,nan,0.027522312437078256,0.05666642129734134
170,nan,0.05645472816674424,0.05612336002737406
171,nan,0.052322152844744174,0.052608767988744365
172,nan,0.053183689906743936,0.05244682288334124
173,nan,0.06901880650456427,0.042517443747232875
174,nan,0.044720367264744265,0.07012355613712895
175,nan,0.05538293169361497,0.05088951664674424
176,nan,0.04752853011337388,0.04441659951383148
177,nan,0.05015920285707809,0.04167330001666514
178,nan,0.04574653625987102,0.042774779165744015
179,nan,0.061691034159744085,0.051770359790922704
180,nan,0.050229986497614565,0.03902090060987096
181,nan,0.03939495057856446,0.054167628613871255
182,nan,0.028995471039374277,0.06297409395634146
183,nan,0.06691830016007838,0.040854639589831265
184,nan,0.06847891552812913,0.03864073941592272
185,nan,0.054727776288744145,0.05930019322423297
186,nan,0.04951967383774436,0.04716902050634131
187,nan,0.05066054789537411,0.057531276944744025
188,nan,0.037315031836078205,0.04785611808112877
189,nan,0.054158019528744106,0.052557768898341184
190,nan,0.041584893581831484,0.040140117852232926
191,nan,0.0383928168158314,0.05248976843734132
192,nan,0.05953581478787129,0.04435016340723319
193,nan,0.04492240505483114,0.05610048128134126
194,nan,0.051443681571564426,0.03337765619537425
195,nan,0.03612835689683136,0.055985088741341116
196,nan,0.04492240505483114,0.047819390779341386
197,nan,0.06888794111287089,0.05244682288334124
198,nan,0.04574653625987102,0.058509226438232975
199,nan,0.04784723734733465,0.05404097808036301
200,nan,0.044552871453665155,0.041866859005255996
201,nan,0.05074034693637408,0.05368345763334137
202,nan,0.041770033398614625,0.051956945308744285
203,nan,0.059886644248364984,0.047158135741232954
204,nan,0.04261860739756429,0.04245239906943565
205,nan,0.041770033398614625,0.048431608058614906
206,nan,0.041949528052831475,0.04769372070534139
207,nan,0.042870029360341455,0.054916910353233206
208,nan,0.05253223907636295,0.05027344189792293
209,nan,0.06138045802374403,0.07813804179161465
210,nan,0.03499033472992297,0.04627682048256432
211,nan,0.03710011927983148,0.05942815994223283
212,nan,0.05869819899174411,0.05275405760423313
213,nan,0.03275443356283114,0.045512589501744305
214,nan,0.04951967383774436,0.060919360639341225
215,nan,0.03956648620923309,0.0454087038177442
216,nan,0.05074492133374431,0.05614176896923295
217,nan,0.04624350646374431,0.04812451149534125
218,nan,0.039850112669922666,0.05112159742436484
219,nan,0.04291888639633479,0.059497264024634955
220,nan,0.06386498782972083,0.04934249693523318
221,nan,0.05459744201572114,0.04522014186223311
222,nan,0.045966850506721,0.07669855667612913
223,nan,0.08224376739916872,0.057531276944744025
224,nan,0.04180210729007827,0.04709019288674421
225,nan,0.05540597839974426,0.047819390779341386
226,nan,0.08211349487663488,0.045458377096232905
227,nan,0.05538293169361497,0.041866859005255996
228,nan,0.05838017055556444,0.047819390779341386
229,nan,0.027395244549341058,0.05248976843734132
230,nan,0.05645472816674424,0.04435016340723319
231,nan,0.035162140295385225,0.056211467638232815
232,nan,0.04291888639633479,0.04167330001666514
233,nan,0.050229986497614565,0.04736128586236488
234,nan,0.044915633057374116,0.05368345763334137
235,nan,0.06888794111287089,0.0395218597383411
236,nan,0.05459744201572114,0.05552782648061472
237,nan,0.04353303762961458,0.05549790578174418
238,nan,0.0559776677698709,0.04100113065063704
239,nan,0.05956248962674415,0.041866859005255996
240,nan,0.0383126890258314,0.06350046119434127
241,nan,0.034282997801232895,0.05764990350334109
242,nan,0.041949528052831475,0.05807637914956443
243,nan,0.061691034159744085,0.04972709260961494
244,nan,0.04773600316107807,0.05844999061234146
245,nan,0.05945362374674401,0.04441659951383148
246,nan,0.03581916133023322,0.04735275210374423
247,nan,0.03137108267083111,0.05844999061234146
248,nan,0.04954929211234127,0.0405488884553411
249,nan,0.051443681571564426,0.05282221295236278
250,nan,0.02971770701483134,0.04716902050634131
251,nan,0.04096272157823311,0.042906757807232854
252,nan,0.07474341253763495,0.04803754641874436
253,nan,0.05477568629174412,0.06350046119434127
254,nan,0.030869501237341446,0.04524186992963708
255,nan,0.03294404796336492,0.056317339325233196
256,nan,0.03934070162123282,0.05281105329034119
257,nan,0.06507451313892165,0.045458377096232905
258,nan,0.05332267263436519,0.06108841951161459
259,nan,0.07614865698856432,0.05087313633753432
260,nan,0.0375939891803414,0.050222114314341315
261,nan,0.0375939891803414,0.04387017674112892
262,nan,0.042163232829831365,0.06325864689892269
263,nan,0.06368151374374431,0.04001229195492284
264,nan,0.05336756690336486,0.04141694405923291
265,nan,0.0413984109198311,0.05391892436972112
266,nan,0.039291485649232794,0.040854639589831265
267,nan,0.04954929211234127,0.047158135741232954
268,nan,0.036923089858831304,0.05603809469734111
269,nan,0.06187976102656423,0.05360149119123303
270,nan,0.044915633057374116,0.060919360639341225
271,nan,0.05332267263436519,0.047740212586744324
272,nan,0.03939495057856446,0.05248976843734132
273,nan,0.037942217152831414,0.055985088741341116
274,nan,0.03926888635361481,0.04983258545661462
275,nan,0.06065739671743575,0.06696818466287091
276,nan,0.05956248962674415,0.037901897369374105
277,nan,0.04854663855536501,0.044467739274232976
278,nan,0.04784723734733465,0.049004528381341395
279,nan,0.0469158038436146,0.041857048143614684
280,nan,0.03983297909723316,0.052608767988744365
281,nan,0.06246483267274394,0.05603809469734111
282,nan,0.04872038741474416,0.04716902050634131
283,nan,0.06138045802374403,0.041249378347373966
284,nan,0.036961739877831246,0.045738627325625725
285,nan,0.053183689906743936,0.04983258545661462
286,nan,0.05483054443936508,0.04855010075823296
287,nan,0.05945362374674401,0.045512589501744305
288,nan,0.04353303762961458,0.05310032128063513
289,nan,0.03673576619283114,0.05229833530023287
290,nan,0.04149976060723315,0.042774779165744015
291,nan,0.05484504367337406,0.04812451149534125
292,nan,0.041584893581831484,0.05746232380623306
293,nan,0.04784723734733465,0.04972709260961494
294,nan,0.05074492133374431,0.05229833530023287
295,nan,0.039399447852831226,0.0454087038177442
296,nan,0.05066054789537411,0.058350971544552266
297,nan,0.042634886392831195,0.045512589501744305
298,nan,0.06372807601697472,0.05275405760423313
299,nan,0.0469158038436146,0.05027344189792293
300,nan,0.04744556653187093,0.05051722826574423
301,nan,0.04708756933134106,0.05239102756623293
302,nan,0.031767687256233135,0.0522962851503741
303,nan,0.05253223907636295,0.04379647689674426
304,nan,0.07642045047572088,0.04776563772265874
305,nan,0.04854663855536501,0.04566748462737413
306,nan,0.03851721054243562,0.051578075694334924
307,nan,0.034282997801232895,0.04855010075823296
308,nan,0.06072386487772086,0.04493700428023306
309,nan,0.05253223907636295,0.05087313633753432
310,nan,0.045966850506721,0.06696818466287091
311,nan,0.04261860739756429,0.05933792402823279
312,nan,0.04046033745483113,0.05244682288334124
313,nan,0.0371698117790773,0.051770359790922704
314,nan,0.04353303762961458,0.04812451149534125
315,nan,0.05253223907636295,0.05425509937374429
316,nan,0.041306572799614916,0.05244682288334124
317,nan,0.037315031836078205,0.059394734707744146
318,nan,0.039291485649232794,0.04736128586236488
319,nan,0.052322152844744174,0.05077769525237397
320,nan,0.04854226082963731,0.05932250428156438
321,nan,0.029390885546922707,0.05698907381034113
322,nan,0.05559302764863494,0.041602385344564397
323,nan,0.054808846133564515,0.060928528283614725
324,nan,0.03882794519223287,0.03820814636892278
325,nan,0.05074034693637408,0.04357872455992284
326,nan,0.031014424298534404,0.04357872455992284
327,nan,0.042738493170341396,0.05027344189792293
328,nan,0.04121053391863727,0.04855010075823296
329,nan,0.058066045567743974,0.04716902050634131
330,nan,0.041584893581831484,0.05692177678633481
331,nan,0.042738493170341396,0.055064760962233006
332,nan,0.04942809672461479,0.04784192277063726
333,nan,0.040257878591831275,0.05690717655302491
334,nan,0.040257878591831275,0.031969752851665145
335,nan,0.050229986497614565,0.041128857939564334
336,nan,0.03992251720083129,0.059761323453744186
337,nan,0.042163232829831365,0.05549790578174418
338,nan,0.058066045567743974,0.05281105329034119
339,nan,0.03988200923223317,0.050508150907365046
340,nan,0.04954929211234127,0.047158135741232954
341,nan,0.04235007602261476,0.04718553821061455
342,nan,0.04773600316107807,0.045129933828744306
343,nan,0.05956248962674415,0.05364581091856424
344,nan,0.04954929211234127,0.04952827873674437
345,nan,0.05823636592774406,0.052683891806341254
346,nan,0.04624350646374431,0.05000843190723314
347,nan,0.06497973351674435,0.04640103804234119
348,nan,0.04951967383774436,0.04812451149534125
349,nan,0.028557685735233207,0.05239102756623293
350,nan,0.04374460936283109,0.04716902050634131
351,nan,0.04854226082963731,0.047740212586744324
352,nan,0.040257878591831275,0.04934249693523318
353,nan,0.056021154794921646,0.05246577068936498
354,nan,0.042004076292831094,0.06130358958244786
355,nan,0.05515305538723281,0.05027344189792293
356,nan,0.056021154794921646,0.04503594527283106
357,nan,0.054727776288744145,0.0471853108880782
358,nan,0.04328455046566537,0.05803984093734149
359,nan,0.05867466833572088,0.045512589501744305
360,nan,0.05483054443936508,0.04358770744474416
361,nan,0.03504747622723281,0.05023921851023294
362,nan,0.057919010546743976,0.055672987441658606
363,nan,0.0468549425826148,0.050508150907365046
364,nan,0.04572201323534131,0.04733389931474408
365,nan,0.06795859625287104,0.04919270710674395
366,nan,0.03612835689683136,0.08930372581607804
367,nan,0.05482559761734107,0.04379647689674426
368,nan,0.05662168198074413,0.05174580780056459
369,nan,0.05937819889343565,0.08737008672161473
370,nan,0.062184977723743984,0.050222114314341315
371,nan,0.041809424916564364,0.040140117852232926
372,nan,0.02993679885087097,0.06539711306123319
373,nan,0.07557724340916883,0.0404279266820784
374,nan,0.04784723734733465,0.056317339325233196
375,nan,0.03098291240636497,0.032593860243374184
376,nan,0.036961739877831246,0.05387991068861453
377,nan,0.0559776677698709,0.05332478093934112
378,nan,0.0581765591737442,0.0458712878382328
379,nan,0.04624350646374431,0.04983258545661462
380,nan,0.05283803937774412,0.036933983154025185
381,nan,0.04353303762961458,0.05404097808036301
382,nan,0.03494679228963715,0.07064308391744767
383,nan,0.03275443356283114,0.04732972333623309
384,nan,0.06246483267274394,0.055985088741341116
385,nan,0.044720367264744265,0.04855010075823296
386,nan,0.039743281607614644,0.054776777121744225
387,nan,0.02632520911037428,0.06350046119434127
388,nan,0.03935409967446546,0.04803754641874436
389,nan,0.044915633057374116,0.07757289433656434
390,nan,0.039031245990871266,0.056211467638232815
391,nan,0.019458931715922834,0.05077769525237397
392,nan,0.04505580839643564,0.041602385344564397
393,nan,0.04872038741474416,0.0489808873244475
394,nan,0.04797233125534106,0.05692177678633481
395,nan,0.041809424916564364,0.046814865460373944
396,nan,0.04290933555883125,0.042262264990564624
397,nan,0.05735627465674398,0.0471853108880782
398,nan,0.04353303762961458,0.057605107413921885
399,nan,0.03956648620923309,0.07349522379412887
400,nan,0.03983297909723316,0.04456406044623318
401,nan,0.052322152844744174,0.040663845785334995
402,nan,0.056718086432975046,0.03717099662583134
403,nan,0.03137108267083111,0.055672987441658606
404,nan,0.03936518506823283,0.048453597578341334
405,nan,0.040021195265831366,0.05425509937374429
406,nan,0.034190764281614605,0.05666642129734134
407,nan,0.042870029360341455,0.047740212586744324
408,nan,0.022810892462665322,0.04358770744474416
409,nan,0.06506364801763498,0.055064760962233006
410,nan,0.05087678884307811,0.04952827873674437
411,nan,0.05283803937774412,0.04763373832927886
412,nan,0.04708756933134106,0.046826494526744256
413,nan,0.03129838160261489,0.0508297991616149
414,nan,0.04376169462207802,0.056317339325233196
415,nan,0.03992251720083129,0.050222114314341315
416,nan,0.03983297909723316,0.0489808873244475
417,nan,0.0375939891803414,0.050222114314341315
418,nan,0.04954929211234127,0.044627827376637175
419,nan,0.054048777095634826,0.05554011539672121
420,nan,0.05559302764863494,0.05077769525237397
421,nan,0.045095302228435497,0.042246945490374
422,nan,0.05538293169361497,0.04550147033923313
423,nan,0.05765676743874426,0.047775168622744335
424,nan,0.03275443356283114,0.054167628613871255
425,nan,0.05957850483636484,0.04784192277063726
426,nan,0.0559776677698709,0.0395218597383411
427,nan,0.03581916133023322,0.04441659951383148
428,nan,0.039399447852831226,0.056317339325233196
429,nan,0.05538293169361497,0.05528993521963477
430,nan,0.045095302228435497,0.04735275210374423
431,nan,0.050229986497614565,0.04763373832927886
432,nan,0.0383126890258314,0.0399470040899228
433,nan,0.05459744201572114,0.052683891806341254
434,nan,0.04376169462207802,0.04718553821061455
435,nan,0.04773600316107807,0.059497264024634955
436,nan,0.04080037942637427,0.03621317019592274
437,nan,0.03804880930937404,0.04934249693523318
438,nan,0.03275443356283114,0.05332478093934112
439,nan,0.03612835689683136,0.05112159742436484
440,nan,0.042099465242025236,0.05244682288334124
441,nan,0.05694595769172084,0.04441554150661453
442,nan,0.05483054443936508,0.05087313633753432
443,nan,0.04046033745483113,0.04755703234187125
444,nan,0.04742087993737387,0.06681335037265868
445,nan,0.04951967383774436,0.04769372070534139
446,nan,0.04744556653187093,0.04718553821061455
447,nan,0.040257878591831275,0.060928528283614725
448,nan,0.0539860836857442,0.04550147033923313
449,nan,0.04505580839643564,0.054916910353233206
450,nan,0.054727776288744145,0.055064760962233006
451,nan,0.04180210729007827,0.04771454823361454
452,nan,0.07301050468587089,0.05404097808036301
453,nan,0.04942809672461479,0.050613545241871005
454,nan,0.06874452812036491,0.05698907381034113
455,nan,0.04353303762961458,0.052557768898341184
456,nan,0.047478615195365226,0.05077769525237397
457,nan,0.03612835689683136,0.07278788126061464
458,nan,0.05956248962674415,0.03902090060987096
459,nan,0.034931024726637006,0.06539711306123319
460,nan,0.06138045802374403,0.04490463334387096
461,nan,0.056021154794921646,0.0471853108880782
462,nan,0.04374460936283109,0.02914125126527889
463,nan,0.05484504367337406,0.06681469073436519
464,nan,0.03404520425087121,0.05000843190723314
465,nan,0.026884128739831148,0.05844999061234146
466,nan,0.06370812708572116,0.04952827873674437
467,nan,0.039399447852831226,0.060919360639341225
468,nan,0.06507451313892165,0.0395218597383411
469,nan,0.05956248962674415,0.041866859005255996
470,nan,0.06061632959238539,0.051077424764744084
471,nan,0.05459744201572114,0.050222114314341315
472,nan,0.05765676743874426,0.05275405760423313
473,nan,0.04942809672461479,0.04776563772265874
474,nan,0.06108772318987121,0.04627682048256432
475,nan,0.06617334894274407,0.04566748462737413
476,nan,0.05482559761734107,0.051770359790922704
477,nan,0.05761460555412912,0.0471853108880782
478,nan,0.0463968716706149,0.0552029013963411
479,nan,0.05645472816674424,0.06193372691497512
480,nan,0.02971770701483134,0.060946201140614775
481,nan,0.0559776677698709,0.047819390779341386
482,nan,0.04872038741474416,0.04784192277063726
483,nan,0.022871558698374095,0.06539711306123319
484,nan,0.042738493170341396,0.04302069581137413
485,nan,0.03596515753397478,0.05844999061234146
486,nan,0.06771100379946571,0.057531276944744025
487,nan,0.05945362374674401,0.04763373832927886
488,nan,0.04353242417534142,0.07693310628872085
489,nan,0.03107505320534143,0.054343497953721176
490,nan,0.05662168198074413,0.06231665226587113
491,nan,0.06901880650456427,0.045869464069744126
492,nan,0.03939495057856446,0.062046489835365204
493,nan,0.06368151374374431,0.04838603162234145
494,nan,0.04275739977623294,0.043701665924744226
495,nan,0.06901880650456427,0.046970390649744065
496,nan,0.05538293169361497,0.04851615884623284
497,nan,0.05074492133374431,0.05425509937374429
498,nan,0.06844730725772097,0.05528993521963477
499,nan,0.06630330858036482,0.06109269771661463
500,nan,0.035664141852341125,0.047389954450232974
501,nan,0.037766076027435425,0.05000843190723314
502,nan,0.04069172533434129,0.06657689058756455
503,nan,0.04954929211234127,0.0405488884553411
504,nan,0.062234375656279095,0.049677622761341134
505,nan,0.0463968716706149,0.04441554150661453
506,nan,0.05497404461474398,0.05387991068861453
507,nan,0.041306572799614916,0.05552782648061472
508,nan,0.04908733954934119,0.04785611808112877
509,nan,0.044552871453665155,0.052557768898341184
510,nan,0.054808846133564515,0.040140117852232926
511,nan,0.056718086432975046,0.04733389931474408
512,nan,0.039291485649232794,0.05125686735874435
513,nan,0.05848089361174402,0.06800715657761458
514,nan,0.04854663855536501,0.0527621988303415
515,nan,0.07614865698856432,0.042262264990564624
516,nan,0.05283803937774412,0.04441659951383148
517,nan,0.04574653625987102,0.05764990350334109
518,nan,0.04744556653187093,0.05200231899374419
519,nan,0.0383928168158314,0.07693310628872085
520,nan,0.05538293169361497,0.03978467957283138
521,nan,0.0406571760248311,0.05698907381034113
522,nan,0.04854663855536501,0.048453597578341334
523,nan,0.05536138504238508,0.05698907381034113
524,nan,0.05087678884307811,0.07032887595997472
525,nan,0.06874452812036491,0.054916910353233206
526,nan,0.05956248962674415,0.05391892436972112
527,nan,0.05540597839974426,0.061950085768720964
528,nan,0.035886862567232836,0.054167628613871255
529,nan,0.07414509293456462,0.05689608147861458
530,nan,0.0736033089613648,0.0404279266820784
531,nan,0.03612835689683136,0.05949204710361489
532,nan,0.05336756690336486,0.05275405760423313
533,nan,0.03847906624063491,0.047775168622744335
534,nan,0.04180210729007827,0.054916910353233206
535,nan,0.062234375656279095,0.059761323453744186
536,nan,0.04096272157823311,0.042906757807232854
537,nan,0.04096272157823311,0.0527621988303415
538,nan,0.05540597839974426,0.05692177678633481
539,nan,0.05415748490474437,0.04494742033334109
540,nan,0.039441897078871246,0.058350971544552266
541,nan,0.05497404461474398,0.04983249259174416
542,nan,0.035621648301233044,0.05803984093734149
543,nan,0.06613619178302521,0.04049210761374411
544,nan,0.04908733954934119,0.045129933828744306
545,nan,0.036961739877831246,0.05200231899374419
546,nan,0.03540962026963701,0.04733707817423305
547,nan,0.039291485649232794,0.04522014186223311
548,nan,0.03956648620923309,0.0552029013963411
549,nan,0.052322152844744174,0.06127130823172111
550,nan,0.050229986497614565,0.040299185125665105
551,nan,0.04329085787956455,0.050508150907365046
552,nan,0.05515305538723281,0.03823002619437421
553,nan,0.05197984189774418,0.0527621988303415
554,nan,0.039399447852831226,0.04736128586236488
555,nan,0.0348736483155343,0.05603809469734111
556,nan,0.05749175980574428,0.0632502618332329
557,nan,0.03667250137461453,0.05364581091856424
558,nan,0.03992789483707826,0.07971474268687118
559,nan,0.05540597839974426,0.048431608058614906
560,nan,0.05536138504238508,0.04735275210374423
561,nan,0.05253223907636295,0.04493700428023306
562,nan,0.03956648620923309,0.06325864689892269
563,nan,0.05645472816674424,0.047740212586744324
564,nan,0.06642642999736514,0.05368345763334137
565,nan,0.041584893581831484,0.05077769525237397
566,nan,0.03913842111534116,0.03337765619537425
567,nan,0.047478615195365226,0.045512589501744305
568,nan,0.021918415523374257,0.037901897369374105
569,nan,0.035162140295385225,0.06681335037265868
570,nan,0.04353303762961458,0.04785611808112877
571,nan,0.057919010546743976,0.03492532360853451
572,nan,0.0581765591737442,0.04245239906943565
573,nan,0.05859734607774403,0.05930019322423297
574,nan,0.041437042062341334,0.04810815286423287
575,nan,0.05536138504238508,0.053585216767564336
576,nan,0.04572201323534131,0.05364581091856424
577,nan,0.05483054443936508,0.05097144473797499
578,nan,0.04046033745483113,0.04456406044623318
579,nan,0.034931024726637006,0.054916910353233206
580,nan,0.03729378643465875,0.04851615884623284
581,nan,0.0487448585876149,0.04267189680661465
582,nan,0.03926888635361481,0.04983258545661462
583,nan,0.05253223907636295,0.060413732125658814
584,nan,0.05515305538723281,0.06127130823172111
585,nan,0.043612110944232896,0.060928528283614725
586,nan,0.04797233125534106,0.04709019288674421
587,nan,0.042163232829831365,0.04623083022374397
588,nan,0.034190764281614605,0.04387017674112892
589,nan,0.04854663855536501,0.0381494140296148
590,nan,0.042163232829831365,0.05246577068936498
591,nan,0.040257878591831275,0.05614176896923295
592,nan,0.05859734607774403,0.03902090060987096
593,nan,0.04329085787956455,0.05200231899374419
594,nan,0.03396195685061487,0.060413732125658814
595,nan,0.06378740102236513,0.05807637914956443
596,nan,0.05383985692461479,0.03864073941592272
597,nan,0.0567412278967212,0.045458377096232905
598,nan,0.05694595769172084,0.062046489835365204
599,nan,0.058066045567743974,0.05140331774334106
600,nan,0.041809424916564364,0.05087313633753432
601,nan,0.05848089361174402,0.046826494526744256
602,nan,0.04854226082963731,0.051077424764744084
603,nan,0.04275739977623294,0.05112159742436484
604,nan,0.03612050622723295,0.04755703234187125
