salt,fit_success,left_time_us,crest_time_us,right_time_us,population_local_crest,population_local_mean,C_effective_sample_size,AC_effective_sample_size,C_lower_minus_saddle,C_upper_minus_saddle,AC_lower_minus_saddle,AC_upper_minus_saddle,C_lower_advantage_over_AC,mean_lower_C_minus_AC,mean_upper_C_minus_AC
615,True,0.6848933050032592,0.7855,0.9261190344646181,1.0099819536387427,1.1123711960721117,25.0,14.0,0.08000000000000014,0.059999999999999956,0.1785714285714286,-4.163336342344337e-17,-0.09857142857142846,-0.03857142857142851,0.03857142857142851
616,True,0.6884472612042091,0.7855,0.9188186033576288,1.0162717947632711,1.1079187738944887,23.999999999999996,18.000000000000004,-0.020833333333333454,-0.04166666666666663,0.0,0.027777777777777957,-0.020833333333333454,0.006944444444444427,-0.006944444444444416
617,True,0.626403648535353,0.7855,1.0963120110155684,0.8626228499828134,1.1178023435007087,46.99884438172002,41.997693577849496,-0.031860290508209155,-0.07348522914776591,0.011845694203326873,0.08540070288355908,-0.04370598471153603,0.016132664468488666,-0.016132664468488656
618,True,0.5816643201944711,0.7855,1.3071799436644014,0.7388281048718806,1.100150716296773,80.99994086672625,52.9999646477354,6.388250348086932e-05,0.08006183834382373,0.018960322233552804,-0.00013015490706420885,-0.018896439730071934,-0.016239162298531555,0.016239162298531555
619,True,0.6602604021611337,0.7855,0.9855151226179176,0.9551064310662402,1.11592952991979,29.99999999999998,24.0,-0.016666666666666524,-0.050000000000000044,0.020833333333333315,0.04166666666666646,-0.03749999999999984,4.85722573273506e-17,-4.163336342344337e-17
620,True,0.7229563669212742,0.7855,0.8590285192422908,1.057837857453584,1.08539008089233,19.999999999999986,16.0,0.12500000000000003,0.12499999999999985,-0.0625,-0.06250000000000003,0.18750000000000003,0.06875000000000006,-0.06875000000000006
621,True,0.6279404246729435,0.7855,1.090481991420665,0.8669378244570158,1.1074791862250848,56.99985554901142,35.99986940441411,0.06136401182523593,0.009087905398112703,0.027749497917236063,0.056008033324223286,0.03361451390799987,0.03802889419234304,-0.03802889419234304
622,True,0.6208183641026643,0.7855,1.118338576560235,0.8467832995117021,1.1137823722216542,68.99988996736707,32.99994551302863,0.05069524706422865,0.01477406381380833,-0.03028467466325674,-0.060266481270250444,0.08097992172748539,0.028312925004987763,-0.028312925004987756
623,True,0.6700105864797332,0.7855,0.960087571058778,0.9788349580804008,1.1031677924971808,45.999999999999964,16.0,0.04347826086956551,0.0,1.3877787807814457e-17,0.06250000000000017,0.043478260869565494,0.04755434782608709,-0.047554347826087105
624,True,0.6915241314191095,0.7855,0.9126452268489353,1.021550015469426,1.1205878814571357,24.000000000000004,10.000000000000002,0.04166666666666688,-0.020833333333333315,0.09999999999999995,-0.1,-0.05833333333333307,-0.014583333333333247,0.014583333333333233
625,True,0.509182584802321,0.7855,1.8379224826012555,0.5784163764892577,1.074947028247287,140.42352898314826,94.27025787032609,0.0013164754590015426,-0.04075752453012524,-0.015429826126580115,0.029006304855870635,0.016746301585581658,0.020848395571426453,-0.020848395571426453
626,True,0.609235896411677,0.7855,1.1678721376044192,0.8139321401713632,1.1044376268291924,70.99992488626073,33.99996802063134,0.021140368540384424,0.04195868162500424,0.07356896801348713,0.029158604713683242,-0.0524285994731027,-0.016772330027936724,0.01677233002793672
627,True,0.690021768335808,0.7855,0.9155993338096248,1.0190951251624614,1.111965462316122,25.999999999999993,17.999999999999993,0.07692307692307712,-0.057692307692307654,0.055555555555555663,-0.05555555555555561,0.021367521367521458,0.005341880341880368,-0.005341880341880366
628,True,0.6797318780418923,0.7855,0.9372895565784575,0.9999529227330066,1.1105263072306064,33.0,16.0,0.09090909090909087,-0.01515151515151518,4.163336342344337e-17,0.15625,0.09090909090909083,0.05823863636363634,-0.05823863636363634
630,True,0.663630944572114,0.7855,0.9764858194570413,0.963434998993663,1.1189420218761197,37.99999999999999,27.999999999999996,0.013157894736842313,-8.326672684688674e-17,0.035714285714285726,0.03571428571428545,-0.022556390977443413,0.011278195488721863,-0.01127819548872187
631,True,0.7019198753302037,0.7855,0.8932196015829974,1.036817251925657,1.1121977509883616,28.000000000000014,11.000000000000002,0.07142857142857145,1.3877787807814457e-17,-0.09090909090909093,-0.09090909090909087,0.1623376623376624,0.02922077922077922,-0.029220779220779217
632,True,0.6788088746402116,0.7855,0.9393871373714544,0.9979878034525932,1.1077153114637004,35.000000000000014,17.0,0.09999999999999973,4.163336342344337e-17,0.08823529411764713,-0.029411764705882443,0.011764705882352594,0.01722689075630239,-0.017226890756302377
633,True,0.6171663372787136,0.7855,1.133446071051901,0.8363482668386155,1.1097727114713456,58.99935363869204,44.99949696587871,0.06767144606706907,0.04321773904728346,3.0531133177191805e-16,0.0009508713917275868,0.06767144606706876,0.021529145336230307,-0.021529145336230297
635,True,0.6069039387627186,0.7855,1.178471914136032,0.8073719110993691,1.1069887315227733,67.99992334599439,31.999961514356364,0.08082887856181403,0.05176712797539515,6.938893903907228e-17,0.04721002817574135,0.08082887856181396,0.01883862279909679,-0.018838622799096788
636,True,0.715997573175283,0.7855,0.8696400009145352,1.0523838294700651,1.1021822398881103,13.999999999999996,11.999999999999996,0.07142857142857145,-0.03571428571428566,0.16666666666666669,0.08333333333333334,-0.09523809523809523,-0.04166666666666669,0.04166666666666667
637,True,0.7139070937841445,0.7855,0.8729958312992505,1.050325290357011,1.0931048831053647,29.00000000000002,12.0,0.06896551724137909,-0.017241379310344834,0.12500000000000003,0.16666666666666666,-0.05603448275862094,-0.028735632183908146,0.02873563218390815
638,True,0.6496199146568956,0.7855,1.016425303966886,0.9271616591475835,1.1149217265455753,36.99734822941397,24.99865297471093,0.05394466045191712,0.0010118908197665616,0.03994006452642901,0.04068925794606698,0.014004595925488111,0.031769556238602815,-0.03176955623860281
639,True,0.62823318866433,0.7855,1.0893741503677596,0.8677688154117508,1.1088650987259128,51.99771479302735,34.99775157592395,0.0575292252496173,0.011001585378253173,-0.01421834598666244,0.04501292842680668,0.07174757123627974,0.029912334905002894,-0.02991233490500287
640,True,0.7060221217579717,0.7855,0.8860259500251411,1.0420000971786412,1.1261316152714655,24.0,10.0,0.0833333333333333,1.8041124150158794e-16,-0.2,-0.19999999999999998,0.2833333333333333,0.06666666666666665,-0.06666666666666665
641,True,0.6962132075719881,0.7855,0.903626101313877,1.028912081561649,1.116672348271828,28.999999999999986,11.000000000000002,0.10344827586206898,0.01724137931034478,0.045454545454545414,0.0,0.057993730407523564,0.024294670846395007,-0.024294670846395014
642,True,0.6100123037124092,0.7855,1.1643545817071075,0.8161551000963763,1.1010869558561382,63.99964250195296,37.99972516508349,-0.039011419435627054,-0.05396215598590251,0.01313086819182993,0.09294308605327564,-0.052142287627456985,0.006849321037469009,-0.006849321037469023
643,True,0.6331279392930044,0.7855,1.0713094607339153,0.8815958603198024,1.1158928817724565,50.99996251145669,25.99997435712231,0.009800296009870035,-0.019415688523112165,-5.551115123125783e-17,0.13481413492109828,0.00980029600987009,0.04581260703561092,-0.04581260703561092
644,True,0.5441057465772888,0.7855,1.5499867632889817,0.648685355513936,1.0831568631221695,123.82775194056067,73.8640779115594,0.02942244440352143,0.008324834391287422,0.007588858020467493,0.05608796876884217,0.021833586383053938,0.007239411332686921,-0.007239411332686917
645,True,0.6785204693162069,0.7855,0.9400425558315908,0.9973760411678518,1.1068422462433412,30.99999999999998,20.000000000000007,-0.016129032258064613,0.016129032258064196,-0.0500000000000001,-0.07499999999999998,0.03387096774193549,0.0004032258064516868,-0.0004032258064516972
646,True,0.6938395450892163,0.7855,0.9081679992156501,1.0251950024448893,1.106101364971683,27.000000000000014,14.000000000000004,0.16666666666666663,0.018518518518518476,-0.035714285714285726,0.03571428571428581,0.20238095238095236,0.07738095238095236,-0.0773809523809524
647,True,0.6483150083914738,0.7855,1.020483140996908,0.9235843613376445,1.109352409721566,44.99963520372147,30.99992045449938,0.04439970473168843,0.011603247951424131,0.04837294547028424,0.03239486045391936,-0.003973240738595812,-0.014957490820328101,0.014957490820328097
649,True,0.6821162673732974,0.7855,0.9320855139073856,1.0046153411312726,1.1218894203438965,27.999999999999975,16.0,1.6653345369377348e-16,0.0,0.15625000000000006,-0.03125000000000007,-0.1562499999999999,-0.046874999999999944,0.04687499999999996
651,True,0.6625319188113679,0.7855,0.9794188833006093,0.9607004884946344,1.1147901598619305,40.0,25.000000000000004,0.012499999999999956,-0.037500000000000075,0.01999999999999988,0.020000000000000046,-0.007499999999999923,0.03125000000000003,-0.03125000000000004
653,True,0.6367947809972722,0.7855,1.0583095897591346,0.8919118453817885,1.1161810630333644,48.9994854365192,33.99950603865746,-0.010194222893325583,-0.04029381334625437,0.08811248746796792,0.11817922097213919,-0.0983067103612935,-0.004740945035382423,0.004740945035382433
654,True,0.5919784925454875,0.7855,1.2514376467332493,0.7661926235812445,1.104303915884858,64.9978372520218,49.99814887404548,0.008005365339997447,0.02167177031724636,-0.029435963508898516,0.028825534405974795,0.03744132884889596,0.02032717879906386,-0.020327178799063858
657,True,0.6579143079389181,0.7855,0.992123097457463,0.9489448257574645,1.1192938139806774,48.0,19.000000000000004,0.06250000000000024,0.0937499999999999,-0.026315789473684237,-0.02631578947368421,0.08881578947368447,0.01452850877192997,-0.014528508771929977
658,True,0.6167192428365522,0.7855,1.1353071291317034,0.8350949826017711,1.1075858799647416,64.99944446154973,40.99961745464024,0.023112270606884935,0.006938227053121457,-0.012216279086725193,0.060213952877892774,0.03532854969361013,0.013318931456192817,-0.01331893145619283
659,True,0.6942342742221291,0.7855,0.9074003990752056,1.0258388968644874,1.1070126836400573,25.0,18.0,0.09999999999999998,9.71445146547012e-17,0.05555555555555561,0.0,0.04444444444444437,0.038888888888888855,-0.03888888888888884
660,True,0.6320443865780285,0.7855,1.075220286386172,0.8785604778003477,1.11085406395206,48.9974254317867,35.997585580837715,0.06104330776617224,0.05234907638140367,0.05533201971571197,0.09884285706108811,0.00571128805046027,0.02851296319307986,-0.028512963193079863
661,True,0.6557677274810398,0.7855,0.9981519007666267,0.9435122928277285,1.1231843856648152,31.000000000000043,26.00000000000001,0.04838709677419353,0.04838709677419381,0.05769230769230771,-0.03846153846153835,-0.009305210918114176,-0.021712158808933055,0.021712158808933034
662,True,0.6229372603895864,0.7855,1.1099044794926356,0.8527293060113976,1.1073835372650866,63.998451223062126,36.999145086843875,0.05456493790309344,0.008915558872159696,-0.013484935751573224,-0.01242755855979047,0.06804987365466666,0.00725293186455913,-0.007252931864559133
663,True,0.643876766846787,0.7855,1.0345447472645872,0.911517964641986,1.1094995299378563,51.99893280366755,30.999360133952564,0.04800588393859556,0.029542337401763236,0.03221009248727649,-0.01536147979642305,0.01579579145131907,0.0007755166851022982,-0.0007755166851023017
664,True,0.5581126625139541,0.7855,1.451936853702447,0.6804098701398111,1.0906674947989423,103.99993742732117,66.99995968556765,0.03380460038401706,0.033593848430940876,-0.08946103791166236,-0.059776999205067044,0.12326563829567942,0.031486562262008994,-0.031486562262008994
665,True,0.7153221497907849,0.7855,0.8706966245579085,1.0517819441803842,1.0950369153810136,18.000000000000004,16.0,0.055555555555555525,-0.02777777777777779,0.0625,0.03125,-0.006944444444444475,0.015624999999999993,-0.015625000000000007
668,True,0.6262336032866067,0.7855,1.0969584245764823,0.8621500271505463,1.1169911686249423,57.99824373537972,39.997917812471535,-0.03441830259697644,-0.05929741720086709,-0.024909811483856154,0.014258676064804798,-0.009508491113120285,0.031354553849578956,-0.031354553849578956
669,True,0.5698398786266875,0.7855,1.3767199890970292,0.7087547406428659,1.0927322040789762,106.99517554096036,65.99709776816418,0.042963443770458576,0.12023251813975569,0.0388059493544978,0.051909084501538166,0.004157494415960777,-0.007549048223885257,0.007549048223885257
670,True,0.6097875798740982,0.7855,1.165371084366746,0.8155095620575081,1.0999539935081721,67.99993557916467,36.999960527889066,0.08827902300233506,-0.007604382263424941,-0.013521426766773592,0.013228636396151988,0.10180044976910865,0.03528199824460568,-0.03528199824460567
671,True,0.6191000780966235,0.7855,1.1254066163826588,0.8418457453113177,1.1032987811046993,54.998657348209655,34.99891249652968,0.04534225237880826,-0.007833226642649335,-0.014235350309932171,-0.02670796146748619,0.05957760268874043,0.03442852964610408,-0.0344285296461041
673,True,0.5456230153451067,0.7855,1.538864697646409,0.6520341191481371,1.0875107089284564,128.85812000847406,70.9283323896403,0.02054807833483202,0.00478932938017973,0.043496270924148234,-0.037983331359098316,-0.022948192589316213,-0.02191589757546025,0.021915897575460246
675,True,0.6551188598391575,0.7855,1.0000218484567276,0.9418189933137209,1.1051080050139974,41.00000000000001,29.999999999999986,0.0731707317073171,0.01219512195121951,0.01666666666666676,0.11666666666666654,0.056504065040650336,0.054674796747967463,-0.05467479674796745
676,True,0.612459851936501,0.7855,1.1535939577197851,0.8230127561556646,1.1075649701256756,48.99572595684939,32.99728526215965,0.04058724256408236,0.03324671051305059,-0.015073773118021494,0.017639260223311096,0.055661015682103854,-0.0037554197289255443,0.003755419728925541
677,True,0.6165434914308586,0.7855,1.1360400525528407,0.834604036407345,1.1145621994888866,61.99938100437704,41.999511243931984,0.008051391045889117,-0.007237635891014865,-0.011880570550994202,0.01289660740923848,0.01993196159688332,0.0038797499309475778,-0.003879749930947571
678,True,0.6726957744774078,0.7855,0.9535979426722161,0.9848376275351829,1.1159109648306846,31.000000000000018,27.00000000000001,-0.04838709677419356,0.03225806451612903,0.01851851851851849,0.03703703703703701,-0.06690561529271205,0.0029868578255674884,-0.0029868578255675023
679,True,0.615597962736657,0.7855,1.1399857180240627,0.8319791173778321,1.109930062385983,65.99975282400095,35.99987410416139,0.03784423201043602,-0.014681555341929747,-0.06938636697269018,-0.0689682091760595,0.1072305989831262,0.01828241138399631,-0.018282411383996312
681,True,0.7235549704969914,0.7855,0.85813028607028,1.0583189756878413,1.0859784112808455,16.0,6.0,-2.7755575615628914e-17,0.06250000000000003,0.08333333333333337,0.08333333333333337,-0.0833333333333334,0.031249999999999944,-0.03124999999999996
682,True,0.6224731741353635,0.7855,1.1117493176162676,0.8514145299517439,1.1135203011749963,52.997414768432414,34.99852375694612,-0.037600968855107914,-0.03581380618528651,0.02848702464458333,-0.012766443602495736,-0.06608799349969124,-0.010688583228412096,0.0106885832284121
683,True,0.624321979382669,0.7855,1.1044105433779012,0.8566954669024273,1.1055942430910894,65.99998656567368,33.9999873492088,-0.030308107839841197,-0.07585404895697889,-0.08826758746428023,-0.00018299563092163962,0.057959479624439036,0.018253579317703515,-0.018253579317703522
684,True,0.629577735074161,0.7855,1.0842893281328359,0.8716206145128564,1.1062493639046025,44.99856546685785,30.999251562065066,-0.011086504218670537,0.0011073101598264579,0.03220618185905924,-0.07971127346306649,-0.04329268607772978,-0.0174330198510556,0.017433019851055602
685,True,0.5617237423635846,0.7855,1.4281124914632533,0.6889668532934597,1.09227083620738,109.9987559341735,60.99929597104207,0.018821758729712895,-0.004836770765018011,-0.08142331694923627,-0.04946735878645378,0.10024507567894916,0.03443171879778513,-0.0344317187977851
688,True,0.6011407865584794,0.7855,1.2055503936385146,0.7913173049032072,1.1101919201231563,64.99993128035241,50.99993211880306,0.11531682097685358,0.061796080287956266,-0.029409012447293076,0.04937373178159182,0.14472583342414666,0.05964759450407782,-0.05964759450407782
690,True,0.6320293984156905,0.7855,1.07527438259113,0.8785187450801504,1.1107848825588544,52.99869423712503,37.99889743715324,-0.018825568169324902,-0.008290340571765809,0.013121294242342013,0.09323987848739382,-0.031946862411666915,0.005130918113719553,-0.005130918113719556
691,True,0.6606345346649349,0.7855,0.9844816879144954,0.956072929674207,1.1208504089697813,31.000000000000007,22.00000000000001,0.14516129032258057,0.08064516129032258,-0.02272727272727268,0.045454545454545636,0.16788856304985325,0.05425219941348973,-0.0542521994134897
693,True,0.6157497298220712,0.7855,1.1393523981129288,0.8323986029890887,1.1106696089362618,50.998592067969696,44.9988062794676,0.07820278114976412,0.060109356032576694,-0.033241564426455567,-0.009703987872316994,0.11144434557621968,0.010081456959890375,-0.010081456959890364
695,True,0.5584934126980539,0.7855,1.4493963567546393,0.6813049585842058,1.0883083317965223,103.9957294846042,46.998096680476934,0.04915141981164384,0.05205236010124889,0.04360397941293365,0.04181059555454697,0.005547440398710191,-0.005572835770727844,0.005572835770727855
696,True,0.6000819178005066,0.7855,1.2106641597971866,0.7883943270179157,1.103269939838231,70.99980888076588,45.999877412216115,0.09167492598864879,0.07000024877765218,0.010919865413227925,0.010418540128053627,0.08075506057542087,0.023221240799580423,-0.023221240799580427
698,True,0.6104212953727952,0.7855,1.1625045727642331,0.8173341859532414,1.1031578533924729,55.999853086573935,40.99986782723871,0.008921019053297924,-0.03526114319787903,-0.03654311078812278,0.0005774858956576756,0.0454641298414207,0.012434433793193103,-0.012434433793193096
699,True,0.5804420486445194,0.7855,1.3140294306717406,0.7356870292211425,1.0928445758387422,71.99978259618638,48.99984039984702,0.020730747536786068,0.07679155558690104,-0.09186535183517393,0.010666474389386782,0.11259609937196,0.056997061156775115,-0.05699706115677513
700,True,0.644130550808439,0.7855,1.033716243757678,0.9122251175447669,1.1106141951471604,52.99995957873641,22.999973913523117,0.06605186236206197,-0.028414898896496107,-0.0652388257776633,0.02158194429713589,0.13129068813972528,0.03280832876545593,-0.032808328765455926
702,True,0.5327617260444169,0.7855,1.6363445295936907,0.6245821831587163,1.0835139342356965,124.50070017503616,76.6896926939661,0.02519533523559478,0.04521658976537732,-0.04580947460436274,-0.032002980046835494,0.07100480983995752,0.014399872190787876,-0.014399872190787873
703,True,0.568291493360944,0.7855,1.3863286524516152,0.7049048982957895,1.094367389026624,97.9923543034324,46.99635196327716,0.021388187210180862,0.07985532150018063,-0.051350352651193476,-0.08521468513816506,0.07273853986137434,-0.004571682946972619,0.004571682946972654
705,True,0.5305182066592943,0.7855,1.6541255711223244,0.6199968764258665,1.0827581451919772,110.70795648601894,85.74374087040223,0.02827472691459615,-0.021166577227832217,-0.02281778976329092,-0.03217769591941563,0.05109251667788707,0.014297579224125348,-0.014297579224125341
706,True,0.7041896729415282,0.7855,0.8892255767144017,1.039686623457051,1.092928857527204,18.999999999999996,10.000000000000002,0.052631578947368446,-0.026315789473684306,0.09999999999999998,-0.04999999999999995,-0.04736842105263153,0.006578947368421104,-0.006578947368421111
707,True,0.6513897409222239,0.7855,1.011055001648814,0.931902542165538,1.1254666819179313,42.99989472384263,28.999946688296507,0.023247777102241823,0.00017279230179620408,0.0344739230284169,0.1724977312300401,-0.011226145926175074,0.027247541458624316,-0.027247541458624305
708,True,0.6649398073621653,0.7855,0.9729924170664671,0.9667468616522038,1.1102545092732055,44.00000000000003,26.0,0.14772727272727262,0.05681818181818213,0.019230769230769315,0.03846153846153845,0.12849650349650332,0.02666083916083903,-0.026660839160839035
711,True,0.604257367739291,0.7855,1.1907495000890918,0.7999699786046744,1.1058627556352658,63.99993830836357,40.99994715929214,0.05466039196573169,-0.030986664809969783,-0.0365868171567367,-0.011858419637061801,0.09124720912246839,0.03526115835280596,-0.03526115835280594
712,True,0.5778644573867239,0.7855,1.3288842059407266,0.728990385562092,1.0955074794910924,87.99999951467831,37.9999997943173,0.01703838406435733,0.04546919848500758,0.03946745252013595,0.06580584507421966,-0.02242906845577862,-0.005681825418625091,0.005681825418625098
713,True,0.6247252743032279,0.7855,1.1028135043982799,0.8578626076547198,1.1075533192136564,59.99907903685904,32.99926874930884,-0.024961582229059698,-0.09907797349744263,0.06045802731702281,0.0767938087808399,-0.0854196095460825,0.0038918565112549958,-0.0038918565112549992
714,True,0.594738373962006,0.7855,1.2372395766811606,0.7737032043395684,1.1001284425023696,74.99999904876029,50.99999926727913,-0.04667175003308292,-0.05997739239672732,-0.039217132753240735,0.019640533556576828,-0.007454617279842188,0.010393310197125192,-0.010393310197125194
715,True,0.6570157106768099,0.7855,0.9946545200361784,0.9466334531180178,1.115721233371586,42.999999999999986,18.000000000000004,0.0,0.011627906976744068,0.02777777777777777,0.22222222222222232,-0.02777777777777777,0.04457364341085274,-0.04457364341085272
716,True,0.6721467620418912,0.7855,0.9549116882243034,0.9836196413828173,1.1140930323076401,33.99999999999999,27.000000000000007,-0.13235294117647065,0.02941176470588236,-0.03703703703703708,0.05555555555555558,-0.09531590413943357,-0.03376906318082789,0.03376906318082789
717,True,0.7207826852564613,0.7855,0.8622170292716858,1.056574287395297,1.1155076088213125,19.0,2.0,-0.18421052631578944,-0.10526315789473681,0.5,0.0,-0.6842105263157894,-0.18421052631578946,0.1842105263157895
718,True,0.6384290860071671,0.7855,1.0526928875951829,0.8964462957449343,1.113685932324477,45.99889921658745,28.99960642762331,3.3306690738754696e-16,-0.04244857435397119,0.06889636896386583,0.1382940629397044,-0.0688963689638655,-0.009842005449374622,0.009842005449374629
720,True,0.6214534545784917,0.7855,1.1158064284988045,0.848550191141849,1.1168596909931368,53.99976831192289,30.999783213517322,0.05550756569733328,-0.05507565697333164,0.0,0.016947452289861387,0.05550756569733328,0.026056653110967266,-0.02605665311096726
723,True,0.6501995198557516,0.7855,1.0146232186572857,0.9287709605450479,1.1059379976013233,44.99815235943739,21.999999999999996,-0.011088872535813032,-0.02117700918321419,-0.022727272727272596,0.0,0.011638400191459564,-0.008292074546139512,0.008292074546139522
724,True,0.67062976955355,0.7855,0.9585373791703068,0.9803172931229762,1.1239715333892175,30.99999999999999,23.999999999999996,0.20967741935483872,0.08064516129032256,-0.02083333333333333,0.10416666666666667,0.23051075268817206,0.08366935483870969,-0.08366935483870969
725,True,0.5320654183047083,0.7855,1.641845830614584,0.6231505521504086,1.083513664578247,120.51717760626984,76.62446181877655,0.04335213326868262,0.05575106018223347,-0.0056781203798807744,0.031893886983235586,0.04903025364856339,0.00933914722001067,-0.009339147220010668
726,True,0.6531796565370006,0.7855,1.0057540656719246,0.9366058519901497,1.1212124054775685,42.99999999999999,22.00000000000001,-0.034883720930232426,-0.011627906976744318,0.06818181818181801,-0.022727272727272707,-0.10306553911205044,-0.02034883720930217,0.020348837209302202
727,True,0.643934258928132,0.7855,1.0343570585284516,0.9116779920740418,1.10975171262126,43.99934641838791,20.999777190821124,0.07946252469794807,0.04592843029743843,-0.023792181980209423,0.0003641784156000194,0.10325470667815749,0.029156651999825502,-0.0291566519998255
729,True,0.6372396240785326,0.7855,1.0567794366953702,0.8931370437312474,1.1182031503467964,47.99996631417595,27.99995076851021,0.06251351878027836,-0.04178382942907913,-0.08934091515496687,-0.00030912486781456416,0.15185443393524523,0.08481106482672239,-0.08481106482672239
730,True,0.7355633629451788,0.7855,0.8410326002818311,1.0655279219236053,1.120542457974551,15.000000000000002,10.999999999999996,0.06666666666666657,-0.06666666666666664,2.7755575615628914e-17,0.0,0.06666666666666654,0.03636363636363631,-0.036363636363636306
731,True,0.5064742386297187,0.7855,1.8631006948481066,0.5734301727653005,1.0757254945196864,134.18695267392908,99.2201337949983,0.03609720147932173,0.0008678231688806631,0.006573063217065328,0.01592940820934477,0.029524138262256402,0.014850087961570457,-0.01485008796157045
732,True,0.697626107594819,0.7855,0.9010386619892747,1.0308255285958448,1.119708495651865,27.0,10.999999999999998,0.0,-0.03703703703703706,0.1818181818181818,-0.09090909090909094,-0.1818181818181818,-0.05723905723905723,0.05723905723905724
734,True,0.5844570716687757,0.7855,1.2916341069778283,0.7461442043840992,1.0979786054828529,90.99805489176558,49.9988377073033,0.04436875273140828,0.026480838760501058,0.010629871782982164,0.019291394244144805,0.033738880948426114,0.006310962183873638,-0.006310962183873652
735,True,0.6377864595038037,0.7855,1.0548995056149824,0.8946521228226021,1.1107761217636265,43.99699436026528,35.995392384685594,-0.022676459944493188,-0.05557326864008644,0.02765156122779594,0.04374923974136699,-0.05032802117228913,-0.012293501123440694,0.0122935011234407
736,True,0.6291293015442865,0.7855,1.0859831915556741,0.8703294287457416,1.1131418833852764,42.99861508211965,43.99845411761879,-0.057994037863194264,-0.05674276348666482,-0.07932318568354188,-0.0439304161157158,0.021329147820347616,0.013734198801130349,-0.013734198801130363
737,True,0.6563518177776168,0.7855,0.9965177414521751,0.9449602058357528,1.125495493804835,45.99999999999998,24.0,0.032608695652174224,-0.03260869565217388,0.04166666666666666,0.0833333333333332,-0.009057971014492433,1.0408340855860843e-16,-1.0755285551056204e-16
738,True,0.515890576509295,0.7855,1.777155413573799,0.5911160558602897,1.0793106422306422,138.25138215125665,75.57095149685112,0.004961644230487783,-0.027304543964274813,-0.025772647714624924,-0.030912146723750422,0.030734291945112707,0.024766184970859206,-0.024766184970859202
740,True,0.5085602977376082,0.7855,1.8436824064785087,0.577261672834064,1.074761226004061,114.24580937695036,101.1731644396055,0.0021476311833033557,-0.023635338524028715,0.01762801669198602,0.035713371063091415,-0.015480385508682665,0.018181639242306126,-0.01818163924230613
