bandwidth,positive_crest_x,positive_crest_value,crossing_nearest_ridge_x,negative_trough_x,negative_trough_value,crossing_count,all_crossings,passes_registered_windows
0.1,0.5,0.13404024359755629,0.935973037112907,1.9100000000000001,-0.12018126460155665,2,0.233087 | 0.935973,True
0.15,0.55,0.11175559305226823,0.9740438491674014,1.9100000000000001,-0.10536069684523314,2,0.156715 | 0.974044,True
0.2,0.5700000000000001,0.09556654599126074,1.0145786368161276,1.895,-0.09161153577867853,2,0.060005 | 1.014579,True
0.25,0.5700000000000001,0.08045320698702818,1.0511772613056234,1.8800000000000001,-0.08051507722113599,1,1.051177,True
