source_file,experiment,child_window_index,child_midpoint_hours,hours_to_collapse,from_side,to_side,dominance_before,dominance_after,ara_A,ara_B,idle_share,unresolved_share,parent_before,parent_after,parent_delta_after_minus_before
20220418_cam1_flid33.h5,exp4,170,28.416666666666668,126.58333333333331,traversal,retention,-2.0260437723480393,0.2197883373149965,1.2102470100178837,1.1003528413603854,0.6083333333333333,0.1116666666666666,-0.2449415956063027,-0.0099779315111964,0.23496366409510627
20220418_cam1_flid33.h5,exp4,171,28.58333333333333,126.41666666666669,retention,traversal,0.2197883373149965,-0.7672401637885709,0.7690278593458015,1.152647941240087,0.5633333333333334,0.125,-0.0099779315111964,-0.0997324197955777,-0.0897544882843813
20220418_cam1_flid33.h5,exp4,173,28.916666666666668,126.08333333333331,traversal,retention,-0.5024824523267539,0.06741362651167818,1.1229400693304,1.0892332560745608,0.6766666666666666,0.06499999999999989,-0.0099779315111964,-0.0997324197955777,-0.0897544882843813
20220418_cam1_flid33.h5,exp4,174,29.08333333333333,125.91666666666669,retention,traversal,0.06741362651167818,-0.671632230000891,0.9322096573930511,1.2680257723934965,0.5333333333333333,0.145,-0.0099779315111964,-0.0997324197955777,-0.0897544882843813
20220418_cam1_flid33.h5,exp4,177,29.58333333333333,125.41666666666669,traversal,retention,-1.7125689132190236,0.26874215098367704,1.4487254133006777,1.3143543378088394,0.5366666666666666,0.0883333333333332,-0.0997324197955777,-0.0191262208065789,0.0806061989889988
20220418_cam1_flid33.h5,exp4,178,29.75,125.25,retention,traversal,0.26874215098367704,-1.81087326116929,0.8823537639181951,1.78779039450284,0.3116666666666666,0.1716666666666666,-0.0997324197955777,-0.0191262208065789,0.0806061989889988
20220418_cam1_flid33.h5,exp4,179,29.916666666666668,125.08333333333331,traversal,retention,-1.81087326116929,0.3690523091631445,1.4050229038412512,1.2204967492596788,0.5816666666666667,0.1016666666666666,-0.0997324197955777,-0.0191262208065789,0.0806061989889988
20220418_cam1_flid33.h5,exp4,184,30.75,124.25,traversal,retention,-0.31859660797207834,0.6358927349341125,1.392144595241702,1.0741982277746458,0.5766666666666667,0.125,-0.0191262208065789,0.4996235934738189,0.5187498142803978
20220418_cam1_flid33.h5,exp4,189,31.58333333333333,123.41666666666669,retention,traversal,0.17840756830284782,-2.274424125597415,0.0,0.5843983407428133,0.9983333333333332,0.0,0.4996235934738189,-0.0828294201420093,-0.5824530136158282
20220418_cam1_flid33.h5,exp4,190,31.75,123.25,traversal,retention,-2.274424125597415,1.2165684370507464,1.4706379098677644,0.8623536913423913,0.655,0.0916666666666666,0.4996235934738189,-0.0828294201420093,-0.5824530136158282
20220418_cam1_flid33.h5,exp4,191,31.916666666666668,123.08333333333331,retention,traversal,1.2165684370507464,-0.4985737528294804,0.7425141205832606,0.9918009969980007,0.8766666666666667,0.0216666666666666,0.4996235934738189,-0.0828294201420093,-0.5824530136158282
20220418_cam1_flid33.h5,exp4,192,32.083333333333336,122.91666666666666,traversal,retention,-0.4985737528294804,0.8566660486194912,1.6365723744710552,1.2082393501613096,0.7966666666666666,0.0116666666666666,0.4996235934738189,-0.0828294201420093,-0.5824530136158282
20220418_cam1_flid33.h5,exp4,199,33.25,121.75,traversal,retention,-2.274424125597415,2.1004466319796005,1.78587885007672,0.7356555340869197,0.89,0.01,-0.0828294201420093,-0.2675293776809643,-0.18469995753895502
20220418_cam1_flid33.h5,exp4,202,33.75,121.25,retention,traversal,1.03176874415469,-0.5983626003990942,1.1056379502320333,1.4048192504315802,0.605,0.075,-0.2675293776809643,-0.3509553644411386,-0.08342598676017432
20220418_cam1_flid33.h5,exp4,203,33.916666666666664,121.08333333333334,traversal,retention,-0.5983626003990942,1.0541727367751494,1.0558966329494681,0.5288102645618935,0.9183333333333332,0.0566666666666666,-0.2675293776809643,-0.3509553644411386,-0.08342598676017432
20220418_cam1_flid33.h5,exp4,210,35.083333333333336,119.91666666666666,retention,traversal,0.8779063104377807,-2.014320024217468,0.8178791262837205,1.8250391383924545,0.68,0.045,-0.3509553644411386,-0.5047265849606124,-0.15377122051947378
20220418_cam1_flid33.h5,exp4,211,35.25,119.75,traversal,retention,-2.014320024217468,1.1518944664751225,1.2100455847370946,0.6340983514995332,0.8883333333333333,0.0283333333333333,-0.3509553644411386,-0.5047265849606124,-0.15377122051947378
20220418_cam1_flid33.h5,exp4,214,35.75,119.25,retention,traversal,0.4351390073982289,-2.109595829527886,0.8330931935851692,1.8878911083491121,0.665,0.07,-0.5047265849606124,-0.5772443665906225,-0.0725177816300101
20220418_cam1_flid33.h5,exp4,215,35.916666666666664,119.08333333333334,traversal,retention,-2.109595829527886,0.2753751532267224,1.2294999019811061,1.091812325367745,0.54,0.1066666666666666,-0.5047265849606124,-0.5772443665906225,-0.0725177816300101
20220418_cam1_flid33.h5,exp4,228,38.083333333333336,116.91666666666666,retention,traversal,0.9797913556297927,-0.3059273334718706,1.2338782431577369,1.386841909893672,0.7716666666666666,0.0633333333333333,-0.1847561327682419,0.1164831807690167,0.30123931353725864
20220418_cam1_flid33.h5,exp4,229,38.25,116.75,traversal,retention,-0.3059273334718706,1.1418649556329292,1.438811545534275,0.8678790677178105,0.745,0.0683333333333333,-0.1847561327682419,0.1164831807690167,0.30123931353725864
20220418_cam1_flid33.h5,exp4,238,39.75,115.25,retention,traversal,0.5567701123314382,-0.015024429613785362,1.0716548363556404,1.079167051162533,0.8066666666666666,0.0416666666666666,0.0842209104810559,-0.0537540347864227,-0.1379749452674786
20220418_cam1_flid33.h5,exp4,239,39.91666666666666,115.08333333333334,traversal,retention,-0.015024429613785362,0.006855941051885892,0.9895127904825867,0.9860848199566437,0.8416666666666667,0.0266666666666666,0.0842209104810559,-0.0537540347864227,-0.1379749452674786
20220418_cam1_flid33.h5,exp4,243,40.583333333333336,114.41666666666666,retention,traversal,0.14658404175651324,-1.0575729835453855,0.0,0.4816161967375683,0.9966666666666668,0.0016666666666666,-0.0537540347864227,0.0615573845770058,0.1153114193634285
20220418_cam1_flid33.h5,exp4,244,40.75,114.25,traversal,retention,-1.0575729835453855,1.7505622040309257,1.7337734839953043,0.8584923819798415,0.665,0.065,-0.0537540347864227,0.0615573845770058,0.1153114193634285
20220418_cam1_flid33.h5,exp4,260,43.41666666666666,111.58333333333334,traversal,retention,-1.3979441716266032,0.5592524850742271,1.3817481505051794,1.1021219079680658,0.495,0.105,0.0221928263439048,0.0378336831835054,0.0156408568396006
20220418_cam1_flid33.h5,exp4,261,43.583333333333336,111.41666666666666,retention,traversal,0.5592524850742271,-0.7826361085089948,1.1104827057063116,1.501800759960809,0.4,0.1433333333333332,0.0378336831835054,-0.0520810999566605,-0.0899147831401659
20220418_cam1_flid33.h5,exp4,263,43.91666666666666,111.08333333333334,traversal,retention,-1.1979489634855627,0.7793042112746458,1.3776586674675475,0.9880065618302247,0.5683333333333334,0.105,0.0378336831835054,-0.0520810999566605,-0.0899147831401659
20220418_cam1_flid33.h5,exp4,264,44.083333333333336,110.91666666666666,retention,traversal,0.7793042112746458,-1.114308026858097,0.9267335928533404,1.483887606282389,0.25,0.1533333333333333,0.0378336831835054,-0.0520810999566605,-0.0899147831401659
20220418_cam1_flid33.h5,exp4,272,45.41666666666666,109.58333333333334,traversal,retention,-1.4410044035793748,0.16563935004261182,1.3143112076322836,1.2314915326109777,0.64,0.0883333333333333,-0.0520810999566605,-0.0211920630668261,0.0308890368898344
20220418_cam1_flid33.h5,exp4,273,45.583333333333336,109.41666666666666,retention,traversal,0.16563935004261182,-0.6337815819962456,1.0082837046033986,1.3251744956015215,0.4583333333333333,0.1149999999999999,-0.0211920630668261,0.1821865494301278,0.2033786124969539
20220418_cam1_flid33.h5,exp4,276,46.083333333333336,108.91666666666666,traversal,retention,-1.58092260684654,0.3239498974516763,1.3963424224058962,1.234367473680058,0.6483333333333333,0.075,-0.0211920630668261,0.1821865494301278,0.2033786124969539
20220418_cam1_flid33.h5,exp4,277,46.25,108.75,retention,traversal,0.3239498974516763,-2.3156872168737275,0.5696827311622175,1.7275263395990814,0.245,0.19,-0.0211920630668261,0.1821865494301278,0.2033786124969539
20220418_cam1_flid33.h5,exp4,283,47.25,107.75,traversal,retention,-2.76216147612438,0.461428342132786,1.2659961560951345,1.0352819850287416,0.685,0.08333333333333319,0.1821865494301278,-0.6443825995578093,-0.8265691489879371
20220418_cam1_flid33.h5,exp4,311,51.91666666666666,103.08333333333334,traversal,retention,-2.3129228762146017,0.5614117046282194,1.5376211661614145,1.2569153138473048,0.5283333333333333,0.1599999999999999,0.1086813117800374,-0.2632688789972461,-0.37195019077728353
20220418_cam1_flid33.h5,exp4,312,52.083333333333336,102.91666666666666,retention,traversal,0.5614117046282194,-0.5207337549108814,0.9420983826698766,1.2024652601253172,0.6216666666666667,0.1,0.1086813117800374,-0.2632688789972461,-0.37195019077728353
20220418_cam1_flid33.h5,exp4,319,53.25,101.75,traversal,retention,-1.2685335466958014,0.8452764314423843,1.3885640033827142,0.965925787661522,0.6783333333333333,0.0666666666666666,-0.2632688789972461,0.1093796573657588,0.3726485363630049
20220418_cam1_flid33.h5,exp4,320,53.41666666666666,101.58333333333334,retention,traversal,0.8452764314423843,-0.1535098805973285,1.2068694860509996,1.2836244263496641,0.5133333333333333,0.105,-0.2632688789972461,0.1093796573657588,0.3726485363630049
20220418_cam1_flid33.h5,exp4,322,53.75,101.25,traversal,retention,-1.5942953877264057,1.9384086657767288,1.6896294747557445,0.7204251418673803,0.7516666666666667,0.0583333333333333,0.1093796573657588,-0.2197972643003446,-0.3291769216661034
20220418_cam1_flid33.h5,exp4,325,54.25,100.75,retention,traversal,0.10433318078343976,-0.05645964014459401,1.086039335756905,1.114269155829202,0.595,0.1249999999999999,0.1093796573657588,-0.2197972643003446,-0.3291769216661034
20220418_cam1_flid33.h5,exp4,339,56.583333333333336,98.41666666666666,retention,traversal,0.1157328839309433,-1.0881565074090853,1.0066622755268295,1.5507405292313723,0.8666666666666667,0.025,0.0597968957494374,-0.0309349472294915,-0.09073184297892889
20220418_cam1_flid33.h5,exp4,341,56.91666666666666,98.08333333333334,traversal,retention,-0.11988828358847237,1.011079988700513,1.2250733354720291,0.7195333411217726,0.9016666666666666,0.0166666666666666,0.0597968957494374,-0.0309349472294915,-0.09073184297892889
20220418_cam1_flid33.h5,exp4,343,57.25,97.75,retention,traversal,0.836583630350664,-0.07452167131630377,1.1162258444734925,1.1534866801316443,0.7966666666666666,0.0416666666666666,0.0597968957494374,-0.0309349472294915,-0.09073184297892889
20220418_cam1_flid33.h5,exp4,344,57.41666666666666,97.58333333333334,traversal,retention,-0.07452167131630377,1.2837839664227673,1.4125124487105576,0.7706204654991741,0.86,0.0383333333333333,0.0597968957494374,-0.0309349472294915,-0.09073184297892889
20220418_cam1_flid33.h5,exp4,346,57.75,97.25,retention,traversal,1.0263031801503553,-0.6605858894282286,0.8391879534825897,1.169480898196704,0.8716666666666667,0.0416666666666666,-0.0309349472294915,-0.0672720772007244,-0.036337129971232895
20220418_cam1_flid33.h5,exp4,349,58.25,96.75,traversal,retention,-1.7749392982244627,0.3837482937644113,1.299018515810958,1.1071443689287523,0.3616666666666667,0.1483333333333333,-0.0309349472294915,-0.0672720772007244,-0.036337129971232895
20220418_cam1_flid33.h5,exp4,353,58.91666666666666,96.08333333333334,traversal,retention,-0.08373051263780021,1.9353967318385283,1.7042779711470546,0.7365796052277904,0.695,0.105,-0.0672720772007244,0.3259781889174001,0.3932502661181245
20220418_cam1_flid33.h5,exp4,354,59.083333333333336,95.91666666666666,retention,traversal,1.9353967318385283,-0.4556967897676263,1.0995080285184895,1.3273564234023028,0.5316666666666666,0.135,-0.0672720772007244,0.3259781889174001,0.3932502661181245
20220418_cam1_flid33.h5,exp4,356,59.41666666666666,95.58333333333334,traversal,retention,-0.08296513767545452,1.6211351002503631,1.4232988976299916,0.61273134750481,0.8416666666666667,0.02,-0.0672720772007244,0.3259781889174001,0.3932502661181245
20220418_cam1_flid33.h5,exp4,365,60.91666666666666,94.08333333333334,traversal,retention,-0.760396705426525,0.5456877344560895,1.0671661726601618,0.7943223054321169,0.6833333333333333,0.11,0.742388189676584,0.0890324262449105,-0.6533557634316736
20220418_cam1_flid33.h5,exp4,368,61.41666666666666,93.58333333333334,retention,traversal,2.5829489514042683,-0.9203025897420726,0.19568487673759782,0.655836171608634,0.9783333333333334,0.0033333333333333,0.742388189676584,0.0890324262449105,-0.6533557634316736
20220418_cam1_flid33.h5,exp4,369,61.583333333333336,93.41666666666666,traversal,retention,-0.9203025897420726,0.7281809156436496,1.034506503780753,0.6704160459589283,0.8033333333333333,0.07,0.0890324262449105,-0.0186315471470294,-0.10766397339193991
20220418_cam1_flid33.h5,exp4,379,63.25,91.75,retention,traversal,0.4397827636432376,-0.09703807292341743,1.161088167631359,1.2096072040930674,0.7383333333333333,0.0233333333333333,-0.0186315471470294,-0.1063221461727285,-0.0876905990256991
20220418_cam1_flid33.h5,exp4,380,63.41666666666666,91.58333333333334,traversal,retention,-0.09703807292341743,1.3749108374620485,1.5484238273576059,0.8609684086265816,0.5816666666666667,0.1283333333333333,-0.0186315471470294,-0.1063221461727285,-0.0876905990256991
20220418_cam1_flid33.h5,exp4,382,63.75,91.25,retention,traversal,1.281482655890808,-2.341655560874418,0.0,0.585904727691265,0.9883333333333332,0.01,-0.1063221461727285,0.0031407994522557,0.10946294562498421
20220418_cam1_flid33.h5,exp4,383,63.91666666666666,91.08333333333334,traversal,retention,-2.341655560874418,0.08472948790368103,0.9579944028501858,0.9156296588983452,0.5366666666666666,0.16,-0.1063221461727285,0.0031407994522557,0.10946294562498421
20220418_cam1_flid33.h5,exp4,402,67.08333333333333,87.91666666666667,traversal,retention,-0.39477241111675365,1.1664557438366778,1.4339701202397754,0.8507422483214366,0.6583333333333333,0.0833333333333333,-0.0483227391248566,0.1782277155605272,0.2265504546853838
20220418_cam1_flid33.h5,exp4,403,67.25,87.75,retention,traversal,1.1664557438366778,-0.8965431478818942,1.0404247022511786,1.4886962761921256,0.3816666666666666,0.12166666666666659,-0.0483227391248566,0.1782277155605272,0.2265504546853838
20220418_cam1_flid33.h5,exp4,411,68.58333333333333,86.41666666666667,traversal,retention,-0.10778800991825804,0.072256733774757,1.2036673368345476,1.167538969947169,0.595,0.1033333333333333,0.1379315584687364,-0.0207018891284576,-0.158633447597194
20220418_cam1_flid33.h5,exp4,412,68.75,86.25,retention,traversal,0.072256733774757,-1.5792698176724815,0.7304030683327468,1.5200379771689876,0.3,0.1316666666666666,0.1379315584687364,-0.0207018891284576,-0.158633447597194
20220418_cam1_flid33.h5,exp4,413,68.91666666666667,86.08333333333333,traversal,retention,-1.5792698176724815,0.44562723554847244,1.2418515375905783,1.0190379198163422,0.6,0.0716666666666666,0.1379315584687364,-0.0207018891284576,-0.158633447597194
20220418_cam1_flid33.h5,exp4,414,69.08333333333333,85.91666666666667,retention,traversal,0.44562723554847244,-0.9307241015988015,0.7552996352983781,1.2206616860977788,0.655,0.0683333333333333,0.1379315584687364,-0.0207018891284576,-0.158633447597194
20220418_cam1_flid33.h5,exp4,415,69.25,85.75,traversal,retention,-0.9307241015988015,0.5878564219094462,1.4112714334289822,1.1173432224742592,0.4083333333333333,0.1166666666666666,0.1379315584687364,-0.0207018891284576,-0.158633447597194
20220418_cam1_flid33.h5,exp4,416,69.41666666666667,85.58333333333333,retention,traversal,0.5878564219094462,-2.057975837224715,0.6224222881672783,1.651410206779636,0.3016666666666667,0.1216666666666666,0.1379315584687364,-0.0207018891284576,-0.158633447597194
20220418_cam1_flid33.h5,exp4,421,70.25,84.75,traversal,retention,-0.20857187125881838,0.6681439094347328,1.276023117130901,0.9419511624135348,0.6783333333333333,0.07,-0.0207018891284576,0.0209296461311574,0.041631535259615
20220418_cam1_flid33.h5,exp4,422,70.41666666666667,84.58333333333333,retention,traversal,0.6681439094347328,-0.8661275681714398,0.9712012011349574,1.4042649852206774,0.3833333333333333,0.0866666666666666,-0.0207018891284576,0.0209296461311574,0.041631535259615
20220418_cam1_flid33.h5,exp4,423,70.58333333333333,84.41666666666667,traversal,retention,-0.8661275681714398,0.2582435031595667,1.3164174297798423,1.187295678200059,0.6083333333333333,0.0749999999999999,0.0209296461311574,0.2482514306837752,0.2273217845526178
20220418_cam1_flid33.h5,exp4,425,70.91666666666667,84.08333333333333,retention,traversal,0.25196650534243525,-1.3495096902651758,0.7654925273129792,1.440247372445567,0.4366666666666666,0.1333333333333333,0.0209296461311574,0.2482514306837752,0.2273217845526178
20220418_cam1_flid33.h5,exp4,426,71.08333333333333,83.91666666666667,traversal,retention,-1.3495096902651758,1.221155578995431,1.4985276185140322,0.8879498290163167,0.715,0.075,0.0209296461311574,0.2482514306837752,0.2273217845526178
20220418_cam1_flid33.h5,exp4,427,71.25,83.75,retention,traversal,1.221155578995431,-0.8484305123841477,0.829924345090714,1.254139601282788,0.2733333333333333,0.1483333333333333,0.0209296461311574,0.2482514306837752,0.2273217845526178
20220418_cam1_flid33.h5,exp4,429,71.58333333333333,83.41666666666667,traversal,retention,-1.1087122966119796,0.5869787881043682,1.4318155586639831,1.138326164611799,0.6083333333333333,0.0866666666666666,0.2482514306837752,0.2580240978296426,0.009772667145867386
20220418_cam1_flid33.h5,exp4,430,71.75,83.25,retention,traversal,0.5869787881043682,-0.2003681515318898,1.1761799839255747,1.2763640596915198,0.56,0.07,0.2482514306837752,0.2580240978296426,0.009772667145867386
20220418_cam1_flid33.h5,exp4,431,71.91666666666667,83.08333333333333,traversal,retention,-0.2003681515318898,0.3014472532273317,1.4534510938785326,1.3027274672648668,0.4416666666666666,0.1416666666666666,0.2482514306837752,0.2580240978296426,0.009772667145867386
20220418_cam1_flid33.h5,exp4,433,72.25,82.75,retention,traversal,1.1511995968646522,-2.2172282849783915,0.5298798922172622,1.6384940347064578,0.2166666666666666,0.1416666666666666,0.2482514306837752,0.2580240978296426,0.009772667145867386
20220418_cam1_flid33.h5,exp4,434,72.41666666666667,82.58333333333333,traversal,retention,-2.2172282849783915,0.23908736585002133,1.3663118199409263,1.2467681370159158,0.54,0.0883333333333332,0.2482514306837752,0.2580240978296426,0.009772667145867386
20220418_cam1_flid33.h5,exp4,436,72.75,82.25,retention,traversal,0.023390496012284823,-1.747068041141162,0.6140431520052445,1.4875771725758256,0.2333333333333333,0.1333333333333332,0.2580240978296426,0.1291823050296395,-0.12884179280000307
20220418_cam1_flid33.h5,exp4,437,72.91666666666667,82.08333333333333,traversal,retention,-1.747068041141162,0.1597550022353887,1.2221985432792484,1.1423210421615542,0.5633333333333334,0.0699999999999999,0.2580240978296426,0.1291823050296395,-0.12884179280000307
20220418_cam1_flid33.h5,exp4,438,73.08333333333333,81.91666666666667,retention,traversal,0.1597550022353887,-0.16807289891728835,1.0111656762813372,1.0952021257399813,0.7466666666666667,0.0483333333333333,0.2580240978296426,0.1291823050296395,-0.12884179280000307
20220418_cam1_flid33.h5,exp4,448,74.75,80.25,traversal,retention,-0.453227271549889,0.778182925339854,1.4729010967450757,1.0838096340751489,0.5583333333333333,0.1133333333333333,0.2696004982417485,0.366162293185489,0.09656179494374051
20220418_cam1_flid33.h5,exp4,449,74.91666666666667,80.08333333333333,retention,traversal,0.778182925339854,-1.1913956474525291,0.5242444276477656,1.11994225137403,0.5883333333333334,0.1366666666666666,0.2696004982417485,0.366162293185489,0.09656179494374051
20220418_cam1_flid33.h5,exp4,450,75.08333333333333,79.91666666666667,traversal,retention,-1.1913956474525291,0.7569000867539334,1.2193626003889344,0.8409125570119675,0.6916666666666667,0.1033333333333333,0.2696004982417485,0.366162293185489,0.09656179494374051
20220418_cam1_flid33.h5,exp4,461,76.91666666666667,78.08333333333333,retention,traversal,0.13055099124060987,-0.06888088580361384,1.3263929506807834,1.3608333935825905,0.3483333333333333,0.1366666666666666,0.8291854708134349,-0.104084368336964,-0.9332698391503988
20220418_cam1_flid33.h5,exp4,463,77.25,77.75,traversal,retention,-1.950416131613738,1.8955415679551442,1.624819648241707,0.677048864264135,0.895,0.0283333333333333,0.8291854708134349,-0.104084368336964,-0.9332698391503988
20220418_cam1_flid33.h5,exp4,464,77.41666666666667,77.58333333333333,retention,traversal,1.8955415679551442,-0.19486517360140876,0.649665036691002,0.7470976234917063,0.9766666666666668,0.0,0.8291854708134349,-0.104084368336964,-0.9332698391503988
20220418_cam1_flid33.h5,exp4,465,77.58333333333333,77.41666666666667,traversal,retention,-0.19486517360140876,2.010975970211187,1.6057344770881345,0.600246491982541,0.835,0.0566666666666666,-0.104084368336964,0.6679249638668352,0.7720093322037992
20220418_cam1_flid33.h5,exp4,473,78.91666666666667,76.08333333333333,traversal,retention,-0.6108970688393816,1.0098515386190008,1.2533631706625488,0.7484374013530486,0.7716666666666666,0.11,0.6679249638668352,0.9927331497430602,0.32480818587622495
20220418_cam1_flid33.h5,exp4,474,79.08333333333333,75.91666666666667,retention,traversal,1.0098515386190008,-1.832581250913169,0.0,0.694338654227162,0.995,0.0,0.6679249638668352,0.9927331497430602,0.32480818587622495
20220418_cam1_flid33.h5,exp4,475,79.25,75.75,traversal,retention,-1.832581250913169,0.8063801416953781,1.0503372726875073,0.6471472018398182,0.9316666666666666,0.0116666666666666,0.6679249638668352,0.9927331497430602,0.32480818587622495
20220418_cam1_flid33.h5,exp4,477,79.58333333333333,75.41666666666667,retention,traversal,1.382128917479117,-0.3601821632330695,0.7805561326322875,0.9606472142488223,0.96,0.0033333333333333,0.9927331497430602,0.1751347344383327,-0.8175984153047274
20220418_cam1_flid33.h5,exp4,478,79.75,75.25,traversal,retention,-0.3601821632330695,0.5138390159399125,0.7385357047075245,0.4816161967375683,0.9783333333333334,0.0133333333333333,0.9927331497430602,0.1751347344383327,-0.8175984153047274
20220418_cam1_flid33.h5,exp4,490,81.75,73.25,traversal,retention,-0.6789601438940264,0.13237818758788095,0.8558024884441142,0.7896133946501737,0.9116666666666666,0.0133333333333333,0.1789213724026711,-0.0238238506047281,-0.20274522300739922
20220418_cam1_flid33.h5,exp4,494,82.41666666666667,72.58333333333333,retention,traversal,1.072825708831323,-0.2990924066370607,0.4112929766258686,0.560839179944399,0.9716666666666668,0.0216666666666666,0.1789213724026711,-0.0238238506047281,-0.20274522300739922
20220418_cam1_flid33.h5,exp4,495,82.58333333333333,72.41666666666667,traversal,retention,-0.2990924066370607,2.0753890638094066,1.6996402135351725,0.6619456816304692,0.845,0.0183333333333333,-0.0238238506047281,0.1702904306163601,0.1941142812210882
20220418_cam1_flid33.h5,exp4,503,83.91666666666667,71.08333333333333,traversal,retention,-0.39708534827992187,2.2083648455694096,1.747341136939938,0.6431587141552333,0.9,0.0216666666666666,0.1702904306163601,-0.5792076200331701,-0.7494980506495301
20220418_cam1_flid33.h5,exp4,506,84.41666666666667,70.58333333333333,retention,traversal,0.6199864849749472,-0.29710170859763846,0.6147276881413659,0.7632785424401851,0.9483333333333334,0.0166666666666666,0.1702904306163601,-0.5792076200331701,-0.7494980506495301
20220418_cam1_flid33.h5,exp4,508,84.75,70.25,traversal,retention,-1.1982347936718765,0.7490924731852625,0.9742035074760845,0.5996572708834533,0.89,0.0933333333333333,-0.5792076200331701,-0.0464178783752361,0.5327897416579339
20220418_cam1_flid33.h5,exp4,514,85.75,69.25,retention,traversal,1.1804966745649916,-1.8088217598869698,0.0,0.6844385025862607,0.98,0.0133333333333333,-0.0464178783752361,0.061626329114957,0.10804420749019311
20220418_cam1_flid33.h5,exp4,522,87.08333333333333,67.91666666666667,retention,traversal,0.3321843330444185,-1.092852400301016,0.0,0.4816161967375683,0.99,0.0083333333333333,0.061626329114957,0.7105319840466716,0.6489056549317146
20220418_cam1_flid33.h5,exp4,524,87.41666666666667,67.58333333333333,traversal,retention,-1.7539014966889785,1.812152628564451,1.426346236884872,0.5202699226026466,0.785,0.1183333333333333,0.061626329114957,0.7105319840466716,0.6489056549317146
20220418_cam1_flid33.h5,exp4,527,87.91666666666667,67.08333333333333,retention,traversal,0.7647692272197957,-1.421229581170004,0.806247546384751,1.5168623369697531,0.83,0.0366666666666666,0.7105319840466716,-0.123206812929194,-0.8337387969758656
20220418_cam1_flid33.h5,exp4,529,88.25,66.75,traversal,retention,-0.7603320554753599,1.8193517783112552,1.7359447693362147,0.8262688801805872,0.6583333333333333,0.1033333333333333,0.7105319840466716,-0.123206812929194,-0.8337387969758656
20220418_cam1_flid33.h5,exp4,542,90.41666666666669,64.58333333333333,traversal,retention,-1.522547101379704,1.179495390181617,1.2506956468608026,0.6609479517699941,0.8166666666666667,0.0466666666666666,0.1607357060264728,0.3084776449771064,0.1477419389506336
20220418_cam1_flid33.h5,exp4,551,91.91666666666669,63.08333333333333,retention,traversal,0.5085592696386081,-0.019931787287062866,0.9940516821584415,1.004017575801973,0.6233333333333333,0.1016666666666666,-0.2361322249055144,-0.1632451781773537,0.07288704672816068
20220418_cam1_flid33.h5,exp4,563,93.91666666666669,61.08333333333333,traversal,retention,-1.172246659803971,0.6720514597652629,0.9085734034503435,0.5725476735677121,0.935,0.0533333333333333,0.1658556214970216,0.2259434460813719,0.0600878245843503
