event,method,time_s,M,C,speed_rank,display_shift_ms,selected_pair_lag_ms
GW170814,T427 direct,-0.35526757812499987,0.11013204584377355,0.6257664280393378,0.22580645161290322,0,-4
GW170814,T427 direct,-0.35126757812499987,0.11015396883593875,0.606488766155046,0.7365591397849462,0,-4
GW170814,T427 direct,-0.34726757812499986,0.11015396883593875,0.5537815706491236,0.8978494623655914,0,-4
GW170814,T427 direct,-0.34326757812499986,0.11013204584377355,0.4770145099420879,0.956989247311828,0,-4
GW170814,T427 direct,-0.33926757812499986,0.10888010584351464,0.38798128370176327,0.9354838709677419,0,-4
GW170814,T427 direct,-0.33526757812499985,0.10888010584351464,0.3190673177608927,0.8279569892473119,0,-4
GW170814,T427 direct,-0.33126757812499985,0.10888010584351464,0.28713123537581153,0.8010752688172043,0,-4
GW170814,T427 direct,-0.32726757812499985,0.10888010584351464,0.23370293828234998,0.7473118279569892,0,-4
GW170814,T427 direct,-0.32326757812499984,0.10888010584351464,0.2116794827426404,0.3387096774193548,0,-4
GW170814,T427 direct,-0.31926757812499984,0.11724786999391566,0.2116794827426404,0.11827956989247312,0,-4
GW170814,T427 direct,-0.31526757812499984,0.11724786999391566,0.2116794827426404,0.021505376344086023,0,-4
GW170814,T427 direct,-0.31126757812499983,0.11724786999391566,0.2116794827426404,0.45161290322580644,0,-4
GW170814,T427 direct,-0.30726757812499983,0.11724786999391566,0.2437348065460284,0.7688172043010753,0,-4
GW170814,T427 direct,-0.3032675781249998,0.10307309294191731,0.2885311168504615,0.7096774193548387,0,-4
GW170814,T427 direct,-0.2992675781249998,0.09847370826469365,0.31031306277935516,0.4731182795698925,0,-4
GW170814,T427 direct,-0.2952675781249998,0.0971033997696383,0.32183207599632796,0.521505376344086,0,-4
GW170814,T427 direct,-0.2912675781249998,0.0971033997696383,0.34936218277754655,0.7795698924731183,0,-4
GW170814,T427 direct,-0.2872675781249998,0.0971033997696383,0.4008017185875526,0.8817204301075269,0,-4
GW170814,T427 direct,-0.2832675781249998,0.0971033997696383,0.4724357374288384,0.7311827956989247,0,-4
GW170814,T427 direct,-0.2792675781249998,0.09952022584833486,0.4724357374288384,0.08602150537634409,0,-4
GW170814,T427 direct,-0.2752675781249998,0.09952022584833486,0.4724357374288384,0.021505376344086023,0,-4
GW170814,T427 direct,-0.2712675781249998,0.09952022584833486,0.4724357374288384,0.2849462365591398,0,-4
GW170814,T427 direct,-0.2672675781249998,0.09997765649517708,0.4511995068665778,0.9086021505376344,0,-4
GW170814,T427 direct,-0.2632675781249998,0.10095096804480032,0.33046181626220755,0.9838709677419355,0,-4
GW170814,T427 direct,-0.2592675781249998,0.10095096804480032,0.25371268364585564,0.8602150537634409,0,-4
GW170814,T427 direct,-0.2552675781249998,0.11061891284966933,0.22234660572685952,0.5591397849462365,0,-4
GW170814,T427 direct,-0.2512675781249998,0.11328174396619749,0.21156053874050104,0.3924731182795699,0,-4
GW170814,T427 direct,-0.24726757812499978,0.12944577153328404,0.20423856107182375,0.3010752688172043,0,-4
GW170814,T427 direct,-0.24326757812499977,0.12944577153328404,0.19683856990752338,0.1827956989247312,0,-4
GW170814,T427 direct,-0.23926757812499977,0.12944577153328404,0.18788034078381985,0.26344086021505375,0,-4
GW170814,T427 direct,-0.23526757812499977,0.11061891284966933,0.18788034078381985,0.510752688172043,0,-4
GW170814,T427 direct,-0.23126757812499976,0.09244062788909,0.18788034078381985,0.3709677419354839,0,-4
