method,event,time_s,M,C,speed_rank,ridge_distance,burst
T427 direct,GW170104,-0.33126757812499985,0.4801324656650961,0.2375454306885067,0.26344086021505375,0.9228213388947111,0
T427 direct,GW170104,-0.32726757812499985,0.4801324656650961,0.2149891050573409,0.5161290322580645,0.9415436041066431,0
T427 direct,GW170104,-0.32326757812499984,0.41791864420664077,0.19658204491956952,0.8870967741935484,0.9921184986219418,1
T427 direct,GW170104,-0.31926757812499984,0.24624736879903986,0.19411540467310928,0.8333333333333334,1.1034459705973632,1
T427 direct,GW170104,-0.31526757812499984,0.24624736879903986,0.19356658599550022,0.10215053763440861,1.1038468554402479,0
T427 direct,GW170104,-0.31126757812499983,0.24624736879903986,0.18889639427134441,0.12365591397849462,1.1072633328474293,0
T427 direct,GW170104,-0.30726757812499983,0.24624736879903986,0.1864551141281763,0.2849462365591398,1.1090528888969045,0
T427 direct,GW170104,-0.3032675781249998,0.21132845979234788,0.18562534762281985,0.3172043010752688,1.1336705309603683,0
T427 direct,GW170104,-0.2992675781249998,0.2151939192692432,0.16439561739265168,0.5376344086021505,1.1463661145483057,0
T427 direct,GW170104,-0.2952675781249998,0.28307630443602616,0.162860748356619,0.5268817204301075,1.102171362313114,0
T427 direct,GW170104,-0.2912675781249998,0.28952780677201206,0.15701076607244013,0.13440860215053763,1.1024525322515983,0
T427 direct,GW170104,-0.2872675781249998,0.28952780677201206,0.15701076607244013,0.02956989247311828,1.1024525322515983,0
T427 direct,GW170104,-0.2832675781249998,0.28952780677201206,0.15701076607244013,0.0913978494623656,1.1024525322515983,0
T427 direct,GW170104,-0.2792675781249998,0.28952780677201206,0.16148386277031698,0.7903225806451613,1.0990359638086353,0
T427 direct,GW170104,-0.2752675781249998,0.4284507933286301,0.16439561739265168,0.9623655913978495,1.012375019387223,1
T427 direct,GW170104,-0.2712675781249998,0.6672374766118508,0.2282611221866055,0.7795698924731183,0.8404235792148658,0
T427 direct,GW170104,-0.2672675781249998,0.4284507933286301,0.299650436252156,0.9247311827956989,0.9039679237055195,1
T427 direct,GW170104,-0.2632675781249998,0.4284507933286301,0.299650436252156,0.9139784946236559,0.9039679237055195,1
T427 direct,GW170104,-0.2592675781249998,0.6672374766118508,0.299650436252156,0.9408602150537635,0.7753840393079058,1
T427 direct,GW170104,-0.2552675781249998,0.7223406302377468,0.299650436252156,0.43010752688172044,0.7533818666908351,0
T427 direct,GW170104,-0.2512675781249998,0.7223406302377468,0.2804346242012847,0.967741935483871,0.7712775477512086,1
T427 direct,GW170104,-0.24726757812499978,0.32968610841455004,0.2804346242012847,1.0,0.9834099060416143,1
T427 direct,GW170104,-0.24326757812499977,0.2694665012476544,0.2804346242012847,0.44623655913978494,1.0254040778384341,0
T427 direct,GW170104,-0.23926757812499977,0.2694665012476544,0.2788378783021935,0.06451612903225806,1.026525206008613,0
T427 direct,GW170104,-0.23526757812499977,0.2694665012476544,0.2788378783021935,0.11559139784946236,1.026525206008613,0
T427 direct,GW170104,-0.23126757812499976,0.26268163548830553,0.2788378783021935,0.11559139784946236,1.0313647155191425,0
T427 direct,GW170104,-0.22726757812499976,0.26268163548830553,0.2788378783021935,0.3279569892473118,1.0313647155191425,0
T427 direct,GW170104,-0.22326757812499975,0.2694665012476544,0.24038201671179857,0.6559139784946236,1.0538968988160926,0
T427 direct,GW170104,-0.21926757812499975,0.31429636954424994,0.19184328468078635,0.8548387096774194,1.0598616633012707,1
T427 direct,GW170104,-0.21526757812499975,0.4546922107897915,0.1729659095613801,0.7956989247311828,0.9906290787782077,0
T427 direct,GW170104,-0.21126757812499974,0.4546922107897915,0.17178834500436477,0.1827956989247312,0.9916123892146237,0
T427 direct,GW170104,-0.20726757812499974,0.4546922107897915,0.1594907747980738,0.17204301075268819,1.001906354218231,0
T427 direct,GW170104,-0.20326757812499974,0.4546922107897915,0.1594907747980738,0.6451612903225806,1.001906354218231,0
T427 direct,GW170104,-0.19926757812499973,0.3539833857592533,0.1594907747980738,0.6827956989247311,1.0600911392538945,0
T427 direct,GW170104,-0.19526757812499973,0.34227718235875115,0.1594907747980738,0.7150537634408602,1.0672652259375295,0
T427 direct,GW170104,-0.19126757812499973,0.2353917937279461,0.16229094395148919,0.7043010752688172,1.1341878908206764,0
T427 direct,GW170104,-0.18726757812499972,0.225404010927829,0.16229094395148919,0.15053763440860216,1.1409449631215267,0
T427 direct,GW170104,-0.18326757812499972,0.225404010927829,0.16229094395148919,0.02956989247311828,1.1409449631215267,0
T427 direct,GW170104,-0.17926757812499972,0.225404010927829,0.16229094395148919,0.3225806451612903,1.1409449631215267,0
T427 direct,GW170104,-0.1752675781249997,0.225404010927829,0.12387495613877453,0.956989247311828,1.169441763734958,1
T427 direct,GW170104,-0.1712675781249997,0.5331860380870843,0.12387495613877453,0.9516129032258065,0.9927287482075188,1
T427 direct,GW170104,-0.1672675781249997,0.5331860380870843,0.12387495613877453,0.02956989247311828,0.9927287482075188,0
T427 direct,GW170104,-0.1632675781249997,0.5331860380870843,0.12387495613877453,0.1774193548387097,0.9927287482075188,0
T427 direct,GW170104,-0.1592675781249997,0.5331860380870843,0.1373227589699376,0.8602150537634409,0.9808808782049293,1
T427 direct,GW170104,-0.1552675781249997,0.34331106262668554,0.2100367107304673,0.989247311827957,1.027269370156646,1
T427 direct,GW170104,-0.1512675781249997,0.1662161756020128,0.31152027734467336,0.9086021505376344,1.0812954241719923,1
T427 direct,GW170104,-0.1472675781249997,0.1662161756020128,0.3696153755782532,0.6182795698924731,1.0452656315669622,0
T427 direct,GW170104,-0.14326757812499968,0.1662161756020128,0.40702808751475855,0.3064516129032258,1.0231378962897124,0
T427 direct,GW170104,-0.13926757812499968,0.1662161756020128,0.40702808751475855,0.41935483870967744,1.0231378962897124,0
T427 direct,GW170104,-0.13526757812499968,0.22156497164071146,0.40702808751475855,0.5483870967741935,0.9785585227124289,0
T427 direct,GW170104,-0.13126757812499967,0.24411936753432562,0.40702808751475855,0.41397849462365593,0.9607139113873145,0
T427 direct,GW170104,-0.12726757812499967,0.24411936753432562,0.3590874101464565,0.7526881720430108,0.9910219363714834,0
T427 direct,GW170104,-0.12326757812499967,0.24411936753432562,0.2798696910700071,0.7365591397849462,1.0440034446189892,0
T427 direct,GW170104,-0.11926757812499966,0.24411936753432562,0.23868221309346005,0.4838709677419355,1.072828179717973,0
T427 direct,GW170104,-0.11526757812499966,0.22109769077011657,0.21426794154319953,0.3548387096774194,1.106374111686642,0
T427 direct,GW170104,-0.11126757812499966,0.22109769077011657,0.2051816595911272,0.16666666666666666,1.1128454526905163,0
T427 direct,GW170104,-0.10726757812499965,0.21673443659741246,0.2032956609318287,0.0967741935483871,1.1172478447965002,0
T427 direct,GW170104,-0.10326757812499965,0.21673443659741246,0.2032956609318287,0.02956989247311828,1.1172478447965002,0
T427 direct,GW170104,-0.09926757812499964,0.21673443659741246,0.2032956609318287,0.9731182795698925,1.1172478447965002,1
T427 direct,GW170104,-0.09526757812499964,0.6160863222827578,0.2032956609318287,0.978494623655914,0.8843797350846695,1
T427 direct,GW170104,-0.09126757812499964,0.6160863222827578,0.21019937963441013,0.5752688172043011,0.8781655492378695,0
T427 direct,GW170104,-0.08726757812499963,0.6160863222827578,0.28767285194986103,0.9838709677419355,0.8091969338718623,1
T427 direct,GW170104,-0.08326757812499963,0.22476392301639767,0.3025975123911758,0.9354838709677419,1.0427661313927978,1
T427 direct,GW170104,-0.07926757812499963,0.3382042546345527,0.3025975123911758,0.6881720430107527,0.9614280203461849,0
T427 direct,GW170104,-0.07526757812499962,0.3382042546345527,0.3025975123911758,0.02956989247311828,0.9614280203461849,0
T427 direct,GW170104,-0.07126757812499962,0.3382042546345527,0.3025975123911758,0.1935483870967742,0.9614280203461849,0
T427 direct,GW170104,-0.06726757812499962,0.3382042546345527,0.2839485684721059,0.42473118279569894,0.9750401331109168,0
T427 direct,GW170104,-0.06326757812499961,0.3382042546345527,0.24456481930047327,0.3655913978494624,1.0043186351065754,0
T427 direct,GW170104,-0.05926757812499961,0.3382042546345527,0.24291860269264617,0.532258064516129,1.0055574825601286,0
T427 direct,GW170104,-0.055267578124999606,0.41295176398588546,0.24291860269264617,0.7741935483870968,0.958017679145922,0
T427 direct,GW170104,-0.0512675781249996,0.47072270236016533,0.24291860269264617,0.4946236559139785,0.9237460148470366,0
T427 direct,GW170104,-0.0472675781249996,0.4846359099319367,0.24291860269264617,0.4731182795698925,0.9158451765885641,0
T427 direct,GW170104,-0.043267578124999595,0.4846359099319367,0.3095623020194986,0.8064516129032258,0.8615708677318987,1
T427 direct,GW170104,-0.03926757812499959,0.4846359099319367,0.39180775149624864,0.8494623655913979,0.7971812569746807,1
T427 direct,GW170104,-0.03526757812499959,0.6472850949053577,0.4090350064743335,0.8279569892473119,0.688220479097152,1
T427 direct,GW170104,-0.031267578124999584,0.6472850949053577,0.4090350064743335,0.02956989247311828,0.688220479097152,0
T427 direct,GW170104,-0.02726757812499958,0.6472850949053577,0.4090350064743335,0.23118279569892472,0.688220479097152,0
T427 direct,GW170104,-0.023267578124999577,0.6194780923014832,0.4090350064743335,0.4032258064516129,0.7028773334027136,0
T427 direct,GW170104,-0.019267578124999574,0.6194780923014832,0.36502101164307643,0.5806451612903226,0.7402670044607558,0
T427 direct,GW170104,-0.01526757812499957,0.6194780923014832,0.324228497912233,0.6129032258064516,0.7755411306129905,0
T427 direct,GW170104,-0.011267578124999567,0.6194780923014832,0.2701587896091864,0.7258064516129032,0.8230826900277071,0
T427 direct,GW170104,-0.007267578124999563,0.6049026438314916,0.20626080167389085,0.7473118279569892,0.8866362477423984,0
T427 direct,GW170104,-0.0032675781249995595,0.5395644058874025,0.1746619441578963,0.5053763440860215,0.9450840400446112,0
T427 direct,GW170104,0.0007324218750004441,0.5395644058874025,0.1746619441578963,0.25268817204301075,0.9450840400446112,0
T427 direct,GW170104,0.004732421875000448,0.5095839712301312,0.1746619441578963,0.27419354838709675,0.9600472840936702,0
T427 direct,GW170104,0.008732421875000451,0.5063812517277981,0.1746619441578963,0.46236559139784944,0.9616872542916637,0
T427 direct,GW170104,0.012732421875000455,0.45032381089562507,0.20058857095508104,0.5,0.9701559388860886,0
T427 direct,GW170104,0.01673242187500046,0.45032381089562507,0.21960153951953476,0.478494623655914,0.9545499829702941,0
T427 direct,GW170104,0.020732421875000462,0.5063812517277981,0.24138022769785336,0.46774193548387094,0.9050764760911512,0
T427 direct,GW170104,0.024732421875000465,0.5063812517277981,0.2554581265761308,0.8655913978494624,0.8933096159380242,1
T427 direct,GW170104,0.02873242187500047,0.2986093167660297,0.27944146588488267,0.8709677419354839,1.0055612818787039,1
T427 direct,GW170104,0.03273242187500047,0.2974124244133671,0.3099952073258879,0.40860215053763443,0.9847517023503676,0
T427 direct,GW170104,0.036732421875000476,0.2974124244133671,0.33172070691574274,0.21505376344086022,0.9696527806044271,0
T427 direct,GW170104,0.04073242187500048,0.2974124244133671,0.33172070691574274,0.02956989247311828,0.9696527806044271,0
T427 direct,GW170104,0.04473242187500048,0.2974124244133671,0.33172070691574274,0.06989247311827956,0.9696527806044271,0
T427 direct,GW170104,0.04873242187500049,0.29573424122967185,0.33172070691574274,0.6505376344086021,0.9708694415530549,0
T427 direct,GW170104,0.05273242187500049,0.23394362919244688,0.2531361422361987,0.8440860215053764,1.069882229634957,1
T427 direct,GW170104,0.056732421875000494,0.20796556454365853,0.16850353087584485,0.6021505376344086,1.1483487819972564,0
T427 direct,GW170104,0.0607324218750005,0.20796556454365853,0.16607549191972798,0.14516129032258066,1.1501080958438512,0
T427 direct,GW170104,0.0647324218750005,0.20796556454365853,0.15945625559563506,0.12903225806451613,1.1549165914497703,0
T427 direct,GW170104,0.0687324218750005,0.2063251950818435,0.1587218526128203,0.24731182795698925,1.1565762479115154,0
T427 direct,GW170104,0.07273242187500051,0.17867586338927985,0.1587218526128203,0.22580645161290322,1.175722015890895,0
T427 direct,GW170104,0.07673242187500051,0.17867586338927985,0.1587218526128203,0.05913978494623656,1.175722015890895,0
T427 direct,GW170104,0.08073242187500052,0.17867586338927985,0.15945625559563506,0.07526881720430108,1.1751966319032128,0
T427 direct,GW170104,0.08473242187500052,0.17867586338927985,0.1614948607877953,0.20430107526881722,1.1737394113961683,0
T427 direct,GW170104,0.08873242187500052,0.19980402062769506,0.1614948607877953,0.20967741935483872,1.159053266199997,0
T427 direct,GW170104,0.09273242187500053,0.19980402062769506,0.164815402323996,0.22043010752688172,1.1566533264547467,0
T427 direct,GW170104,0.09673242187500053,0.20948120276186794,0.18428415180748728,0.6666666666666666,1.1359191493144454,0
T427 direct,GW170104,0.10073242187500053,0.28757316114360043,0.2180101653974857,0.6236559139784946,1.0578563712265432,0
T427 direct,GW170104,0.10473242187500054,0.28757316114360043,0.23927531703381352,0.34946236559139787,1.0422351193454034,0
T427 direct,GW170104,0.10873242187500054,0.2529817244393952,0.23927531703381352,0.02956989247311828,1.0661793222978697,0
T427 direct,GW170104,0.11273242187500054,0.28757316114360043,0.23927531703381352,0.27956989247311825,1.0422351193454034,0
T427 direct,GW170104,0.11673242187500055,0.28757316114360043,0.23927531703381352,0.24193548387096775,1.0422351193454034,0
T427 direct,GW170104,0.12073242187500055,0.28757316114360043,0.21078506397789742,0.45161290322580644,1.0632084536737345,0
T427 direct,GW170104,0.12473242187500055,0.2529817244393952,0.1897823702672874,0.6075268817204301,1.1020385254387592,0
T427 direct,GW170104,0.12873242187500056,0.19777683572486848,0.1897823702672874,0.7311827956989247,1.1401818332306912,0
T427 direct,GW170104,0.13273242187500056,0.13394120182058378,0.1897823702672874,0.543010752688172,1.185963932602366,0
T427 direct,GW170104,0.13673242187500056,0.12016531283207149,0.1897823702672874,0.23655913978494625,1.1960609032459768,0
T427 direct,GW170104,0.14073242187500057,0.12016531283207149,0.2142435486803406,0.7419354838709677,1.1796280250716118,0
T427 direct,GW170104,0.14473242187500057,0.12016531283207149,0.312326434361092,0.6397849462365591,1.1166933373233747,0
T427 direct,GW170104,0.14873242187500058,0.12016531283207149,0.312326434361092,0.26881720430107525,1.1166933373233747,0
T427 direct,GW170104,0.15273242187500058,0.1517069693347345,0.312326434361092,0.3010752688172043,1.092014651345755,0
T427 direct,GW170104,0.15673242187500058,0.1571365451603217,0.312326434361092,0.2956989247311828,1.087802250587306,0
T427 direct,GW170104,0.1607324218750006,0.15920052510359797,0.2766278216607242,0.5967741935483871,1.1091488021818237,0
T427 direct,GW170104,0.1647324218750006,0.1658098584247432,0.2233158877231802,0.6774193548387096,1.139785682733635,0
T427 direct,GW170104,0.1687324218750006,0.19895419995856056,0.17305166940921185,0.6720430107526881,1.1513113893430054,0
T427 direct,GW170104,0.1727324218750006,0.2184122791522761,0.12801652260091564,0.3978494623655914,1.170997246041569,0
T427 direct,GW170104,0.1767324218750006,0.2219162302069737,0.12801652260091564,0.7096774193548387,1.1686614298727953,0
T427 direct,GW170104,0.1807324218750006,0.33637590587986294,0.12801652260091564,0.6989247311827957,1.0957883569165041,0
T427 direct,GW170104,0.1847324218750006,0.33637590587986294,0.12801652260091564,0.43548387096774194,1.0957883569165041,0
T427 direct,GW170104,0.1887324218750006,0.33637590587986294,0.18665745275344242,0.7849462365591398,1.0497252199782052,0
T427 direct,GW170104,0.19273242187500061,0.28684700189920936,0.2555808604612244,0.7634408602150538,1.030896238237291,0
T427 direct,GW170104,0.19673242187500062,0.28684700189920936,0.30785737706528143,0.8010752688172043,0.9938051162995178,1
T427 direct,GW170104,0.20073242187500062,0.320011949855778,0.39597737260181187,0.9301075268817204,0.9095202486739651,1
T427 direct,GW170104,0.20473242187500063,0.28684700189920936,0.5580587341956903,0.8387096774193549,0.838987056587205,1
T427 direct,GW170104,0.20873242187500063,0.24675140152669467,0.5580587341956903,0.3387096774193548,0.8733244148211559,0
T427 direct,GW170104,0.21273242187500063,0.24675140152669467,0.5580587341956903,0.02956989247311828,0.8733244148211559,0
T427 direct,GW170104,0.21673242187500064,0.24675140152669467,0.5580587341956903,0.5591397849462365,0.8733244148211559,0
T427 direct,GW170104,0.22073242187500064,0.2225697514942261,0.4808192994417171,0.8225806451612904,0.9348509994239397,1
T427 direct,GW170104,0.22473242187500064,0.24675140152669467,0.3989371459899571,0.8118279569892473,0.9636700709126007,1
T427 direct,GW170104,0.22873242187500065,0.2225697514942261,0.3222665141229454,0.7580645161290323,1.0313682510000068,0
T427 direct,GW170104,0.23273242187500065,0.24675140152669467,0.27080172919301543,0.521505376344086,1.0483861737212559,0
T427 direct,GW170104,0.23673242187500065,0.27608410113219395,0.27030745221894215,0.5913978494623656,1.02786450611002,0
T427 direct,GW170104,0.24073242187500066,0.3344354705168283,0.2698131752448689,0.08602150537634409,0.9880025009847577,0
T427 direct,GW170104,0.24473242187500066,0.27513019019284485,0.26612074736993085,0.7204301075268817,1.0315110268973036,0
T427 direct,GW170608,-0.495267578125,0.27054148189317256,0.2791383453682801,0.0967741935483871,1.0255492454080348,0
T427 direct,GW170608,-0.491267578125,0.27021905935958374,0.28421329617697305,0.0913978494623656,1.0222185806821575,0
T427 direct,GW170608,-0.487267578125,0.26730230082650497,0.2875088287696508,0.03225806451612903,1.0220027335850568,0
T427 direct,GW170608,-0.483267578125,0.27021905935958374,0.28421329617697305,0.06989247311827956,1.0222185806821575,0
T427 direct,GW170608,-0.479267578125,0.2708639044267614,0.28421329617697305,0.03225806451612903,1.0217583135152954,0
T427 direct,GW170608,-0.475267578125,0.27021905935958374,0.28421329617697305,0.16666666666666666,1.0222185806821575,0
T427 direct,GW170608,-0.471267578125,0.2708639044267614,0.26128617158928125,0.3225806451612903,1.0379487300213859,0
T427 direct,GW170608,-0.46726757812499997,0.3264694513972005,0.26128617158928125,0.5860215053763441,0.9996707058758943,0
T427 direct,GW170608,-0.46326757812499997,0.403463758819781,0.26128617158928125,0.3870967741935484,0.949501767942875,0
T427 direct,GW170608,-0.45926757812499996,0.403463758819781,0.26128617158928125,0.271505376344086,0.949501767942875,0
T427 direct,GW170608,-0.45526757812499996,0.4554359744301741,0.2814304731827524,0.271505376344086,0.9016053143228344,0
T427 direct,GW170608,-0.45126757812499996,0.4554359744301741,0.2814304731827524,0.22580645161290322,0.9016053143228344,0
T427 direct,GW170608,-0.44726757812499995,0.5013901265268436,0.2814304731827524,0.43010752688172044,0.874616470686026,0
T427 direct,GW170608,-0.44326757812499995,0.5534573614787257,0.2814304731827524,0.489247311827957,0.8460156575902745,0
T427 direct,GW170608,-0.43926757812499995,0.5534573614787257,0.18555879978109327,0.4838709677419355,0.9288244164703869,0
T427 direct,GW170608,-0.43526757812499994,0.6041654546182862,0.18555879978109327,0.23655913978494625,0.905538213402152,0
T427 direct,GW170608,-0.43126757812499994,0.6041654546182862,0.18555879978109327,0.03225806451612903,0.905538213402152,0
T427 direct,GW170608,-0.42726757812499994,0.6041654546182862,0.18555879978109327,0.3602150537634409,0.905538213402152,0
T427 direct,GW170608,-0.42326757812499993,0.6643259659597073,0.22735559833657965,0.5645161290322581,0.8424110805009087,0
T427 direct,GW170608,-0.41926757812499993,0.6041654546182862,0.31170026548006136,0.6989247311827957,0.7940034709355911,0
T427 direct,GW170608,-0.4152675781249999,0.5845867946671905,0.3810688648383722,0.946236559139785,0.7454152408136958,1
T427 direct,GW170608,-0.4112675781249999,0.2584576259715479,0.4164980256507148,0.9301075268817204,0.9435887062429619,1
T427 direct,GW170608,-0.4072675781249999,0.2584576259715479,0.4164980256507148,0.34408602150537637,0.9435887062429619,0
T427 direct,GW170608,-0.4032675781249999,0.3233959482684826,0.4164980256507148,0.9247311827956989,0.893458223359671,1
T427 direct,GW170608,-0.3992675781249999,0.5845867946671905,0.4204260188546896,0.1774193548387097,0.7130737204423563,0
T427 direct,GW170608,-0.3952675781249999,0.34907387633812004,0.4204260188546896,0.8118279569892473,0.8715565489892814,1
T427 direct,GW170608,-0.3912675781249999,0.34907387633812004,0.41150827448818766,0.8870967741935484,0.8775120110068871,1
T427 direct,GW170608,-0.3872675781249999,0.6348379737872634,0.40490385606132456,0.8924731182795699,0.698199631852146,1
T427 direct,GW170608,-0.3832675781249999,0.6452757059174818,0.39950119483009927,0.24731182795698925,0.6974440047938036,0
T427 direct,GW170608,-0.3792675781249999,0.6529615560096655,0.3541408765428862,0.45161290322580644,0.7331914408665883,0
T427 direct,GW170608,-0.3752675781249999,0.6529615560096655,0.29343227280831774,0.8279569892473119,0.7871935179586098,1
T427 direct,GW170608,-0.3712675781249999,0.8644052958104838,0.2379245987273409,0.9139784946236559,0.7740444696715603,1
T427 direct,GW170608,-0.3672675781249999,0.9670553656223335,0.21828496819888177,0.4731182795698925,0.7824089339201729,0
T427 direct,GW170608,-0.3632675781249999,0.9670553656223335,0.20725733096063048,0.10752688172043011,0.7934269268495628,0
T427 direct,GW170608,-0.3592675781249999,0.9670553656223335,0.20725733096063048,0.03225806451612903,0.7934269268495628,0
T427 direct,GW170608,-0.35526757812499987,0.9670553656223335,0.20725733096063048,0.44623655913978494,0.7934269268495628,0
T427 direct,GW170608,-0.35126757812499987,0.8629339474399123,0.20725733096063048,1.0,0.8045048427946647,1
T427 direct,GW170608,-0.34726757812499986,0.37257468489580603,0.25036743061906397,0.989247311827957,0.9775538425632938,1
T427 direct,GW170608,-0.34326757812499986,0.37257468489580603,0.2919075084301822,0.510752688172043,0.9460747870285676,0
T427 direct,GW170608,-0.33926757812499986,0.3376008005691995,0.35639287212010096,0.6344086021505376,0.9235815256188151,0
T427 direct,GW170608,-0.33526757812499985,0.2966884019158703,0.42268496431199276,0.6182795698924731,0.9099120036745847,0
T427 direct,GW170608,-0.33126757812499985,0.2966884019158703,0.4956772987994539,0.5,0.8654412694954337,0
T427 direct,GW170608,-0.32726757812499985,0.2513575072665361,0.5244395521037493,0.41935483870967744,0.8869178775565735,0
T427 direct,GW170608,-0.32326757812499984,0.20531436614682624,0.5244395521037493,0.23118279569892472,0.926111762292167,0
T427 direct,GW170608,-0.31926757812499984,0.20531436614682624,0.5244395521037493,0.03225806451612903,0.926111762292167,0
T427 direct,GW170608,-0.31526757812499984,0.20531436614682624,0.5244395521037493,0.6720430107526881,0.926111762292167,0
T427 direct,GW170608,-0.31126757812499983,0.32911755105181484,0.4146795140275036,0.9946236559139785,0.8903276540722487,1
T427 direct,GW170608,-0.30726757812499983,0.7386079966189433,0.33179239717931536,0.9838709677419355,0.7175145851471789,1
T427 direct,GW170608,-0.3032675781249998,0.7394180421699652,0.2831472261778486,0.3978494623655914,0.7627456037782496,0
T427 direct,GW170608,-0.2992675781249998,0.7394180421699652,0.25099135726247906,0.27956989247311825,0.793042813246572,0
T427 direct,GW170608,-0.2952675781249998,0.7394180421699652,0.22674845131287047,0.1881720430107527,0.815978501122167,0
T427 direct,GW170608,-0.2912675781249998,0.7637672574857648,0.22674845131287047,0.03225806451612903,0.8085319203240161,0
T427 direct,GW170608,-0.2872675781249998,0.7394180421699652,0.22674845131287047,0.8494623655913979,0.815978501122167,1
