event,method,time_s,M,C,speed_rank,display_shift_ms,selected_pair_lag_ms
GW170608,T427 direct,-0.33126757812499985,0.2966884019158703,0.4956772987994539,0.5470085470085471,0,-32
GW170608,T427 direct,-0.32726757812499985,0.2513575072665361,0.5244395521037493,0.4358974358974359,0,-32
GW170608,T427 direct,-0.32326757812499984,0.20531436614682624,0.5244395521037493,0.23931623931623933,0,-32
GW170608,T427 direct,-0.31926757812499984,0.20531436614682624,0.5244395521037493,0.042735042735042736,0,-32
GW170608,T427 direct,-0.31526757812499984,0.20531436614682624,0.5244395521037493,0.7094017094017094,0,-32
GW170608,T427 direct,-0.31126757812499983,0.32911755105181484,0.4146795140275036,0.9914529914529915,0,-32
GW170608,T427 direct,-0.30726757812499983,0.7386079966189433,0.33179239717931536,0.9743589743589743,0,-32
GW170608,T427 direct,-0.3032675781249998,0.7394180421699652,0.2831472261778486,0.41025641025641024,0,-32
GW170608,T427 direct,-0.2992675781249998,0.7394180421699652,0.25099135726247906,0.2905982905982906,0,-32
GW170608,T427 direct,-0.2952675781249998,0.7394180421699652,0.22674845131287047,0.18803418803418803,0,-32
GW170608,T427 direct,-0.2912675781249998,0.7637672574857648,0.22674845131287047,0.042735042735042736,0,-32
GW170608,T427 direct,-0.2872675781249998,0.7394180421699652,0.22674845131287047,0.8205128205128205,0,-32
GW170608,T427 direct,-0.2832675781249998,0.5072614409531584,0.22674845131287047,0.9145299145299145,0,-32
GW170608,T427 direct,-0.2792675781249998,0.3944523485897375,0.20814970675275035,0.5811965811965812,0,-32
GW170608,T427 direct,-0.2752675781249998,0.3944523485897375,0.20754615394351086,0.5641025641025641,0,-32
GW170608,T427 direct,-0.2712675781249998,0.5072614409531584,0.20754615394351086,0.5897435897435898,0,-32
GW170608,T427 direct,-0.2672675781249998,0.5072614409531584,0.228748822358895,0.7777777777777778,0,-32
GW170608,T427 direct,-0.2632675781249998,0.3086680517599213,0.24856540558776405,0.7863247863247863,0,-32
GW170608,T427 direct,-0.2592675781249998,0.2790328952977757,0.24856540558776405,0.21367521367521367,0,-32
GW170608,T427 direct,-0.2552675781249998,0.3086680517599213,0.29088802208332304,0.6410256410256411,0,-32
GW170608,T427 direct,-0.2512675781249998,0.3667811245353839,0.35068949550001094,0.3162393162393162,0,-32
GW170608,T427 direct,-0.24726757812499978,0.3086680517599213,0.35068949550001094,0.3076923076923077,0,-32
GW170608,T427 direct,-0.24326757812499977,0.3086680517599213,0.35068949550001094,0.19658119658119658,0,-32
GW170608,T427 direct,-0.23926757812499977,0.3434235031479209,0.35068949550001094,0.6752136752136753,0,-32
GW170608,T427 direct,-0.23526757812499977,0.3667811245353839,0.2134252588579158,0.717948717948718,0,-32
GW170608,T427 direct,-0.23126757812499976,0.3667811245353839,0.18460119128622068,0.20512820512820512,0,-32
GW170608,T427 direct,-0.22726757812499976,0.3667811245353839,0.17593368984235974,0.9316239316239316,0,-32
GW170608,T427 direct,-0.22326757812499975,0.7689153785586038,0.17275505176552058,0.9401709401709402,0,-32
GW170608,T427 direct,-0.21926757812499975,0.7689153785586038,0.14726154294869903,0.36752136752136755,0,-32
GW170608,T427 direct,-0.21526757812499975,0.8289561320810863,0.14465343807634087,0.08547008547008547,0,-32
GW170608,T427 direct,-0.21126757812499974,0.7689153785586038,0.14465343807634087,0.042735042735042736,0,-32
GW170608,T427 direct,-0.20726757812499974,0.8289561320810863,0.14465343807634087,0.3247863247863248,0,-32
GW170608,T427 direct,-0.20326757812499974,0.8289561320810863,0.14465343807634087,0.6923076923076923,0,-32
GW170608,T427 direct,-0.19926757812499973,0.6788036561613756,0.17800373408364578,0.9658119658119658,0,-32
GW170608,T427 direct,-0.19526757812499973,0.41085028840192916,0.17800373408364578,0.8376068376068376,0,-32
GW170608,T427 direct,-0.19126757812499973,0.41085028840192916,0.17800373408364578,0.6495726495726496,0,-32
GW170608,T427 direct,-0.18726757812499972,0.28089858993567823,0.21634548620329946,0.6581196581196581,0,-32
GW170608,T427 direct,-0.18326757812499972,0.28089858993567823,0.22672942305898272,0.1282051282051282,0,-32
GW170608,T427 direct,-0.17926757812499972,0.28089858993567823,0.22672942305898272,0.10256410256410256,0,-32
GW170608,T427 direct,-0.1752675781249997,0.27261797786646563,0.22672942305898272,0.42735042735042733,0,-32
GW170608,T427 direct,-0.1712675781249997,0.2480712399286991,0.3089776197705457,0.7521367521367521,0,-32
GW170608,T427 direct,-0.1672675781249997,0.26891730067301856,0.4152033024078373,0.5213675213675214,0,-32
GW170608,T427 direct,-0.1632675781249997,0.26891730067301856,0.4152033024078373,0.042735042735042736,0,-32
GW170608,T427 direct,-0.1592675781249997,0.26891730067301856,0.4152033024078373,0.1794871794871795,0,-32
GW170608,T427 direct,-0.1552675781249997,0.23701315366074815,0.4152033024078373,0.3418803418803419,0,-32
GW170608,T427 direct,-0.1512675781249997,0.23701315366074815,0.36379542997636827,0.5042735042735043,0,-32
GW170608,T427 direct,-0.1472675781249997,0.23701315366074815,0.30828093034175186,0.49572649572649574,0,-32
GW170608,T427 direct,-0.14326757812499968,0.26891730067301856,0.2622222718638841,0.4444444444444444,0,-32
GW170608,T427 direct,-0.13926757812499968,0.2772134729054132,0.22088934541285163,0.46153846153846156,0,-32
GW170608,T427 direct,-0.13526757812499968,0.33533558879937786,0.1882961271988639,0.7435897435897436,0,-32
GW170608,T427 direct,-0.13126757812499967,0.45038826914920205,0.1882961271988639,0.9572649572649573,0,-32
GW170608,T427 direct,-0.12726757812499967,0.7526718870129411,0.1882961271988639,0.8632478632478633,0,-32
GW170608,T427 direct,-0.12326757812499967,0.7526718870129411,0.1882961271988639,0.8717948717948718,0,-32
GW170608,T427 direct,-0.11926757812499966,0.45038826914920205,0.23553428825572753,0.9487179487179487,0,-32
GW170608,T427 direct,-0.11526757812499966,0.3582153969263871,0.30564572412026547,0.7606837606837606,0,-32
GW170608,T427 direct,-0.11126757812499966,0.3582153969263871,0.40580610592221417,0.8290598290598291,0,-32
GW170608,T427 direct,-0.10726757812499965,0.350071862212117,0.5627261457824916,0.8803418803418803,0,-32
GW170608,T427 direct,-0.10326757812499965,0.3095830361081338,0.7240874641699709,0.8034188034188035,0,-32
GW170608,T427 direct,-0.09926757812499964,0.3095830361081338,0.7964068638321912,0.6153846153846154,0,-32
GW170608,T427 direct,-0.09526757812499964,0.3095830361081338,0.8493344010361772,0.7264957264957265,0,-32
GW170608,T427 direct,-0.09126757812499964,0.34147409903172576,0.9664246825309984,0.7692307692307693,0,-32
GW170608,T427 direct,-0.08726757812499963,0.34147409903172576,1.0414323502937928,0.5726495726495726,0,-32
GW170608,T427 direct,-0.08326757812499963,0.42750663423517465,1.0414323502937928,0.5982905982905983,0,-32
GW170608,T427 direct,-0.07926757812499963,0.45883672681007504,1.0414323502937928,0.39316239316239315,0,-32
GW170608,T427 direct,-0.07526757812499962,0.502017381513548,1.0414323502937928,0.29914529914529914,0,-32
GW170608,T427 direct,-0.07126757812499962,0.5165243949403379,1.0357239678079617,0.2564102564102564,0,-32
GW170608,T427 direct,-0.06726757812499962,0.5526184088582275,1.0357239678079617,0.7008547008547008,0,-32
GW170608,T427 direct,-0.06326757812499961,0.6718530041242531,1.0357239678079617,0.6068376068376068,0,-32
GW170608,T427 direct,-0.05926757812499961,0.6718530041242531,1.0357239678079617,0.14957264957264957,0,-32
GW170608,T427 direct,-0.055267578124999606,0.6856316939806162,1.0357239678079617,0.14957264957264957,0,-32
GW170608,T427 direct,-0.0512675781249996,0.6856316939806162,1.0357239678079617,0.042735042735042736,0,-32
GW170608,T427 direct,-0.0472675781249996,0.6856316939806162,1.0357239678079617,0.3333333333333333,0,-32
GW170608,T427 direct,-0.043267578124999595,0.6856316939806162,0.9753897616486792,0.4188034188034188,0,-32
GW170608,T427 direct,-0.03926757812499959,0.6787423490524347,0.9528189515820079,0.2222222222222222,0,-32
GW170608,T427 direct,-0.03526757812499959,0.6856316939806162,0.9302481415153366,0.37606837606837606,0,-32
GW170608,T427 direct,-0.031267578124999584,0.7267449800480508,0.9008535712866262,0.4700854700854701,0,-32
GW170608,T428 paired,-0.46326757812499997,1.0066927019770564,0.9931691481571886,0.811965811965812,32,-32
GW170608,T428 paired,-0.45926757812499996,0.9408796680497923,1.092165975103735,0.5555555555555556,32,-32
GW170608,T428 paired,-0.45526757812499996,0.9924359287283382,1.1519975591896507,0.4188034188034188,32,-32
GW170608,T428 paired,-0.45126757812499996,1.0439921894068842,1.130017085672443,0.23931623931623933,32,-32
GW170608,T428 paired,-0.44726757812499995,1.0439921894068842,1.130017085672443,0.03418803418803419,32,-32
GW170608,T428 paired,-0.44326757812499995,1.0439921894068842,1.130017085672443,0.6068376068376068,32,-32
GW170608,T428 paired,-0.43926757812499995,1.2242362704417862,1.130017085672443,0.6837606837606838,32,-32
GW170608,T428 paired,-0.43526757812499994,1.246707346839153,1.130017085672443,0.11965811965811966,32,-32
GW170608,T428 paired,-0.43126757812499994,1.246707346839153,1.130017085672443,0.03418803418803419,32,-32
GW170608,T428 paired,-0.42726757812499994,1.246707346839153,1.130017085672443,0.1623931623931624,32,-32
GW170608,T428 paired,-0.42326757812499993,1.2242362704417862,1.1564901147180877,0.9743589743589743,32,-32
GW170608,T428 paired,-0.41926757812499993,0.8621274103002137,1.1564901147180877,0.9658119658119658,32,-32
GW170608,T428 paired,-0.4152675781249999,0.8621274103002137,1.1564901147180877,0.03418803418803419,32,-32
GW170608,T428 paired,-0.4112675781249999,0.8621274103002137,1.1564901147180877,0.6752136752136753,32,-32
GW170608,T428 paired,-0.4072675781249999,0.8621274103002137,0.9548742982670215,0.8803418803418803,32,-32
GW170608,T428 paired,-0.4032675781249999,0.9342172321210626,0.878242616548696,0.5384615384615384,32,-32
GW170608,T428 paired,-0.3992675781249999,1.0010446668293884,0.878242616548696,0.4700854700854701,32,-32
GW170608,T428 paired,-0.3952675781249999,1.0689489870637066,0.878242616548696,0.27350427350427353,32,-32
GW170608,T428 paired,-0.3912675781249999,1.0740883573346431,0.878242616548696,0.5213675213675214,32,-32
GW170608,T428 paired,-0.3872675781249999,1.2030383207224729,0.9516817183304864,0.5811965811965812,32,-32
GW170608,T428 paired,-0.3832675781249999,1.2030383207224729,0.9823373199902372,0.2564102564102564,32,-32
GW170608,T428 paired,-0.3792675781249999,1.1852985111056868,1.0159931657310235,0.5726495726495726,32,-32
GW170608,T428 paired,-0.3752675781249999,1.0689489870637066,1.0748430558945585,0.6239316239316239,32,-32
GW170608,T428 paired,-0.3712675781249999,1.0689489870637066,1.161774957285821,0.6495726495726496,32,-32
GW170608,T428 paired,-0.3672675781249999,0.9852086892848353,1.247376128874788,0.6923076923076923,32,-32
GW170608,T428 paired,-0.3632675781249999,0.9039492311447422,1.2898110812789851,0.37606837606837606,32,-32
GW170608,T428 paired,-0.3592675781249999,0.9039492311447422,1.3083544056626801,0.10256410256410256,32,-32
GW170608,T428 paired,-0.35526757812499987,0.9039492311447422,1.3090261166707347,0.06837606837606838,32,-32
GW170608,T428 paired,-0.35126757812499987,0.9039492311447422,1.3090261166707347,0.9316239316239316,32,-32
GW170608,T428 paired,-0.34726757812499986,1.2234952404198327,1.3090261166707347,1.0,32,-32
GW170608,T428 paired,-0.34326757812499986,1.3586604832804492,1.3083544056626801,0.7521367521367521,32,-32
GW170608,T428 paired,-0.33926757812499986,1.4432804491091014,1.286475958018061,0.4358974358974359,32,-32
GW170608,T428 paired,-0.33526757812499985,1.4432804491091014,1.2090163534293359,0.452991452991453,32,-32
GW170608,T428 paired,-0.33126757812499985,1.4432804491091014,1.154644862094214,0.49572649572649574,32,-32
GW170608,T428 paired,-0.32726757812499985,1.4432804491091014,1.0646326580424719,0.8290598290598291,32,-32
GW170608,T428 paired,-0.32326757812499984,1.2213385403954033,1.0646326580424719,0.7692307692307693,32,-32
GW170608,T428 paired,-0.31926757812499984,1.2213385403954033,1.0646326580424719,0.03418803418803419,32,-32
GW170608,T428 paired,-0.31526757812499984,1.2213385403954033,1.0646326580424719,0.28205128205128205,32,-32
GW170608,T428 paired,-0.31126757812499983,1.2213385403954033,1.1381918476934367,0.8376068376068376,32,-32
GW170608,T428 paired,-0.30726757812499983,1.0443104710763982,1.2346448620942188,0.7948717948717948,32,-32
GW170608,T428 paired,-0.3032675781249998,1.0443104710763982,1.288293873566021,0.23076923076923078,32,-32
GW170608,T428 paired,-0.2992675781249998,1.058081523065638,1.288293873566021,0.08547008547008547,32,-32
GW170608,T428 paired,-0.2952675781249998,1.058081523065638,1.288293873566021,0.24786324786324787,32,-32
GW170608,T428 paired,-0.2912675781249998,1.0006023919941276,1.301993653893095,0.7008547008547008,32,-32
GW170608,T428 paired,-0.2872675781249998,0.8489626556016815,1.3084823041249705,0.5128205128205128,32,-32
GW170608,T428 paired,-0.2832675781249998,0.8489626556016815,1.288293873566021,0.1794871794871795,32,-32
GW170608,T428 paired,-0.2792675781249998,0.8489626556016815,1.272901147180859,0.717948717948718,32,-32
GW170608,T428 paired,-0.2752675781249998,1.058081523065638,1.257572858188921,0.7264957264957265,32,-32
GW170608,T428 paired,-0.2712675781249998,1.0640527215035454,1.257572858188921,0.41025641025641024,32,-32
GW170608,T428 paired,-0.2672675781249998,1.0640527215035454,1.1486209421527884,0.8632478632478633,32,-32
GW170608,T428 paired,-0.2632675781249998,1.0640527215035454,0.9986028801562047,0.8974358974358975,32,-32
GW170608,T428 paired,-0.2592675781249998,1.1408738101049494,0.8569714425189119,0.48717948717948717,32,-32
GW170608,T428 paired,-0.2552675781249998,1.0640527215035454,0.8569714425189119,0.3162393162393162,32,-32
GW170608,T428 paired,-0.2512675781249998,1.0597246765926405,0.8569714425189119,0.13675213675213677,32,-32
GW170608,T428 paired,-0.2472675781249998,1.0388030266048296,0.8569714425189119,0.6410256410256411,32,-32
GW170608,T428 paired,-0.2432675781249998,0.8722909445935785,0.8958740541859946,0.6666666666666666,32,-32
GW170608,T428 paired,-0.2392675781249998,0.8722909445935785,0.970543324383697,0.3333333333333333,32,-32
GW170608,T428 paired,-0.2352675781249998,0.8722909445935785,0.9853951671955083,0.21367521367521367,32,-32
GW170608,T428 paired,-0.2312675781249998,0.8722909445935785,1.019562606785458,0.9145299145299145,32,-32
GW170608,T428 paired,-0.2272675781249998,1.1354454478886689,1.1531510861606147,0.9829059829059829,32,-32
GW170608,T428 paired,-0.22326757812499978,1.1354454478886689,1.3140493043690582,0.8717948717948718,32,-32
GW170608,T428 paired,-0.21926757812499978,1.1354454478886689,1.4149621674395811,0.36752136752136755,32,-32
GW170608,T428 paired,-0.21526757812499978,1.1354454478886689,1.4149621674395811,0.2948717948717949,32,-32
GW170608,T428 paired,-0.21126757812499977,1.058880156211882,1.4149621674395811,0.2948717948717949,32,-32
GW170608,T428 paired,-0.20726757812499977,1.058880156211882,1.4149621674395811,0.8205128205128205,32,-32
GW170608,T428 paired,-0.20326757812499976,0.9342055162313594,1.210789358066864,0.9230769230769231,32,-32
GW170608,T428 paired,-0.19926757812499976,0.9342055162313594,1.1215045154991472,0.38461538461538464,32,-32
GW170608,T428 paired,-0.19526757812499976,0.9342055162313594,1.1088376861117888,0.19658119658119658,32,-32
GW170608,T428 paired,-0.19126757812499975,0.9453795460092923,1.0817817915547916,0.5982905982905983,32,-32
GW170608,T428 paired,-0.18726757812499975,1.047806687820348,0.9741420551623062,0.8461538461538461,32,-32
GW170608,T428 paired,-0.18326757812499975,1.1295709055406569,0.9074317793507419,0.5042735042735043,32,-32
GW170608,T428 paired,-0.17926757812499974,1.183915059799848,0.9074317793507419,0.26495726495726496,32,-32
GW170608,T428 paired,-0.17526757812499974,1.1973336587747287,0.9074317793507419,0.07692307692307693,32,-32
GW170608,T428 paired,-0.17126757812499974,1.1973336587747287,0.9074317793507419,0.5470085470085471,32,-32
GW170608,T428 paired,-0.16726757812499973,1.183915059799848,1.0662191847693574,0.7350427350427351,32,-32
GW170608,T428 paired,-0.16326757812499973,1.047806687820348,1.0662191847693574,0.7777777777777778,32,-32
GW170608,T428 paired,-0.15926757812499973,0.9585999511837687,1.0662191847693574,0.358974358974359,32,-32
GW170608,T428 paired,-0.15526757812499972,0.9503636807420072,1.0662191847693574,0.18803418803418803,32,-32
GW170608,T428 paired,-0.15126757812499972,0.9503636807420072,1.1063236514522719,0.20512820512820512,32,-32
GW170608,T428 paired,-0.14726757812499972,0.9275294117647152,1.1063236514522719,0.2222222222222222,32,-32
GW170608,T428 paired,-0.1432675781249997,0.8953087625091486,1.1063236514522719,0.17094017094017094,32,-32
GW170608,T428 paired,-0.1392675781249997,0.8953087625091486,1.120456919697355,0.6153846153846154,32,-32
GW170608,T428 paired,-0.1352675781249997,0.8953087625091486,1.290481815962912,0.5897435897435898,32,-32
GW170608,T428 paired,-0.1312675781249997,0.8953087625091486,1.290481815962912,0.7094017094017094,32,-32
GW170608,T428 paired,-0.1272675781249997,1.1061732975347982,1.290481815962912,0.9401709401709402,32,-32
GW170608,T428 paired,-0.1232675781249997,1.234186966072702,1.290481815962912,0.5641025641025641,32,-32
GW170608,T428 paired,-0.11926757812499969,1.234186966072702,1.1899731510861513,0.7606837606837606,32,-32
GW170608,T428 paired,-0.11526757812499969,1.234186966072702,1.068998779594816,0.8034188034188035,32,-32
GW170608,T428 paired,-0.11126757812499968,1.234186966072702,0.9545589455699226,0.6324786324786325,32,-32
GW170608,T428 paired,-0.10726757812499968,1.1104788869904594,0.9289782767879005,0.7435897435897436,32,-32
GW170608,T428 paired,-0.10326757812499968,1.0150373443983525,0.9289782767879005,0.3504273504273504,32,-32
GW170608,T428 paired,-0.09926757812499967,1.0150373443983525,0.9289782767879005,0.03418803418803419,32,-32
GW170608,T428 paired,-0.09526757812499967,1.0150373443983525,0.9289782767879005,0.39316239316239315,32,-32
GW170608,T428 paired,-0.09126757812499967,1.0150373443983525,1.0320156211862475,0.8888888888888888,32,-32
GW170608,T428 paired,-0.08726757812499966,0.8671125213570778,1.187127166219196,0.9572649572649573,32,-32
GW170608,T428 paired,-0.08326757812499966,0.8109904808396168,1.3133365877471415,0.8547008547008547,32,-32
GW170608,T428 paired,-0.07926757812499965,0.8109904808396168,1.4361103246277895,0.42735042735042733,32,-32
GW170608,T428 paired,-0.07526757812499965,0.8109904808396168,1.4361103246277895,0.03418803418803419,32,-32
GW170608,T428 paired,-0.07126757812499965,0.8109904808396168,1.4361103246277895,0.03418803418803419,32,-32
GW170608,T428 paired,-0.06726757812499964,0.8109904808396168,1.4361103246277895,0.9487179487179487,32,-32
GW170608,T428 paired,-0.06326757812499964,1.1565086648767737,1.4150002440810363,0.9914529914529915,32,-32
GW170608,T428 paired,-0.05926757812499964,1.2595899438613323,1.409685135464972,0.4017094017094017,32,-32
GW170608,T428 paired,-0.05526757812499963,1.2595899438613323,1.3924081034903615,0.1282051282051282,32,-32
GW170608,T428 paired,-0.05126757812499963,1.2595899438613323,1.3860493043690472,0.1111111111111111,32,-32
GW170608,T428 paired,-0.047267578124999626,1.2595899438613323,1.3706624359287298,0.47863247863247865,32,-32
GW170608,T428 paired,-0.04326757812499962,1.163629973151094,1.2905657798388877,0.905982905982906,32,-32
GW170608,T428 paired,-0.03926757812499962,1.163629973151094,1.075999023675839,0.7863247863247863,32,-32
GW170608,T428 paired,-0.035267578124999616,1.163629973151094,1.06372370026849,0.15384615384615385,32,-32
GW170608,T428 paired,-0.03126757812499961,1.163629973151094,1.0481239931657282,0.3247863247863248,32,-32
GW170608,T428 paired,-0.02726757812499961,1.241064193312187,1.0201474249450788,0.6581196581196581,32,-32
GW170608,T428 paired,-0.023267578124999605,1.3572994874298403,1.0072931413229333,0.46153846153846156,32,-32
GW170608,T428 paired,-0.0192675781249996,1.3736822064925511,1.0072931413229333,0.09401709401709402,32,-32
GW170608,T428 paired,-0.015267578124999598,1.3742367586038584,1.0072931413229333,0.3418803418803419,32,-32
GW170608,T428 paired,-0.011267578124999594,1.4633243836953986,1.000886502318768,0.5299145299145299,32,-32
GW170608,T428 paired,-0.007267578124999591,1.5289484989016309,0.9953321942885024,0.4444444444444444,32,-32
GW170608,T428 paired,-0.0032675781249995872,1.5945726141078629,0.9897778862582367,0.3076923076923077,32,-32
GW170608,T428 paired,0.0007324218750004163,1.6064442274835227,0.9839287283378071,0.1452991452991453,32,-32
