event,role,detector,time_s,p_space,p_time,e_space,e_time,joint_child,d_space,d_time
GW150914,development_only,H1,-0.23129892349243164,1.729314132291921,1.2306565779838907,0.45032950939711985,0.15401513302416403,0.2633582337700949,-5.552843544056635,0.0
GW150914,development_only,H1,-0.22739267349243164,1.684891383939468,1.2306565779838907,0.9463021723212106,0.32438369538686845,0.5540442181001219,-14.370270929948747,3.4171344886502197
GW150914,development_only,H1,-0.22348642349243164,1.614351964852331,1.2579936538930925,1.1806199658286551,0.32438369538686845,0.6188488243206232,-19.251891628020516,3.4171344886502197
GW150914,development_only,H1,-0.21958017349243164,1.5308762509153038,1.2579936538930925,1.50475958018062,0.32438369538686845,0.698655475386676,-29.808396387600688,0.0
GW150914,development_only,H1,-0.21567392349243164,1.3758847937515255,1.2579936538930925,1.879179887722724,0.8979741274103002,1.2990207542317402,-54.85721259458137,-14.004149377593366
GW150914,development_only,H1,-0.21176767349243164,1.0920185501586528,1.1459604588723455,1.879179887722724,1.4207957041737858,1.6339922618685265,-66.20698071759824,-42.95826214303148
GW150914,development_only,H1,-0.20786142349243164,0.8462289480107396,0.9143275567488406,1.8035147669026117,1.4207957041737858,1.600757955853794,-47.26019038320724,-28.95411276543812
GW150914,development_only,H1,-0.20395517349243164,0.7139370270929949,0.9143275567488406,1.3636807420063461,0.991701244813278,1.1629118149608715,-24.377593360995846,16.35342933854038
GW150914,development_only,H1,-0.20004892349243164,0.6512082011227728,1.0451549914571636,0.6016597510373444,0.991701244813278,0.7724420522329046,-7.841103246277764,16.35342933854038
GW150914,development_only,H1,-0.19614267349243164,0.6512082011227728,1.0451549914571636,0.6016597510373444,1.0903099829143275,0.8099355732857803,0.0,18.367097876495013
GW150914,development_only,H1,-0.19223642349243164,0.6512082011227728,1.1920917744691237,0.8535513790578472,1.0903099829143275,0.9646945576279893,12.875274591164262,18.367097876495013
GW150914,development_only,H1,-0.18833017349243164,0.7542103978520869,1.1920917744691237,1.410056138638028,0.9160361239931657,1.1365132466675207,29.28972418843055,14.400781059311695
GW150914,development_only,H1,-0.18442392349243164,0.8855259946302172,1.3072980229436173,1.410056138638028,0.9160361239931657,1.1365132466675207,26.26922138149866,14.400781059311695
GW150914,development_only,H1,-0.18051767349243164,0.9643641689040762,1.3072980229436173,1.3260922626311935,0.9160361239931657,1.1021562576685784,15.65169636319258,-9.763241396143513
GW150914,development_only,H1,-0.17661142349243164,1.0107395655357578,1.2291920917744692,1.3260922626311935,1.0878691725652916,1.2010890443650843,23.309738833292666,-21.99780327068587
GW150914,development_only,H1,-0.17270517349243164,1.1508420795704175,1.1313155967781303,1.8908957773980961,1.0878691725652916,1.4342409925689863,57.05394190871371,-18.33658774713204
GW150914,development_only,H1,-0.16879892349243164,1.4671711008054675,1.082499389797413,1.8908957773980961,0.8569685135464974,1.272964313572142,71.33268245057359,-13.088845496704915
GW150914,development_only,H1,-0.16489267349243164,1.7215035391750062,1.026604832804491,1.7107639736392481,0.5650475958018062,0.9831902513192458,40.79204295826211,-6.9868196241152365
GW150914,development_only,H1,-0.16098642349243164,1.7935074444715644,1.026604832804491,0.6582865511349768,0.5650475958018062,0.6098878856539793,9.000488162069775,0.0
GW150914,development_only,H1,-0.15708017349243164,1.7935074444715644,1.026604832804491,0.6582865511349768,1.0312423724676592,0.823925351446347,0.0,17.055162313888207
GW150914,development_only,H1,-0.15317392349243164,1.7935074444715644,1.1630461313155966,0.7154015133024164,1.5921405906761044,1.067248700144389,-10.098852819135917,52.62997315108617
GW150914,development_only,H1,-0.14926767349243164,1.712716621918477,1.4476446180131803,1.4569196973395167,1.5921405906761044,1.5230301991391337,-27.764217720283117,35.57481083719796
GW150914,development_only,H1,-0.14536142349243164,1.5713937027092995,1.4476446180131803,1.4569196973395167,0.5611422992433488,0.9041787814243487,-33.378081523065674,-6.864779106663415
GW150914,development_only,H1,-0.14145517349243164,1.4456919697339516,1.392726385159873,1.0122040517451794,0.12521357090554064,0.3560079827813845,-15.712716621918476,0.0
GW150914,development_only,H1,-0.13754892349243164,1.4456919697339516,1.4476446180131803,1.0122040517451794,0.12521357090554064,0.3560079827813845,0.0,0.0
GW150914,development_only,H1,-0.13364267349243164,1.4456919697339516,1.392726385159873,1.2616548694166463,0.9814498413473273,1.112767258425611,21.4486209421528,-21.99780327068587
GW150914,development_only,H1,-0.12973642349243164,1.617280937271174,1.2716621918476934,1.2616548694166463,1.2191847693434221,1.2402380420551287,36.76470588235295,-15.987307786185012
GW150914,development_only,H1,-0.12583017349243164,1.7398096167927752,1.264827922870393,0.9882841103246278,1.8357334635098852,1.3469321485427594,15.316084940200147,-51.98926043446422
GW150914,development_only,H1,-0.12192392349243164,1.7398096167927752,0.8557481083719796,0.6065413717354161,1.8357334635098852,1.0552005937725264,0.0,-51.134976812301666
GW150914,development_only,H1,-0.11801767349243164,1.7398096167927752,0.8557481083719796,0.6065413717354161,1.3670978764949964,0.9106049754453627,-7.932633634366609,27.184525262387098
GW150914,development_only,H1,-0.11411142349243164,1.6763485477178424,1.0732243104710764,1.6053209665608983,1.1840371003173054,1.3786803771452396,-35.05613863802781,-20.777398096167936
GW150914,development_only,H1,-0.11020517349243164,1.4593605076885527,0.6895289236026361,1.6053209665608983,1.1840371003173054,1.3786803771452396,-44.14815718818649,-0.9763241396143485
GW150914,development_only,H1,-0.10629892349243164,1.3231632902123505,1.0654137173541616,1.571637783744203,1.5731022699536246,1.5723698563483368,-27.001464486209436,47.96192335855503
GW150914,development_only,H1,-0.10239267349243164,1.2433487917988773,1.0732243104710764,1.571637783744203,1.6053209665608983,1.5883900925414614,-33.07298022943617,34.7205272150354
GW150914,development_only,H1,-0.09848642349243164,1.0585794483768611,1.3431779350744448,1.571637783744203,1.5731022699536246,1.5723698563483368,-43.04979253112033,36.36807420063462
GW150914,development_only,H1,-0.09458017349243164,0.8989504515499146,1.3641689040761533,1.2020990969001708,0.27410300219672934,0.5740200095800789,-19.953624603368315,2.6238711252135616
GW150914,development_only,H1,-0.09067392349243164,0.8989504515499146,1.3641689040761533,1.185989748596534,0.27410300219672934,0.5701608112321069,0.0,0.0
GW150914,development_only,H1,-0.08676767349243164,0.8989504515499146,1.3641689040761533,1.185989748596534,0.7944837686111789,0.9706954233945883,19.404442274835244,-11.593849157920443
GW150914,development_only,H1,-0.08286142349243164,1.0541859897485966,1.2714181108127898,1.748840615084208,1.2919209177446913,1.5031180168000051,43.5989748596534,-24.65218452526238
GW150914,development_only,H1,-0.07895517349243164,1.2477422504271418,1.1669514278740543,1.7727605565047595,1.5623627044178667,1.6642400600112048,50.1281425433244,-34.35440566268
GW150914,development_only,H1,-0.07504892349243164,1.4552111300951918,0.9965828655113498,1.7727605565047595,1.9587503051012936,1.863436417194114,45.093971198437885,-72.06492555528436
GW150914,development_only,H1,-0.07114267349243164,1.608494020014645,0.5904320234317794,1.5394190871369295,1.9587503051012936,1.736472748593601,31.608494020014643,-76.97705638271907
GW150914,development_only,H1,-0.06723642349243164,1.708079082255309,0.38076641444959725,1.360751769587503,1.3363436660971442,1.3484924947580317,24.31657310226995,-26.208201122772763
GW150914,development_only,H1,-0.06333017349243164,1.8030266048328045,0.38076641444959725,1.3016841591408348,0.8813766170368562,1.0711087622804762,22.699536246033656,-5.308762509153034
GW150914,development_only,H1,-0.05942392349243164,1.8896753722235782,0.338296314376373,1.130339272638516,0.6499877959482548,0.8571503558279974,18.275567488406168,-13.668537954600927
GW150914,development_only,H1,-0.05551767349243164,1.9492311447400539,0.2714181108127898,0.7705638271906273,0.8813766170368562,0.82410978590249,11.197217476202114,-8.359775445447893
GW150914,development_only,H1,-0.05161142349243164,1.979253112033195,0.2714181108127898,0.4137173541615816,0.9511837930192824,0.6273127148155974,4.973151086160588,-15.346595069563092
GW150914,development_only,H1,-0.04770517349243164,1.9890163534293386,0.14864535025628509,0.13253600195264828,0.9511837930192824,0.35505787844931846,1.3729558213326776,-15.346595069563092
GW150914,development_only,H1,-0.04379892349243164,1.9902367586038565,0.14864535025628509,0.08469611911154504,0.422992433487918,0.18927709193131373,0.24408103490358712,0.0
GW150914,development_only,H1,-0.03989267349243164,1.9909690017085673,0.14864535025628509,0.08469611911154504,0.422992433487918,0.18927709193131373,0.5796924578960194,5.095191603612398
GW150914,development_only,H1,-0.03598642349243164,1.9948742982670247,0.18940688308518427,0.08469611911154504,0.422992433487918,0.18927709193131373,0.8237734927996065,5.095191603612398
GW150914,development_only,H1,-0.03208017349243164,1.9975591896509641,0.18940688308518427,0.07542103978520869,0.12521357090554064,0.09717889540900755,0.3966316817183291,0.0
GW150914,development_only,H1,-0.02817392349243164,1.9980473517207713,0.18940688308518427,0.06077617769099341,0.12521357090554064,0.08723532675859558,0.21357090554063873,0.0
GW150914,development_only,H1,-0.02426767349243164,1.9992677568952892,0.18940688308518427,0.057359043202343175,0.12521357090554064,0.08474745201532945,0.15255064681474195,0.0
GW150914,development_only,H1,-0.02036142349243164,1.9992677568952892,0.18940688308518427,0.03734439834024896,0.5621186233829631,0.14488609935423674,0.0,6.925799365389309
GW150914,development_only,H1,-0.01645517349243164,1.9992677568952892,0.24481327800829875,0.03734439834024896,1.5599218940688309,0.24135936814588752,0.0,34.07981449841348
GW150914,development_only,H1,-0.01254892349243164,1.9992677568952892,0.4620453990724921,0.047595801806199656,1.5599218940688309,0.27248070262543667,-0.06102025872589678,43.23285330729802
GW150914,development_only,H1,-0.00864267349243164,1.998779594825482,0.590676104466683,0.05345374664388577,0.985843299975592,0.22955831064779067,-0.12204051745179356,16.07883817427386
GW150914,development_only,H1,-0.004736423492431641,1.998291432755675,0.590676104466683,0.05345374664388577,0.985843299975592,0.22955831064779067,-0.12204051745179356,5.827434708323156
GW150914,development_only,H1,-0.0008301734924316406,1.9978032706858677,0.6372955821332682,0.06077617769099341,1.2006346106907493,0.27012956602581967,-0.21357090554063873,27.276055650475957
GW150914,development_only,H1,0.0030760765075683594,1.9965828655113498,0.8088845496704906,0.065169636319258,1.2006346106907493,0.27972293601174364,-0.2745911642665355,21.4486209421528
GW150914,development_only,H1,0.006982326507568359,1.9956065413717354,0.8088845496704906,0.07151574322675128,0.31364412985111056,0.14976813097254654,-0.3356114229924323,-3.234073712472543
GW150914,development_only,H1,0.01088857650756836,1.9938979741274103,0.7830119599707103,0.07542103978520869,0.12521357090554064,0.09717889540900755,-0.3966316817183291,0.0
GW150914,development_only,H1,0.01479482650756836,1.9924334879179888,0.8088845496704906,0.07542103978520869,0.12521357090554064,0.09717889540900755,-0.3966316817183291,0.0
GW150914,development_only,H1,0.01870107650756836,1.9907249206736637,0.7830119599707103,0.08079082255308763,1.965584574078594,0.3984986757035336,-0.48816206980717425,-78.35001220405174
GW150914,development_only,H1,0.02260732650756836,1.9885281913595314,0.18208445203807663,0.09494752257749572,1.965584574078594,0.43200391864577414,-0.701732975347813,-75.1159384915792
GW150914,development_only,H1,0.02651357650756836,1.9851110568708812,0.18208445203807663,0.09787649499633878,1.2845984866975837,0.35458708007421874,-0.8237734927996065,24.316573102269952
GW150914,development_only,H1,0.03041982650756836,1.9819380034171346,0.37661703685623626,0.11496216743958994,1.2845984866975837,0.38429185044751013,-1.0678545277031937,24.316573102269952
GW150914,development_only,H1,0.03432607650756836,1.9765682206492556,0.37661703685623626,0.12130827434708323,1.8996826946546252,0.4800491948702441,-1.4644862094215227,58.73199902367586
GW150914,development_only,H1,0.03823232650756836,1.9702221137417624,0.8464730290456431,0.13644129851110567,1.8996826946546252,0.509112142477228,-1.1593849157920388,61.111789113985836
GW150914,development_only,H1,0.04213857650756836,1.9672931413229193,0.8655113497681229,0.5196485233097389,1.4164022455455212,0.8579226860914264,-6.651208201122804,28.771051989260428
GW150914,development_only,H1,0.04604482650756836,1.91701244813278,1.0766414449597266,1.6902611667073468,1.3426897730046374,1.5064847766389282,-39.48010739565538,26.391261898950454
GW150914,development_only,H1,0.04995107650756836,1.6514522821576763,1.0766414449597266,1.6902611667073468,1.3426897730046374,1.5064847766389282,-54.12496948987061,0.0
GW150914,development_only,H1,0.05385732650756836,1.484012692213815,1.0766414449597266,1.7669026116670734,1.9607029533805223,1.8612821304228409,-34.995118379301914,-72.27849646082498
GW150914,development_only,H1,0.05776357650756836,1.371491335123261,0.4984134732731267,1.7669026116670734,1.9607029533805223,1.8612821304228409,-44.727849646082504,-72.27849646082498
GW150914,development_only,H1,0.06166982650756836,1.126189895045155,0.4984134732731267,1.9211618257261411,1.928972418843056,1.9250631610313196,-65.07810593116913,0.0
GW150914,development_only,H1,0.06557607650756836,0.8508664876739078,0.4984134732731267,1.9211618257261411,1.928972418843056,1.9250631610313196,-62.78984622894801,63.491579204295824
GW150914,development_only,H1,0.06948232650756836,0.6238711252135709,1.0063461069074933,1.4671711008054673,1.928972418843056,1.6822997911125566,-28.374420307542113,63.491579204295824
GW150914,development_only,H1,0.07338857650756836,0.6238711252135709,1.0063461069074933,0.8794239687576275,0.8232853307298023,0.8508917986267929,0.0,0.0
GW150914,development_only,H1,0.07729482650756836,0.6238711252135709,1.0063461069074933,0.8794239687576275,0.8232853307298023,0.8508917986267929,13.30241640224554,-12.326092262631176
GW150914,development_only,L1,-0.31723642349243164,0.7539663168171833,1.2348059555772517,0.4190871369294606,1.452526238711252,0.7802147542160536,-0.15255064681474195,0.0
GW150914,development_only,L1,-0.31333017349243164,0.7527459116426654,1.2348059555772517,0.40932389553331705,1.452526238711252,0.7710730823946887,-5.979985355137912,-29.869416646326584
GW150914,development_only,L1,-0.30942392349243164,0.70612643397608,0.995850622406639,0.4190871369294606,1.452526238711252,0.7802147542160536,-5.82743470832317,-29.869416646326584
GW150914,development_only,L1,-0.30551767349243164,0.70612643397608,0.995850622406639,0.9404442274835245,1.2723944349524041,1.0938994475879167,-15.499145716377823,0.0
GW150914,development_only,L1,-0.30161142349243164,0.5821332682450574,0.995850622406639,0.9404442274835245,1.2723944349524041,1.0938994475879167,-15.499145716377823,23.88943129118867
GW150914,development_only,L1,-0.29770517349243164,0.5821332682450574,1.1869660727361484,0.9404442274835245,1.2723944349524041,1.0938994475879167,0.0,23.88943129118867
GW150914,development_only,L1,-0.29379892349243164,0.5821332682450574,1.1869660727361484,1.136197217476202,0.20087869172565292,0.4777424102892129,19.556992921649986,0.9763241396143485
GW150914,development_only,L1,-0.28989267349243164,0.7385892116182573,1.1947766658530632,1.136197217476202,0.20087869172565292,0.4777424102892129,19.556992921649986,0.9763241396143485
GW150914,development_only,L1,-0.28598642349243164,0.7385892116182573,1.1947766658530632,0.7788625823773493,1.5662680009763241,1.1044942462210605,0.7627532340736959,-34.04930436905052
GW150914,development_only,L1,-0.28208017349243164,0.7446912374908469,0.9223822309006591,0.7788625823773493,1.5662680009763241,1.1044942462210605,12.08201122772759,-52.87405418598974
GW150914,development_only,L1,-0.27817392349243164,0.835245301440078,0.7717842323651453,0.9218940688308519,1.0810349035879911,0.9982983851619218,15.072003905296574,-18.824749816939224
GW150914,development_only,L1,-0.27426767349243164,0.8652672687332195,0.7717842323651453,1.8908957773980961,1.0810349035879911,1.4297287625331212,59.616792775201375,-1.7085672443251236
GW150914,development_only,L1,-0.27036142349243164,1.312179643641689,0.7581156944105443,1.8908957773980961,1.5589455699292165,1.7169168865651663,93.72711740297778,-33.62216255796925
GW150914,development_only,L1,-0.26645517349243164,1.6150842079570418,0.5028069319013913,1.8855259946302172,1.5589455699292165,1.7144772953629794,59.12863070539417,-55.16231388821088
GW150914,development_only,L1,-0.26254892349243164,1.7852086892848424,0.3168171833048572,1.4818159628996828,1.247010007322431,1.3593525424797015,30.662680009763243,-23.248718574566755
GW150914,development_only,L1,-0.25864267349243164,1.8603856480351477,0.3168171833048572,0.9980473517207713,0.5313644129851111,0.7282354325205911,16.62802050280693,0.0
GW150914,development_only,L1,-0.25473642349243164,1.9182328533072979,0.3168171833048572,0.7368806443739322,0.5313644129851111,0.6257412812319839,11.166707346839166,6.7122284598486734
GW150914,development_only,L1,-0.25083017349243164,1.949719306809861,0.3705150109836466,0.3058335367341958,0.5313644129851111,0.4031241219747664,3.935806687820398,10.495484500854287
GW150914,development_only,L1,-0.24692392349243164,1.949719306809861,0.4007810593116915,0.3058335367341958,0.7222357822797169,0.46998289718945563,0.0,6.1020258725896985
GW150914,development_only,L1,-0.24301767349243164,1.949719306809861,0.4193312179643642,0.8769831584085916,1.976324139614352,1.3165116733239157,-14.034659506956315,82.07224798633146
GW150914,development_only,L1,-0.23911142349243164,1.8374420307542105,1.0573590432023432,1.4486209421527947,1.976324139614352,1.6920237992201688,-43.659995118379314,79.75347815474737
GW150914,development_only,L1,-0.23520517349243164,1.6004393458628265,1.0573590432023432,1.4486209421527947,0.3473273126678057,0.7093275822299842,-29.625335611422997,0.0
GW150914,development_only,L1,-0.23129892349243164,1.6004393458628265,1.0573590432023432,0.6846473029045643,0.3473273126678057,0.4876440380473276,-0.3051012936294839,-3.325604100561402
GW150914,development_only,L1,-0.22739267349243164,1.5979985355137907,1.030754210397852,0.6680497925311203,0.7710519892604345,0.717705455919168,-10.34293385403956,-11.349768123016856
GW150914,development_only,L1,-0.22348642349243164,1.51769587503051,0.9665608982182083,0.6846473029045643,1.0873810104954844,0.8628281845566782,-10.037832560410076,-23.035147669026117
GW150914,development_only,L1,-0.21958017349243164,1.51769587503051,0.846473029045643,1.2562850866487674,1.0873810104954844,1.168785928641573,-23.492799609470314,-19.038320722479853
GW150914,development_only,L1,-0.21567392349243164,1.3297534781547475,0.8142543324383695,1.8630705394190872,0.3883329265316085,0.8505831146380914,-55.8030266048328,0.0
GW150914,development_only,L1,-0.21176767349243164,1.0712716621918477,0.846473029045643,1.8630705394190872,0.13448865023187698,0.5005615268208774,-61.5694410544301,4.0273370759091875
GW150914,development_only,L1,-0.20786142349243164,0.8371979497193067,0.846473029045643,1.8035147669026117,0.3883329265316085,0.8368776299282129,-49.30436905052476,0.0
GW150914,development_only,L1,-0.20395517349243164,0.6768367097876495,0.846473029045643,1.8035147669026117,0.7964364168904076,1.1984927362153075,-49.30436905052476,11.898950451549927
GW150914,development_only,L1,-0.20004892349243164,0.4427629973151086,0.9416646326580425,1.4344642421283866,0.7964364168904076,1.0688589996618574,-29.259214059067617,11.898950451549927
GW150914,development_only,L1,-0.19614267349243164,0.4427629973151086,0.9416646326580425,0.6875762753234074,1.4164022455455212,0.9868559065800334,0.0,-28.404930436905047
GW150914,development_only,L1,-0.19223642349243164,0.4427629973151086,0.7144251891628021,0.6875762753234074,1.4164022455455212,0.9868559065800334,10.403954112765442,-28.404930436905047
GW150914,development_only,L1,-0.18833017349243164,0.5259946302172321,0.7144251891628021,1.7317549426409569,1.4154259214059068,1.5656215492055574,43.78203563583111,-28.282889919453254
GW150914,development_only,L1,-0.18442392349243164,0.7930192824017575,0.488162069807176,1.7317549426409569,1.4154259214059068,1.5656215492055574,67.2443251159385,-28.282889919453254
GW150914,development_only,L1,-0.18051767349243164,1.06394923114474,0.488162069807176,1.6106907493287772,1.407615328288992,1.5057333721109023,36.39858432999757,-5.64437393214548
GW150914,development_only,L1,-0.17661142349243164,1.084207957041738,0.4430070783500122,0.20429582621430314,1.407615328288992,0.5362554768808587,2.532340737124744,28.00829875518672
GW150914,development_only,L1,-0.17270517349243164,1.084207957041738,0.7122284598486698,0.20429582621430314,1.407615328288992,0.5362554768808587,0.0,33.6526726873322
GW150914,development_only,L1,-0.16879892349243164,1.084207957041738,0.7122284598486698,0.7407859409323896,1.5589455699292165,1.0746371298640276,-11.258237734928011,24.591164266536484
GW150914,development_only,L1,-0.16489267349243164,0.9941420551623139,0.9089577739809617,1.1864779106663412,1.8533072980229437,1.4828715961879317,-21.204539907249227,65.81034903587991
GW150914,development_only,L1,-0.16098642349243164,0.9145716377837442,1.238711252135709,1.329997559189651,1.8533072980229437,1.5699981473870859,-25.87258969978033,53.2096656089822
GW150914,development_only,L1,-0.15708017349243164,0.7871613375640713,1.3346350988528193,1.391505979985355,0.797412741030022,1.0533777089248608,-35.757871613375634,11.990480839638773
GW150914,development_only,L1,-0.15317392349243164,0.6285086648767391,1.3346350988528193,1.391505979985355,0.4781547473761289,0.815693073608125,-27.886258237734925,0.0
GW150914,development_only,L1,-0.14926767349243164,0.5640712716621918,1.3346350988528193,0.556260678545277,0.4781547473761289,0.5157312131576787,-8.054674151818404,5.796924578960194
GW150914,development_only,L1,-0.14536142349243164,0.5640712716621918,1.3810104954845008,0.32633634366609715,0.4781547473761289,0.3950180653657656,-4.393458628264582,5.796924578960194
GW150914,development_only,L1,-0.14145517349243164,0.5289236026360752,1.3810104954845008,0.32633634366609715,1.4456919697339516,0.6868637648547314,-4.393458628264582,-29.442274835245307
GW150914,development_only,L1,-0.13754892349243164,0.5289236026360752,1.1454722968025384,0.16231388821088602,1.4456919697339516,0.4844129279476057,0.0,-38.5648035147669
GW150914,development_only,L1,-0.13364267349243164,0.5289236026360752,1.0724920673663656,0.16231388821088602,0.9131071515743227,0.38498048278477076,-1.7695875030510204,-14.858432999755921
GW150914,development_only,L1,-0.12973642349243164,0.514766902611667,1.026604832804491,0.16231388821088602,0.47571393702709297,0.2778758334130121,-1.7695875030510204,-5.735904320234325
GW150914,development_only,L1,-0.12583017349243164,0.514766902611667,1.026604832804491,0.16231388821088602,0.47571393702709297,0.2778758334130121,0.0,0.0
GW150914,development_only,L1,-0.12192392349243164,0.514766902611667,1.026604832804491,1.446668293873566,1.0024408103490359,1.2042422251427969,29.59482548206005,-16.9331217964364
GW150914,development_only,L1,-0.11801767349243164,0.7515255064681474,0.8911398584329998,1.9421527947278496,1.0024408103490359,1.395311155752949,68.76983158408592,-18.275567488406143
GW150914,development_only,L1,-0.11411142349243164,1.0649255552843544,0.8804002928972419,1.9826702465218453,0.25311203319502074,0.7084050375684925,84.17744691237492,-1.7695875030510204
GW150914,development_only,L1,-0.11020517349243164,1.4249450817671467,0.8769831584085916,1.9826702465218453,0.25311203319502074,0.7084050375684925,81.67561630461314,-0.42714181108127747
GW150914,development_only,L1,-0.10629892349243164,1.7183304857212596,0.8769831584085916,1.8606297290700513,0.25311203319502074,0.686256346963743,55.375884793751524,1.7695875030510204
GW150914,development_only,L1,-0.10239267349243164,1.867952160117159,0.8911398584329998,1.1005613863802783,0.9428850378325604,1.0186770167399595,18.70270929948742,-23.73688064437393
GW150914,development_only,L1,-0.09848642349243164,1.867952160117159,0.6870881132536002,1.1005613863802783,1.2660483280449109,1.1804083628717397,0.0,15.499145716377823
GW150914,development_only,L1,-0.09458017349243164,1.867952160117159,1.0151330241640224,1.1005613863802783,1.1596289968269466,1.1297092087942966,-18.73321942885037,41.00561386380277
GW150914,development_only,L1,-0.09067392349243164,1.718086404686356,1.0151330241640224,1.6604832804491092,1.1596289968269466,1.387639924748174,-53.54527703197462,-20.960458872345612
GW150914,development_only,L1,-0.08676767349243164,1.439589943861362,0.8474493531852575,1.6604832804491092,1.1596289968269466,1.387639924748174,-39.266536490114746,-20.960458872345612
GW150914,development_only,L1,-0.08286142349243164,1.403954112765438,0.8474493531852575,0.3292653160849402,0.22723944349524042,0.273536226466306,-4.4544788869904925,0.0
GW150914,development_only,L1,-0.07895517349243164,1.403954112765438,0.8474493531852575,0.3292653160849402,0.22723944349524042,0.273536226466306,0.0,-1.3729558213326776
GW150914,development_only,L1,-0.07504892349243164,1.403954112765438,0.8364657066145961,1.2426165486941665,0.22723944349524042,0.5313863876721333,22.91310715157435,-1.3729558213326776
GW150914,development_only,L1,-0.07114267349243164,1.5872589699780328,0.8364657066145961,1.2426165486941665,1.8645350256285087,1.522137338897475,39.14449597266295,-54.27752013668538
GW150914,development_only,L1,-0.06723642349243164,1.7171100805467416,0.402245545521113,1.2196729314132293,1.8645350256285087,1.508019529194156,22.27239443495238,-54.27752013668538
GW150914,development_only,L1,-0.06333017349243164,1.7654381254576519,0.402245545521113,0.4898706370515011,1.2782523797900902,0.7913142912903626,6.895289236026336,24.011471808640465
GW150914,development_only,L1,-0.05942392349243164,1.7722723944349523,0.5943373199902368,0.33024164022455454,1.2782523797900902,0.6497169864816678,1.1898950451549872,24.011471808640465
