rung,q,log_q,candidate_survival,edge_survival,candidate_cumulative_release,edge_cumulative_release,candidate_deaths_at_q,edge_deaths_at_q,candidate_hazard,edge_hazard,independence_product,independence_product_squared
r7,2749,7.918992488165245,0.4082020125308525,0.16081260679703815,0.5917979874691475,0.8391873932029619,4,1,0.0006197706848466068,0.0003933910306845004,0.44747033144990506,0.20022969752788788
r7,2753,7.920446505142607,0.4080121511296753,0.16068603252958674,0.5919878488703247,0.8393139674704133,3,2,0.00046511627906976747,0.0007870916961826052,0.44730779228119827,0.2000842610354796
r7,2767,7.925518979786926,0.40769571546104677,0.16049617112840958,0.5923042845389532,0.8395038288715904,5,3,0.0007755545214828603,0.0011815675462780622,0.447146134242788,0.19993966536826938
r7,2777,7.9291264873067995,0.4073159926586925,0.16036959686095817,0.5926840073413076,0.8396304031390418,6,2,0.0009313877677739833,0.0007886435331230284,0.44698511654950646,0.19979569441677586
r7,2789,7.933438387627489,0.4070628441237896,0.16017973545978104,0.5929371558762104,0.839820264540219,4,3,0.0006215040397762585,0.0011838989739542227,0.4468248493868856,0.199652446029613
r7,2791,7.934155233536322,0.4067464084551611,0.15992658692487818,0.5932535915448389,0.8400734130751218,5,4,0.000777363184079602,0.0015804030027657052,0.44666475449280213,0.1995094029061152
r7,2797,7.936302693201959,0.4064932599202582,0.15967343838997533,0.5935067400797418,0.8403265616100246,4,4,0.0006223743581764431,0.0015829046299960427,0.44650506026523945,0.19936676884246513
r7,2801,7.937731775260109,0.4062401113853554,0.1595468641225239,0.5937598886146447,0.840453135877476,4,2,0.0006227619492449011,0.0007927070947284979,0.4463456511041308,0.19922444025957048
r7,2803,7.938445551164788,0.4059869628504525,0.15923042845389532,0.5940130371495476,0.8407695715461047,4,5,0.0006231500233681258,0.0019833399444664813,0.44618641255575264,0.1990823147493723
r7,2819,7.9441374911141125,0.40573381431554967,0.1591038541864439,0.5942661856844503,0.8408961458135561,4,2,0.0006235385814497272,0.000794912559618442,0.44602813429659843,0.19894109658410444
r7,2833,7.949091499830517,0.40535409151319535,0.15897727991899246,0.5946459084868047,0.8410227200810075,6,2,0.0009358914365933552,0.0007955449482895784,0.4458706940797623,0.198800675839169
r7,2837,7.950502434808851,0.40484779444338964,0.1587241313840896,0.5951522055566103,0.8412758686159104,8,4,0.001249024199843872,0.0015923566878980893,0.4457135313395157,0.19866055201914143
r7,2843,7.952615111651,0.4044680716410354,0.15853426998291248,0.5955319283589646,0.8414657300170876,6,3,0.0009379396592152572,0.0011961722488038277,0.44555675556345536,0.1985208224282327
r7,2851,7.955425088912672,0.4040250617049554,0.15809126004683247,0.5959749382950446,0.8419087399531675,7,7,0.001095290251916758,0.0027944111776447107,0.4454004746951413,0.19838158285865723
r7,2857,7.957527402230773,0.4037086260363268,0.1578381115119296,0.5962913739636733,0.8421618884880704,5,4,0.0007832080200501253,0.0016012810248198558,0.44524457673409995,0.1982427331111278
r7,2861,7.95892649305011,0.40339219036769824,0.15764825011075248,0.5966078096323018,0.8423517498892475,5,3,0.0007838219156607619,0.0012028869286287089,0.445088951226678,0.19810417450406417
r7,2879,7.965198290612176,0.4032656161002468,0.15758496297702676,0.5967343838997532,0.8424150370229733,2,1,0.00031377470975839345,0.0004014452027298274,0.44493435277192755,0.19796657827657407
r7,2887,7.967973179662935,0.4030757546990697,0.15752167584330107,0.5969242453009302,0.8424783241566989,3,1,0.00047080979284369113,0.00040160642570281126,0.4447802362659449,0.19782945857278975
r7,2897,7.9714309977693505,0.4027593190304411,0.15739510157584963,0.597240680969559,0.8426048984241503,5,2,0.0007850525985241011,0.0008035355564483728,0.4446267049451765,0.19769290675040502
r7,2903,7.97349996402463,0.40237959622808683,0.15695209163976964,0.5976204037719132,0.8430479083602304,6,7,0.0009428032683846638,0.0028146361077603537,0.4444735438342756,0.19755673116859973
r7,2909,7.975564658495202,0.40199987342573257,0.15676223023859248,0.5980001265742674,0.8432377697614075,6,3,0.0009436929852154766,0.0012096774193548388,0.44432075127881526,0.1974209300169708
r7,2917,7.978310969867722,0.4017467248908297,0.15663565597114107,0.5982532751091703,0.843364344028859,4,2,0.0006297229219143577,0.0008074283407347598,0.4441684301436494,0.19728559433627393
r7,2927,7.9817332866918855,0.40162015062337825,0.15650908170368963,0.5983798493766217,0.8434909182963104,2,2,0.000315059861373661,0.0008080808080808081,0.44401668144869083,0.1971508134047082
r7,2939,7.985824666418917,0.40143028922220114,0.15644579456996394,0.5985697107777989,0.843554205430036,3,1,0.0004727387330601954,0.0004043671653861706,0.4438656039796712,0.1970166743962383
r7,2953,7.990576881743923,0.40117714068729826,0.15606607176760964,0.5988228593127017,0.8439339282323903,4,6,0.0006306164275579379,0.0024271844660194173,0.4437152939207549,0.19688326205918194
r7,2957,7.9919305198524775,0.40092399215239544,0.1558129232327068,0.5990760078476045,0.8441870767672932,4,4,0.0006310143555765894,0.0016220600162206002,0.4435652380215595,0.19675012038112275
r7,2963,7.993957547573565,0.4007341307512183,0.1558129232327068,0.5992658692487818,0.8441870767672932,3,0,0.00047355958958168905,0.0,0.4434155366249947,0.19661733812043203
r7,2969,7.99598047476376,0.4004809822163154,0.1554332004303525,0.5995190177836847,0.8445667995696475,4,6,0.0006317119393556538,0.002437043054427295,0.44326618817884283,0.1964849135826013
r7,2971,7.9966538754626075,0.40022783368141257,0.15518005189544964,0.5997721663185874,0.8448199481045504,4,4,0.0006321112515802782,0.0016286644951140066,0.4431169905389307,0.1963526673042788
r7,2999,8.00603417874901,0.3999746851465097,0.1548636162268211,0.6000253148534903,0.8451363837731789,4,5,0.0006325110689437065,0.0020391517128874386,0.4429692356237793,0.19622174370911533
r7,3001,8.006700845440367,0.39972153661160686,0.15454718055819253,0.6002784633883931,0.8454528194418075,4,5,0.0006329113924050633,0.002043318348998774,0.4428216284143079,0.19609099459149937
r7,3011,8.010027528481734,0.3994051009429783,0.15442060629074109,0.6005948990570217,0.8455793937092589,5,2,0.0007916402786573781,0.000819000819000819,0.4426745604540242,0.19596076647316352
r7,3019,8.012680929706839,0.399025378140624,0.15423074488956395,0.600974621859376,0.8457692551104361,6,3,0.0009507209633972429,0.0012295081967213116,0.4425279309209159,0.19583096964514693
r7,3023,8.014004994779459,0.39870894247199545,0.1539775963546611,0.6012910575280046,0.8460224036453389,5,4,0.0007930214115781126,0.0016413623307345096,0.44238154391101814,0.19570143039309607
r7,3037,8.01862546504575,0.3983292196696412,0.15353458641858111,0.6016707803303588,0.8464654135814189,6,7,0.0009523809523809524,0.002877106452938759,0.44223587991894997,0.19557257348768795
r7,3041,8.019941687677365,0.3980127840010126,0.15315486361622682,0.6019872159989874,0.8468451363837732,5,6,0.0007944073721004131,0.00247320692497939,0.4420904554270332,0.19544397077968162
r7,3049,8.022568946988255,0.3978229225998354,0.1530915764825011,0.6021770774001646,0.8469084235174988,3,1,0.0004770233741453331,0.00041322314049586776,0.4419454601973096,0.1953157897890118
r7,3061,8.026496938945412,0.39769634833238404,0.1529650022150497,0.6023036516676159,0.8470349977849503,2,2,0.0003181673560292714,0.0008267879288962381,0.44180108075915303,0.19518819495995565
r7,3067,8.028455164114252,0.3976330611986583,0.15290171508132397,0.6023669388013417,0.847098284918676,1,1,0.00015913430935709738,0.0004137360364087712,0.4416570308469394,0.1950609328965344
r7,3079,8.0323601479245,0.3973166255300297,0.15271185368014684,0.6026833744699702,0.8472881463198532,5,3,0.0007957981855801369,0.0012417218543046358,0.44151358913506966,0.1949342493909311
r7,3083,8.03365842788615,0.3970001898614012,0.15252199227896968,0.6029998101385988,0.8474780077210303,5,3,0.0007964319847085059,0.0012432656444260257,0.4413703800565309,0.19480781239124653
r7,3089,8.035602692918582,0.3967470413264983,0.15226884374406682,0.6032529586735017,0.8477311562559332,4,4,0.000637653435357883,0.0016597510373443983,0.4412274955048778,0.19468170278950694
r7,3109,8.042056410058754,0.3965571799253212,0.1520789823428897,0.6034428200746789,0.8479210176571104,3,3,0.0004785452225235285,0.0012468827930174563,0.44108557607885496,0.19455648542481535
r7,3119,8.045267716607803,0.3963040313904183,0.15182583380798684,0.6036959686095817,0.8481741661920131,4,4,0.0006383657835939994,0.0016645859342488557,0.4409441571702051,0.19443174974254251
r7,3121,8.045908742270779,0.3960508828555155,0.15176254667426112,0.6039491171444845,0.8482374533257389,4,1,0.0006387735547748323,0.00041684035014589413,0.4408028741977058,0.19430717390095845
r7,3137,8.051022208190679,0.3957977343206126,0.15144611100563254,0.6042022656793874,0.8485538889943675,4,5,0.0006391818472355385,0.002085070892410342,0.44066235686452193,0.19418331275739528
r7,3163,8.059276223305648,0.39541801151825834,0.151129675337004,0.6045819884817416,0.8488703246629961,6,5,0.0009593859929645027,0.002089427496865859,0.44052303901537093,0.19406054790333802
r7,3167,8.06054004653864,0.39516486298335546,0.15081323966837543,0.6048351370166445,0.8491867603316245,4,5,0.0006402048655569782,0.0020938023450586263,0.4403839411186184,0.19393801559516674
r7,3169,8.06117135969092,0.39497500158217835,0.15068666540092399,0.6050249984178216,0.849313334599076,3,2,0.0004804612427930814,0.000839278220730172,0.4402449749017934,0.19381563792628068
r8,29,3.367295829986474,1.0,1.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0
r8,31,3.4339872044851463,0.9677490835649482,0.9354981671298963,0.032250916435051846,0.06450183287010369,5094,10188,0.03225091643505182,0.06450183287010364,0.967741935483871,0.9365244536940688
r8,37,3.6109179126442243,0.9416203964570843,0.8849881923912148,0.058379603542915715,0.11501180760878515,4127,7978,0.026999443917438096,0.05399259615189394,0.9415867480383611,0.886585604081456
r8,41,3.713572066704308,0.9186889438996132,0.8419616458477104,0.0813110561003868,0.15803835415228962,3622,6796,0.02435318164703351,0.04861821537669101,0.918621217598401,0.8438649414219688
r8,43,3.7612001156935624,0.8973529430385757,0.8027084691894218,0.10264705696142429,0.19729153081057815,3370,6200,0.023224401472027346,0.04662109830284163,0.8972579334682056,0.8050717991716348
r8,47,3.8501476017100584,0.8782518407840505,0.7685202185515578,0.1217481592159495,0.23147978144844217,3017,5400,0.021286052943500593,0.04259111738585186,0.8781673391390948,0.771177875530638
r8,53,3.970291913552122,0.8616705392246865,0.7397324452829711,0.1383294607753135,0.2602675547170289,2619,4547,0.018879893886201603,0.037458706451267434,0.8615981440609987,0.7423513618493573
r8,59,4.07753744390572,0.8470392341831857,0.7145154448587835,0.15296076581681428,0.2854845551412165,2311,3983,0.01698016164584864,0.03408935296131462,0.8469947856870834,0.7174001669811084
r8,61,4.110873864173311,0.833148674572172,0.6913054213701891,0.166851325427828,0.30869457862981087,2194,3666,0.016398956565935915,0.03248358542226003,0.8331096252659836,0.6940716477108277
r8,67,4.204692619390966,0.8207142811920304,0.6705265623713984,0.17928571880796962,0.3294734376286016,1964,3282,0.014924579201337437,0.030057422315025964,0.8206751532470883,0.6735077071571318
r8,71,4.2626798770413155,0.8091282629203097,0.6515774078974859,0.1908717370796903,0.34842259210251414,1830,2993,0.014116993620353156,0.028260110094515102,0.8091163482717773,0.6546692650406559
r8,73,4.290459441148391,0.7980677307232081,0.6338628291410519,0.20193226927679186,0.36613717085894815,1747,2798,0.01366968959554307,0.027187220645963697,0.7980325626790131,0.636855971096033
r8,79,4.3694478524670215,0.7880138525726659,0.617750033238577,0.21198614742733413,0.382249966761423,1588,2545,0.012597775556507528,0.02542000439481412,0.787930884670418,0.6208350790175077
r8,83,4.418840607796598,0.778561434387049,0.6028591507385295,0.22143856561295105,0.39714084926147053,1493,2352,0.011995243681005255,0.02410502905516895,0.7784377414816178,0.6059653173630021
r8,89,4.48863636973214,0.7697611254265617,0.5891521946957562,0.23023887457343828,0.4108478053042438,1390,2165,0.011303294219056216,0.022736581216328332,0.7696912500042963,0.5924246203331761
r8,97,4.574710978503383,0.7618155227320211,0.577034359191891,0.23818447726797887,0.42296564080810894,1255,1914,0.010322166750285813,0.020568259972489684,0.7617562886640459,0.5802726433192212
r8,101,4.61512051684126,0.7541738155987059,0.5655623017556299,0.2458261844012941,0.43443769824437006,1207,1812,0.010030915497639785,0.019881064712207325,0.7542141471921247,0.5688389798247439
r8,103,4.634728988229636,0.7468360040266162,0.554520763031105,0.2531639959733838,0.445479236968895,1159,1744,0.009729602672912417,0.019523116534199036,0.7468916797436574,0.5578471812703022
r8,107,4.672828834461906,0.7397767633856498,0.5440426973263521,0.2602232366143502,0.45595730267364787,1115,1655,0.009452196470049678,0.01889571392688329,0.7399113836712868,0.5474688556863583
r8,109,4.6913478822291435,0.7329517755731281,0.5340901176962184,0.2670482244268719,0.4659098823037816,1078,1572,0.009225739642438403,0.018293747308887363,0.7331232058394402,0.5374696349402983
r8,113,4.727387818712341,0.7263673717465764,0.5246250371955504,0.2736326282534236,0.4753749628044496,1040,1495,0.00898340661144175,0.017721879111890847,0.7266353898585602,0.5279989897949018
r8,127,4.844187086458591,0.7205300445080374,0.5162932338919525,0.27946995549196263,0.4837067661080475,922,1316,0.008036329088547796,0.0158814442942653,0.7209138513557369,0.5197167810765616
r8,131,4.875197323201151,0.7149586258855707,0.5082589949920544,0.2850413741144293,0.4917410050079456,880,1269,0.007732389044610613,0.015561387158483347,0.7154106921850825,0.5118124584927388
r8,137,4.919980925828125,0.7096974339818549,0.500794560269454,0.2903025660181451,0.499205439730546,831,1179,0.007358736174696928,0.014686281592944606,0.7101887163297169,0.5043680128020511
r8,139,4.9344739331306915,0.7045565340711242,0.49354538490272176,0.2954434659288758,0.5064546150972782,812,1145,0.0072437910362546385,0.01447534766118837,0.7050794449892154,0.4971370237463
r8,149,5.003946305945459,0.6997828412968743,0.4868660137132872,0.3002171587031257,0.5131339862867128,754,1055,0.006775457388303799,0.013533448784555192,0.7003473681772072,0.4904864361127406
r8,151,5.017279836814924,0.6951167782005584,0.480370246092093,0.3048832217994416,0.519629753907907,737,1026,0.006667872975662716,0.013342002600780233,0.6957093061362986,0.48401143864464996
r8,157,5.056245805348308,0.6907229548778403,0.4742416856073796,0.3092770451221597,0.5257583143926203,694,968,0.006320985855200241,0.012757993515565278,0.6912780366704623,0.477865323982969
r8,163,5.093750200806762,0.6865127351233626,0.4685309815193512,0.31348726487663736,0.5314690184806488,665,902,0.006095381259223274,0.012041759004619122,0.6870370671203367,0.4720199315973141
r8,167,5.117993812416755,0.6823721581016657,0.462763297013593,0.31762784189833426,0.537236702986407,654,911,0.0060313185901101135,0.01231014539754608,0.6829230727064425,0.46638392323480893
r8,173,5.153291594497779,0.6783835288605816,0.4573944754319432,0.3216164711394184,0.5426055245680568,630,848,0.0058452403043236225,0.011601658161520255,0.6789755404942664,0.4610077845894813
r8,179,5.187385805840755,0.6745911655027889,0.4523865298292487,0.32540883449721114,0.5476134701707513,599,791,0.005590293980401307,0.010948854592013288,0.6751823810501644,0.45587124768056936
r8,181,5.198497031265826,0.6709127629804558,0.44744822695933495,0.32908723701954423,0.552551773040665,581,780,0.005452787866843108,0.010916113863464607,0.6714520916520972,0.45084791138397634
r8,191,5.25227342804663,0.6674242951838885,0.4427441769178659,0.33257570481611154,0.5572558230821341,551,743,0.005199584788147589,0.010513059965475281,0.6679366356748611,0.44613934927665205
r8,193,5.262690188904886,0.6639674831749489,0.4381034384516521,0.3360325168250511,0.5618965615483479,546,733,0.005179331998975517,0.010481760592584119,0.6644758240910534,0.44152812080148457
r8,197,5.2832037287379885,0.6606309631589944,0.4336399723961532,0.3393690368410056,0.5663600276038467,527,705,0.005025125628140704,0.010188155727044134,0.661102850364703,0.43705697876033484
r8,199,5.293304824724492,0.6573007743005653,0.4292841360185883,0.3426992256994347,0.5707158639814117,526,688,0.005040921549460449,0.010044822098608616,0.6577807254884984,0.43267548282417534
r8,211,5.351858133476067,0.6541795136404789,0.425162552469468,0.3458204863595211,0.574837447530532,493,651,0.0047486033519553075,0.009601061868593762,0.6546632812918705,0.4285840118718387
r8,223,5.407171771460119,0.6512291942335817,0.42136385795414977,0.3487708057664183,0.5786361420458502,466,600,0.004509953835880264,0.008934687434851237,0.6517275715102926,0.42474882746670356
r8,227,5.424950017481403,0.6483548487169909,0.4176474684866634,0.3516451512830091,0.5823525315133367,454,587,0.004413723374262354,0.0088199056405325,0.6488565249397626,0.42101478995690483
r8,229,5.43372200355424,0.6456134575084362,0.41415900069009615,0.35438654249156376,0.5858409993099039,433,551,0.004228226586073218,0.008352661179074386,0.6460230903330388,0.41734583324344965
r8,233,5.4510384535657,0.6427391119918455,0.41057556553064595,0.3572608880081545,0.589424434469354,454,566,0.004452115245062467,0.008652317475846888,0.6432504590440559,0.4137711530603886
r8,239,5.476463551931511,0.6401053504612249,0.4071820650969617,0.35989464953877515,0.5928179349030382,416,536,0.004097714736012608,0.008265227447956823,0.6405590345292272,0.41031587671701575
r8,241,5.484796933490655,0.6374399331429765,0.4039278501288391,0.36256006685702347,0.596072149871161,421,514,0.0041640291185314135,0.007992039058369873,0.6379011132241267,0.4069178302525801
r8,251,5.5254529391317835,0.6349834440230707,0.40083824525638023,0.3650165559769293,0.5991617547436198,388,488,0.003853679369903559,0.0076489028213166145,0.6353596745260226,0.40368191601381337
r8,257,5.54907608489522,0.6324636433279096,0.3977106534387682,0.3675363566720904,0.6022893465612318,398,494,0.00396829353407448,0.007802628253727572,0.6328874578936257,0.4005465343590558
r8,263,5.572154032177765,0.6301084527284123,0.39474767171681996,0.3698915472715877,0.6052523282831801,372,468,0.0037238355506171356,0.007450093922124232,0.6304810417039161,0.3975063439480551
r8,269,5.594711379601839,0.627848229491798,0.39196829356311214,0.37215177050820203,0.6080317064368879,357,439,0.0035870384325546343,0.0070408981555733765,0.6281372460098494,0.3945563998248381
r8,271,5.602118820879701,0.6256703113030155,0.3892712204572362,0.37432968869698446,0.6107287795427638,344,426,0.003468860922878348,0.006880845084072298,0.625819396393577,0.391649916902421
r8,277,5.6240175061873385,0.6234607373266055,0.3865614850363092,0.37653926267339455,0.6134385149636907,349,428,0.0035315308022342753,0.006961047409937383,0.6235601205943222,0.38882722399560565
r8,281,5.638354669333745,0.6213524618706038,0.38380110035517795,0.3786475381293962,0.616198899644822,333,436,0.0033815689261233817,0.007140868368901191,0.6213410454320648,0.3860646947386112
r8,283,5.645446897643238,0.6192631798871788,0.38122431924228706,0.3807368201128212,0.6187756807577129,330,407,0.0033624747814391394,0.006713845037198331,0.6191454940347784,0.3833411427835698
r8,293,5.680172609017068,0.6172182160064325,0.3787614989648557,0.38278178399356755,0.6212385010351442,323,389,0.0033022533022533025,0.006460291626532035,0.6170323694817587,0.38072894498827353
r8,307,5.726847747587197,0.6152745506460946,0.3762606917422712,0.3847254493539054,0.6237393082577287,307,395,0.0031490732287745285,0.006602590890096113,0.6150224920567366,0.3782526657356787
r8,311,5.739792912179234,0.61336887223091,0.37393082577287606,0.38663112776909003,0.6260691742271239,301,368,0.003097281389557737,0.0061921588423355205,0.613044927773596,0.37582408346893353
r8,313,5.746203190540153,0.6114315380280977,0.3715819663309043,0.3885684619719023,0.6284180336690957,306,371,0.003158514053323149,0.006281534658494463,0.6110863177807091,0.3734264877787858
r8,317,5.75890177387728,0.6095068661403364,0.3691697953136772,0.39049313385966355,0.6308302046863228,304,381,0.003147812580895677,0.0064916256325501355,0.6091586006899182,0.37107420079449926
r8,331,5.802118375377063,0.6076834927729837,0.36682093587170544,0.3923165072270163,0.6331790641282946,288,371,0.0029915550892792224,0.006362545018007203,0.6073182423796768,0.36883544752713987
r8,337,5.820082930352362,0.6060057360287181,0.3647569785183825,0.3939942639712819,0.6352430214816175,265,326,0.0027609055770292656,0.005626607293878044,0.605516111096651,0.36664976079761186
r8,347,5.849324779946859,0.6042836611817739,0.3627246769526873,0.3957163388182261,0.6372753230473127,272,321,0.0028416807705969617,0.005571659174144724,0.6037711078946434,0.3645395507283251
r8,349,5.855071922202427,0.6026755471702891,0.3609646151605898,0.39732445282971085,0.6390353848394101,254,278,0.0026611906208746307,0.0048523354045940095,0.6020411047201601,0.36245349177267083
r8,353,5.8664680569332965,0.6010547708437534,0.3589956251701499,0.39894522915624664,0.6410043748298502,256,311,0.0026893016219850406,0.005454800575297295,0.6003356058399331,0.36040283963919945
r8,359,5.883322388488279,0.5994973060924729,0.357039297494761,0.40050269390752713,0.6429607025052391,246,309,0.00259121934777113,0.005449447119200043,0.5986633618125238,0.35839782077667276
r8,367,5.905361848054571,0.5980348087040753,0.3553552095929699,0.4019651912959247,0.64464479040703,231,266,0.002439539550110888,0.0047168138454445506,0.5970321264942335,0.35644736006622646
r8,373,5.921578419643816,0.5965406555280502,0.3535634920132448,0.40345934447194975,0.6464365079867552,236,283,0.0024984384759525295,0.005042046750285063,0.5954315041711927,0.3545386761595691
r8,379,5.937536205082426,0.5950338400369739,0.351835086008775,0.4049661599630261,0.648164913991225,238,273,0.0025259225454506862,0.00488853075476766,0.5938604447934323,0.3526702278902532
r8,383,5.948034989180646,0.5936219919087807,0.3501320046344073,0.40637800809121927,0.6498679953655927,223,269,0.0023727190509123795,0.004840567192111135,0.5923098953292196,0.35083101210491113
r8,389,5.963579343618446,0.5921911503080108,0.34847957252024386,0.40780884969198916,0.6515204274797561,226,261,0.002410358140824641,0.0047194546407970635,0.5907872477833861,0.349029572143468
r8,397,5.983936280687191,0.5908172891249707,0.3467954846184528,0.40918271087502933,0.6532045153815472,217,266,0.0023199623674307218,0.004832673231350605,0.5892991186957706,0.3472734512956119
r8,401,5.993961427306569,0.5894497590994562,0.3450480851414064,0.4105502409005438,0.6549519148585936,216,276,0.0023146411770379022,0.005038703081641595,0.5878295448336863,0.34554357377937883
r8,409,6.013715156042802,0.5880948913889926,0.3435286073352791,0.4119051086110074,0.6564713926647209,214,240,0.0022985295855128193,0.004403669724770643,0.5863923087827483,0.343855939799562
r8,419,6.037870919922137,0.5868096664113099,0.3420787722619327,0.41319033358869006,0.6579212277380673,203,229,0.002185404084444875,0.004220420199041651,0.5849928044658443,0.3422165812768136
r8,421,6.042632833682381,0.5855371037486784,0.3406479306611628,0.4144628962513216,0.6593520693388373,201,226,0.0021686123039078176,0.0041827839573578135,0.5836032728637877,0.3405927800973246
r8,431,6.066108090103747,0.5843848330790319,0.3392550760055461,0.4156151669209681,0.6607449239944538,182,220,0.001967886684327188,0.004088839327200075,0.5822492049453102,0.3390141366594458
r8,433,6.07073772800249,0.5832388935669108,0.3378748836649805,0.41676110643308917,0.6621251163350195,181,218,0.001960933014094883,0.004068302696650182,0.5809045185597552,0.337450059683141
r8,439,6.0844994130751715,0.5819663309042792,0.3364883601668893,0.4180336690957208,0.6635116398331107,201,219,0.002181889233842079,0.004103659564899657,0.5795812736427626,0.3359144527573668
r8,443,6.093569770045136,0.5808203913921582,0.3350448562510684,0.41917960860784176,0.6649551437489316,181,228,0.001969082146625907,0.004289907428313389,0.5782729637699798,0.33439962062731643
r8,449,6.1070228877422545,0.5796427960924095,0.3336773262255538,0.42035720390759046,0.6663226737744462,186,216,0.002027468933943754,0.004081632653061225,0.5769850507103585,0.33291174874323504
r8,457,6.124683390894205,0.5784525384776099,0.3322844715699371,0.4215474615223901,0.6677155284300629,188,220,0.0020534329466762786,0.004174256223436552,0.5757225013652593,0.33145639857827097
r8,461,6.133398042996649,0.5773255924380655,0.3309042792293715,0.42267440756193453,0.6690957207706285,178,218,0.0019482083050587746,0.004153646825699261,0.5744736456139247,0.3300199695049531
r8,463,6.137727054086234,0.5762366333436743,0.3297013592995207,0.42376336665632575,0.6702986407004793,172,190,0.0018862130982146774,0.003635250449623082,0.5732328818005037,0.32859593677731025
r8,467,6.1463292576688975,0.5751793300369107,0.32846045242451677,0.4248206699630893,0.6715395475754833,167,196,0.0018348422255427617,0.003763729933174591,0.57200540239622,0.32719018037046155
r8,479,6.171700597410915,0.5740523839973662,0.32718155860435966,0.42594761600263376,0.6728184413956404,178,202,0.001959295094057172,0.0038936006168080184,0.5708112366292133,0.32582546786217176
r8,487,6.18826412308259,0.5729697560605005,0.32603561909223866,0.4270302439394995,0.6739643809077613,171,181,0.0018859392749611232,0.0035024575254460314,0.5696391396340814,0.3244887494030565
r8,491,6.19644412779452,0.5719314462263135,0.324750394114556,0.42806855377368647,0.675249605885444,164,203,0.0018121546961325967,0.003941977202555489,0.5684789784535639,0.3231683489436075
r8,499,6.212606095751519,0.5709057987071776,0.3235917922873839,0.4290942012928224,0.6764082077126161,162,183,0.0017933049946865036,0.003567668733185168,0.5673397420237972,0.3218743828796288
r8,503,6.220590170099739,0.5698991446606183,0.32243319046021185,0.4301008553393817,0.6775668095397882,159,183,0.0017632577017765653,0.003580442566179492,0.5662118300118215,0.32059583644533585
r8,509,6.2324480165505225,0.5688545036689058,0.3212555951604632,0.4311454963310942,0.6787444048395368,165,186,0.0018330278286952174,0.0036522148916116872,0.5650994295599319,0.3193373652889604
r8,521,6.255750041753367,0.5678225249922443,0.3201349802784443,0.4321774750077557,0.6798650197215557,163,177,0.0018141346688925989,0.0034882345985574083,0.5640147857411988,0.3181126785346904
r8,523,6.259581464064923,0.5667968774731084,0.318925729191068,0.43320312252689164,0.681074270808932,162,191,0.0018062818468674389,0.003777316325521606,0.56293636358873,0.3168973494505028
r8,541,6.293419278846481,0.565777561111498,0.3177418027337938,0.434222438888502,0.6822581972662062,161,187,0.001798380340686959,0.003712232500893318,0.5618958157817268,0.3157269077930122
r8,547,6.304448802421981,0.5648278874826684,0.3167604733173366,0.43517211251733157,0.6832395266826634,150,155,0.0016785282664160065,0.00308844919999203,0.5608685839430033,0.31457356845422974
r8,557,6.322565239927284,0.5639162007989921,0.3158361243186092,0.4360837992010079,0.6841638756813908,144,146,0.0016140964422624252,0.002918132395267029,0.5598616385499279,0.31344505431981007
r8,563,6.333279628139691,0.5629538648551115,0.31481047679947327,0.43704613514488855,0.6851895232005267,152,162,0.0017065229594700798,0.0032474040813053762,0.558867212904191,0.3123325616592983
r8,569,6.343880434126331,0.5619598731236032,0.3135948945545714,0.4380401268763968,0.6864051054454285,157,192,0.0017656717425043298,0.003861314455795994,0.5578850209658708,0.3112356966180901
r8,571,6.3473892096560105,0.5610165306522992,0.3125945716655376,0.4389834693477008,0.6874054283344624,149,158,0.0016786651795270445,0.003189857062101268,0.5569079894055102,0.31014650866368787
r8,577,6.3578422665081,0.5601364997562505,0.31161957340660595,0.43986350024374954,0.688380426593394,139,154,0.0015686363020809822,0.003119050512415441,0.5559428109143395,0.30907240900733707
r8,587,6.375024819828097,0.5592438065451506,0.31066989977777637,0.4407561934548494,0.6893301002222236,141,150,0.0015937065545420636,0.0030475416497358796,0.5549957192432758,0.30802024837836106
r8,593,6.385194398997726,0.5583574444915764,0.3097202261489468,0.4416425555084236,0.6902797738510532,140,150,0.001584929583842775,0.0030568575504381496,0.5540598074064407,0.30698227018326213
r8,599,6.395261598115449,0.5575154005406808,0.3088718510405257,0.4424845994593192,0.6911281489594743,133,134,0.0015080732946298984,0.0027391659852820933,0.5531348327697021,0.30595814322316633
r8,601,6.398594934535208,0.5566290384871065,0.3078018854187111,0.44337096151289346,0.6921981145812889,140,169,0.001589843173326974,0.003464108555733202,0.5522144753108507,0.30494082674283807
r8,607,6.408528791059498,0.5558439749539408,0.30693451683771344,0.4441560250460592,0.6930654831622866,124,137,0.0014103891081563712,0.0028179443404570416,0.5513047315294489,0.30393690700675774
r8,613,6.418364935936212,0.5549892686879943,0.3059278627911541,0.44501073131200575,0.6940721372088459,135,159,0.0015376729882111738,0.0032797029702970296,0.5504053763393519,0.30294607830326364
r8,617,6.424869023905388,0.5541535558946242,0.3049465333746969,0.44584644410537577,0.6950534666253031,132,155,0.0015058179329226558,0.0032077150721218518,0.5495133092788343,0.30196487707457587
r8,619,6.428105272684596,0.5533115119437286,0.3039905285883418,0.44668848805627137,0.6960094714116583,133,151,0.0015195137555982087,0.003134991487771457,0.5486255656451045,0.30099001127941083
