scale,sector,theta_center,center_number,q,r,population,n,mean,sd,p05,median,p95,mean_theta,mean_wrong_theta
11,11,0.71875,401401902104,166289,166273,raw,1330313,-0.0709649559543042,0.2932305799212676,-0.5140784680978849,-0.03126954816515584,0.3681042352433528,0.7187500001729243,0.4393858082231445
11,11,0.71875,401401902104,166289,166273,prime,49655,-0.07036738803575938,0.2937613171729886,-0.514092884020818,-0.030405533714736893,0.36993313700709907,0.7187505077214011,0.4393880295123202
11,11,0.71875,401401902104,166289,166273,late_composite,9968,-0.07067349466334982,0.2924693035820639,-0.5140585815767033,-0.03154575972991259,0.3672750983749081,0.7187502418354801,0.4393868658051962
11,12,0.78125,401293896749,166289,166273,raw,1330313,-0.008413489725528106,0.3493802719094328,-0.6078955356349062,0.031278501497255945,0.48698950421548176,0.7812500001344966,0.712912140408671
11,12,0.78125,401293896749,166289,166273,prime,49516,-0.009556098726667272,0.34988706448496765,-0.6079181742187038,0.030890625764388453,0.4850235427401739,0.7812505160354689,0.7129143981993495
11,12,0.78125,401293896749,166289,166273,late_composite,10040,-0.012193273033930972,0.35184335629838087,-0.6081426138930498,0.03002393769075131,0.48436238692335265,0.7812489691700724,0.7129076284996781
11,13,0.84375,401185891394,166289,166273,raw,1330313,0.06964552196965712,0.3857282413878226,-0.7093735483988217,0.09371763439583909,0.6055905103727611,0.843750000096069,0.9864384725941975
11,13,0.84375,401185891394,166289,166273,prime,49888,0.06967481280683638,0.3850149729738365,-0.709332544073471,0.09420082484707103,0.6046161828880471,0.8437492273794822,0.9864350908114876
11,13,0.84375,401185891394,166289,166273,late_composite,9976,0.07429449501458699,0.38508809947593414,-0.7093944367149483,0.09819204028597178,0.6072656048323254,0.8437505772931568,0.9864409987049289
11,14,0.90625,401077886039,166289,166273,raw,1330313,0.16346292764392076,0.39247643619318906,-0.8188256092096649,0.1562898272477103,0.7244257025454881,0.9062500000576414,0.25996480477972406
11,14,0.90625,401077886039,166289,166273,prime,49861,0.16656534976245804,0.39117387682692856,-0.8187032289930368,0.15842389359662695,0.7267910615347986,0.9062515064681275,0.25997139754031334
11,14,0.90625,401077886039,166289,166273,late_composite,9987,0.15609045602675128,0.3974373130154518,-0.8189879984523252,0.15120844667947309,0.7238497906790186,0.9062501981168981,0.2599656716267821
11,15,0.96875,400969880684,166289,166273,raw,1330313,0.272743204345104,0.3509366169664581,-0.000624014335236539,0.21870332629000652,0.8430777942484482,0.9687500000192137,0.5334911369652505
11,15,0.96875,400969880684,166289,166273,prime,49761,0.2719805592160832,0.34975400758732994,-0.000639330531817561,0.21749623683671182,0.8412998710044394,0.9687503129407324,0.533492506456709
11,15,0.96875,400969880684,166289,166273,late_composite,9931,0.27366844510284816,0.34841043236016506,-0.000616394313761735,0.21547423177163216,0.8438325838195291,0.9687516733015505,0.5334984600776815
