cell,progress,q_end,entity,observed_survival,observed_phase,model,predicted_survival,predicted_phase
2,0.08333333333333333,61,edge,0.6909618629686786,1.178919405507332,direct_log_rung,0.6900440517575088,1.1809047800221235
2,0.08333333333333333,61,edge,0.6909618629686786,1.178919405507332,circle_secant_rho1,0.6885026979701291,1.1842353429972232
2,0.08333333333333333,61,edge,0.6909618629686786,1.178919405507332,circle_shared_rho_primary,0.6928321130213886,1.1748686928740366
2,0.08333333333333333,61,edge,0.6909618629686786,1.178919405507332,circle_edge_rho_sensitivity,0.6931493309108687,1.1741809624707105
2,0.08333333333333333,61,edge,0.6909618629686786,1.178919405507332,circle_candidate_plus_j_secondary,0.6929431052043138,1.1746280836195166
3,0.125,97,candidate,0.7617562484591768,1.019828010763528,home_r10,0.7784354727014574,0.9801825316854008
3,0.125,97,candidate,0.7617562484591768,1.019828010763528,direct_log_rung,0.7593389601686541,1.0254924494946145
3,0.125,97,candidate,0.7617562484591768,1.019828010763528,circle_secant_rho1,0.7582192581938425,1.0281096534201952
3,0.125,97,candidate,0.7617562484591768,1.019828010763528,circle_shared_rho_primary,0.7616120894387166,1.020166369906291
3,0.125,97,candidate,0.7617562484591768,1.019828010763528,circle_candidate_rho_sensitivity,0.7612645519170098,1.020981794900092
3,0.125,97,edge,0.5769817800779499,1.4162179063166687,home_r10,0.6026415148095329,1.3640434397309023
3,0.125,97,edge,0.5769817800779499,1.4162179063166687,direct_log_rung,0.5732556503844204,1.4237557393860174
3,0.125,97,edge,0.5769817800779499,1.4162179063166687,circle_secant_rho1,0.5713343048745803,1.4276392421432214
3,0.125,97,edge,0.5769817800779499,1.4162179063166687,circle_shared_rho_primary,0.5765464152334191,1.4170990830314227
3,0.125,97,edge,0.5769817800779499,1.4162179063166687,circle_edge_rho_sensitivity,0.5769287775285817,1.4163251897203943
3,0.125,97,edge,0.5769817800779499,1.4162179063166687,circle_candidate_plus_j_secondary,0.5767230564469416,1.4167415764586702
4,0.16666666666666666,139,candidate,0.7050756936720741,1.148176279084705,home_r10,0.726638879332253,1.1003571938984276
4,0.16666666666666666,139,candidate,0.7050756936720741,1.148176279084705,direct_log_rung,0.6931236505944468,1.1742366449245172
4,0.16666666666666666,139,candidate,0.7050756936720741,1.148176279084705,circle_secant_rho1,0.6900325314322486,1.1809296900447706
4,0.16666666666666666,139,candidate,0.7050756936720741,1.148176279084705,circle_shared_rho_primary,0.6961912776675511,1.1675758695534246
4,0.16666666666666666,139,candidate,0.7050756936720741,1.148176279084705,circle_candidate_rho_sensitivity,0.6955606388059385,1.1689467181417093
4,0.16666666666666666,139,edge,0.4939762155228337,1.5828441872068255,home_r10,0.524746204824712,1.5212836895764021
4,0.16666666666666666,139,edge,0.4939762155228337,1.5828441872068255,direct_log_rung,0.4772758353803679,1.6162603165658154
4,0.16666666666666666,139,edge,0.4939762155228337,1.5828441872068255,circle_secant_rho1,0.47228192301332095,1.6262609142018574
4,0.16666666666666666,139,edge,0.4939762155228337,1.5828441872068255,circle_shared_rho_primary,0.4809715924588783,1.6088623342846868
4,0.16666666666666666,139,edge,0.4939762155228337,1.5828441872068255,circle_edge_rho_sensitivity,0.4816098757152457,1.6075848730550724
4,0.16666666666666666,139,edge,0.4939762155228337,1.5828441872068255,circle_candidate_plus_j_secondary,0.48153998234401946,1.6077247548049232
5,0.20833333333333334,211,candidate,0.6546695007020035,1.2562984645767827,home_r10,0.6829488526739875,1.1961991112839283
5,0.20833333333333334,211,candidate,0.6546695007020035,1.2562984645767827,direct_log_rung,0.6519216523426903,1.2620722282436976
5,0.20833333333333334,211,candidate,0.6546695007020035,1.2562984645767827,circle_secant_rho1,0.649525729361774,1.2670978589607191
5,0.20833333333333334,211,candidate,0.6546695007020035,1.2562984645767827,circle_shared_rho_primary,0.6551216704863532,1.2553473337217156
5,0.20833333333333334,211,candidate,0.6546695007020035,1.2562984645767827,circle_candidate_rho_sensitivity,0.6545481874989583,1.2565535945776203
5,0.20833333333333334,211,edge,0.4256998879207863,1.7199489569808013,home_r10,0.4633603307433336,1.6441414076104959
5,0.20833333333333334,211,edge,0.4256998879207863,1.7199489569808013,direct_log_rung,0.42208501867650206,1.727263951506318
