event,offset,center_count,prime_rate,survivor_rate,parent_progress_mean,parent_progress_median,parent_progress_p10,parent_progress_p90,child_centroid_mean,child_centroid_median,child_centroid_p10,child_centroid_p90,child_dispersion_mean,child_coupling_mean,child_flip_count_mean
prime_center,-4,45162,0.05951906470041185,0.07202958239227669,0.24766808056685397,0.14558588145058787,0.09937803721316195,0.6853213685647829,0.9997475595010442,1.0324756109983748,0.7083954016552506,1.2412519784068976,0.4995082050967763,-0.014086528185002898,4.128780833444046
prime_center,-3,45162,0.0,0.0,0.06270077265448087,0.06270077328434843,0.06270048901173758,0.06270105647453914,0.9997743765234229,1.032471336823622,0.7084745656205935,1.241295189892102,0.49950818057848756,-0.014078300026516706,4.1287365484256675
prime_center,-2,45162,0.05947477968203357,0.07167530224525043,0.24665162578054567,0.0993789337203681,0.09937803648178636,0.6753323762275852,0.9997962729882042,1.0325461088468941,0.7084063220598501,1.241340034831339,0.4995081584128941,-0.01408622701556168,4.128647978388911
prime_center,-1,45162,0.0,0.0,0.0627007726530631,0.06270077328293067,0.06270048901031997,0.06270105647312121,0.9997886461073997,1.0325004991488447,0.7083716403458927,1.241392063726651,0.49950813860053495,-0.014073416778345633,4.128603693370533
prime_center,0,45162,1.0,1.0,1.0,1.0,1.0,1.0,0.9998843509361445,1.0325962210187456,0.7084673622157938,1.2414877814240788,0.4995081190211898,-0.014073481070575829,4.1286701208981
prime_center,1,45162,0.0,0.0,0.06270077265164534,0.06270077328151288,0.06270048900890235,0.06270105647170329,0.9998718034977426,1.03263171858825,0.7085312509785165,1.2415179893119204,0.49950810932926837,-0.0140752812321698,4.1286701208981
prime_center,2,45162,0.05947477968203357,0.07118816704308932,0.24564011103231043,0.14558587722921135,0.09937803720642116,0.6724861149842535,0.9998592560593406,1.032615345585512,0.7084967564496909,1.2414650274055523,0.49950809940136254,-0.014076816933503895,4.128515123333776
prime_center,3,45162,0.0,0.0,0.06270077265022757,0.06270077328009512,0.06270048900748473,0.06270105647028537,0.9998909936393168,1.0326551539388968,0.7085862199692773,1.2414796965818913,0.49950808947499276,-0.01408219569181925,4.128448695806209
prime_center,4,45162,0.05951906470041185,0.07140959213498074,0.2456714107448913,0.09937893371362583,0.09937803647504559,0.6684481692243669,0.9998882873161099,1.032605352115432,0.7086536592051708,1.2413626148638384,0.49950808143006326,-0.01409321310118183,4.128581550861344
prime_center,5,45162,0.0,0.0,0.0627007726488098,0.06270077327867735,0.06270048900606712,0.06270105646886745,0.9999094141482628,1.0326081083565293,0.7086780097512169,1.241326989023898,0.49950846955822875,-0.014110538205056427,4.128913688499181
prime_center,6,45162,0.12107524024622471,0.14370488463752712,0.39446275433759853,0.2562870199967732,0.1455865146839025,1.0,0.999872263920949,1.0326413112369879,0.7086722833281963,1.2413193554452906,0.49950846339608995,-0.014090601408544384,4.128758690934856
prime_center,7,45162,0.0,0.0,0.06270077264739203,0.06270077327725956,0.0627004890046495,0.06270105646744953,0.9998646370392208,1.0326804008028914,0.7087277534320235,1.2412828130261302,0.49950845370572566,-0.014093468023857199,4.128913688499181
prime_center,8,45162,0.05949692219122271,0.07256100261281609,0.2475686747831409,0.1455858788338278,0.09937803719968037,0.6816298781604773,0.9998570101574924,1.0325720501989046,0.7087488032541958,1.2413260945745201,0.49950844095358354,-0.014090760087861996,4.129024401045126
prime_center,9,45162,0.0,0.0,0.06270077264597426,0.06270077327584181,0.06270048900323189,0.0627010564660316,0.9998493832757642,1.0325903123922773,0.7087472145587169,1.241352375709565,0.49950842655440897,-0.01407091969765921,4.128714405916479
prime_center,10,45162,0.07763163721712944,0.09403923652628315,0.28679114245349896,0.09937893370688358,0.0993780364683048,0.8614876436004215,0.9998565180668286,1.0325650110420588,0.7087386769648578,1.2413897519060912,0.4995084130971955,-0.014061811039308396,4.128847260971614
prime_center,11,45162,0.0,0.0,0.0627007726445565,0.06270077327442403,0.06270048900181427,0.06270105646461367,0.9998685734154907,1.0326319207408845,0.7086530304449198,1.2413958476639826,0.49950840317208367,-0.014074286788741442,4.129002258535937
prime_center,12,45162,0.11673530844515301,0.14237633408617864,0.3934286868225643,0.25628714870856406,0.14558652779378092,1.0,0.9998560259761646,1.0326179037544727,0.7087112778435609,1.2413171051584333,0.4995083977219161,-0.014081704451642927,4.1288694034808024
prime_center,13,45162,0.0,0.0,0.06270077264313871,0.06270077327300627,0.06270048900039665,0.06270105646319575,0.9998533196520342,1.0325615515719493,0.7087375776498588,1.2413519910323358,0.49950839345023385,-0.014060654225571899,4.128802975953235
prime_center,14,45162,0.07114388202471104,0.08507152030468093,0.2688486430163167,0.1455858775007618,0.09937803719293958,0.7977081333103948,0.9998210899823178,1.0326046878141746,0.7086719744568518,1.2413010619749079,0.49950839082378906,-0.014072040643597789,4.128891545989991
prime_center,15,45162,0.0,0.0,0.06270077264172094,0.06270077327158849,0.06270048899897904,0.06270105646177782,0.9998429864461751,1.0326691136942805,0.7087007449413146,1.2413475332853103,0.4995083865490902,-0.01407012460330264,4.1289801160267485
prime_center,16,45162,0.05978477481068155,0.07136530711660245,0.24597603951142843,0.09937893370014134,0.09937803646156401,0.6710867464359052,0.9998599623524346,1.0327435069985464,0.7086415472225938,1.2414293073063165,0.4995083841554942,-0.014049439011347918,4.1289801160267485
prime_center,17,45162,0.0,0.0,0.06270077264030317,0.06270077327017072,0.06270048899756142,0.0627010564603599,0.9998720177010967,1.03274824438822,0.7086589446060915,1.2414031983148253,0.499508381761133,-0.014049018697684252,4.128891545989991
prime_center,18,45162,0.12134095035649439,0.14496700766130818,0.3939316772414585,0.25628708176641635,0.14558652388797236,1.0,0.9998742319345637,1.0327832828067305,0.7086708517510887,1.24144839335938,0.49950837819608285,-0.014049961503768908,4.128780833444046
prime_center,19,45162,0.0,0.0,0.0627007726388854,0.06270077326875295,0.0627004889961438,0.06270105645894197,0.9999010489560185,1.0328438171948608,0.7087157530412022,1.2415131808371105,0.49950837369044965,-0.014053127827647149,4.1287365484256675
prime_center,20,45162,0.08011159824631327,0.09552278464195563,0.28785125189207444,0.17602236144868785,0.0993780371861988,0.8717806558530641,0.9999131043046805,1.0328775770380485,0.7087560999048195,1.2414215199298388,0.49950837059953895,-0.014060078894045938,4.128847260971614
prime_center,21,45162,0.0,0.0,0.06270077263746764,0.06270077326733518,0.06270048899472619,0.06270105645752404,0.9999153185381474,1.0328980302073298,0.7088088457400129,1.241335808633916,0.4995083684487673,-0.014066222072464385,4.128891545989991
prime_center,22,45162,0.06689252026039591,0.0808201585403658,0.25839597740730114,0.09937893369339906,0.09937803645482322,0.755978861180307,0.9999224533292117,1.0329236375114559,0.7087659679217622,1.2413340893819604,0.49950836606458254,-0.014070972048815656,4.12893583100837
prime_center,23,45162,0.0,0.0,0.06270077263604987,0.06270077326591741,0.06270048899330857,0.06270105645610612,0.9999197470050811,1.032947135184337,0.7087851361763772,1.2413745658583055,0.49950836250060865,-0.014080647491594413,4.128802975953235
prime_center,24,45162,0.1185509941986626,0.1409592134980736,0.3911350864171612,0.2562867266697544,0.1455865181946807,1.0,0.9999268817961456,1.0328257158199439,0.7088773130888708,1.241397473743524,0.4995083579931904,-0.014046043404921537,4.128492980824587
prime_center,25,45162,0.0,0.0,0.0627007726346321,0.06270077326449963,0.06270048899189096,0.0627010564546882,0.9999143343568198,1.0328073545905028,0.7088561979362934,1.2414222095823506,0.4995083539572916,-0.01404593722342434,4.128448695806209
prime_center,26,45162,0.06390328151986183,0.07692307692307693,0.2547363682189997,0.14558588140121503,0.099378037179458,0.727728560323473,0.9999165485902867,1.032870438845134,0.7089262421189159,1.2414476753499777,0.4995083487440744,-0.014062770352991966,4.12842655329702
prime_center,27,45162,0.0,0.0,0.06270077263321433,0.06270077326308188,0.06270048899047334,0.06270105645327026,0.9998990805933631,1.0328896624479689,0.708889449325636,1.2414220474521933,0.49950834352995527,-0.014068003191657887,4.128382268278641
prime_center,28,45162,0.07147601966254816,0.08600150569062485,0.26922542333271976,0.09937893368665682,0.09937803644808244,0.8049225379242466,0.9999209770572204,1.0328969220810287,0.7089766699081934,1.2413980976749275,0.4995083366701113,-0.01408237319228372,4.12840441078783
prime_center,29,45162,0.0,0.0,0.06270077263179656,0.0627007732616641,0.06270048898905572,0.06270105645185234,0.999897818870071,1.0328392817207515,0.7090223869200161,1.2413055115750913,0.4995087290479801,-0.014095804781121594,4.128470838315398
prime_center,30,45162,0.1611088968601922,0.19330410522120367,0.4769404189308483,0.3482758836879293,0.17602351194510102,1.0,0.9998606686418333,1.032801866891014,0.7089462526411828,1.241244372383079,0.4995087228989992,-0.014083465022779459,4.128470838315398
prime_center,31,45162,0.0,0.0,0.06270077263037879,0.06270077326024631,0.06270048898763811,0.06270105645043442,0.9998424310113576,1.0327769079511415,0.708835912759136,1.2412387057150485,0.4995091115130338,-0.014063615122063677,4.128448695806209
prime_center,32,45162,0.058101944112306805,0.07014746911119968,0.24530642827678406,0.14558587717983856,0.09937803717271722,0.6629191748486991,0.9998692480309647,1.0328491674137674,0.7088418846789739,1.2413077840620603,0.49950910206980426,-0.014067517029684302,4.128492980824587
survivor_composite_center,-32,9108,0.059727711901624944,0.07158541941150637,0.24525969822347254,0.09937893505870606,0.09937803804025688,0.6697780679539337,0.9988415767142916,1.0341709672877004,0.7059409353274819,1.2380933559883172,0.49971382445644685,-0.014833760127867171,4.14580588493632
survivor_composite_center,-31,9108,0.0,0.0,0.06270077531920379,0.06270077737532942,0.06270049100703269,0.06270105818838595,0.9988884845983738,1.0342028062728401,0.7060366571973828,1.238091284758531,0.49971384932265733,-0.014843103451168876,4.146245059288537
survivor_composite_center,-30,9108,0.15963987703118138,0.19180939833113747,0.4763655289574201,0.34827518902264554,0.17602355505055473,1.0,0.9988621967570867,1.0342196749675319,0.7060699054825131,1.2380558466666989,0.4997138800197645,-0.014875524263433065,4.146684233640755
survivor_composite_center,-29,9108,0.0,0.0,0.06270077531778599,0.06270077737391164,0.06270049100561507,0.06270105818696801,0.9988115103406762,1.0342474006586,0.7056649449131528,1.2381092271296836,0.49971391305780194,-0.014837274982155799,4.147123407992973
survivor_composite_center,-28,9108,0.07202459376372419,0.08728590250329381,0.27125253939133503,0.1455858681199353,0.09937803520036273,0.8254403420331469,0.9988340196496355,1.0341200766513579,0.7057606667830538,1.238160199104304,0.4997139437632777,-0.014795908997922595,4.147342995169082
survivor_composite_center,-27,9108,0.0,0.0,0.06270077531636822,0.06270077737249388,0.06270049100419745,0.0627010581855501,0.9988809275337177,1.0342157776588925,0.7058563886529547,1.2381857106000282,0.4997139744742269,-0.014850116627043256,4.147013614404918
survivor_composite_center,-26,9108,0.06455862977602109,0.0785024154589372,0.25619582937882573,0.0993789350519638,0.0993780380335161,0.7482903932519979,0.9989278354177998,1.0343114786664271,0.705847630539565,1.2381358822238002,0.49971400518584097,-0.01485955720322268,4.147123407992973
survivor_composite_center,-25,9108,0.0,0.0,0.06270077531495045,0.0627007773710761,0.06270049100277983,0.06270105818413217,0.9989991418770054,1.0343555165279943,0.7059433524094659,1.2382315623689686,0.49971403939455833,-0.014842756278521708,4.14679402722881
survivor_composite_center,-24,9108,0.1111111111111111,0.13504611330698288,0.38836323677239676,0.25628663958446846,0.14558651379674412,1.0,0.9988996583103484,1.0344140741734702,0.7060149430739535,1.2380020252966797,0.49971408411695534,-0.014805930863557736,4.147233201581027
survivor_composite_center,-23,9108,0.0,0.0,0.06270077531353269,0.06270077736965832,0.06270049100136221,0.06270105818271424,0.9989465661944309,1.0345097960433711,0.7061106649438544,1.2379896344092793,0.4997141194968302,-0.014826702008387488,4.147562582345191
survivor_composite_center,-22,9108,0.06906016688625384,0.08091787439613526,0.2597005058565187,0.14558586732997159,0.09937803519362194,0.7674098901711972,0.9989446769282669,1.0345861979755226,0.7062063868137556,1.2379301063510022,0.49971416188521406,-0.014898831380242514,4.1476723759332454
survivor_composite_center,-21,9108,0.0,0.0,0.06270077531211492,0.06270077736824056,0.0627004909999446,0.0627010581812963,0.9989671862372259,1.0345536193230145,0.7063021086836564,1.2379607899984537,0.4997142077771798,-0.014857531907961474,4.147342995169082
survivor_composite_center,-20,9108,0.0764163372859025,0.09178743961352658,0.28384830390135535,0.09937893504522154,0.0993780380267753,0.8489944487571603,0.9988189055203226,1.0344598535966156,0.7062281067274291,1.2379131105084078,0.4997142548396258,-0.014888573866155714,4.148001756697409
survivor_composite_center,-19,9108,0.0,0.0,0.06270077531069713,0.06270077736682278,0.06270049099852698,0.06270105817987838,0.9988414148292817,1.0345555546041503,0.7062676844634767,1.237943762425076,0.49971428438536425,-0.014923907474675806,4.148331137461573
survivor_composite_center,-18,9108,0.11714975845410629,0.13954765041721565,0.39116889790183507,0.25628667214285317,0.14558651687134913,1.0,0.9988639241382408,1.034481127414558,0.7063634063333777,1.2375526112154944,0.49971431393143856,-0.014930802824787169,4.148440931049627
survivor_composite_center,-17,9108,0.0,0.0,0.06270077530927938,0.06270077736540501,0.06270049099710936,0.06270105817846046,0.9989108320223232,1.0345768284220929,0.7064591282032787,1.2376045862012948,0.4997143493095199,-0.01498036960452366,4.148550724637682
survivor_composite_center,-16,9108,0.057422046552481336,0.06927975406236275,0.24538052909492133,0.14558587792043198,0.09937803518688115,0.6604262578111622,0.9988357470307895,1.0345579111637195,0.7063615388802233,1.2376764067849915,0.49971439170271975,-0.015026606672383268,4.148989898989899
survivor_composite_center,-15,9108,0.0,0.0,0.0627007753078616,0.06270077736398723,0.06270049099569175,0.06270105817704252,0.9988582563397486,1.0346153630377213,0.7061868190998574,1.2377606229861287,0.499714424746471,-0.01506638585639331,4.149209486166008
survivor_composite_center,-14,9108,0.06906016688625384,0.0836627140974967,0.2664529032289071,0.09937893503847928,0.09937803802003452,0.7877397342372756,0.9988319684984612,1.0346387792612322,0.7062825117624456,1.2377387400406112,0.4997144601187659,-0.015086749842455583,4.149429073342117
survivor_composite_center,-13,9108,0.0,0.0,0.06270077530644382,0.06270077736256946,0.06270049099427413,0.0627010581756246,0.9988544778074205,1.0346968578313562,0.7063782044250339,1.2376947110339498,0.49971449082717406,-0.015038105001884395,4.149209486166008
survivor_composite_center,-12,9108,0.12714097496706192,0.14888010540184454,0.39521569913052157,0.2562871310740208,0.1455865526228001,1.0,0.9987061970905172,1.0346896242820283,0.7061785553285149,1.2376669383978458,0.49971452153446494,-0.014939623224293373,4.1481115502854635
survivor_composite_center,-11,9108,0.0,0.0,0.06270077530502606,0.06270077736115168,0.06270049099285652,0.06270105817420668,0.9986067135238601,1.0347409911646563,0.7060770774996108,1.2373492921436795,0.49971454057974085,-0.015017173157284696,4.14877031181379
survivor_composite_center,-10,9108,0.0813570487483531,0.09617918313570488,0.2880973738266893,0.1760223471995257,0.09937803518014036,0.8778435798393546,0.9986536214079424,1.034836692172191,0.7061727993695118,1.2374450014961607,0.499714556132717,-0.015021432842047376,4.149209486166008
survivor_composite_center,-9,9108,0.0,0.0,0.06270077530360829,0.06270077735973392,0.0627004909914389,0.06270105817278875,0.9986517321417783,1.034932393179726,0.7062454785134689,1.2375126910970815,0.49971457985395945,-0.015082914112369793,4.149429073342117
survivor_composite_center,-8,9108,0.06477821695213,0.07729468599033816,0.25028058906029826,0.09937893503173703,0.09937803801329373,0.7057697008516728,0.998747437176107,1.0350280941872607,0.7063412003833698,1.2376083712422496,0.49971460122934624,-0.015083190562484507,4.149209486166008
survivor_composite_center,-7,9108,0.0,0.0,0.06270077530219051,0.06270077735831614,0.06270049099002128,0.06270105817137082,0.9985747578840805,1.0346986965336147,0.7060885522396707,1.2374191791075853,0.49971463194190346,-0.015133170407701093,4.150197628458498
survivor_composite_center,-6,9108,0.11220904699165568,0.13427755819060166,0.38888805250968184,0.2562865718081762,0.14558653039107095,1.0,0.99852407146767,1.034697912333923,0.7059676164751311,1.2372614632144507,0.4997146509846164,-0.015221519340441438,4.151075977162933
survivor_composite_center,-5,9108,0.0,0.0,0.06270077530077274,0.06270077735689836,0.06270049098860367,0.0627010581699529,0.9985465807766291,1.0347936133414577,0.7057011018856102,1.2372964707354064,0.49971466535383147,-0.015188346906936628,4.151075977162933
survivor_composite_center,-4,9108,0.058959156785243744,0.06960913482652613,0.24565347863768977,0.14558586839148532,0.09937803517339959,0.6741606188492651,0.9985934886607113,1.0347537653025352,0.705779969829609,1.2373921800878875,0.49971467739896064,-0.015169301706115782,4.151075977162933
survivor_composite_center,-3,9108,0.0,0.0,0.06270077529935497,0.0627007773554806,0.06270049098718604,0.06270105816853497,0.9985672008194241,1.0347871662551307,0.7058041312517548,1.2374431628731588,0.4997146929420935,-0.015180896611479219,4.151075977162933
survivor_composite_center,-2,9108,0.05808080808080808,0.07169521299956083,0.24766830449975946,0.09937893502499476,0.09937803800655293,0.6801920777011542,0.9985653115532601,1.03487508563086,0.705717367318465,1.237526033757243,0.49971470382456984,-0.01521306497195645,4.151295564339042
survivor_composite_center,-1,9108,0.0,0.0,0.06270077529793719,0.06270077735406282,0.06270049098576842,0.06270105816711705,0.9985634222870958,1.0348693750765283,0.7058130599810533,1.2375965309530619,0.49971471120467914,-0.015149377199836393,4.150527009222661
survivor_composite_center,0,9108,0.0,1.0,0.9496931135124788,0.949422476345408,0.909269012775744,0.9900990420251109,0.9986591273214247,1.0349650969464295,0.7059087526436415,1.2376922110982305,0.4997147139226875,-0.015149656792852776,4.150307422046552
survivor_composite_center,1,9108,0.0,0.0,0.06270077529651942,0.06270077735264505,0.0627004909843508,0.06270105816569913,0.998706035205507,1.0350195733017666,0.7060044453062299,1.237787891243399,0.4997147224791867,-0.015130931281824009,4.149868247694335
survivor_composite_center,2,9108,0.06049626701800615,0.0741106719367589,0.2495582021364204,0.14558586807056256,0.0993780351666588,0.6884896914018328,0.9988017402398358,1.0351152534469352,0.706100137968818,1.2378835713885674,0.4997147357050545,-0.015131184740769034,4.149978041282389
survivor_composite_center,3,9108,0.0,0.0,0.06270077529510165,0.06270077735122728,0.06270049098293319,0.06270105816428119,0.9987754523985484,1.035087531564164,0.7061958306314063,1.2378570866425105,0.49971476060712494,-0.015145073958378998,4.150087834870444
survivor_composite_center,4,9108,0.06203337725076855,0.07268335529205094,0.24758982170656035,0.09937893501825251,0.09937803799981212,0.6665610591541514,0.9988223602826309,1.0350259988279462,0.7062915232939946,1.2379527959949916,0.4997147843530215,-0.015127072781948673,4.149538866930171
survivor_composite_center,5,9108,0.0,0.0,0.06270077529368388,0.0627007773498095,0.06270049098151557,0.06270105816286327,0.9987960724413436,1.035003247043894,0.7061599762197236,1.2378509865208953,0.4997148092639171,-0.015168746012620455,4.149648660518226
survivor_composite_center,6,9108,0.11275801493192797,0.13482652613087395,0.38899738632651265,0.2562863735551539,0.14558651374736611,1.0,0.9987453860249331,1.0350223716106606,0.7057316745635556,1.237810850952185,0.4997148318342138,-0.015187850686814417,4.150417215634607
survivor_composite_center,7,9108,0.0,0.0,0.06270077529226611,0.06270077734839172,0.06270049098009796,0.06270105816144535,0.9987922939090152,1.0349458733435943,0.7058273839160368,1.2379065436147734,0.49971485556202505,-0.015170107420391286,4.150197628458498
survivor_composite_center,8,9108,0.058410188844971456,0.07092665788317962,0.24596043983102397,0.14558586728059886,0.09937803515991801,0.6707089218679324,0.9987904046428514,1.0346824851106124,0.7059230932685181,1.2379575894096562,0.49971488512542434,-0.0150931788494344,4.149538866930171
survivor_composite_center,9,9108,0.0,0.0,0.06270077529084835,0.06270077734697396,0.06270049097868034,0.06270105816002743,0.9988373125269338,1.0346128689137652,0.7060188026209995,1.2380012529530358,0.49971491352650715,-0.015059984085369453,4.149538866930171
survivor_composite_center,10,9108,0.07971014492753623,0.09453227931488802,0.2850873035512149,0.09937893501151025,0.09937803799307134,0.8695431271223992,0.9988110246856463,1.0344558647199977,0.7057856673621454,1.237939095682238,0.49971494543944245,-0.015076803120775148,4.14975845410628
survivor_composite_center,11,9108,0.0,0.0,0.06270077528943056,0.06270077734555618,0.06270049097726273,0.06270105815860949,0.9988091354194825,1.034370778786863,0.7057902639020952,1.2379995705729927,0.4997149715258329,-0.015109179547085134,4.149978041282389
survivor_composite_center,12,9108,0.12121212121212122,0.1429512516469038,0.3935636474654547,0.25628711989235675,0.14558651682197113,1.0,0.9987340504279485,1.0341651576973003,0.7056573347008737,1.2380437027355362,0.4997149964512538,-0.015005482238791074,4.149538866930171
survivor_composite_center,13,9108,0.0,0.0,0.0627007752880128,0.0627007773441384,0.06270049097584511,0.06270105815719157,0.9987321611617848,1.0341972300473814,0.7057530565707745,1.2378811612244733,0.4997150120375026,-0.015005811028284747,4.149648660518226
survivor_composite_center,14,9108,0.06884057971014493,0.08344312692138779,0.26824706349460653,0.14558587787105914,0.09937803515317722,0.7852042800893653,0.9987790690458668,1.0341908551917927,0.7058487784406755,1.2379768538870615,0.4997150229590738,-0.014990500305239325,4.149209486166008
