base,factors,voice_count,first_missing_prime,harmonic_repeat_count,event_x_old_lock,event_x_echo,last_pure_repeat_x,phi_crossed_before_expansion
147110,2;5;47;313,4,3,1,1.8309508418098184,0.16904915819018174,1.8899074637710584,False
147126,2;3;7;31;113,5,5,3,1.761714477401807,0.2382855225981932,1.7913046312407221,False
147138,2;3;137;179,4,5,3,1.7617159160764078,0.23828408392359238,1.791305912425035,False
147146,2;29;43;59,4,3,1,1.8309540241790911,0.16904597582090872,1.8899096030086886,False
147190,2;5;41;359,4,3,1,1.8309579125217272,0.16904208747827254,1.8899122168089646,False
147246,2;3;11;23;97,5,5,3,1.761728858089249,0.23827114191075094,1.7913174376768277,False
147254,2;17;61;71,4,3,1,1.8309635658992638,0.16903643410073596,1.8899160170843752,False
147266,2;7;67;157,4,3,1,1.8309646255919196,0.16903537440808056,1.8899167294229313,False
147278,2;211;349,3,3,1,1.8309656851849443,0.16903431481505563,1.889917441694227,False
147290,2;5;11;13;103,5,3,1,1.8309667446783564,0.16903325532164368,1.8899181538982746,False
147334,2;11;37;181,4,3,1,1.8309706286355734,0.1690293713644268,1.8899207647379583,False
147414,2;3;79;311,4,5,3,1.7617489684634893,0.23825103153651056,1.791335346528381,False
147446,2;13;53;107,4,3,1,1.8309805090359186,0.16901949096408161,1.8899274064366793,False
147498,2;3;13;31;61,5,5,3,1.7617590137862125,0.23824098621378736,1.7913442921506209,False
147518,2;7;41;257,4,3,1,1.8309868561500546,0.16901314384994542,1.8899316730137476,False
147534,2;3;67;367,4,5,3,1.761763316914207,0.23823668308579274,1.7913481241946096,False
147554,2;11;19;353,4,3,1,1.830990028366842,0.1690099716331579,1.889933805397469,False
147574,2;7;83;127,4,3,1,1.8309917903236546,0.1690082096763456,1.8899349897946098,False
147606,2;3;73;337,4,5,3,1.7617719195550143,0.2382280804449854,1.7913557850562076,False
147626,2;223;331,3,3,1,1.8309963701222143,0.1690036298777859,1.8899380683568818,False
147630,2;3;5;7;19;37,6,11,9,1.664638467299249,0.33536153270075103,1.6758075231659055,False
147658,2;7;53;199,4,3,1,1.8309991875347147,0.16900081246528553,1.8899399622322333,False
147662,2;17;43;101,4,3,1,1.830999539661741,0.16900046033825927,1.8899401989332107,False
147678,2;3;151;163,4,5,3,1.7617805173798056,0.23821948262019432,1.7913634416197426,False
147702,2;3;103;239,4,5,3,1.7617833822520526,0.23821661774794758,1.791365992853245,False
147722,2;233;317,3,3,1,1.8310048202467868,0.16899517975321324,1.8899437485565236,False
147730,2;5;11;17;79,5,3,1,1.8310055241378091,0.1689944758621906,1.8899442217134017,False
147742,2;7;61;173,4,3,1,1.8310065798918829,0.16899342010811724,1.889944931393051,False
147806,2;263;281,3,3,1,1.8310122089097598,0.16898779109024037,1.88994871522344,False
147810,2;3;5;13;379,5,7,5,1.718993888708239,0.281006111291761,1.7383422287299783,False
147822,2;3;71;347,4,5,3,1.7617976986015893,0.23820230139841045,1.7913787418707197,False
147838,2;193;383,3,3,1,1.8310150223641923,0.16898497763580772,1.8899506064267537,False
147854,2;7;59;179,4,3,1,1.831016428827926,0.16898357117207374,1.8899515518505379,False
147918,2;3;89;277,4,5,3,1.7618091420784046,0.23819085792159544,1.7913889325146826,False
147934,2;17;19;229,4,3,1,1.831023458513417,0.16897654148658295,1.8899562771918448,False
147966,2;3;7;13;271,5,5,3,1.761814860619982,0.23818513938001792,1.7913940249836628,False
147974,2;241;307,3,3,1,1.8310269717115166,0.16897302828848315,1.8899586387522282,False
148022,2;7;97;109,4,3,1,1.8310311861031336,0.1689688138968665,1.8899614716484527,False
148030,2;5;113;131,4,3,1,1.8310318883484333,0.16896811165156653,1.8899619436943318,False
148070,2;5;13;17;67,5,3,1,1.8310353989182286,0.16896460108177144,1.8899643034804003,False
148074,2;3;23;29;37,5,5,3,1.7618277195557976,0.23817228044420216,1.7914054760932028,False
148082,2;11;53;127,4,3,1,1.8310364518758004,0.16896354812419956,1.8899650112721817,False
148090,2;5;59;251,4,3,1,1.8310371537928216,0.1689628462071784,1.8899654830964472,False
148106,2;7;71;149,4,3,1,1.831038557495623,0.16896144250437725,1.8899664266563798,False
148174,2;13;41;139,4,3,1,1.8310445212811899,0.16895547871881017,1.8899704354687916,False
148190,2;5;7;29;73,5,3,1,1.831045924065938,0.16895407593406217,1.8899713784089687,False
148238,2;19;47;83,4,3,1,1.8310501313719074,0.1689498686280924,1.8899742065218363,False
148258,2;11;23;293,4,3,1,1.8310518839521714,0.1689481160478284,1.889975384589038,False
148330,2;5;7;13;163,5,3,1,1.831058190983243,0.16894180901675715,1.889979624106731,False
148362,2;3;79;313,4,5,3,1.7618619574816348,0.23813804251836504,1.791435965469871,False
148390,2;5;11;19;71,5,3,1,1.8310634441448261,0.16893655585517403,1.8899831552170405,False
148434,2;3;11;13;173,5,5,3,1.7618705050425443,0.23812949495745575,1.7914435771756574,False
148454,2;199;373,3,3,1,1.831069044816663,0.16893095518333665,1.8899869199116663,False
148458,2;3;109;227,4,5,3,1.7618733531718813,0.23812664682811888,1.7914461134670474,False
148522,2;11;43;157,4,3,1,1.8310749924789227,0.16892500752107714,1.88999091783969,False
148538,2;13;29;197,4,3,1,1.8310763914722754,0.16892360852772453,1.8899918582204076,False
148570,2;5;83;179,4,3,1,1.8310791889374565,0.1689208110625434,1.8899937386297796,False
148610,2;5;7;11;193,5,3,1,1.8310826847914927,0.168917315208507,1.889996088481659,False
148614,2;3;17;31;47,5,5,3,1.761891853138393,0.23810814686160714,1.7914625878716914,False
148630,2;5;89;167,4,3,1,1.8310844323114264,0.16891556768857366,1.88999726313279,False
148654,2;11;29;233,4,3,1,1.8310865289772575,0.1689134710227422,1.889998672472415,False
148658,2;239;311,3,3,1,1.8310868783835925,0.1689131216164072,1.88999890733672,False
148674,2;3;71;349,4,5,3,1.7618989625750998,0.23810103742490032,1.7914689188845394,False
148694,2;7;13;19;43,5,3,1,1.8310900225525701,0.16890997744742964,1.8900010207860107,False
148718,2;23;53;61,4,3,1,1.8310921181773363,0.16890788182266375,1.8900024294228512,False
148730,2;5;107;139,4,3,1,1.8310931658434044,0.16890683415659544,1.8900031336425,False
148782,2;3;137;181,4,5,3,1.7619117512651488,0.23808824873485143,1.7914803073040149,False
148798,2;13;59;97,4,3,1,1.8310991007762403,0.16890089922375992,1.8900071229773514,False
148858,2;263;283,3,3,1,1.8311043348836096,0.16889566511639031,1.8900106412248365,False
148874,2;11;67;101,4,3,1,1.8311057302345004,0.1688942697654997,1.8900115791466667,False
148886,2;17;29;151,4,3,1,1.8311067766341305,0.1688932233658697,1.8900122825113945,False
148902,2;3;13;23;83,5,5,3,1.7619259484282876,0.23807405157171213,1.79149294995475,False
148930,2;5;53;281,4,3,1,1.8311106126004522,0.16888938739954776,1.8900148609535328,False
148938,2;3;103;241,4,5,3,1.761930205016255,0.23806979498374486,1.7914967404644784,False
148954,2;13;17;337,4,3,1,1.8311127043946547,0.16888729560534552,1.8900162670045177,False
148962,2;3;11;37;61,5,5,3,1.7619330420854773,0.2380669579145228,1.7914992668854501,False
148966,2;211;353,3,3,1,1.831113750145942,0.1688862498540578,1.890016969931578,False
148990,2;5;47;317,4,3,1,1.8311158413569755,0.16888415864302458,1.8900183755888917,False
148994,2;23;41;79,4,3,1,1.8311161898543626,0.16888381014563755,1.8900186098396037,False
149002,2;7;29;367,4,3,1,1.8311168868167549,0.16888311318324514,1.8900190783191682,False
149026,2;269;277,3,3,1,1.8311189774449241,0.16888102255507606,1.8900204835830168,False
149110,2;5;13;31;37,5,3,1,1.8311262915856996,0.16887370841430024,1.890025399942299,False
149142,2;3;7;53;67,5,5,3,1.7619543033937295,0.23804569660627062,1.7915182001294472,False
149158,2;17;41;107,4,3,1,1.8311304689607084,0.16886953103929164,1.8900282078498958,False
149210,2;5;43;347,4,3,1,1.8311349927004652,0.16886500729953483,1.8900312485685646,False
149226,2;3;7;11;17;19,6,5,3,1.7619642152595107,0.23803578474048945,1.791527026649373,False
149234,2;29;31;83,4,3,1,1.8311370799669324,0.16886292003306771,1.8900326515630919,False
149270,2;5;11;23;59,5,3,1,1.8311402101406071,0.16885978985939307,1.8900347555647803,False
149286,2;3;139;179,4,5,3,1.761971291243249,0.23802870875675078,1.7915333278078087,False
149298,2;3;149;167,4,5,3,1.7619727060482526,0.23802729395174752,1.7915345876898938,False
149326,2;197;379,3,3,1,1.8311450775689204,0.16885492243107966,1.8900380272879669,False
149330,2;5;109;137,4,3,1,1.8311454251617845,0.16885457483821564,1.8900382609280804,False
149358,2;3;11;31;73,5,5,3,1.7619797781157918,0.23802022188420835,1.7915408853534203,False
149362,2;17;23;191,4,3,1,1.8311482055180506,0.16885179448194917,1.8900401297879839,False
149366,2;7;47;227,4,3,1,1.8311485530142628,0.16885144698573723,1.8900403633628529,False
149370,2;3;5;13;383,5,7,5,1.719206746062926,0.28079325393707405,1.738542659215459,False
149410,2;5;67;223,4,3,1,1.831152374764155,0.16884762523584526,1.8900429322081818,False
149430,2;3;5;17;293,5,7,5,1.7192148820197533,0.2807851179802467,1.7385503201174963,False
149506,2;7;59;181,4,3,1,1.831160708622437,0.16883929137756307,1.8900485339204758,False
149554,2;37;43;47,4,3,1,1.8311648732367611,0.16883512676323892,1.8900513332140239,False
149566,2;17;53;83,4,3,1,1.831165914149397,0.16883408585060322,1.8900520328747632,False
149574,2;3;97;257,4,5,3,1.7620052105831654,0.23799478941683475,1.7915635328683543,False
149586,2;3;107;233,4,5,3,1.7620066222617157,0.2379933777382844,1.7915647899603262,False
149606,2;19;31;127,4,3,1,1.8311693831624538,0.1688306168375462,1.8900543646075825,False
149614,2;239;313,3,3,1,1.8311700768366599,0.16882992316333983,1.890054830867468,False
149682,2;3;13;19;101,5,5,3,1.762017911012472,0.23798208898752796,1.7915748425216829,False
149730,2;3;5;7;23;31,6,11,9,1.66496937852784,0.3350306214721599,1.676129557757923,False
149766,2;3;109;229,4,5,3,1.7620277818541072,0.23797221814589292,1.791583632430799,False
149810,2;5;71;211,4,3,1,1.8311870585002505,0.1688129414997492,1.8900662452198995,False
149838,2;3;13;17;113,5,5,3,1.762036237518856,0.23796376248114404,1.791591162125976,False
149898,2;3;7;43;83,5,5,3,1.7620432803442536,0.23795671965574614,1.791597433693271,False
149902,2;241;311,3,3,1,1.8311950206482726,0.16880497935172747,1.8900715970119286,False
149910,2;3;5;19;263,5,7,5,1.7192798354015895,0.28072016459841054,1.7386114807220914,False
149930,2;5;11;29;47,5,3,1,1.831197442791793,0.16880255720820714,1.8900732250628909,False
149942,2;13;73;79,4,3,1,1.8311984806935573,0.1688015193064428,1.890073922691185,False
149946,2;3;67;373,4,5,3,1.7620489122751641,0.2379510877248356,1.7916024488683115,False
149978,2;31;41;59,4,3,1,1.8312015938239807,0.16879840617601918,1.8900760151880132,False
149990,2;5;53;283,4,3,1,1.8312026313425542,0.16879736865744585,1.8900767125576419,False
150046,2;13;29;199,4,3,1,1.8312074718300533,0.16879252816994683,1.8900799660947616,False
150054,2;3;89;281,4,5,3,1.7620615765569763,0.23793842344302385,1.7916137262630722,False
150062,2;11;19;359,4,3,1,1.831208854443692,0.16879114555630806,1.8900808954184019,False
150070,2;5;43;349,4,3,1,1.8312095456867377,0.1687904543132624,1.890081360037173,False
150094,2;7;71;151,4,3,1,1.8312116191608385,0.16878838083916148,1.8900827537213303,False
150098,2;13;23;251,4,3,1,1.8312119647026688,0.168788035297331,1.8900829859769215,False
150114,2;3;127;197,4,5,3,1.7620686077490624,0.23793139225093762,1.791619987448656,False
150126,2;3;131;191,4,5,3,1.7620700136003824,0.23792998639961754,1.7916212393403232,False
150134,2;271;277,3,3,1,1.8312150741011806,0.16878492589881935,1.8900850759546037,False
150202,2;13;53;109,4,3,1,1.8312209450633694,0.16877905493663073,1.890089022106541,False
150214,2;19;59;67,4,3,1,1.8312219807972212,0.168778019202779,1.890089718271435,False
150230,2;5;83;181,4,3,1,1.8312233616272189,0.16877663837278117,1.890090646391072,False
150258,2;3;79;317,4,5,3,1.7620854694570818,0.23791453054291825,1.7916350025562053,False
150274,2;227;331,3,3,1,1.8312271580350956,0.16877284196490416,1.8900931981296865,False
150290,2;5;7;19;113,5,3,1,1.8312285382291245,0.1687714617708754,1.8900941258200297,False
150302,2;223;337,3,3,1,1.8312295732634105,0.16877042673658968,1.8900948215127005,False
150306,2;3;13;41;47,5,5,3,1.7620910859049703,0.23790891409502973,1.7916400039140383,False
150378,2;3;71;353,4,5,3,1.7620995067178216,0.23790049328217855,1.791647502507006,False
150414,2;3;11;43;53,5,5,3,1.7621037153890005,0.2378962846109993,1.7916512502549458,False
150442,2;19;37;107,4,3,1,1.8312416416241502,0.1687583583758499,1.890102933175548,False
150470,2;5;41;367,4,3,1,1.831244053741594,0.16875594625840612,1.8901045544586623,False
150490,2;5;101;149,4,3,1,1.8312457763656242,0.1687542236343755,1.8901057123040488,False
150510,2;3;5;29;173,5,7,5,1.7193606932743484,0.2806393067256515,1.73868761667317,False
150518,2;17;19;233,4,3,1,1.831248187595628,0.1687518124043719,1.890107332988126,False
150586,2;17;43;103,4,3,1,1.8312540412863008,0.1687459587136993,1.8901112674814415,False
150598,2;7;31;347,4,3,1,1.831255073973992,0.1687449260260082,1.8901119615901185,False
150602,2;257;293,3,3,1,1.8312554181821277,0.16874458181787239,1.8901121929454383,False
150634,2;11;41;167,4,3,1,1.8312581714676002,0.1687418285323999,1.8901140435317527,False
150654,2;3;7;17;211,5,5,3,1.762131743682533,0.2378682563174672,1.791676208902506,False
150670,2;5;13;19;61,5,3,1,1.8312612681073543,0.16873873189264557,1.890116124897024,False
150682,2;7;47;229,4,3,1,1.831262300130937,0.16873769986906315,1.8901168185574189,False
150722,2;11;13;17;31,5,3,1,1.8312657395249177,0.16873426047508247,1.8901191302966032,False
150738,2;3;7;37;97,5,5,3,1.762141541479563,0.23785845852043694,1.7916849336259955,False
150742,2;23;29;113,4,3,1,1.8312674588270668,0.1687325411729334,1.8901202858996733,False
150842,2;199;379,3,3,1,1.8312760513924204,0.16872394860757978,1.8901260612518433,False
150866,2;241;313,3,3,1,1.8312781126303217,0.1687218873696783,1.890127446676352,False
150870,2;3;5;47;107,5,7,5,1.7194090311636792,0.28059096883632084,1.7387331315006953,False
150890,2;5;79;191,4,3,1,1.8312801734899942,0.16871982651000586,1.890128831845553,False
150902,2;197;383,3,3,1,1.8312812037780353,0.16871879622196484,1.8901295243344407,False
150926,2;17;23;193,4,3,1,1.831283264070608,0.16871673592939185,1.8901309091208458,False
150954,2;3;139;181,4,5,3,1.7621667070658553,0.23783329293414468,1.7917073429737378,False
150962,2;7;41;263,4,3,1,1.831286353800939,0.16871364619906123,1.8901329858221922,False
150974,2;19;29;137,4,3,1,1.831287383522173,0.1687126164778271,1.890133677928482,False
151034,2;13;37;157,4,3,1,1.8312925307125043,0.16870746928749583,1.8901371375042328,False
151102,2;7;43;251,4,3,1,1.8312983613441316,0.16870163865586832,1.890141056432486,False
151122,2;3;89;283,4,5,3,1.7621862517422504,0.23781374825774954,1.7917247469819135,False
151126,2;19;41;97,4,3,1,1.8313004184914747,0.16869958150852515,1.8901424390958488,False
151130,2;5;7;17;127,5,3,1,1.8313007613127266,0.16869923868727366,1.8901426695150112,False
151158,2;3;7;59;61,5,5,3,1.7621904366427372,0.23780956335726283,1.791728473516904,False
151178,2;269;281,3,3,1,1.8313048743515143,0.16869512564848582,1.890145433994004,False
151194,2;3;113;223,4,5,3,1.7621946203994292,0.23780537960057058,1.7917321990311803,False
151202,2;19;23;173,4,3,1,1.8313069303060303,0.1686930696939696,1.8901468158522081,False
151206,2;3;11;29;79,5,5,3,1.7621960147309184,0.23780398526908153,1.7917334406425378,False
151242,2;3;7;13;277,5,5,3,1.762200196963465,0.23779980303653495,1.7917371647966787,False
151298,2;7;101;107,4,3,1,1.8313151503612604,0.16868484963873967,1.8901523407451155,False
151302,2;3;151;167,4,5,3,1.762207164812611,0.23779283518738878,1.791743369454972,False
151402,2;17;61;73,4,3,1,1.8313240486343372,0.16867595136566302,1.890158321464727,False
151438,2;7;29;373,4,3,1,1.8313271271631524,0.1686728728368478,1.8901603906050535,False
151466,2;7;31;349,4,3,1,1.8313295209908722,0.16867047900912754,1.8901619995425056,False
151478,2;23;37;89,4,3,1,1.8313305467607786,0.16866945323922136,1.8901626889816538,False
151498,2;211;359,3,3,1,1.8313322561690024,0.16866774383099772,1.8901638379063088,False
151510,2;5;109;139,4,3,1,1.8313332816889907,0.16866671831100938,1.8901645271767646,False
151514,2;11;71;97,4,3,1,1.8313336235081659,0.16866637649183397,1.8901647569195292,False
151522,2;7;79;137,4,3,1,1.8313343071152894,0.16866569288471076,1.8901652163839804,False
151526,2;239;317,3,3,1,1.8313346489032385,0.1686653510967617,1.8901654461056676,False
151554,2;3;13;29;67,5,5,3,1.7622363951866715,0.23776360481332856,1.7917693981499525,False
151590,2;3;5;31;163,5,7,5,1.7195053122352244,0.2804946877647755,1.7388237889754385,False
151598,2;229;331,3,3,1,1.8313407993071984,0.1686592006928015,1.8901695798951463,False
151630,2;5;59;257,4,3,1,1.8313435317385862,0.16865646826141384,1.8901714164049244,False
151638,2;3;127;199,4,5,3,1.7622461262502511,0.23775387374974863,1.7917780633209714,False
151646,2;11;61;113,4,3,1,1.8313448977048492,0.16865510229515063,1.8901723344914505,False
151658,2;13;19;307,4,3,1,1.8313459220704518,0.16865407792954804,1.8901730229827074,False
151662,2;3;7;23;157,5,5,3,1.7622489054178097,0.23775109458219024,1.791780538070083,False
151690,2;5;7;11;197,5,3,1,1.8313486532550305,0.1686513467449697,1.8901748586509037,False
151698,2;3;131;193,4,5,3,1.762253073222859,0.23774692677714088,1.7917842493492973,False
151710,2;3;5;13;389,5,7,5,1.7195213082055207,0.2804786917944792,1.7388388505833778,False
151774,2;7;37;293,4,3,1,1.8313558194536266,0.16864418054637334,1.890179675146339,False
151790,2;5;43;353,4,3,1,1.8313571839251264,0.1686428160748737,1.8901805922239197,False
151810,2;5;17;19;47,5,3,1,1.831358889281215,0.16864111071878518,1.8901817384134312,False
151822,2;11;67;103,4,3,1,1.8313599123704771,0.16864008762952293,1.890182426043176,False
151890,2;3;5;61;83,5,7,5,1.7195452750379778,0.2804547249620222,1.7388614174204953,False
151946,2;17;41;109,4,3,1,1.831370478834068,0.16862952116593216,1.8901895278659528,False
151962,2;3;19;31;43,5,5,3,1.7622836024825375,0.23771639751746237,1.7918114344811438,False
151970,2;5;7;13;167,5,3,1,1.8313725228071633,0.16862747719283686,1.8901909016368172,False
151986,2;3;73;347,4,5,3,1.7622863748509394,0.23771362514906066,1.7918139031628089,False
152070,2;3;5;37;137,5,7,5,1.7195692093966213,0.2804307906033788,1.7388839536374812,False
152086,2;11;31;223,4,3,1,1.8313823967642266,0.16861760323577307,1.89019753798823,False
152090,2;5;67;227,4,3,1,1.8313827370905498,0.1686172629094501,1.8901977667233427,False
152106,2;3;101;251,4,5,3,1.7623002291604049,0.23769977083959526,1.7918262398492528,False
152110,2;5;7;41;53,5,3,1,1.8313844385673124,0.16861556143268747,1.890198910294384,False
152134,2;29;43;61,4,3,1,1.8313864799988302,0.16861352000116964,1.890200282349738,False
152222,2;7;83;131,4,3,1,1.8313939620708088,0.1686060379291912,1.8902053110750259,False
152254,2;269;283,3,3,1,1.8313966815873386,0.16860331841266119,1.8902071388675161,False
152278,2;7;73;149,4,3,1,1.8313987207921105,0.16860127920788923,1.890208509419873,False
152290,2;5;97;157,4,3,1,1.8313997402554834,0.16860025974451667,1.8902091946022213,False
152302,2;271;281,3,3,1,1.8314007596262014,0.1685992403737987,1.8902098797220301,False
152306,2;7;11;23;43,5,3,1,1.8314010993958536,0.16859890060414653,1.890210108081404,False
152358,2;3;67;379,4,5,3,1.762329282422644,0.23767071757735575,1.7918521104928482,False
152366,2;29;37;71,4,3,1,1.83140619470585,0.1685938052941499,1.890213532638567,False
152382,2;3;109;233,4,5,3,1.7623320465233117,0.2376679534766881,1.7918545717965833,False
152418,2;3;7;19;191,5,5,3,1.7623361917376437,0.2376638082623562,1.7918582629163273,False
152434,2;199;383,3,3,1,1.8314119665934134,0.16858803340658668,1.890217411915392,False
152470,2;5;79;193,4,3,1,1.8314150210963633,0.1685849789036368,1.8902194648387134,False
152482,2;11;29;239,4,3,1,1.8314160390791558,0.1685839609208439,1.8902201490217145,False
152490,2;3;5;13;17;23,6,7,5,1.7196249304104219,0.28037506958957803,1.7389364195033927,False
152510,2;5;101;151,4,3,1,1.8314184140130243,0.16858158598697562,1.8902217452061911,False
152570,2;5;11;19;73,5,3,1,1.8314235014639146,0.1685764985360855,1.8902251644587031,False
152582,2;23;31;107,4,3,1,1.8314245186771687,0.16857548132283143,1.890225848122291,False
152646,2;3;13;19;103,5,5,3,1.7623624186953104,0.2376375813046897,1.7918816167471017,False
152746,2;11;53;131,4,3,1,1.8314384113506421,0.16856158864935802,1.8902351852873216,False
152794,2;241;317,3,3,1,1.8314424742445077,0.16855752575549215,1.8902379159194684,False
152810,2;5;7;37;59,5,3,1,1.831443828215322,0.16855617178467805,1.890238825909377,False
152830,2;5;17;29;31,5,3,1,1.8314455204489097,0.16855447955109032,1.890239963241569,False
152862,2;3;73;349,4,5,3,1.7623872238489176,0.23761277615108237,1.7919037044510329,False
152866,2;7;61;179,4,3,1,1.8314485658257822,0.16855143417421753,1.8902420100051212,False
152886,2;3;83;307,4,5,3,1.7623899774938152,0.23761002250618468,1.7919061564243626,False
152894,2;7;67;163,4,3,1,1.8314509338803902,0.16854906611960993,1.8902436015463542,False
152922,2;3;7;11;331,5,5,3,1.76239410703114,0.23760589296885978,1.791909833554439,False
152930,2;5;41;373,4,3,1,1.831453977787141,0.16854602221285916,1.8902456473176357,False
152934,2;3;71;359,4,5,3,1.7623954832956599,0.23760451670433996,1.791911059043228,False
152958,2;3;13;37;53,5,5,3,1.762398235452943,0.23760176454705714,1.7919135096890635,False
152998,2;227;337,3,3,1,1.831459725134488,0.16854027486551185,1.8902495100307295,False
153010,2;5;11;13;107,5,3,1,1.83146073906641,0.16853926093358995,1.8902501914795493,False
153066,2;3;97;263,4,5,3,1.762410614030878,0.2375893859691221,1.7919245321252815,False
153102,2;3;17;19;79,5,5,3,1.7624147379962498,0.23758526200374994,1.7919282042831532,False
153110,2;5;61;251,4,3,1,1.8314691849339233,0.1685308150660768,1.89025586781339,False
153166,2;13;43;137,4,3,1,1.8314739118410988,0.16852608815890127,1.890259044684896,False
153178,2;19;29;139,4,3,1,1.831474924490442,0.168525075509558,1.8902597252680358,False
153202,2;7;31;353,4,3,1,1.831476949514655,0.16852305048534488,1.8902610862490594,False
153218,2;13;71;83,4,3,1,1.8314782993275331,0.1685217006724667,1.890261993432549,False
153230,2;5;7;11;199,5,3,1,1.8314793115805044,0.16852068841949544,1.8902626737481576,False
153254,2;19;37;109,4,3,1,1.8314813358121753,0.16851866418782488,1.8902640341942554,False
153258,2;3;7;41;89,5,5,3,1.7624325956622933,0.23756740433770676,1.791944105499923,False
153266,2;197;389,3,3,1,1.8314823477909052,0.1685176522090946,1.8902647143247648,False
153314,2;7;47;233,4,3,1,1.8314863947921542,0.1685136052078455,1.8902674342301231,False
153318,2;3;11;23;101,5,5,3,1.7624394584416174,0.23756054155838277,1.7919502163965695,False
153330,2;3;5;19;269,5,7,5,1.7197358475491518,0.2802641524508481,1.7390408563125956,False
153374,2;13;17;347,4,3,1,1.8314914514891139,0.16850854851088615,1.890270832725073,False
153386,2;271;283,3,3,1,1.8314924625547135,0.16850753744528663,1.890271512239268,False
153406,2;11;19;367,4,3,1,1.8314941474613244,0.1685058525386755,1.8902726446261,False
153426,2;3;7;13;281,5,5,3,1.7624518036809325,0.23754819631906754,1.7919612090827435,False
153430,2;5;67;229,4,3,1,1.8314961690148555,0.16850383098514446,1.8902740032645955,False
153438,2;3;107;239,4,5,3,1.7624531747585614,0.23754682524143872,1.7919624299429582,False
153454,2;7;97;113,4,3,1,1.8314981902037009,0.16850180979629933,1.8902753616569483,False
153470,2;5;103;149,4,3,1,1.8314995374603884,0.16850046253961162,1.8902762671151454,False
153502,2;23;47;71,4,3,1,1.8315022314878266,0.16849776851217335,1.8902780777035597,False
153510,2;3;5;7;17;43,6,11,9,1.6655518985188758,0.33444810148112414,1.676696441390933,False
153546,2;3;157;163,4,5,3,1.7624655089224814,0.23753449107751867,1.791973412745938,False
153582,2;3;11;13;179,5,5,3,1.762469618098176,0.2375303819018238,1.7919770717061279,False
153634,2;13;19;311,4,3,1,1.8315133375081203,0.16848666249187974,1.8902855417622155,False
153686,2;13;23;257,4,3,1,1.8315177095856645,0.16848229041433554,1.8902884801097224,False
153690,2;3;5;47;109,5,7,5,1.719783170848531,0.28021682915146906,1.7390854144676295,False
153698,2;31;37;67,4,3,1,1.831518718284342,0.16848128171565788,1.8902891580263823,False
153714,2;3;11;17;137,5,5,3,1.7624846756243095,0.23751532437569056,1.7919904794594932,False
153734,2;7;79;139,4,3,1,1.8315217438354694,0.16847825616453077,1.8902911914085858,False
153758,2;11;29;241,4,3,1,1.8315237604156192,0.16847623958438096,1.8902925466903433,False
153842,2;13;61;97,4,3,1,1.8315308155882846,0.1684691844117156,1.890297288247624,False
153870,2;3;5;23;223,5,7,5,1.7198067849675704,0.28019321503242955,1.7391076487285828,False
153874,2;7;29;379,4,3,1,1.8315335021045236,0.16846649789547657,1.8902990937664403,False
153906,2;3;113;227,4,5,3,1.762506551012053,0.23749344898794683,1.7920099580270565,False
153946,2;13;31;191,4,3,1,1.831539544410818,0.1684604555891821,1.8903031545941444,False
153966,2;3;67;383,4,5,3,1.7625133806489597,0.2374866193510404,1.792016039348966,False
153970,2;5;89;173,4,3,1,1.8315415577886605,0.16845844221133965,1.8903045077145557,False
154014,2;3;7;19;193,5,5,3,1.7625188421598215,0.2374811578401784,1.792020902444522,False
154030,2;5;73;211,4,3,1,1.8315465896501144,0.16845341034988565,1.8903078894470653,False
154054,2;17;23;197,4,3,1,1.8315486017617555,0.16845139823824468,1.8903092417128784,False
154066,2;11;47;149,4,3,1,1.8315496076820068,0.16845039231799339,1.8903099177542853,False
154070,2;5;7;31;71,5,3,1,1.8315499429686763,0.16845005703132349,1.890310143087868,False
154114,2;251;307,3,3,1,1.8315536304595725,0.1684463695404274,1.890312621310156,False
154118,2;263;293,3,3,1,1.8315539656258077,0.16844603437419242,1.8903128465624537,False
154126,2;7;101;109,4,3,1,1.8315546359281802,0.16844536407181962,1.8903132970467358,False
154198,2;11;43;163,4,3,1,1.8315606668444149,0.16843933315558524,1.8903173501869501,False
154230,2;3;5;53;97,5,7,5,1.7198539185427961,0.28014608145720377,1.73915202799337,False
154246,2;233;331,3,3,1,1.8315646856511976,0.16843531434880255,1.8903200510628326,False
154258,2;13;17;349,4,3,1,1.8315656901275275,0.16843430987247274,1.8903207261296984,False
154290,2;3;5;37;139,5,7,5,1.719861761901821,0.28013823809817895,1.7391594129994692,False
154294,2;7;103;107,4,3,1,1.8315687030158814,0.16843129698411868,1.8903227509654075,False
154318,2;19;31;131,4,3,1,1.8315707111577397,0.1684292888422605,1.8903241005519094,False
154322,2;7;73;151,4,3,1,1.83157104581303,0.16842895418696968,1.890324325459358,False
154330,2;5;11;23;61,5,3,1,1.8315717150936008,0.16842828490639927,1.890324775254,False
154346,2;229;337,3,3,1,1.8315730535347126,0.16842694646528739,1.8903256747622736,False
154370,2;5;43;359,4,3,1,1.8315750608963752,0.16842493910362458,1.8903270238222043,False
154394,2;17;19;239,4,3,1,1.8315770678981396,0.16842293210186024,1.8903283726392317,False
154406,2;7;41;269,4,3,1,1.8315780712640979,0.16842192873590214,1.8903290469566822,False
154442,2;31;47;53,4,3,1,1.8315810808224573,0.1684189191775428,1.8903310695449043,False
