split,experiment,cell_id,cell_key,prefix_g1_count,age_intervals,elapsed_hours,early_interval_hours,current_interval_hours,recent_interval_hours,interval_trend,clock_excess,local_interval_ratio,local_interval_ara,size_fold_prefix,rpl_fold_prefix,x_generation,x_clock,x_size,x_rpl,u_generation,u_clock,u_size,u_rpl,ara_phase_gap,ara_phase_sum,ara_phase_product,disk_generation_clock,disk_clock_size,disk_size_rpl,orient_generation_clock,orient_clock_size,orient_size_rpl,radius4_sq,closure4_residual,remaining_divisions,remaining_hours,slowdown_lead_intervals,in_slowdown_risk_set,slowdown_next2,slowdown_exists,target_generation_unbounded,target_clock_unbounded,target_generation_bounded,target_clock_bounded,pred_pure,pred_relational,pred_fixed_025,pred_size_child,pred_rpl_child,pred_reverse_control
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,9,8,12.3333333333333,1.33333333333333,2.6666666666666305,2.16666666666665,0.0681822740350383,0.1562499999999997,1.999999999999978,1.3333333333333286,1.4938974776240876,,1.4545454545454546,0.7789473684210497,1.1980424143556292,,0.4545454545454546,-0.2210526315789502,0.1980424143556292,,-0.6755980861244049,2.2334928229665043,-0.1004784688995228,0.2554758361759131,0.0880850638117858,,-0.1004784688995228,-0.0437777968575607,,,,9,52.0,-1.0,False,,1,1.6363636363636365,3.284210526315786,1.6363636363636365,2.0,0.5454545454545454,1.2210526315789503,0.9710526315789503,0.921542027990043,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,10,9,14.6666666666667,1.33333333333333,2.3333333333334,2.500000000000015,0.079928141833105,0.2222222222222281,1.7500000000000542,1.2727272727272871,1.5036615134255524,,1.6363636363636365,0.9263157894736852,1.2011699707507322,,0.6363636363636365,-0.0736842105263146,0.2011699707507321,,-0.7100478468899512,2.562679425837322,-0.0468899521531093,0.4103880405668368,0.0458987200127367,,-0.0468899521531093,-0.0148230504763695,,,,8,49.6666666666666,-2.0,False,,1,1.4545454545454546,3.1368421052631503,1.4545454545454546,2.0,0.36363636363636354,1.0736842105263147,0.8236842105263147,0.7733917178386316,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,11,10,17.0,1.33333333333333,2.3333333333333,2.33333333333335,0.0815481395212218,0.2750000000000032,1.7499999999999796,1.2727272727272674,1.44019528071603,,1.818181818181818,1.073684210526315,1.180393464488163,,0.8181818181818181,0.0736842105263146,0.180393464488163,,-0.7444976076555034,2.891866028708133,0.060287081339712,0.6748508504841919,0.0379711649109284,,0.060287081339712,0.013292150014917,,,,7,47.3333333333333,-3.0,False,,1,1.2727272727272727,2.989473684210521,1.2727272727272727,2.0,0.1818181818181821,0.9263157894736855,0.6763157894736855,0.6312174233516448,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,12,11,21.3333333333333,1.33333333333333,4.3333333333333,3.3333333333333,0.1068631868458768,0.4545454545454561,3.249999999999984,1.5294117647058805,1.4906427990235964,,2.0,1.347368421052628,1.1969944462593924,,1.0,0.347368421052628,0.1969944462593924,,-0.652631578947372,3.347368421052628,0.347368421052628,1.120664819944596,0.1594716318016405,,0.347368421052628,0.0684296497532619,,,,6,43.0,-4.0,False,,1,1.0909090909090908,2.715789473684208,1.0909090909090908,2.0,0.0,0.652631578947372,0.402631578947372,0.35338296738252395,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,13,12,26.3333333333333,1.33333333333333,5.0,4.66666666666665,0.1228617778714395,0.6458333333333355,3.7500000000000098,1.5789473684210535,1.6240846216436151,,2.0,1.6631578947368382,1.2378294573643418,,1.0,0.6631578947368382,0.2378294573643418,,-0.3368421052631618,3.6631578947368384,0.6631578947368382,1.4397783933517954,0.4963412441420126,,0.6631578947368382,0.1577184822521415,,,,5,38.0,-5.0,False,,1,0.9090909090909091,2.3999999999999977,0.9090909090909091,2.0,0.0,0.33684210526316183,0.08684210526316183,0.027384740922076434,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,14,13,32.0,1.33333333333333,5.6666666666667,5.33333333333335,0.1326071251423589,0.8461538461538509,4.250000000000036,1.6190476190476215,1.9178193653376747,,2.0,2.0,1.3145566090351373,,1.0,1.0,0.3145566090351372,,0.0,4.0,1.0,2.0,1.0989458602876845,,1.0,0.3145566090351372,,,,4,32.3333333333333,-6.0,False,,1,0.7272727272727273,2.0421052631578904,0.7272727272727273,2.0,0.0,0.0,0.0,0.0,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,15,14,37.3333333333333,1.33333333333333,5.3333333333333,5.5,0.1332118649423995,1.0000000000000036,3.999999999999985,1.5999999999999988,2.2139951179821025,,2.0,2.0,1.3777215189873424,,1.0,1.0,0.3777215189873424,,0.0,4.0,1.0,2.0,1.1426735459061053,,1.0,0.3777215189873424,,,,3,27.0,-7.0,False,,1,0.5454545454545454,1.705263157894735,0.5454545454545454,1.705263157894735,0.0,0.0,0.0,0.0,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,16,15,42.3333333333333,1.33333333333333,5.0,5.16666666666665,0.1286611861604267,1.1166666666666702,3.7500000000000098,1.5789473684210535,2.340927583401143,,2.0,2.0,1.401363857769119,,1.0,1.0,0.401363857769119,,0.0,4.0,1.0,2.0,1.1610929463233095,,1.0,0.401363857769119,,,,2,22.0,-8.0,False,,1,0.36363636363636365,1.3894736842105249,0.36363636363636365,1.3894736842105249,0.0,0.0,0.0,0.0,,0.0
external,Experiment_5,cell_1.85,Experiment_5|cell_1.85,17,16,48.0,1.33333333333333,5.6666666666667,5.33333333333335,0.1255390839635241,1.2500000000000058,4.250000000000036,1.6190476190476215,3.0626525630593995,,2.0,2.0,1.5077107951131583,,1.0,1.0,0.5077107951131585,,0.0,4.0,1.0,2.0,1.2577702514744358,,1.0,0.5077107951131585,,,,1,16.3333333333333,-9.0,False,,1,0.18181818181818182,1.0315789473684178,0.18181818181818182,1.0315789473684178,0.0,0.0,0.0,0.0,,0.0
external,Experiment_5,cell_1.86,Experiment_5|cell_1.86,5,4,5.0,1.33333333333333,1.33333333333333,1.333333333333335,0.0863046217355342,-0.0624999999999975,1.0,1.0,1.421109902067467,,0.7272727272727273,0.3157894736842102,1.1739325842696635,,-0.2727272727272727,-0.6842105263157898,0.1739325842696637,,-0.4114832535885171,1.0430622009569377,0.1866028708133972,0.5425242096105863,0.4983965881920538,,0.1866028708133972,-0.119006505026612,,,,11,39.6666666666667,3.0,True,0.0,1,2.0,2.505263157894736,2.0,2.0,1.2727272727272727,1.6842105263157898,1.4342105263157898,1.390727380248374,,0.8612440191387556
